CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
6454724,Melun,6454724,Melun,0.00,1
3021852,Dammarie-lè-Lys,6454724,Melun,0.07,1
3003481,Le Mée-sur-Seine,6454724,Melun,0.06,1
3030101,Brie-Comte-Robert,6454724,Melun,0.43,1
6443740,Moissy-Cramayel,6454724,Melun,0.27,1
3018074,Fontainebleau,6454724,Melun,0.37,1
2994534,Mennecy,6454724,Melun,0.42,1
6455395,Saint-Fargeau,6454724,Melun,0.21,1
6451134,Avon,6454724,Melun,0.39,1
6443890,Vaux-le-Pénil,6454724,Melun,0.06,1
2969608,Vert-Saint-Denis,6454724,Melun,0.10,1
3030787,Boussy-Saint-Antoine,6454724,Melun,0.48,1
3027242,Champagne-sur-Seine,6454724,Melun,0.48,1
6443767,Nandy,6454724,Melun,0.21,1
6451149,Bois-le-Roi,6454724,Melun,0.20,1
6446206,Saintry-sur-Seine,6454724,Melun,0.33,1
6446223,Villabé,6454724,Melun,0.40,1
6446178,Le Coudray-Montceaux,6454724,Melun,0.33,1
6443893,Veneux-les-Sablons,6454724,Melun,0.51,1
6456473,Le Châtelet-en-Brie,6454724,Melun,0.26,1
6617677,Guignes-Rabutin,6454724,Melun,0.37,1
8296617,La Rochette,6454724,Melun,0.06,1
2972754,Thomery,6454724,Melun,0.43,1
6443831,Saint-Mammès,6454724,Melun,0.51,1
3025910,Chaumes-en-Brie,6454724,Melun,0.49,1
6443895,Verneuil-l’Étang,6454724,Melun,0.43,1
3027200,Champcueil,6454724,Melun,0.40,1
2967542,Vulaines-sur-Seine,6454724,Melun,0.36,1
3013452,Héricy,6454724,Melun,0.32,1
6443813,Rubelles,6454724,Melun,0.07,1
3026464,Chartrettes,6454724,Melun,0.17,1
6443682,Grisy-Suisnes,6454724,Melun,0.40,1
6443851,Samoreau,6454724,Melun,0.36,1
6443713,Livry-sur-Seine,6454724,Melun,0.10,1
2989263,Ormoy,6454724,Melun,0.40,1
3027609,Chailly-en-Bière,6454724,Melun,0.23,1
2976281,Samois-sur-Seine,6454724,Melun,0.30,1
2987834,Perthes-en-Gâtinais,6454724,Melun,0.26,1
6443785,Ozouer-le-Voulgis,6454724,Melun,0.40,1
2975247,Seine-Port,6454724,Melun,0.20,1
3010332,La Chapelle-Gauthier,6454724,Melun,0.44,1
2998076,Liverdy-en-Brie,6454724,Melun,0.49,1
2974384,Soisy-sur-École,6454724,Melun,0.36,1
3027970,Cély-en-Bière,6454724,Melun,0.33,1
2974362,Solers,6454724,Melun,0.34,1
2974434,Sivry-Courtry,6454724,Melun,0.18,1
6451140,Barbizon,6454724,Melun,0.28,1
3031918,Boissise-la-Bertrand,6454724,Melun,0.14,1
2977006,Saint-Sauveur-sur-École,6454724,Melun,0.24,1
2971045,Valence-en-Brie,6454724,Melun,0.50,1
6443662,Fontaine-le-Port,6454724,Melun,0.24,1
2980916,Saint-Denis,3015689,Gonesse,0.23,1
3036145,Aulnay-sous-Bois,3015689,Gonesse,0.16,1
3020839,Drancy,3015689,Gonesse,0.16,1
8298036,Noisy-le-Grand,3015689,Gonesse,0.43,1
3024597,Clichy,3015689,Gonesse,0.35,1
2976043,Sarcelles,3015689,Gonesse,0.13,1
6452608,Bobigny,3015689,Gonesse,0.21,1
6451987,Bondy,3015689,Gonesse,0.24,1
3009824,La Courneuve,3015689,Gonesse,0.18,1
3016621,Garges-lès-Gonesse,3015689,Gonesse,0.10,1
3016830,Gagny,3015689,Gonesse,0.33,1
2973841,Stains,3015689,Gonesse,0.16,1
6614566,Le Perreux-Sur-Marne,3015689,Gonesse,0.42,1
2990265,Nogent-sur-Marne,3015689,Gonesse,0.42,1
6612809,Houilles,3015689,Gonesse,0.50,1
8286153,Goussainville,3015689,Gonesse,0.13,1
2987271,Pierrefitte-sur-Seine,3015689,Gonesse,0.17,1
6452064,Bezons,3015689,Gonesse,0.46,1
3024596,Clichy-sous-Bois,3015689,Gonesse,0.29,1
6446359,Villiers-le-Bel,3015689,Gonesse,0.12,1
6455392,Romainville,3015689,Gonesse,0.29,1
2992616,Montfermeil,3015689,Gonesse,0.32,1
6446335,Sannois,3015689,Gonesse,0.35,1
6446342,Taverny,3015689,Gonesse,0.42,1
3015689,Gonesse,3015689,Gonesse,0.00,1
6612920,Cormeilles-en-Parisis,3015689,Gonesse,0.45,1
3000060,Les Pavillons-sous-Bois,3015689,Gonesse,0.26,1
6451986,Villeneuve-la-Garenne,3015689,Gonesse,0.26,1
6454892,Montmorency,3015689,Gonesse,0.23,1
2993679,Mitry-Mory,3015689,Gonesse,0.30,1
6452022,Joinville-le-Pont,3015689,Gonesse,0.46,1
2974385,Soisy-sous-Montmorency,3015689,Gonesse,0.27,1
3002499,Le Pré-Saint-Gervais,3015689,Gonesse,0.30,1
6452011,Bry-sur-Marne,3015689,Gonesse,0.43,1
6455393,Le Bourget,3015689,Gonesse,0.15,1
3021150,Domont,3015689,Gonesse,0.25,1
6446326,Saint-Brice-sous-Forêt,3015689,Gonesse,0.17,1
6452048,Arnouville-lès-Gonesse,3015689,Gonesse,0.06,1
2992287,Montmagny,3015689,Gonesse,0.19,1
6446257,Enghien-les-Bains,3015689,Gonesse,0.26,1
2991860,Dugny,3015689,Gonesse,0.11,1
6454890,Louvres,3015689,Gonesse,0.19,1
3021848,Dammartin-en-Goële,3015689,Gonesse,0.46,1
3017660,Fosses,3015689,Gonesse,0.32,1
6446264,Ézanville,3015689,Gonesse,0.20,1
6452056,Beauchamp,3015689,Gonesse,0.48,1
2992229,Groslay,3015689,Gonesse,0.19,1
2998329,L’Île-Saint-Denis,3015689,Gonesse,0.25,1
3033098,Bessancourt,3015689,Gonesse,0.45,1
3020440,Écouen,3015689,Gonesse,0.15,1
8298284,Saint-Prix,3015689,Gonesse,0.34,1
6443783,Othis,3015689,Gonesse,0.48,1
3022868,Courtry,3015689,Gonesse,0.34,1
3031294,Bouffémont,3015689,Gonesse,0.31,1
2995653,Marly-la-Ville,3015689,Gonesse,0.28,1
2969423,Viarmes,3015689,Gonesse,0.42,1
