CODIGO_O	                        ORIGEM	CODIGO_D	                       DESTINO	      DISTANCIA
220020	                   Agua_Branca	220020	                   Agua_Branca	    0.00
220775	      Passagem_Franca_Do_Piaui	220020	                   Agua_Branca	    0.51
220030	                    Alto_Longa	220030	                    Alto_Longa	    0.00
220040	                         Altos	220040	                         Altos	    0.00
220045	          Alvorada_Do_Gurgueia	220045	          Alvorada_Do_Gurgueia	    0.00
220050	                      Amarante	220050	                      Amarante	    0.00
220080	               Antonio_Almeida	220080	               Antonio_Almeida	    0.00
220090	                       Aroazes	220090	                       Aroazes	    0.00
220095	             Aroeiras_Do_Itaim	220095	             Aroeiras_Do_Itaim	    0.00
220100	                       Arraial	220100	                       Arraial	    0.00
220105	             Assuncao_Do_Piaui	220105	             Assuncao_Do_Piaui	    0.00
220110	                 Avelino_Lopes	220110	                 Avelino_Lopes	    0.00
220115	       Baixa_Grande_Do_Ribeiro	220115	       Baixa_Grande_Do_Ribeiro	    0.00
220120	                        Barras	220120	                        Barras	    0.00
220205	           Cabeceiras_Do_Piaui	220120	                        Barras	    0.50
220140	                    Barro_Duro	220140	                    Barro_Duro	    0.00
220160	                   Beneditinos	220160	                   Beneditinos	    0.00
220170	                    Bertolinia	220170	                    Bertolinia	    0.00
221063	                Sebastiao_Leal	220170	                    Bertolinia	    0.31
220173	              Betania_Do_Piaui	220173	              Betania_Do_Piaui	    0.00
220177	                      Boa_Hora	220177	                      Boa_Hora	    0.00
220194	            Boqueirao_Do_Piaui	220177	                      Boa_Hora	    0.21
220190	                     Bom_Jesus	220190	                     Bom_Jesus	    0.00
220323	                       Currais	220190	                     Bom_Jesus	    0.18
220191	        Bom_Principio_Do_Piaui	220191	        Bom_Principio_Do_Piaui	    0.00
220192	               Bonfim_Do_Piaui	220192	               Bonfim_Do_Piaui	    0.00
221135	                 Varzea_Branca	220192	               Bonfim_Do_Piaui	    0.26
220200	              Buriti_Dos_Lopes	220200	              Buriti_Dos_Lopes	    0.00
220202	             Buriti_Dos_Montes	220202	             Buriti_Dos_Montes	    0.00
220208	             Cajueiro_Da_Praia	220208	             Cajueiro_Da_Praia	    0.00
220210	             Campinas_Do_Piaui	220210	             Campinas_Do_Piaui	    0.00
220211	       Campo_Alegre_Do_Fidalgo	220211	       Campo_Alegre_Do_Fidalgo	    0.00
220245	     Capitao_Gervasio_Oliveira	220211	       Campo_Alegre_Do_Fidalgo	    0.38
220220	                   Campo_Maior	220220	                   Campo_Maior	    0.00
220225	                    Canavieira	220225	                    Canavieira	    0.00
220198	                Brejo_Do_Piaui	220230	               Canto_Do_Buriti	    0.31
220230	               Canto_Do_Buriti	220230	               Canto_Do_Buriti	    0.00
220250	                       Caracol	220250	                       Caracol	    0.00
220260	              Castelo_Do_Piaui	220260	              Castelo_Do_Piaui	    0.00
220551	             Juazeiro_Do_Piaui	220260	              Castelo_Do_Piaui	    0.46
220253	             Caraubas_Do_Piaui	220265	                       Caxingo	    0.15
220265	                       Caxingo	220265	                       Caxingo	    0.00
220270	                         Cocal	220270	                         Cocal	    0.00
220272	               Cocal_Dos_Alves	220270	                         Cocal	    0.48
220271	                Cocal_De_Telha	220271	                Cocal_De_Telha	    0.00
220273	                      Coivaras	220273	                      Coivaras	    0.00
220280	          Conceicao_Do_Caninde	220280	          Conceicao_Do_Caninde	    0.00
220285	             Coronel_Jose_Dias	220285	             Coronel_Jose_Dias	    0.00
220290	                      Corrente	220290	                      Corrente	    0.00
220300	         Cristalandia_Do_Piaui	220290	                      Corrente	    0.47
220310	               Cristino_Castro	220310	               Cristino_Castro	    0.00
220740	             Palmeira_Do_Piaui	220310	               Cristino_Castro	    0.27
220930	                     Santa_Luz	220310	               Cristino_Castro	    0.39
220320	                      Curimata	220320	                      Curimata	    0.00
220325	                   Curralinhos	220325	                   Curralinhos	    0.00
220327	          Curral_Novo_Do_Piaui	220327	          Curral_Novo_Do_Piaui	    0.00
220330	                Demerval_Lobao	220330	                Demerval_Lobao	    0.00
220558	                Lagoa_Do_Piaui	220330	                Demerval_Lobao	    0.12
220640	                 Monsenhor_Gil	220330	                Demerval_Lobao	    0.31
220342	               Domingos_Mourao	220342	               Domingos_Mourao	    0.00
220345	                 Dom_Inocencio	220345	                 Dom_Inocencio	    0.00
220350	                Elesbao_Veloso	220350	                Elesbao_Veloso	    0.00
220400	                 Francinopolis	220350	                Elesbao_Veloso	    0.51
220275	           Colonia_Do_Gurgueia	220360	                Eliseu_Martins	    0.31
220360	                Eliseu_Martins	220360	                Eliseu_Martins	    0.00
220150	                       Batalha	220370	                   Esperantina	    0.42
220370	                   Esperantina	220370	                   Esperantina	    0.00
