NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	211130	Sao_Luis	1180651.00	1971.69	1416.78	2963.43	0.00	3152.34	7.79	5.90	3.66	0.35
2	211140	Sao_Luis_Gonzaga_Do_Maranhao	20479.00	34.20	24.57	51.40	0.00	54.68	0.14	0.10	0.06	0.01
2	211160	Sao_Raimundo_Das_Mangabeiras	44355.00	74.07	53.23	111.33	0.00	118.43	0.29	0.22	0.14	0.01
2	211170	Sao_Vicente_Ferrer	58141.00	97.10	69.77	145.93	0.00	155.24	0.38	0.29	0.18	0.02
2	211172	Satubinha	14808.00	24.73	17.77	37.17	0.00	39.54	0.10	0.07	0.05	0.00
2	211176	Senador_La_Rocque	32097.00	53.60	38.52	80.56	0.00	85.70	0.21	0.16	0.10	0.01
2	211180	Sitio_Novo	19415.00	32.42	23.30	48.73	0.00	51.84	0.13	0.10	0.06	0.01
2	211210	Timbiras	163574.00	273.17	196.29	410.57	0.00	436.74	1.08	0.82	0.51	0.05
2	211220	Timon	181167.00	302.55	217.40	454.73	0.00	483.72	1.20	0.91	0.56	0.05
2	211230	Tuntum	44890.00	74.97	53.87	112.67	0.00	119.86	0.30	0.22	0.14	0.01
2	211240	Turiacu	38285.00	63.94	45.94	96.10	0.00	102.22	0.25	0.19	0.12	0.01
2	211250	Tutoia	62891.00	105.03	75.47	157.86	0.00	167.92	0.42	0.31	0.19	0.02
2	211260	Urbano_Santos	63410.00	105.89	76.09	159.16	0.00	169.30	0.42	0.32	0.20	0.02
2	211270	Vargem_Grande	87609.00	146.31	105.13	219.90	0.00	233.92	0.58	0.44	0.27	0.03
2	211280	Viana	81414.00	135.96	97.70	204.35	0.00	217.38	0.54	0.41	0.25	0.02
2	211300	Vitorino_Freire	54977.00	91.81	65.97	137.99	0.00	146.79	0.36	0.27	0.17	0.02
