name,lat,lon
Sainte-Honorine-du-Fay,49.0775,-0.4925,
Clinchamps-sur-Orne,49.08,-0.4008,
Noyers-Bocage,49.1225,-0.5672,
Fontenay-le-Pesnel,49.1703,-0.58,
Cresserons,49.2878,-0.3547,
Tourville-sur-Odon,49.1411,-0.5019,
Basly,49.2794,-0.4231,
Saint-Aubin-d’Arquenay,49.2622,-0.2886,
Grainville-sur-Odon,49.1383,-0.5294,
Maltot,49.1292,-0.4228,
Rouen,49.4428,1.0886,
Sotteville-lès-Rouen,49.4092,1.09,
Saint-Étienne-du-Rouvray,49.3786,1.105,
Le Grand-Quevilly,49.4072,1.0531,
Le Petit-Quevilly,49.4311,1.0539,
Mont-Saint-Aignan,49.4625,1.0872,
Elbeuf,49.2858,1.0083,
Bois-Guillaume,49.47,1.1194,
Canteleu,49.4511,1.0361,
Barentin,49.5444,0.9536,
Oissel,49.3419,1.0914,
Maromme,49.4819,1.0419,
Déville-lès-Rouen,49.4697,1.0497,
Caudebec-lès-Elbeuf,49.2808,1.0211,
Darnétal,49.4447,1.1511,
Grand-Couronne,49.3575,1.0072,
Le Petit-Couronne,49.3856,1.0275,
Bihorel,49.4547,1.1167,
Saint-Pierre-lès-Elbeuf,49.2775,1.0406,
Saint-Aubin-lès-Elbeuf,49.3003,1.0111,
Le Mesnil-Esnard,49.4108,1.1419,
Notre-Dame-de-Bondeville,49.4883,1.0483,
Bonsecours,49.4278,1.1278,
Pavilly,49.5683,0.9536,
Malaunay,49.5261,1.0403,
Cléon,49.315,1.0356,
Le Trait,49.4881,0.8053,
Monville,49.5464,1.0756,
Pont-de-l’Arche,49.3028,1.1539,
Duclair,49.4847,0.8753,
Le Houlme,49.5081,1.0361,
Bourg-Achard,49.3553,0.8175,
Boos,49.3881,1.2031,
Saint-Léger-du-Bourg-Denis,49.4344,1.1506,
Amfreville-la-Mi-Voie,49.4019,1.13,
Isneauville,49.4989,1.1425,
Le Bosc-Roger-en-Roumois,49.2897,0.9242,
Romilly-sur-Andelle,49.3311,1.2589,
Quincampoix,49.5244,1.1844,
Saint-Jacques-sur-Darnétal,49.4403,1.2031,
Houppeville,49.5125,1.0794,
Pitres,49.3194,1.2258,
Tourville-la-Rivière,49.3286,1.1053,
Le Thuit-Signol,49.265,0.9397,
Saint-Ouen-de-Thouberville,49.3567,0.8878,
La Londe,49.3061,0.9531,
Saint-Pierre-de-Varengeville,49.5017,0.9328,
La Neuville-Champ-d’Oisel,49.3678,1.2431,
Belbeuf,49.3889,1.1428,
Léry,49.2853,1.2067,
Sainte-Marguerite-sur-Duclair,49.5092,0.8431,
La Saussaye,49.2575,0.9811,
Préaux,49.4914,1.2133,
Fontaine-le-Bourg,49.5625,1.1631,
Villers-Écalles,49.5386,0.9192,
Igoville,49.3194,1.1494,
Jumièges,49.4339,0.8206,
Saint-Ouen-du-Tilleul,49.2939,0.9478,
Saint-Martin-du-Vivier,49.4689,1.1642,
Eslettes,49.5461,1.0525,
Alizay,49.3208,1.1756,
Saint-Martin-de-Boscherville,49.4436,0.9619,
Roumare,49.5106,0.9736,
Criquebeuf-sur-Seine,49.3058,1.0975,
Les Damps,49.3014,1.1722,
Cléres,49.5994,1.1103,
Saint-Jean-du-Cardonnay,49.5061,1.0092,
Saint-Paër,49.5167,0.8792,
Le Manoir,49.3131,1.2031,
Hénouville,49.4783,0.9631,
Montmain,49.4092,1.2381,
Pissy-Pôville,49.5286,0.9931,
Les Authieux-sur-le-Port-Saint-Ouen,49.3403,1.1336,
Montigny,49.4594,1.0011,
Sahurs,49.3586,0.9433,
Blainville-Crevon,49.5033,1.3008,
Anneville-Ambourville,49.4614,0.8858,
Poses,49.3039,1.2444,
Roncherolles,49.4669,1.1836,
Ymare,49.3492,1.1756,
Pont-Saint-Pierre,49.3353,1.275,
Servaville-Salmonville,49.4764,1.2714,
Saint-Aubin-Celloville,49.3639,1.1589,
La Vaupalière,49.4878,0.995,
Caumont,49.3664,0.8956,
Mesnil-Raoul,49.3967,1.2744,
Sierville,49.5897,1.0361,
Yainville,49.4525,0.83,
Morgny-la-Pommeraye,49.5233,1.2481,
Saint-Aubin-Epinay,49.4222,1.1778,
Fresquienne,49.5636,1.0047,
Quévreville-la-Poterie,49.3544,1.19,
Dieppe,49.92,1.08,
Neuville-lès-Dieppe,49.9267,1.1014,
Saint-Nicolas-d’Aliermont,49.8794,1.2203,
Offranville,49.8711,1.0483,
Criel-sur-Mer,50.0161,1.3175,
Arques-la-Bataille,49.8808,1.1258,
Luneray,49.8286,0.9131,
Envermeu,49.8961,1.2647,
Hautot-sur-Mer,49.8969,1.0339,
Rouxmesnil-Bouteilles,49.9053,1.0903,
Martin-Église,49.9014,1.1403,
Berneval-le-Grand,49.9581,1.1878,
Tourville-sur-Arques,49.8583,1.1014,
Saint-Aubin-sur-Scie,49.8714,1.0703,
Belleville-sur-Mer,49.9492,1.1617,
Avremesnil,49.85,0.9269,
Coutances,49.0453,-1.4453,
Bréhal,48.8983,-1.5117,
Gouville-sur-Mer,49.0972,-1.5806,
Quettreville-sur-Sienne,48.9697,-1.4681,
Agon-Coutainville,49.0422,-1.5767,
Marigny,49.0989,-1.2406,
Périers,49.1864,-1.4072,
Lessay,49.2181,-1.5306,
Créances,49.2011,-1.5669,
Cérences,48.9164,-1.4356,
Canisy,49.0761,-1.1756,
Saint-Sauveur-Lendelin,49.1306,-1.4136,
Blainville-sur-Mer,49.0667,-1.5836,
Gavray,48.9097,-1.35,
Montmartin-sur-Mer,48.9886,-1.5247,
Bricqueville-sur-Mer,48.9133,-1.5219,
Hambye,48.948,-1.2642,
Cerisy-la-Salle,49.0261,-1.2822,
Lingreville,48.9506,-1.5269,
Falaise,48.8972,-0.1975,
L’Aigle,48.765,0.6275,
Rugles,48.8222,0.71,
Saint-Sulpice-sur-Risle,48.7806,0.6567,
Rai-sur-Rîle,48.7503,0.5811,
Aube-sur-Rîle,48.7397,0.5467,
Sainte-Gauburge-Sainte-Colombe,48.7144,0.4303,
Tourlaville,49.6408,-1.5789,
Valognes,49.5092,-1.4692,
La Glacerie,49.6142,-1.6042,
Bricquebec,49.47,-1.6292,
Picauville,49.3797,-1.4175,
Sainte-Mère-Église,49.4089,-1.3178,
Montebourg,49.4878,-1.3794,
Saint-Pierre-Église,49.6683,-1.4039,
Quettehou,49.5925,-1.3036,
Saint-Vaast-la-Hougue,49.5881,-1.2675,
Digosville,49.6308,-1.5253,
Tollevast,49.575,-1.6261,
Sottevast,49.5228,-1.5944,
Martinvast,49.5958,-1.6639,
Fermanville,49.6867,-1.4403,
Couville,49.5536,-1.6858,
Bretteville,49.6561,-1.5206,
Réville,49.6189,-1.2581,
Le Havre,49.49,0.1,
Montivilliers,49.5461,0.1881,
Gonfreville-l’Orcher,49.5053,0.2331,
Harfleur,49.5067,0.1981,
Sainte-Adresse,49.5064,0.0833,
Honfleur,49.4189,0.2331,
Octeville-sur-Mer,49.5558,0.1169,
Saint-Romain-de-Colbosc,49.5314,0.3569,
Rouelles,49.5208,0.1608,
Goderville,49.6461,0.3656,
Épouville,49.5625,0.2225,
Fontaine-la-Mallet,49.5364,0.1444,
Criquetot-l’Esneval,49.6439,0.2661,
Gainneville,49.5178,0.2511,
La Rivière-Saint-Sauveur,49.4072,0.2714,
Saint-Aubin-Routot,49.5231,0.3258,
Saint-Jouin-Bruneval,49.6433,0.1628,
Cauville,49.5953,0.1292,
Rogerville,49.5039,0.2658,
Saint-Martin-du-Manoir,49.5322,0.2381,
Saint-Laurent-de-Brévedent,49.5261,0.2564,
Turretot,49.6075,0.2272,
Équemauville,49.3931,0.2089,
Angerville-l’Orcher,49.5878,0.2825,
Fontenay,49.5606,0.1828,
Gonneville-la-Mallet,49.6397,0.2219,
Manéglise,49.5647,0.2553,
Étretat,49.7064,0.2067,
Saint-Sauveur-d’Émalleville,49.6136,0.3033,
Étainhus,49.5672,0.3125,
Rolleville,49.5825,0.2111,
Saint-Vigor-d’Ymonville,49.4953,0.3608,
Les Loges,49.6997,0.2831,
Manneville-la-Goupil,49.6103,0.3531,
Évreux,49.02,1.15,
Saint-Sébastien-de-Morsent,49.0086,1.0894,
Pacy-sur-Eure,49.0158,1.3819,
Conches-en-Ouche,48.9606,0.9425,
Saint-André-de-l’Eure,48.9067,1.2764,
Gravigny,49.0478,1.1636,
La Bonneville,48.9928,1.0358,
Damville,48.8697,1.0747,
Ménilles,49.0336,1.3653,
Arnières-sur-Iton,48.9961,1.1042,
Acquigny,49.1728,1.1783,
Sacquenville,49.0833,1.0725,
Ferrières-Haut-Clocher,49.0214,0.9808,
Marcilly-la-Campagne,48.8339,1.2008,
Normanville,49.0797,1.1597,
La Croix-Saint-Leufroy,49.1092,1.2433,
Aviron,49.0597,1.1214,
Claville,49.0481,1.0194,
Heudreville-sur-Eure,49.1406,1.1886,
Les Ventes,48.9489,1.0878,
Boissy-sur-Damville,48.8317,1.1217,
Bernay,49.0886,0.5983,
Brionne,49.1947,0.7203,
Beaumont-le-Roger,49.08,0.7772,
Orbec-en-Auge,49.0217,0.4067,
Serquigny,49.1097,0.7122,
Thiberville,49.1378,0.455,
Menneval,49.0972,0.6239,
Nassandres,49.1269,0.7347,
Barc,49.07,0.8214,
Harcourt,49.1669,0.7864,
Broglie,49.0086,0.5294,
La Haye-du-Puits,49.29,-1.5422,
Pirou,49.1658,-1.5689,
Ézy-sur-Eure,48.8644,1.4197,
Ivry-la-Bataille,48.8836,1.4608,
La Couture-Boussey,48.8969,1.4047,
Nonancourt,48.7764,1.1931,
Garennes-sur-Eure,48.9108,1.4394,
Bueil,48.93,1.4414,
Marcilly-sur-Eure,48.8264,1.3467,
Croth,48.8447,1.3772,
Breuilpont,48.9633,1.4264,
Saint-Germain-sur-Avre,48.765,1.2619,
La Madeleine-de-Nonancourt,48.7731,1.2028,
Carentan,49.3033,-1.2483,
Isigny-sur-Mer,49.3178,-1.1022,
Pont-Hébert,49.1669,-1.1333,
Grandcamp-les-Bains,49.3875,-1.0411,
Saint-Hilaire-Petitville,49.3039,-1.2278,
La Meauffe,49.1764,-1.1111,
Houlgate,49.3008,-0.0772,
Hérouvillette,49.2217,-0.2439,
Canon,49.0743,-0.0916,
Avranches,48.6844,-1.3569,
Saint-Hilaire-du-Harcouët,48.5778,-1.0919,
Saint-James,48.5228,-1.3247,
Pontorson,48.5533,-1.5072,
Isigny-le-Buat,48.6189,-1.1714,
Ducey,48.6192,-1.2892,
Brécey,48.7247,-1.1664,
Le Val-Saint-Père,48.6633,-1.375,
Parigny,48.595,-1.0781,
Sartilly,48.7525,-1.4569,
Saint-Senier-sous-Avranches,48.6844,-1.3417,
Saint-Quentin-sur-le-Homme,48.6475,-1.3167,
La Haye-Pesnel,48.7956,-1.3967,
Saint-Martin-de-Landelles,48.5458,-1.1719,
Les Loges-Marchis,48.5419,-1.0883,
Gournay-en-Bray,49.4806,1.7239,
Fleury-sur-Andelle,49.3622,1.3553,
Perriers-sur-Andelle,49.4142,1.3714,
Ferrières-en-Bray,49.4828,1.7447,
La Feuillie,49.4622,1.5139,
Blangy-sur-Bresle,49.9319,1.6286,
Londinières,49.8317,1.4019,
Saint-Martin-en-Campagne,49.9569,1.2217,
Argentan,48.7444,-0.0203,
Saint-Pierre-sur-Dives,49.0189,-0.0325,
Vimoutiers,48.9275,0.1978,
Livarot,49.0067,0.1525,
Gacé,48.7931,0.2969,
Saint-Martin-de-Fresnay,48.9833,0.0333,
Écouché,48.7178,-0.1247,
Trun,48.8433,0.0331,
Sarceaux,48.7183,-0.0411,
Verneuil-sur-Avre,48.7389,0.9278,
Breteuil-sur-Iton,48.8361,0.9139,
Bourth,48.77,0.8075,
Tillières-sur-Avre,48.7581,1.0564,
Le Fidelaire,48.9497,0.815,
Neufchâtel-en-Bray,49.7339,1.4406,
Forges-les-Eaux,49.6125,1.5447,
Buchy,49.5853,1.3594,
Aumale,49.7708,1.7519,
Gaillefontaine,49.6536,1.6161,
Mortagne-au-Perche,48.5203,0.5472,
Tourouvre,48.5903,0.6514,
Bretoncelles,48.4317,0.8875,
Longny-au-Perche,48.5303,0.7519,
Rémalard,48.4289,0.7722,
Fécamp,49.7575,0.3792,
Yvetot,49.6169,0.7531,
Saint-Valéry-en-Caux,49.8631,0.7069,
Cany-Barville,49.7881,0.6386,
Doudeville,49.7211,0.7844,
Fauville-en-Caux,49.6533,0.5914,
Sainte-Marie-des-Champs,49.6236,0.7789,
Valliquerville,49.6136,0.6894,
Bréauté,49.6289,0.3994,
Néville,49.8228,0.7069,
Beuzeville-la-Grenier,49.5922,0.4264,
Froberville,49.7219,0.3314,
Allouville-Bellefosse,49.5958,0.6783,
Ourville-en-Caux,49.7289,0.6056,
Auzebosc,49.5961,0.7269,
Grainville-la-Teinturière,49.7478,0.6408,
Angerville-la-Martel,49.7617,0.5017,
Sassetot-le-Mauconduit,49.8036,0.5283,
Épreville,49.7072,0.3667,
Cherbourg,49.6333,-1.6,
Querqueville,49.6633,-1.6953,
Les Pieux,49.5131,-1.8078,
Barneville-sur-Mer,49.3811,-1.7528,
Brix,49.5453,-1.5789,
Saint-Sauveur-le-Vicomte,49.3867,-1.5322,
Urville-Nacqueville,49.6739,-1.7389,
Flamanville,49.5308,-1.8664,
Portbail,49.3353,-1.6961,
Beaumont-Hague,49.6636,-1.8372,
Surtainville,49.4592,-1.8128,
Yvetot-Bocage,49.49,-1.5036,
Vasteville,49.5944,-1.7731,
Rauville-la-Bigot,49.5186,-1.6836,
Teurthéville-Hague,49.5828,-1.7281,
Bolbec,49.5722,0.4725,
Pont-Audemer,49.3542,0.5139,
Lillebonne,49.5208,0.5375,
Notre-Dame-de-Gravenchon,49.4892,0.5711,
Gruchet-le-Valasse,49.5564,0.4847,
Caudebec-en-Caux,49.5264,0.7261,
La Frenaye,49.5272,0.5739,
La Mailleraye-sur-Seine,49.4822,0.7719,
Saint-Germain-Village,49.3492,0.5039,
Routot,49.3781,0.7347,
Saint-Nicolas-de-la-Taille,49.5111,0.4739,
Manneville-sur-Risle,49.3575,0.5394,
Saint-Arnoult,49.3336,0.0894,
Corneville-sur-Risle,49.3369,0.5942,
Nointot,49.5981,0.4772,
Toutainville,49.3636,0.4622,
La Cerlangue,49.5067,0.4139,
La Remuée,49.5278,0.4033,
Yébleron,49.6328,0.5367,
Hauville,49.3975,0.7711,
Tancarville,49.4869,0.4536,
Saint-Wandrille-Rançon,49.5272,0.7672,
Saint-Eustache-la-Forêt,49.5519,0.4508,
Campigny,49.3106,0.5539,
Lanquetot,49.585,0.525,
Vatteville,49.5,0.6833,
Petiville,49.4603,0.5875,
Saint-Antoine-la-Forêt,49.5372,0.4717,
Rougemontiers,49.3586,0.7208,
Bouquetot,49.3631,0.7819,
Bourneville,49.3908,0.6208,
Conteville,49.4186,0.3947,
Appeville-Annebault,49.33,0.6422,
Flers,48.7483,-0.5694,
Sourdeval,48.7233,-0.9208,
Tinchebray,48.7636,-0.7331,
La Lande-Patry,48.7628,-0.5986,
Le Teilleul,48.5383,-0.8733,
La Ferrière-aux-Étangs,48.6628,-0.5189,
Mortain,48.6478,-0.9408,
La Selle-la-Forge,48.7333,-0.5408,
Chanu,48.7286,-0.6778,
Céaucé,48.4939,-0.6244,
Barenton,48.5992,-0.8319,
Lonlay-l’Abbaye,48.6467,-0.71,
Saint-Bômer-les-Forges,48.6439,-0.6333,
Ceton,48.2261,0.75,
Le Theil-sur-Huisne,48.2639,0.6881,
Bellême,48.3764,0.5606,
Condé-sur-Huisne,48.3806,0.8503,
Berd’huis,48.3453,0.7458,
La Ferté-Macé,48.5925,-0.3572,
Condé-sur-Noireau,48.8508,-0.55,
Domfront,48.5903,-0.6403,
Saint-Georges-des-Groseillers,48.7703,-0.5733,
Athis,48.8106,-0.5014,
Bagnoles-de-l’Orne,48.555,-0.4111,
Messei-Saint-Gervais,48.7117,-0.5369,
Briouze,48.6989,-0.3669,
Saint-Pierre-du-Regard,48.8436,-0.5469,
Magny-le-Désert,48.5697,-0.3281,
Bellou-en-Houlme,48.6908,-0.4436,
Couterne,48.5125,-0.4156,
Rânes,48.6406,-0.21,
Granville,48.8381,-1.5869,
Saint-Pair-sur-Mer,48.815,-1.5686,
Villedieu-les-Poëles,48.8386,-1.2225,
Donville-les-Bains,48.8486,-1.5775,
Jullouville-les-Pins,48.7747,-1.5658,
Percy,48.9169,-1.1892,
Saint-Jean-des-Champs,48.8275,-1.4647,
Saint-Planchers,48.8231,-1.5258,
Marcey-les-Grèves,48.6967,-1.3914,
Yquelon,48.8481,-1.5558,
Folligny,48.8239,-1.4114,
Bayeux,49.2786,-0.7039,
Villers-Bocage,49.0789,-0.6564,
Saint-Vigor-le-Grand,49.2806,-0.6894,
Port-en-Bessin-Huppain,49.3442,-0.7553,
Tilly-sur-Seulles,49.1753,-0.6267,
Ver-sur-Mer,49.3311,-0.5294,
Anctoville,49.1053,-0.7067,
Audrieu,49.2092,-0.5933,
Vernon,49.09,1.49,
Gisors,49.2806,1.7764,
Les Andelys,49.2456,1.4117,
Gaillon,49.1603,1.3358,
Aubevoye,49.1739,1.3344,
Étrépagny,49.3058,1.6114,
Gasny,49.0922,1.6042,
Courcelles-sur-Seine,49.1828,1.3586,
Saint-Aubin-sur-Gaillon,49.1472,1.3294,
Bézu-Saint-Éloi,49.2953,1.7008,
Neaufles-Saint-Martin,49.2772,1.7228,
Houlbec-Cocherel,49.0739,1.3639,
La Chapelle-Réanville,49.0953,1.3772,
Écos,49.1589,1.6053,
Vire,48.8386,-0.8892,
Torigni-sur-Vire,49.0356,-0.9794,
Saint-Amand,49.0428,-0.9639,
Saint-Germain-de-Tallevende,48.8006,-0.9022,
Vassy,48.8525,-0.6761,
Vaudry,48.8408,-0.8542,
Cahagnes,49.0664,-0.7686,
Caumont-l’Éventé,49.0903,-0.8053,
Saint-Sever-Calvados,48.8406,-1.0478,
Guilberville,48.9883,-0.9475,
Saint-Martin-des-Besaces,49.0111,-0.8461,
La Graverie,48.8942,-0.8806,
Le Bény-Bocage,48.9369,-0.8392,
Eu,50.0472,1.4197,
Le Tréport,50.0606,1.3711,
Incheville,50.0108,1.4933,
Saint-Pierre-en-Val,50.0214,1.4469,
Étalondes,50.0303,1.3858,
Louviers,49.2153,1.1656,
Le Neubourg,49.1483,0.9028,
Le Vaudreuil,49.2564,1.2056,
Saint-Pierre-des-Fleurs,49.2506,0.9658,
Incarville,49.2372,1.1786,
La Haye-Malherbe,49.2253,1.0678,
Andé,49.2322,1.2411,
Saint-Pierre-du-Vauvray,49.2319,1.2211,
Fontaine-Bellenger,49.1856,1.2608,
Tourville-la-Campagne,49.2267,0.9047,
Montaure,49.2353,1.0869,
Le Gros-Theil,49.2264,0.8419,
Saint-Pierre-du-Bosguérard,49.2614,0.8903,
Alençon,48.4306,0.0931,
Sées,48.6047,0.1714,
Saint-Germain-du-Corbéis,48.4228,0.0619,
Damigni,48.4475,0.0733,
Condé-sur-Sarthe,48.4319,0.0342,
Valframbert,48.4639,0.1081,
Mortrée,48.6394,0.0781,
Lonrai,48.46,0.04,
Saint-Denis-sur-Sarthon,48.4567,-0.0508,
Radon,48.5031,0.1017,
Saint-Lô,49.1144,-1.0917,
Agneaux,49.1167,-1.1111,
Condé-sur-Vire,49.0522,-1.0372,
Le Molay-Littry,49.2425,-0.8731,
Tessy-sur-Vire,48.9744,-1.0608,
Saint-Jean-des-Baisants,49.0931,-0.9742,
Hébécrevon,49.1261,-1.1664,
Moyon,49.0008,-1.1186,
Cerisy-la-Forêt,49.195,-0.9367,
La Barre-de-Semilly,49.1114,-1.0342,
Domjean,48.9869,-1.0325,
Lisieux,49.15,0.23,
Pont-l’Évêque,49.2856,0.1839,
Beuzeville,49.3447,0.3425,
Trouville-sur-Mer,49.3675,0.0817,
Touques,49.3425,0.1019,
Deauville-les-Bains,49.3592,0.0744,
Villers-sur-Mer,49.3206,-0.0064,
Dozulé,49.2317,-0.0436,
Saint-Désir,49.1397,0.2106,
Épaignes,49.2794,0.4403,
Blonville-sur-Mer,49.3383,0.0303,
Lieurey,49.23,0.4992,
Moyaux,49.1953,0.3561,
Cambremer,49.1519,0.0478,
Saint-Gâtien-des-Bois,49.3478,0.1853,
Beuvillers,49.1297,0.2478,
Ablon,49.3933,0.2956,
Boulleville,49.3681,0.3922,
Cormeilles,49.2481,0.3775,
Le Breuil-en-Auge,49.2269,0.2261,
Aunay-sur-Odon,49.0203,-0.6319,
Potigny,48.9711,-0.2481,
Thury-Harcourt,48.9839,-0.4742,
Clécy,48.9161,-0.4831,
Amayé-sur-Orne,49.085,-0.4389,
Yerville,49.6683,0.8961,
Saint-Saëns,49.6722,1.2831,
Bacqueville-en-Caux,49.7869,0.9986,
Auffay,49.7181,1.1003,
Les Grandes-Ventes,49.7861,1.2264,
Tôtes,49.6786,1.0469,
Limésy,49.6131,0.9256,
Bosc-le-Hard,49.6264,1.1761,
Saint-Martin-Osmonville,49.6394,1.2994,
Grugny,49.6214,1.11,
