lon,lat
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
-0.3253,49.2044,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
1.0539,49.4311,
