lat_departure,lon_departure,lat_arrival,lon_arrival
47.7647,-3.3422,47.7647,-3.3422,
48.0683,-3.2033,47.7647,-3.3422,
48.3525,-1.1986,48.3525,-1.1986,
48.3514,-1.3581,48.3525,-1.1986,
48.1508,-1.2367,48.3525,-1.1986,
48.7325,-3.4553,48.7325,-3.4553,
48.5569,-3.2747,48.7325,-3.4553,
48.5581,-3.8747,48.7325,-3.4553,
48.6983,-3.1594,48.7325,-3.4553,
47.6867,-2.7344,47.6867,-2.7344,
47.4833,-3.1206,47.6867,-2.7344,
47.5197,-2.5778,47.6867,-2.7344,
47.6853,-2.2153,47.6867,-2.7344,
47.9106,-2.4661,47.6867,-2.7344,
47.7739,-2.9453,47.6867,-2.7344,
48.1511,-1.6861,48.1511,-1.6861,
48.525,-1.7739,48.1511,-1.6861,
48.4711,-1.9589,48.1511,-1.6861,
48.1769,-2.1728,48.1511,-1.6861,
47.9575,-1.4244,48.1511,-1.6861,
47.8978,-1.9672,48.1511,-1.6861,
47.8025,-1.7414,48.1511,-1.6861,
48.5092,-4.0683,48.5092,-4.0683,
48.4294,-4.5136,48.5092,-4.0683,
48.3644,-3.7447,48.5092,-4.0683,
48.6506,-4.3181,48.5092,-4.0683,
48.4906,-2.7381,48.4906,-2.7381,
48.3131,-3.1644,48.4906,-2.7381,
48.1375,-2.7028,48.4906,-2.7381,
48.4872,-2.2597,48.4906,-2.7381,
48.49,-2.5678,48.4906,-2.7381,
47.9961,-4.0225,47.9961,-4.0225,
48.0808,-4.4133,47.9961,-4.0225,
47.9053,-4.2119,47.9961,-4.0225,
48.2411,-4.0672,47.9961,-4.0225,
47.9592,-3.6236,47.9961,-4.0225,
