lat_departure,lon_departure,lat_arrival,lon_arrival
47.75,-3.36,47.7647,-3.3422,
47.7647,-3.3422,47.7647,-3.3422,
47.7358,-3.4311,47.7647,-3.3422,
47.8042,-3.2789,47.7647,-3.3422,
47.8728,-3.5497,47.7647,-3.3422,
47.7906,-3.4886,47.7647,-3.3422,
47.7886,-3.4153,47.7647,-3.3422,
47.7064,-3.3842,47.7647,-3.3422,
47.8333,-3.1578,47.7647,-3.3422,
47.8089,-3.3425,47.7647,-3.3422,
47.7633,-3.2389,47.7647,-3.3422,
47.7108,-3.3106,47.7647,-3.3422,
47.6975,-3.2511,47.7647,-3.3422,
47.7958,-3.5858,47.7647,-3.3422,
47.7253,-3.3408,47.7647,-3.3422,
47.7647,-3.1217,47.7647,-3.3422,
47.8342,-3.4031,47.7647,-3.3422,
47.6422,-3.1567,47.7647,-3.3422,
47.6758,-3.17,47.7647,-3.3422,
47.8542,-3.3839,47.7647,-3.3422,
47.7367,-3.2336,47.7647,-3.3422,
47.8033,-3.4442,47.7647,-3.3422,
47.7067,-3.3533,47.7647,-3.3422,
47.7483,-3.0761,47.7647,-3.3422,
47.6578,-3.2008,47.7647,-3.3422,
47.7497,-3.1878,47.7647,-3.3422,
47.7936,-3.1947,47.7647,-3.3422,
47.9011,-3.4403,47.7647,-3.3422,
47.8758,-3.3219,47.7647,-3.3422,
48.3525,-1.1986,48.3525,-1.1986,
48.2594,-1.3986,48.3525,-1.1986,
48.4817,-1.1242,48.3525,-1.1986,
48.3675,-1.2178,48.3525,-1.1986,
48.4106,-1.3669,48.3525,-1.1986,
48.3422,-1.2772,48.3525,-1.1986,
48.1689,-1.1917,48.3525,-1.1986,
48.3192,-1.2158,48.3525,-1.1986,
48.4058,-1.2633,48.3525,-1.1986,
48.4036,-1.325,48.3525,-1.1986,
48.2956,-1.4328,48.3525,-1.1986,
48.2189,-1.3433,48.3525,-1.1986,
48.225,-1.1786,48.3525,-1.1986,
48.3644,-1.4094,48.3525,-1.1986,
48.3425,-1.3136,48.3525,-1.1986,
48.5083,-1.2433,48.3525,-1.1986,
48.3475,-1.1019,48.3525,-1.1986,
48.3381,-1.1569,48.3525,-1.1986,
48.1786,-1.1161,48.3525,-1.1986,
48.4281,-1.1917,48.3525,-1.1986,
48.3283,-1.4258,48.3525,-1.1986,
48.2833,-1.1186,48.3525,-1.1986,
48.2906,-1.3672,48.3525,-1.1986,
48.4131,-1.1525,48.3525,-1.1986,
48.3708,-1.1503,48.3525,-1.1986,
48.4428,-1.3089,48.3525,-1.1986,
48.4431,-1.105,48.3525,-1.1986,
48.2878,-1.2464,48.3525,-1.1986,
48.7325,-3.4553,48.7325,-3.4553,
48.8133,-3.4433,48.7325,-3.4553,
48.6281,-3.3008,48.7325,-3.4553,
48.7731,-3.5178,48.7325,-3.4553,
48.7044,-3.4489,48.7325,-3.4553,
48.7694,-3.5681,48.7325,-3.4553,
48.6569,-3.6311,48.7325,-3.4553,
48.7939,-3.4106,48.7325,-3.4553,
48.8114,-3.2947,48.7325,-3.4553,
48.8169,-3.5136,48.7325,-3.4553,
48.68,-3.5239,48.7325,-3.4553,
48.785,-3.2325,48.7325,-3.4553,
48.5656,-3.3389,48.7325,-3.4553,
48.6119,-3.4725,48.7325,-3.4553,
48.5969,-3.27,48.7325,-3.4553,
48.7294,-3.3839,48.7325,-3.4553,
48.7972,-3.2408,48.7325,-3.4553,
48.7181,-3.5044,48.7325,-3.4553,
48.6719,-3.3447,48.7325,-3.4553,
48.6908,-3.6483,48.7325,-3.4553,
48.5564,-3.4447,48.7325,-3.4553,
48.815,-3.3586,48.7325,-3.4553,
48.6069,-3.4481,48.7325,-3.4553,
48.7925,-3.4478,48.7325,-3.4553,
48.7753,-3.2281,48.7325,-3.4553,
48.8083,-3.3717,48.7325,-3.4553,
48.7164,-3.2028,48.7325,-3.4553,
48.7319,-3.2422,48.7325,-3.4553,
48.6692,-3.3953,48.7325,-3.4553,
48.8403,-3.2286,48.7325,-3.4553,
48.7506,-3.2808,48.7325,-3.4553,
48.6739,-3.1919,48.7325,-3.4553,
48.6769,-3.2975,48.7325,-3.4553,
48.7464,-3.26,48.7325,-3.4553,
48.7869,-3.2003,48.7325,-3.4553,
48.6211,-3.6753,48.7325,-3.4553,
48.7717,-3.3708,48.7325,-3.4553,
47.6559,-2.7603,47.6867,-2.7344,
47.6678,-2.9825,47.6867,-2.7344,
47.6867,-2.7344,47.6867,-2.7344,
47.6197,-2.7372,47.6867,-2.7344,
47.5272,-2.7697,47.6867,-2.7344,
47.6292,-2.6558,47.6867,-2.7344,
47.7206,-2.9956,47.6867,-2.7344,
47.6561,-2.8667,47.6867,-2.7344,
47.7314,-2.5906,47.6867,-2.7344,
47.6989,-2.8061,47.6867,-2.7344,
47.6756,-2.9575,47.6867,-2.7344,
47.7586,-2.8444,47.6867,-2.7344,
47.6256,-2.8233,47.6867,-2.7344,
47.5783,-2.6297,47.6867,-2.7344,
47.6186,-2.9203,47.6867,-2.7344,
47.7419,-2.9172,47.6867,-2.7344,
47.7036,-2.6517,47.6867,-2.7344,
47.6756,-2.5717,47.6867,-2.7344,
47.7425,-2.6819,47.6867,-2.7344,
47.845,-2.7222,47.6867,-2.7344,
47.7036,-2.9539,47.6867,-2.7344,
47.8378,-2.6408,47.6867,-2.7344,
47.6403,-2.9508,47.6867,-2.7344,
47.6525,-2.9169,47.6867,-2.7344,
47.6814,-2.6131,47.6867,-2.7344,
47.7169,-2.7642,47.6867,-2.7344,
47.8192,-2.8103,47.6867,-2.7344,
47.5481,-2.8914,47.6867,-2.7344,
47.6319,-2.5256,47.6867,-2.7344,
47.7789,-2.6925,47.6867,-2.7344,
47.5539,-2.5564,47.6867,-2.7344,
47.7569,-2.7661,47.6867,-2.7344,
47.8556,-2.8353,47.6867,-2.7344,
47.7575,-2.7875,47.6867,-2.7344,
47.6047,-2.5947,47.6867,-2.7344,
47.5692,-2.9453,47.6867,-2.7344,
47.6897,-2.5428,47.6867,-2.7344,
47.7808,-2.5136,47.6867,-2.7344,
47.7925,-2.5933,47.6867,-2.7344,
47.5256,-2.6456,47.6867,-2.7344,
47.6147,-2.5447,47.6867,-2.7344,
47.7117,-2.5164,47.6867,-2.7344,
48.1147,-1.6794,48.1511,-1.6861,
48.0247,-1.7458,48.1511,-1.6861,
48.1208,-1.6036,48.1511,-1.6861,
48.0903,-1.6956,48.1511,-1.6861,
48.1825,-1.6439,48.1511,-1.6861,
48.1478,-1.7739,48.1511,-1.6861,
48.0886,-1.6164,48.1511,-1.6861,
48.0481,-1.5031,48.1511,-1.6861,
48.1511,-1.6861,48.1511,-1.6861,
48.1019,-1.7956,48.1511,-1.6861,
48.1597,-1.5797,48.1511,-1.6861,
48.0447,-1.6003,48.1511,-1.6861,
48.0394,-1.7039,48.1511,-1.6861,
48.2136,-1.5081,48.1511,-1.6861,
48.0747,-1.8458,48.1511,-1.6861,
48.1342,-1.5367,48.1511,-1.6861,
48.2172,-1.6961,48.1511,-1.6861,
48.1381,-1.9558,48.1511,-1.6861,
48.0478,-1.8667,48.1511,-1.6861,
48.1117,-1.5244,48.1511,-1.6861,
48.1186,-1.7561,48.1511,-1.6861,
48.2194,-1.7894,48.1511,-1.6861,
47.9778,-1.7183,48.1511,-1.6861,
47.9989,-1.6683,48.1511,-1.6861,
48.2183,-1.7556,48.1511,-1.6861,
48.1772,-1.7328,48.1511,-1.6861,
48.1258,-1.8158,48.1511,-1.6861,
48.1839,-1.4381,48.1511,-1.6861,
48.0128,-1.7047,48.1511,-1.6861,
48.1794,-1.9442,48.1511,-1.6861,
48.0061,-1.8475,48.1511,-1.6861,
47.9944,-1.6147,48.1511,-1.6861,
48.0542,-1.7844,48.1511,-1.6861,
48.2158,-1.8919,48.1511,-1.6861,
48.2622,-1.6061,48.1511,-1.6861,
48.1214,-1.4606,48.1511,-1.6861,
48.1453,-1.8986,48.1511,-1.6861,
48.0619,-1.5231,48.1511,-1.6861,
48.1567,-1.7161,48.1511,-1.6861,
48.1844,-1.9189,48.1511,-1.6861,
48.0189,-1.6517,48.1511,-1.6861,
48.0406,-1.5458,48.1511,-1.6861,
48.1089,-1.9261,48.1511,-1.6861,
48.3072,-1.6692,48.1511,-1.6861,
48.1056,-1.8722,48.1511,-1.6861,
48.2119,-1.6297,48.1511,-1.6861,
48.1244,-1.8656,48.1511,-1.6861,
48.0117,-1.5906,48.1511,-1.6861,
48.1089,-1.4825,48.1511,-1.6861,
48.2461,-1.4647,48.1511,-1.6861,
48.2489,-1.7822,48.1511,-1.6861,
48.2469,-1.7267,48.1511,-1.6861,
48.2556,-1.5178,48.1511,-1.6861,
48.1919,-1.8281,48.1511,-1.6861,
48.2983,-1.7214,48.1511,-1.6861,
48.2317,-1.6097,48.1511,-1.6861,
48.2372,-1.565,48.1511,-1.6861,
