data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
2972191	2978257	21		1871
2972191	2975513	16		1415
2972191	6434063	39		3498
2972191	6433095	20		1767
2972191	3008662	95		8553
2972191	3035547	17		1500
2972191	6434712	110		9931
2972191	2998718	76		6833
2972191	2981898	52		4670
2972191	3023063	65		5838
2972191	6448585	73		6550
2972191	2989879	54		4837
2972191	2969750	23		2069
2972191	2979892	34		3071
2972191	2968800	78		7033
2972191	6448644	38		3453
2972191	3024543	93		8390
2972191	3036471	19		1720
2972191	3027625	57		5158
2972191	2974185	0		0
2972191	6616755	82		7356
2972191	3027984	61		5482
2972191	6452288	8		680
2972191	2981305	7		588
2972191	2994426	103		9292
2972191	3007048	15		1390
2972191	3026053	46		4176
2972191	2968879	64		5728
2972191	2971515	13		1131
2972191	2988576	22		2019
2972191	6434070	66		5963
2972191	3016085	74		6662
2972191	2971056	67		6020
2972191	3009732	25		2248
2972191	2990007	107		9599
2972191	3013007	69		6239
2972191	3035786	37		3372
2972191	2988374	117		10529
2972191	2975184	30		2659
2972191	2998343	24		2194
2972191	6434641	116		10407
2972191	2969087	112		10085
2972191	3018189	111		10032
2972191	6448686	42		3821
2972191	2994161	23		2109
2972191	3034543	97		8730
2972191	2988905	97		8755
2972191	3016101	119		10736
2972191	2990637	35		3186
2972191	6432956	104		9357
2972191	3025006	52		4716
2972191	2975528	71		6414
2972191	2970606	87		7819
2972191	3000246	54		4828
2972191	3002986	99		8876
2972191	6432973	87		7875
2972191	3035659	38		3461
2972191	3024843	29		2596
2972191	3025635	17		1551
2972191	3023637	11		1029
2972191	2981074	69		6167
2972191	3034245	28		2499
2972191	2972822	9		768
2972191	3026266	43		3912
2972191	3037927	29		2648
2972191	2981669	28		2559
2972191	6454057	30		2727
2972191	3026056	61		5475
2972191	6430869	102		9195
2972191	3013006	105		9440
2972191	2983652	38		3386
2972191	6432920	93		8329
2972191	2986588	32		2867
2972191	6433122	43		3850
2972191	2990482	111		10026
2972191	2973735	75		6722
2972191	6433108	19		1726
2972191	2967236	114		10245
2972191	2974391	66		5918
2972191	2990367	81		7274
2972191	2980375	16		1428
2972191	2975540	41		3725
2972191	3023641	61		5447
2972191	2979676	24		2183
2972191	6434087	46		4096
2972191	2997279	87		7831
2972191	6434081	79		7101
2972191	2991160	72		6459
2972191	6613655	31		2821
2972191	3035938	107		9625
2972191	3028846	51		4618
2972191	2987855	29		2631
2972191	2967600	112		10104
2972191	2977122	54		4877
2972191	2994591	112		10104
2972191	3015423	88		7936
2972191	3013011	33		2969
2972191	3010235	35		3161
2972191	3020043	105		9446
2972191	6447986	101		9061
2972191	6434644	107		9630
2972191	3024660	30		2721
2972191	6433139	11		1031
2972191	6433097	11		993
2972191	3020730	99		8865
2972191	3018886	38		3459
2972191	3017336	31		2758
2972191	2974236	36		3228
2972191	2995248	99		8909
2972191	2967165	53		4748
2972191	2987948	26		2380
2972191	2994844	25		2268
2972191	6434624	101		9094
2972191	2997251	58		5241
2972191	2973257	90		8096
2972191	2996141	14		1291
2972191	6433128	36		3209
2972191	6434060	72		6464
2972191	2975216	94		8488
2972191	2968797	37		3314
2972191	2982357	31		2755
2972191	2993345	84		7515
2972191	3017672	62		5606
2972191	3026630	33		2989
2972191	3030628	73		6532
2972191	2998301	36		3220
2972191	2998380	21		1925
2972191	3026641	26		2324
2972191	2970940	18		1611
2972191	3034155	36		3269
2972191	3021777	116		10456
2972191	2984132	17		1550
2972191	2997123	65		5863
2972191	3005541	81		7261
2972191	3027350	22		1990
2972191	6454059	24		2152
2972191	2972986	102		9200
2972191	6433073	34		3022
2972191	6448610	53		4748
2972191	2991226	79		7095
2972191	2990603	90		8102
2972191	3036680	98		8825
2972191	3021458	82		7413
2972191	6434631	96		8610
2972191	3011188	102		9169
2972191	6616749	55		4986
2972191	3013496	52		4724
2972191	3027893	28		2560
2972191	2986235	9		790
2972191	2989911	18		1608
2972191	2976679	99		8882
2972191	2983902	35		3153
2972191	2990483	97		8748
2972191	2971375	110		9945
2972191	2980514	104		9384
2972191	2995824	49		4372
2972191	6616632	34		3039
2972191	2996075	108		9713
2972191	2973722	60		5407
2972191	6434143	47		4254
2972191	3026976	27		2433
2972191	2990183	25		2248
2972191	2980796	76		6803
2972191	6434172	67		6000
2972191	2969013	17		1543
2972191	2987436	77		6942
2972191	2981129	44		4001
2972191	6434147	69		6238
2972191	2968120	92		8291
2972191	2990480	118		10647
2972191	3026019	92		8269
2972191	3025094	35		3155
2972191	6433119	43		3849
2972191	2994105	61		5486
2972191	3037119	107		9631
2972191	3027632	101		9110
2972191	3025088	59		5270
2972191	2990484	41		3659
2972191	3025876	46		4113
2972191	2991861	84		7557
2972191	3025875	100		9020
2972191	3017106	82		7345
2972191	3038073	116		10484
2972191	6614652	25		2295
2972191	2998347	35		3107
2972191	2969030	15		1326
2972191	6614590	71		6356
2972191	3028824	37		3371
2972191	3009483	87		7841
2972191	2974089	115		10329
2972191	2985789	68		6119
2972191	6433158	6		578
2972191	2979977	16		1482
2972191	2975911	59		5320
2972191	2976017	77		6894
2972191	3005761	102		9167
2972191	2975270	54		4817
2972191	3032624	65		5808
2972191	3031183	116		10434
2972191	3024585	53		4782
2972191	6456922	98		8853
2972191	6448611	98		8805
2972191	6433086	47		4220
2972191	3016269	34		3066
2972191	2982966	81		7273
2972191	2976050	119		10713
3031005	6529563	98		8826
3031005	3031005	0		0
3031005	3032213	98		8859
3031005	3026204	62		5545
3031005	2969257	29		2620
3031005	2989611	94		8491
3031005	8293156	104		9364
3031005	6434714	97		8773
3031005	2979316	100		9016
3031005	2969779	105		9410
3031005	3016097	70		6334
3031005	3005811	103		9246
3031005	3027531	106		9559
3031005	2995246	113		10147
3031005	2969102	34		3070
3031005	3010265	99		8895
3031005	8290211	2		222
3031005	2981837	41		3694
3031005	6434619	102		9219
3031005	2979226	97		8707
3031005	6449183	94		8475
3031005	3026222	88		7903
3031005	2989994	95		8537
3031005	6448604	60		5360
3031005	6434705	94		8465
3031005	3009484	78		7043
3031005	3034297	96		8661
3031005	6454162	103		9309
3031005	6428217	15		1373
3031005	2994126	98		8819
3031005	2980107	15		1328
3031005	3005270	113		10180
3031005	2997996	106		9554
3031005	6434050	96		8604
3031005	2977308	97		8735
3031005	3002626	63		5633
3031005	3036326	45		4055
3031005	6434738	76		6813
3031005	3032267	110		9863
3031005	6449157	67		6009
3031005	2979790	7		596
3031005	6434123	46		4137
3031005	3037018	87		7788
3031005	2990550	113		10131
3031005	3008020	64		5762
3031005	6434622	89		8022
3031005	6434132	67		6037
3031005	6456884	97		8772
3031005	3029345	77		6927
3031005	2989281	105		9415
3031005	2976224	89		8003
3031005	3010154	64		5754
3031005	3022911	117		10540
3031005	2971553	9		787
3031005	3037133	57		5165
3031005	3027598	100		9041
3031005	3018861	96		8628
3031005	3020678	26		2329
3031005	6614869	116		10411
3031005	2988632	106		9529
3031005	2978184	65		5873
3031005	3023812	82		7382
3031005	6456751	6		534
3031005	2981488	99		8879
3031005	6449189	95		8549
3031005	6434747	101		9109
3031005	2992126	88		7942
3031005	2980950	89		8001
3031005	6434077	103		9279
3031005	3008856	44		3990
3031005	2975147	100		9008
3031005	2979699	95		8540
3031005	2978257	116		10464
3031005	6434063	96		8643
3031005	3026052	62		5617
3031005	3008662	93		8375
3031005	6434712	97		8691
3031005	2976245	49		4373
3031005	6434636	90		8093
3031005	2998718	61		5452
3031005	2986288	93		8353
3031005	6434584	95		8525
3031005	2981898	80		7183
3031005	3023063	85		7669
3031005	6434568	109		9826
3031005	6448585	59		5336
3031005	2989879	78		7047
3031005	2979892	100		8972
3031005	2968800	70		6315
3031005	2988903	76		6851
3031005	3036471	115		10342
3031005	3027625	96		8675
3031005	6447427	20		1825
3031005	6616755	53		4745
3031005	3025315	112		10090
3031005	3027984	91		8199
3031005	2994426	28		2482
3031005	2990261	89		7977
3031005	3026053	93		8396
3031005	2968879	101		9051
3031005	2997371	105		9415
3031005	2971515	119		10686
3031005	3030974	118		10630
3031005	2978420	13		1204
3031005	2986546	68		6095
3031005	3016085	59		5308
3031005	3027923	110		9898
3031005	2971056	63		5705
3031005	3009732	110		9885
3031005	6434744	80		7237
3031005	2990007	57		5140
3031005	3023260	60		5405
3031005	3013007	91		8173
3031005	6434763	96		8608
3031005	2988374	119		10743
3031005	2998343	120		10764
3031005	6434641	81		7260
3031005	2969087	21		1928
3031005	6614114	98		8834
3031005	3018189	21		1847
3031005	3037015	53		4737
3031005	3034543	97		8773
3031005	2988905	113		10147
3031005	3016101	109		9791
3031005	3025152	112		10042
3031005	2986962	10		945
3031005	6432956	27		2400
3031005	2981062	81		7293
3031005	3034122	110		9863
3031005	3025006	100		8960
3031005	6447484	7		643
3031005	2970606	44		3994
3031005	2969276	82		7383
3031005	2995647	9		787
3031005	3036694	118		10580
3031005	3000246	95		8521
3031005	2979807	102		9214
3031005	3001817	81		7287
3031005	3031656	63		5636
3031005	3002199	18		1651
3031005	6434752	100		9002
3031005	3026076	89		7992
3031005	3002986	86		7711
3031005	3007276	89		7991
3031005	6432973	89		8051
3031005	6613323	40		3638
3031005	3024843	105		9492
3031005	3034239	60		5400
3031005	3023637	120		10766
3031005	2981074	95		8511
3031005	3026258	60		5398
3031005	3034245	105		9418
3031005	2978433	86		7777
3031005	6428188	26		2355
3031005	6434602	117		10519
3031005	3026056	71		6434
3031005	3013006	104		9353
3031005	6432920	53		4781
3031005	2986588	113		10203
3031005	2990482	70		6330
3031005	2973735	96		8612
3031005	2995722	101		9104
3031005	2974391	75		6773
3031005	2994585	18		1598
3031005	2992525	62		5586
3031005	2990367	69		6234
3031005	2997111	19		1720
3031005	3023641	87		7847
3031005	2983062	110		9939
3031005	2980494	9		806
3031005	6616821	101		9060
3031005	6434087	93		8342
3031005	2997279	75		6721
3031005	6434081	117		10502
3031005	2991160	70		6280
3031005	6613655	99		8915
3031005	3026898	103		9272
3031005	3028846	97		8736
3031005	2990912	117		10556
3031005	3021829	76		6825
3031005	3027903	107		9661
3031005	2990758	33		3013
3031005	2987855	105		9426
3031005	2970627	8		737
3031005	2967600	67		6067
3031005	3034548	25		2256
3031005	2977122	80		7177
3031005	3026223	26		2336
3031005	2994591	74		6654
3031005	3030468	83		7461
3031005	3025316	99		8920
3031005	3015423	42		3789
3031005	3020043	113		10137
3031005	6434644	96		8636
3031005	3038458	84		7581
3031005	3031146	52		4693
3031005	6428291	45		4031
3031005	6433139	119		10710
3031005	3020730	94		8494
3031005	3009638	103		9241
3031005	3018886	95		8567
3031005	2998851	18		1589
3031005	3017336	102		9218
3031005	2995248	32		2835
3031005	6453745	43		3892
3031005	6434669	80		7179
3031005	6616035	41		3652
3031005	6434624	86		7702
3031005	2997251	72		6521
3031005	2973257	95		8580
3031005	6434060	95		8520
3031005	3030645	115		10370
3031005	2975216	49		4412
3031005	3012216	45		4054
3031005	6434695	104		9348
3031005	3017672	104		9328
3031005	3026630	110		9909
3031005	3030628	83		7430
3031005	2998301	110		9937
3031005	6434749	105		9425
3031005	2992793	96		8676
3031005	2984132	113		10177
3031005	3027350	109		9778
3031005	2972986	37		3337
3031005	6448610	80		7155
3031005	2978215	67		6020
3031005	2991226	92		8297
3031005	2990603	67		6040
3031005	3036680	69		6166
3031005	3021458	79		7106
3031005	6434631	81		7309
3031005	3030663	85		7677
3031005	3013496	111		9993
3031005	3025000	111		9963
3031005	3033228	9		772
3031005	2976679	60		5401
3031005	2990442	104		9403
3031005	2978663	111		9964
3031005	2990483	46		4163
3031005	2978116	102		9210
3031005	6434670	71		6415
3031005	2980514	30		2663
3031005	2995824	84		7553
3031005	2968073	98		8855
3031005	3018676	86		7760
3031005	2984733	102		9153
3031005	2973722	116		10463
3031005	6434143	87		7812
3031005	3036590	117		10566
3031005	3032069	106		9531
3031005	2990183	120		10763
3031005	2980796	93		8400
3031005	3036585	117		10498
3031005	2980324	13		1168
3031005	2988902	72		6516
3031005	6434147	84		7595
3031005	2968120	100		8975
3031005	2990480	28		2508
3031005	3026019	42		3794
3031005	3025094	99		8953
3031005	2979642	69		6228
3031005	6456039	115		10372
3031005	2994105	70		6342
3031005	3037119	87		7793
3031005	3027632	111		9946
3031005	3025088	90		8096
3031005	3002383	56		5037
3031005	3025876	101		9124
3031005	3025875	69		6233
3031005	3003629	66		5979
3031005	3038073	16		1413
3031005	2975543	50		4539
3031005	6614590	85		7636
3031005	3028824	109		9850
3031005	3022154	52		4644
3031005	3009483	84		7529
3031005	2974089	45		4025
3031005	2985789	112		10124
3031005	3038094	17		1503
3031005	2975911	80		7185
3031005	6616830	77		6910
3031005	3030428	17		1570
3031005	3032403	51		4576
3031005	2975270	78		7002
3031005	3026638	44		3927
3031005	3010130	49		4371
3031005	3032624	70		6262
3031005	6455656	11		1013
3031005	3031183	110		9876
3031005	3024585	90		8068
3031005	6456922	101		9123
3031005	6448611	58		5181
3031005	3019026	19		1732
3031005	6433086	114		10286
3031005	3016269	114		10270
3031005	2982966	58		5196
3031005	2976050	104		9351
3032213	6529563	55		4982
3032213	2972191	62		5568
3032213	3031005	98		8859
3032213	3032213	0		0
3032213	3026204	91		8221
3032213	3026467	97		8690
3032213	6433030	57		5115
3032213	2969257	69		6247
3032213	2989611	52		4707
3032213	8293156	57		5127
3032213	6434714	60		5380
3032213	2979316	54		4864
3032213	2970110	30		2662
3032213	6433106	53		4793
3032213	6433124	50		4538
3032213	6424379	94		8500
3032213	6433100	52		4660
3032213	2969779	114		10267
3032213	3016097	98		8806
3032213	3005811	116		10414
3032213	3026285	53		4773
3032213	3027531	115		10345
3032213	2995246	33		2966
3032213	6448666	54		4884
3032213	2969102	88		7885
3032213	2996645	96		8645
3032213	2992293	44		3963
3032213	3018124	59		5283
3032213	6455925	55		4957
3032213	3010265	50		4541
3032213	2990272	89		8035
3032213	8290211	96		8639
3032213	6434619	52		4672
3032213	2987002	94		8479
3032213	2979226	55		4961
3032213	6449183	62		5578
3032213	3026222	73		6603
3032213	3025132	95		8506
3032213	6448640	61		5456
3032213	2989994	4		328
3032213	2992007	63		5633
3032213	6448604	90		8064
3032213	6434705	57		5111
3032213	3009484	48		4314
3032213	3034297	31		2755
3032213	6454162	112		10098
3032213	6430784	94		8443
3032213	6428217	83		7507
3032213	2994126	38		3425
3032213	2980107	96		8669
3032213	2970237	56		5038
3032213	3005270	109		9779
3032213	2997996	57		5174
3032213	6434050	18		1602
3032213	2996444	112		10078
3032213	3020529	53		4801
3032213	2977308	51		4630
3032213	3002626	97		8721
3032213	2998856	98		8816
3032213	3020057	116		10436
3032213	6455928	48		4296
3032213	3036326	84		7580
3032213	6434738	81		7261
3032213	3032267	39		3531
3032213	6449157	106		9529
3032213	6433044	63		5635
3032213	2979790	103		9254
3032213	6434123	58		5175
3032213	3031702	65		5893
3032213	3026208	31		2826
3032213	3037018	113		10142
3032213	2990550	76		6817
3032213	3036079	102		9183
3032213	3008020	52		4702
3032213	6433031	75		6792
3032213	6434622	67		6010
