data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
3016147	3025496	8		698
3016147	3035883	59		5329
3016147	2973510	13		1127
3016147	6428549	15		1365
3016147	6526607	14		1285
3016147	6442356	108		9694
3016147	6454111	116		10402
3016147	3018032	14		1218
3016147	2976697	79		7133
3016147	2997644	10		893
3016147	3027235	89		8010
3016147	3021377	112		10060
3016147	3035828	32		2874
3016147	2981655	15		1315
3016147	6442184	103		9268
3016147	3014334	98		8811
3016147	2977229	52		4722
3016147	3035768	85		7651
3016147	2997439	70		6259
3016147	8295798	49		4450
3016147	6454631	51		4546
3016147	3032326	73		6552
3016147	2998996	104		9396
3016147	6454592	53		4757
3016147	3027642	39		3485
3016147	6442513	74		6666
3016147	2989837	10		901
3016147	3026046	76		6857
3016147	2995489	5		461
3016147	3016332	19		1741
3016147	2992953	65		5830
3016147	3034535	106		9533
3016147	2992838	65		5877
3016147	2996881	91		8206
3016147	6429982	64		5749
3016147	3031090	113		10178
3016147	6433662	112		10088
3016147	2972467	102		9204
3016147	2989252	90		8088
3016147	6428669	35		3109
3016147	6442479	81		7265
3016147	3010372	114		10273
3016147	6614505	56		5051
3016147	2986467	71		6384
3016147	6433772	39		3535
3016147	3015894	52		4705
3016147	3024782	112		10095
3016147	6455993	117		10536
3016147	6614558	60		5445
3016147	6455085	71		6380
3016147	6453869	87		7816
3016147	6456229	120		10781
3016147	3020510	97		8764
3016147	3020991	110		9887
3016147	2975080	65		5884
3016147	2988971	56		5053
3016147	6433657	75		6715
3016147	3016147	0		0
3016147	3022633	110		9886
3016147	6430009	84		7543
3016147	6442071	96		8626
3016147	6428942	53		4742
3016147	6454608	103		9238
3016147	6433535	38		3393
3016147	3037158	21		1915
3016147	3027147	46		4177
3016147	6433750	76		6831
3016147	3016247	39		3504
3016147	6428804	13		1128
3016147	2993701	76		6858
3016147	8295719	53		4775
3016147	3022433	46		4128
3016147	6442131	97		8694
3016147	2975203	43		3903
3016147	2998830	92		8304
3016147	2981805	92		8323
3016147	2975819	56		5049
3016147	3005775	112		10094
3016147	3030457	21		1929
3016147	3030552	67		5990
3016147	2974710	29		2588
3016147	6442522	58		5194
3016147	3017330	72		6509
3016147	6442417	59		5266
3016147	6454601	86		7733
3016147	2991880	111		9956
3016147	3024891	86		7712
3016147	6613623	40		3610
3016147	6455329	110		9863
3016147	6617520	43		3886
3016147	6429893	71		6406
3016147	8287943	87		7803
3016147	2987874	5		474
3016147	2976254	99		8920
3016147	3029350	61		5476
3016147	2989425	118		10634
3016147	2993604	106		9498
3016147	6429939	75		6771
3016147	2993730	33		2937
3016147	6429714	79		7099
3016147	2974175	69		6175
3016147	6442377	117		10499
3016147	2992852	65		5887
3016147	2975079	13		1132
3016147	2978666	111		10020
3016147	2990247	97		8747
3016147	2996957	90		8094
3016147	2985850	73		6584
3016147	3012961	98		8858
3016147	2985292	102		9188
3016147	6614949	80		7233
3016147	3017306	99		8937
3016147	2970653	18		1662
3016147	2978280	46		4150
3016147	3018011	44		3996
3016147	3022811	18		1637
3016147	6442416	57		5097
3016147	2990620	12		1086
3016147	6454612	87		7874
3016147	3019443	71		6419
3016147	3012211	119		10743
3016147	6614470	104		9387
3016147	3021611	35		3133
3016147	2981609	35		3145
3016147	2996286	90		8122
3016147	2976962	59		5314
3016147	2970061	119		10699
3016147	2974525	67		6042
3016147	6449981	108		9706
3016147	2970217	11		1033
3016147	3015132	71		6348
3016147	6613947	73		6535
3016147	2982994	81		7277
3016147	3016048	116		10479
3016147	2995940	35		3131
3016147	6442037	100		8957
3016147	6617472	60		5373
3016147	6428627	7		642
3016147	6615236	118		10585
3016147	6456379	116		10421
3016147	6447593	27		2408
3016147	3020053	53		4786
3016147	6612983	65		5852
3016147	2970016	108		9741
3016147	6428792	9		809
3016147	2989385	92		8308
3016147	2997535	27		2385
3016147	6442358	89		8000
3016147	3025842	44		3994
3016147	6442481	44		3974
3016147	6442249	62		5604
3016147	3012026	97		8698
3016147	3019468	99		8877
3016147	2978804	49		4432
3016147	3006751	100		8970
3016147	3022121	74		6687
3016147	2982175	43		3844
3016147	2972320	87		7788
3016147	6442111	90		8088
3016147	2988163	72		6498
3016147	2987878	78		6999
3016147	2988722	94		8454
3016147	2985840	31		2822
3016147	3021909	14		1271
3016147	3025614	70		6280
3016147	6442318	50		4542
3016147	3021760	68		6106
3016147	2989929	88		7912
3016147	2995610	61		5496
3016147	3032251	65		5840
3016147	3023735	97		8730
3016147	2985046	99		8927
3016147	2990177	40		3571
3016147	2991474	92		8238
3016147	3024796	94		8431
3016147	2984675	71		6349
3016147	3026999	38		3408
3016147	2968392	116		10445
3016147	3038381	16		1430
3016147	2994113	31		2827
3016147	3021493	80		7175
3016147	2987268	119		10677
3016147	2984691	101		9105
3016147	6455716	117		10563
3016147	3036862	38		3412
3016147	3020855	50		4515
3016147	2978441	94		8497
3016147	3016945	102		9143
3016147	3016375	91		8162
3016147	3035830	75		6714
3016147	2973329	18		1635
3016147	3018308	13		1126
3016147	6617548	43		3904
3016147	6429904	83		7459
3016147	2969863	105		9424
3016147	2976724	26		2320
3016147	3008300	32		2868
3016147	3038561	16		1470
3016147	3023371	50		4475
3016147	6447840	78		7045
3016147	3016356	76		6878
3016147	2982210	18		1595
3016147	2975081	97		8736
3016147	2994673	50		4471
3016147	6613476	114		10254
3016147	2976721	65		5819
3016147	3022856	84		7531
3016147	6428814	35		3118
3016147	3027527	84		7529
3016147	2975538	21		1923
3016147	2974676	55		4964
3016147	6447567	19		1668
3016147	2997559	87		7838
3016147	2991954	55		4975
3016147	3018097	80		7200
3016147	2994170	116		10479
3016147	2991004	92		8248
3016147	2998359	118		10601
3016147	3036942	67		6029
3016147	3021809	65		5848
3016147	6429818	109		9794
3016147	2997744	14		1267
3016147	6617511	53		4753
3016147	2996020	89		7969
3016147	3032228	29		2589
3016147	3021219	70		6317
3016147	2982001	74		6678
3016147	6428667	16		1404
3016147	2989142	49		4445
3016147	3014882	112		10037
3016147	3008000	112		10040
3016147	3017416	61		5445
3016147	3032076	67		6015
3016147	2967973	87		7826
3016147	6433709	117		10563
3016147	2974522	58		5265
3016147	2976274	39		3477
3016147	6617537	56		5046
3016147	2976806	115		10383
3016147	2997768	24		2196
3016147	3021839	59		5312
3016147	2976553	115		10344
3016147	6613498	29		2629
3016147	2997759	112		10118
3016147	3012174	94		8467
3016147	6447824	76		6874
3016147	6452493	46		4129
3016147	6442224	52		4658
3016147	3030803	71		6387
3016147	6442484	74		6690
3016147	2970687	85		7685
3016147	2989426	53		4756
3016147	6428919	36		3232
3016147	2990203	9		832
3016147	2982395	13		1184
3016147	2982541	96		8640
3016147	6612775	93		8360
3016147	2995171	109		9784
3016147	3030314	19		1675
3016147	3023015	73		6535
3016147	3023370	4		352
3016147	3025988	37		3343
3016147	3036957	103		9296
3016147	3026095	49		4369
3016147	6613442	43		3860
3016147	6442338	76		6833
3016147	3013053	108		9676
3016147	6442392	77		6941
3016147	3008627	93		8394
3016147	2991573	69		6193
3016147	2982593	108		9743
3016147	2987808	45		4091
3016147	2967847	37		3360
3016147	3018134	105		9450
3016147	2991333	109		9836
3016147	2969959	37		3330
3016147	3031340	96		8622
3016147	2981142	53		4748
3016147	2972083	106		9531
3016147	6442415	72		6476
3016147	3021990	74		6682
3016147	2972723	13		1129
3016147	3025062	41		3727
3016147	3024624	117		10511
3016147	3036178	118		10653
3016147	6429698	105		9408
3016147	6442260	45		4015
3016147	2972419	70		6301
3016147	3014128	67		6004
3016147	2981274	115		10308
3016147	3004356	51		4556
3016147	2973382	87		7817
3016147	6442430	64		5790
3016147	6442288	65		5878
3016147	3026209	69		6198
3016147	2979310	26		2364
3022633	3027484	60		5363
3022633	2996882	7		672
3022633	3021263	108		9754
3022633	6614182	67		6039
3022633	6490278	87		7797
3022633	2992863	57		5096
3022633	6433608	76		6805
3022633	3025496	117		10561
3022633	3035883	87		7807
3022633	6442356	56		5041
3022633	6454111	84		7575
3022633	2976697	54		4883
3022633	2997644	118		10591
3022633	3027235	102		9203
3022633	3021377	67		6042
3022633	3035828	115		10338
3022633	6442184	7		626
3022633	3014334	68		6135
3022633	2977229	58		5182
3022633	2997439	54		4856
3022633	8295798	61		5483
3022633	6454631	59		5340
3022633	3032326	59		5328
3022633	3027642	74		6648
3022633	6442513	36		3270
3022633	2989837	100		8985
3022633	2995489	115		10340
3022633	3016332	115		10389
3022633	2992838	61		5474
3022633	2996881	23		2074
3022633	3031090	88		7921
3022633	6433662	100		8965
3022633	6442479	60		5394
3022633	3010372	5		423
3022633	2986467	96		8661
3022633	6433772	101		9059
3022633	3025965	35		3117
3022633	3015894	60		5367
3022633	6455993	101		9126
3022633	6614558	65		5865
3022633	6455085	105		9448
3022633	2975080	44		4003
3022633	2988971	54		4894
3022633	6433657	74		6687
3022633	3016147	110		9886
3022633	3022633	0		0
3022633	6454608	44		4000
3022633	6433535	104		9333
3022633	3027147	64		5741
3022633	6433750	114		10231
3022633	3016247	71		6402
3022633	3022433	64		5758
3022633	2981805	48		4286
3022633	3005775	78		7023
3022633	3030457	104		9369
3022633	3030552	53		4801
3022633	2974710	88		7922
3022633	6442522	52		4692
3022633	6442417	53		4743
3022633	2991880	100		8975
3022633	3024891	55		4910
3022633	6613623	106		9532
3022633	6617520	85		7684
3022633	2987874	115		10310
3022633	2976254	11		986
3022633	3029350	52		4694
3022633	2993604	75		6748
3022633	2974175	52		4668
3022633	6442377	7		668
3022633	2992852	68		6093
3022633	2975079	119		10673
3022633	2978666	79		7115
3022633	2996957	87		7817
3022633	3012961	11		1030
3022633	2985292	9		801
3022633	6614949	112		10069
3022633	2978280	67		6010
3022633	3018011	67		6041
3022633	6442416	66		5963
3022633	2990620	117		10567
3022633	6454612	54		4835
3022633	3019443	83		7436
3022633	6614470	97		8716
3022633	3021611	76		6818
3022633	2981609	97		8705
3022633	2976962	71		6414
3022633	2995983	57		5162
3022633	2974525	45		4016
3022633	6449981	111		10021
3022633	2970217	120		10778
3022633	2982994	36		3216
3022633	6428627	113		10143
3022633	6615236	109		9775
3022633	6456379	37		3360
3022633	3020053	57		5105
3022633	6612983	116		10404
3022633	6428792	115		10346
3022633	2989385	70		6321
3022633	2997535	101		9129
3022633	6442358	60		5396
3022633	3025842	93		8367
3022633	6442481	66		5919
3022633	6442249	61		5464
3022633	2978804	68		6084
3022633	3006751	12		1109
3022633	3022121	38		3459
3022633	2982175	70		6299
3022633	2972320	70		6320
3022633	2987878	77		6940
3022633	2988722	55		4976
3022633	2985840	114		10291
3022633	6442318	69		6168
3022633	3032251	76		6798
3022633	2990177	79		7133
3022633	2991474	111		9995
3022633	3024796	82		7411
3022633	3026999	108		9677
3022633	3038381	107		9614
3022633	2994113	81		7320
3022633	3036862	101		9093
3022633	3020855	61		5523
3022633	2978441	16		1429
3022633	3016375	56		5062
3022633	2973329	111		10007
3022633	3018308	119		10672
3022633	6617548	67		5990
3022633	2976724	103		9228
3022633	3023371	71		6406
3022633	2975081	13		1166
3022633	2994673	63		5659
3022633	2976721	60		5378
3022633	3022856	56		5054
3022633	2975538	91		8178
3022633	2974676	55		4934
3022633	2991954	103		9238
3022633	3036942	81		7259
3022633	2997744	109		9843
3022633	6617511	59		5285
3022633	3032228	82		7412
3022633	3021219	85		7614
3022633	2982001	56		5059
3022633	2989142	61		5454
3022633	3008000	69		6199
3022633	3032076	58		5233
3022633	2967973	23		2066
3022633	6433709	98		8865
3022633	2974522	61		5470
3022633	2976274	110		9929
3022633	6617537	54		4842
3022633	2976806	6		499
3022633	2997768	119		10712
3022633	2976553	60		5428
3022633	6613498	116		10404
3022633	2997759	91		8201
3022633	6452493	64		5784
3022633	6442224	88		7888
3022633	6442484	65		5848
3022633	2970687	44		3937
3022633	2990203	108		9688
3022633	2982395	114		10220
3022633	6612775	18		1576
3022633	2995171	24		2186
3022633	3023015	70		6278
3022633	3023370	114		10234
3022633	3025988	74		6685
3022633	3036957	62		5589
3022633	3026095	61		5524
3022633	6613442	88		7897
3022633	6442338	45		4056
3022633	6442392	63		5714
3022633	3008627	17		1493
3022633	2991573	112		10058
3022633	3018134	109		9786
3022633	2991333	119		10751
3022633	2969959	74		6700
3022633	2981142	58		5249
3022633	2972083	16		1413
3022633	6442415	42		3772
3022633	2972723	111		9984
3022633	3025062	104		9385
3022633	6442260	65		5894
3022633	3004356	96		8610
3022633	6442430	58		5260
3022633	6442288	45		4010
3022633	3026209	55		4949
3022633	2979310	102		9176
6430009	3006622	80		7193
6430009	6447838	6		565
6430009	3033791	71		6348
6430009	3027484	108		9733
6430009	2992938	60		5413
6430009	3021263	49		4404
6430009	6490278	98		8794
6430009	6429944	47		4218
6430009	6433608	78		7048
6430009	6454607	38		3445
6430009	3025496	81		7251
6430009	6447821	62		5555
6430009	2973510	81		7279
6430009	6428549	71		6381
6430009	2971030	60		5438
6430009	6441973	61		5507
6430009	6526607	73		6586
6430009	6454111	101		9074
6430009	3018032	80		7192
6430009	2997644	76		6868
6430009	2997076	55		4921
6430009	3027235	61		5476
6430009	3035828	53		4754
6430009	2981655	75		6744
6430009	2991692	47		4251
6430009	6441988	64		5728
6430009	2977229	110		9913
6430009	2997439	97		8765
6430009	8295798	110		9878
6430009	6454631	106		9547
6430009	6429815	63		5630
6430009	2975204	62		5599
6430009	2998996	25		2261
6430009	3021629	74		6644
6430009	6447839	62		5543
6430009	6454592	41		3659
6430009	3027642	108		9744
6430009	6442513	119		10732
6430009	2989837	86		7784
6430009	2995489	82		7379
6430009	3016332	64		5803
6430009	2971072	72		6460
6430009	2968379	51		4615
6430009	6613169	68		6110
6430009	3034535	23		2055
6430009	6429982	23		2061
6430009	6433662	85		7617
6430009	2996251	58		5231
6430009	6452602	68		6125
6430009	2989252	20		1829
6430009	6428669	77		6925
6430009	2996727	55		4956
6430009	2989725	74		6633
6430009	2986237	54		4822
6430009	2986467	57		5119
6430009	6433772	57		5107
6430009	2974413	62		5624
6430009	3027237	66		5900
6430009	6429772	64		5777
6430009	3015894	115		10373
6430009	3013448	63		5701
6430009	3021767	70		6306
6430009	6455993	89		7971
6430009	3021813	54		4869
6430009	6441947	71		6428
6430009	3019621	68		6115
6430009	6455085	48		4317
6430009	6453869	7		644
6430009	3020510	36		3227
6430009	3019248	62		5568
6430009	6442102	69		6176
6430009	2967641	57		5118
6430009	3001051	47		4267
6430009	3020991	45		4020
6430009	2975080	116		10427
6430009	2988971	105		9486
6430009	6433657	79		7118
6430009	3016147	84		7543
6430009	6430009	0		0
6430009	3015958	76		6849
6430009	3014928	73		6601
6430009	6442071	45		4069
6430009	2998126	43		3839
6430009	6430047	63		5713
6430009	6442090	63		5634
6430009	3026098	66		5923
6430009	3026500	57		5116
6430009	6433535	55		4962
6430009	3037158	67		6026
6430009	3027147	107		9647
6430009	6433750	41		3668
6430009	3016247	97		8695
6430009	6428804	83		7507
6430009	2993701	8		692
6430009	8295719	42		3760
6430009	3022433	104		9365
6430009	6442131	39		3492
6430009	2975203	75		6755
6430009	2998830	37		3302
6430009	2981805	109		9843
6430009	3005775	102		9190
6430009	3002256	51		4607
6430009	3030457	67		6017
6430009	3030552	98		8861
6430009	2974710	77		6929
6430009	6442522	111		9975
6430009	3017330	13		1132
6430009	6442417	105		9451
6430009	6454601	16		1422
6430009	2991880	83		7469
6430009	6613623	52		4680
6430009	3018605	68		6130
6430009	6429893	17		1510
6430009	6429869	56		5043
6430009	8287943	3		271
6430009	2987874	81		7254
6430009	2989425	38		3399
6430009	2992321	48		4348
6430009	2993604	98		8841
6430009	6429939	9		789
6430009	2993730	58		5265
6430009	6429714	6		514
6430009	2974175	100		8974
6430009	2975079	73		6585
6430009	2978666	101		9045
6430009	3017012	65		5859
6430009	2990247	37		3342
6430009	2985850	11		981
6430009	3034798	57		5163
6430009	3022665	70		6331
6430009	2986904	69		6249
6430009	6454603	62		5624
6430009	3017306	48		4308
6430009	2970653	72		6446
6430009	2978280	93		8340
6430009	3018011	110		9878
6430009	3022811	70		6300
6430009	6442416	86		7767
6430009	3030891	71		6356
6430009	2990620	73		6571
6430009	3021803	61		5488
6430009	6454612	102		9181
6430009	3012211	62		5611
6430009	6614470	79		7118
6430009	3021611	102		9172
6430009	2981609	63		5652
6430009	2996286	12		1036
6430009	2974525	110		9932
6430009	2970217	88		7954
6430009	3015132	16		1459
6430009	6613947	12		1070
6430009	2982994	116		10407
6430009	3016048	40		3642
6430009	2995940	76		6816
6430009	2981467	65		5818
6430009	6442037	37		3309
6430009	6617472	56		5058
6430009	6428627	77		6912
6430009	6615236	83		7484
6430009	6429917	65		5821
6430009	6447593	62		5543
6430009	3020053	107		9612
6430009	6612983	36		3216
6430009	3021822	68		6097
6430009	2970016	27		2411
6430009	6428792	75		6793
6430009	2989385	92		8244
6430009	2997535	65		5822
6430009	3025842	61		5533
6430009	3025298	74		6704
6430009	6442481	101		9070
6430009	3012026	62		5565
6430009	3019468	21		1853
6430009	2978804	119		10737
6430009	3022121	115		10309
6430009	2982175	111		9968
6430009	6442111	43		3913
6430009	2988163	12		1045
6430009	2987878	78		6993
6430009	3036181	74		6623
6430009	2985840	115		10319
6430009	3021909	82		7336
6430009	3025614	15		1376
6430009	6442318	86		7759
6430009	3021760	18		1615
6430009	2989929	4		369
6430009	2995610	23		2062
6430009	2982587	84		7546
6430009	2992683	50		4525
6430009	6616219	47		4231
6430009	6429981	58		5228
6430009	3032251	76		6831
6430009	3019336	80		7200
6430009	2985046	41		3725
6430009	3037221	52		4637
6430009	2990177	115		10358
6430009	3024796	82		7420
6430009	2984675	25		2217
6430009	3026999	52		4698
6430009	2968392	40		3618
6430009	3038381	70		6302
6430009	2994113	104		9390
6430009	3021493	7		589
6430009	2987268	36		3218
6430009	6429750	65		5884
6430009	2984691	38		3391
6430009	3012298	75		6741
6430009	6455716	56		5016
6430009	3020855	113		10192
6430009	6441995	52		4715
6430009	3016945	39		3480
6430009	6614331	66		5916
6430009	3035830	10		864
6430009	2973329	66		5956
6430009	3018308	92		8258
6430009	6617548	104		9344
6430009	6429904	6		570
6430009	2976724	64		5797
6430009	3018028	67		6000
6430009	3008300	52		4687
6430009	3038561	80		7196
6430009	6447840	10		886
6430009	3023095	59		5286
6430009	3016356	9		823
6430009	2994002	69		6238
6430009	2982210	76		6799
6430009	2994673	115		10326
6430009	6613476	51		4597
6430009	2976721	92		8258
6430009	3022856	98		8848
6430009	6428814	50		4511
6430009	3027527	3		230
6430009	2975538	98		8827
6430009	2974676	111		10030
6430009	6447567	79		7065
6430009	2991954	49		4416
6430009	3018097	10		901
6430009	3023756	70		6320
6430009	2994170	60		5433
6430009	3033045	76		6844
6430009	2991004	9		810
6430009	3036942	71		6408
6430009	3021809	43		3837
6430009	6429818	48		4340
6430009	2997744	71		6347
6430009	6441855	67		5994
6430009	6617511	100		9013
6430009	2996020	6		567
6430009	3024243	50		4500
6430009	3032228	100		9010
6430009	3021219	68		6127
6430009	2982001	95		8593
6430009	6428667	82		7378
6430009	2989142	103		9313
6430009	3014882	59		5268
6430009	3032430	59		5343
6430009	3017416	28		2521
6430009	6433709	91		8215
6430009	2974522	92		8295
6430009	3037736	69		6253
6430009	2976274	50		4486
6430009	6617537	111		9975
6430009	2992057	79		7074
6430009	2987921	73		6560
6430009	2997768	60		5356
6430009	3021839	29		2600
6430009	6613498	55		4953
6430009	6455332	74		6672
6430009	3002471	77		6916
6430009	2997759	92		8280
6430009	6447824	8		716
6430009	6452493	100		9022
6430009	3030803	19		1719
6430009	6442484	88		7875
6430009	2970687	109		9823
6430009	2989426	35		3140
6430009	6428919	73		6542
6430009	2990203	76		6821
6430009	2982395	71		6360
6430009	2982541	13		1126
6430009	3030314	67		6061
6430009	3023015	83		7443
6430009	3023370	83		7431
6430009	3025988	105		9481
6430009	3036957	106		9555
6430009	3026095	104		9322
6430009	2973551	63		5660
6430009	6613442	67		6071
6430009	6442338	106		9562
6430009	3013053	45		4007
6430009	2991573	40		3625
6430009	2969860	52		4654
6430009	2982593	31		2749
6430009	6451920	71		6386
6430009	2987808	38		3465
6430009	2967847	116		10464
6430009	3018134	69		6235
6430009	2991333	64		5777
6430009	2969959	90		8143
6430009	3031340	13		1149
6430009	2981142	101		9116
6430009	3038784	66		5907
6430009	3021990	12		1090
6430009	2982889	77		6907
6430009	2972723	72		6435
6430009	3025062	53		4730
6430009	3024624	34		3068
6430009	6429698	43		3907
6430009	6442260	106		9504
6430009	2972419	19		1690
6430009	3014128	24		2173
6430009	3004356	57		5110
6430009	2973382	14		1287
6430009	6442288	117		10543
6430009	3026209	96		8672
6430009	2979310	64		5802
3015958	6447838	82		7412
3015958	3033791	12		1036
3015958	2992938	26		2330
3015958	6429944	100		8956
3015958	6454607	52		4673
3015958	6447821	29		2598
3015958	2971030	31		2799
3015958	6441973	19		1704
3015958	2997076	25		2292
3015958	2991692	78		7006
3015958	6441988	34		3081
3015958	6429815	24		2152
3015958	2975204	31		2827
3015958	2998996	75		6764
3015958	3021629	29		2627
3015958	6447839	23		2085
3015958	6454592	98		8847
3015958	2971072	8		759
3015958	2968379	77		6900
3015958	6613169	29		2650
3015958	3034535	56		5012
3015958	6429982	99		8868
3015958	2996251	32		2916
3015958	6452602	14		1229
3015958	2989252	87		7873
3015958	2996727	55		4917
3015958	2989725	10		864
3015958	2986237	40		3597
3015958	2974413	25		2280
3015958	3027237	11		1032
3015958	6429772	26		2372
3015958	3013448	34		3043
3015958	3021767	14		1271
3015958	3021813	30		2685
3015958	6441947	35		3182
3015958	3019621	12		1106
3015958	6453869	78		7052
3015958	3020510	54		4847
3015958	3019248	27		2449
3015958	6442102	44		3976
3015958	2967641	30		2690
3015958	3001051	75		6753
3015958	3020991	98		8775
3015958	6430009	76		6849
3015958	3015958	0		0
3015958	3014928	25		2265
3015958	6442071	59		5288
3015958	2998126	37		3360
3015958	6430047	24		2178
3015958	6442090	15		1361
3015958	3026098	20		1838
3015958	3026500	59		5284
3015958	6433750	114		10273
3015958	2993701	82		7346
3015958	8295719	98		8848
3015958	6442131	55		4983
3015958	2998830	103		9234
3015958	3002256	65		5834
3015958	3017330	88		7941
3015958	6454601	67		6012
3015958	3018605	25		2249
3015958	6429893	93		8358
3015958	6429869	34		3069
3015958	8287943	74		6699
3015958	2989425	71		6415
3015958	2992321	80		7164
3015958	6429939	84		7558
3015958	2993730	119		10741
3015958	6429714	78		7059
3015958	3017012	32		2863
3015958	2990247	54		4887
3015958	2985850	86		7732
3015958	3034798	28		2528
3015958	3022665	10		885
3015958	2986904	7		659
3015958	6454603	34		3029
3015958	3017306	111		9957
3015958	3030891	21		1906
3015958	3021803	56		4996
3015958	3012211	114		10235
3015958	2996286	79		7068
3015958	3015132	92		8299
3015958	6613947	87		7860
3015958	3016048	81		7326
3015958	2981467	18		1656
3015958	6442037	52		4652
3015958	6617472	99		8926
3015958	6429917	23		2048
3015958	6612983	112		10042
3015958	3021822	27		2426
3015958	2970016	70		6288
3015958	3025298	15		1310
3015958	3012026	70		6276
3015958	3019468	78		7013
3015958	6442111	65		5809
3015958	2988163	85		7692
3015958	3036181	42		3742
3015958	3025614	91		8172
3015958	3021760	94		8423
3015958	2989929	73		6558
3015958	2995610	94		8441
3015958	2982587	11		955
3015958	2992683	30		2715
3015958	6616219	82		7373
3015958	6429981	27		2390
3015958	3019336	8		688
3015958	2985046	53		4794
3015958	3037221	27		2466
3015958	2984675	100		9033
3015958	2968392	36		3267
3015958	3021493	77		6892
3015958	2987268	62		5619
3015958	6429750	30		2686
3015958	2984691	50		4505
3015958	3012298	27		2442
3015958	6455716	106		9524
3015958	6441995	28		2478
3015958	3016945	50		4479
3015958	6614331	11		974
3015958	3035830	82		7390
3015958	6429904	81		7292
3015958	3018028	39		3490
3015958	6447840	86		7711
3015958	3023095	27		2438
3015958	3016356	79		7136
3015958	2994002	25		2206
3015958	6613476	102		9223
3015958	6428814	117		10503
3015958	3027527	78		7008
3015958	3018097	85		7671
3015958	3023756	41		3676
3015958	2994170	114		10218
3015958	3033045	13		1204
3015958	2991004	73		6611
3015958	3021809	88		7943
3015958	6429818	104		9317
3015958	6441855	12		1062
3015958	2996020	70		6284
3015958	3024243	34		3041
3015958	3014882	115		10366
3015958	3032430	40		3572
3015958	3017416	104		9338
3015958	3037736	16		1428
3015958	2992057	20		1772
3015958	2987921	13		1141
3015958	3021839	104		9399
3015958	6455332	4		375
3015958	3002471	2		200
3015958	6447824	81		7249
3015958	3030803	95		8565
3015958	2989426	110		9891
3015958	2982541	65		5846
3015958	2973551	27		2462
3015958	3013053	100		8976
3015958	2991573	115		10383
3015958	2969860	42		3792
3015958	2982593	46		4112
3015958	6451920	23		2085
3015958	2987808	108		9697
3015958	3031340	71		6357
3015958	3038784	35		3173
3015958	3021990	80		7228
3015958	2982889	11		955
3015958	3024624	46		4144
3015958	6429698	101		9096
3015958	2972419	95		8539
3015958	3014128	85		7624
3015958	2973382	84		7596
3014928	6447838	79		7117
3014928	3033791	15		1309
3014928	2992938	13		1205
3014928	6429944	84		7601
3014928	6454607	62		5583
3014928	6447821	12		1062
3014928	2971030	14		1221
3014928	6441973	16		1479
3014928	2997076	39		3523
3014928	3027235	119		10743
3014928	2991692	60		5418
3014928	6441988	54		4860
3014928	6429815	11		1017
3014928	2975204	12		1103
3014928	2998996	64		5773
3014928	3021629	4		362
3014928	6447839	13		1144
3014928	6454592	104		9391
3014928	2971072	17		1560
3014928	2968379	58		5207
3014928	6613169	7		619
3014928	3034535	51		4551
3014928	6429982	96		8653
3014928	2996251	16		1433
3014928	6452602	14		1255
3014928	2989252	79		7109
3014928	2996727	34		3101
3014928	2989725	16		1402
3014928	2986237	23		2066
3014928	2974413	11		988
3014928	3027237	29		2577
3014928	6429772	9		824
3014928	3013448	13		1157
3014928	3021767	12		1080
3014928	3021813	19		1736
3014928	6441947	57		5173
3014928	3019621	16		1409
3014928	6455085	115		10342
3014928	6453869	73		6594
3014928	3020510	63		5679
3014928	3019248	11		1033
3014928	6442102	65		5846
3014928	2967641	17		1485
3014928	3001051	57		5147
3014928	3020991	83		7447
3014928	6430009	73		6601
3014928	3015958	25		2265
3014928	3014928	0		0
3014928	6442071	72		6441
3014928	2998126	31		2771
3014928	6430047	10		918
3014928	6442090	31		2804
3014928	3026098	10		867
3014928	3026500	38		3408
3014928	6433750	106		9546
3014928	2993701	80		7225
3014928	8295719	105		9425
3014928	6442131	66		5933
3014928	2998830	92		8247
3014928	3002256	46		4109
3014928	3017330	86		7732
3014928	6454601	69		6215
3014928	3018605	5		472
3014928	6429893	89		8052
3014928	6429869	18		1640
3014928	8287943	71		6384
3014928	2989425	56		5062
3014928	2992321	62		5560
3014928	6429939	82		7383
3014928	6429714	77		6951
3014928	3017012	52		4694
3014928	2990247	64		5771
3014928	2985850	84		7572
3014928	3034798	16		1441
3014928	3022665	17		1492
3014928	2986904	27		2439
3014928	6454603	53		4770
3014928	3017306	98		8795
3014928	3030891	5		440
3014928	3021803	33		3012
3014928	3012211	97		8722
3014928	2996286	72		6478
3014928	3015132	89		8032
3014928	6613947	85		7670
3014928	3016048	66		5932
3014928	2981467	38		3409
3014928	6442037	61		5499
3014928	6617472	110		9879
3014928	6429917	9		851
3014928	6612983	106		9565
3014928	3021822	6		523
3014928	2970016	59		5268
3014928	3025298	11		962
3014928	3012026	86		7775
3014928	3019468	68		6155
3014928	6442111	77		6886
3014928	2988163	84		7594
3014928	3036181	64		5742
3014928	3025614	89		7976
3014928	3021760	91		8212
3014928	2989929	69		6250
3014928	2995610	95		8509
3014928	2982587	22		1969
3014928	2992683	24		2125
3014928	6616219	65		5816
3014928	6429981	15		1395
3014928	3019336	20		1834
3014928	2985046	65		5827
3014928	3037221	24		2117
3014928	2984675	95		8584
