CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
210005,"Acailandia",210005,"Acailandia",0,1
210010,"Afonso_Cunha",210010,"Afonso_Cunha",0,1
210015,"Agua_Doce_Do_Maranhao",210015,"Agua_Doce_Do_Maranhao",0,1
210020,"Alcantara",210020,"Alcantara",0,1
210030,"Aldeias_Altas",210030,"Aldeias_Altas",0,1
210040,"Altamira_Do_Maranhao",210040,"Altamira_Do_Maranhao",0,1
210043,"Alto_Alegre_Do_Maranhao",210043,"Alto_Alegre_Do_Maranhao",0,1
210047,"Alto_Alegre_Do_Pindare",210047,"Alto_Alegre_Do_Pindare",0,1
210050,"Alto_Parnaiba",210050,"Alto_Parnaiba",0,1
210060,"Amarante_Do_Maranhao",210060,"Amarante_Do_Maranhao",0,1
210070,"Anajatuba",210070,"Anajatuba",0,1
210083,"Apicum_Acu",210083,"Apicum_Acu",0,1
210090,"Araioses",210090,"Araioses",0,1
210095,"Arame",210095,"Arame",0,1
210100,"Arari",210100,"Arari",0,1
210120,"Bacabal",210120,"Bacabal",0,1
210130,"Bacuri",210130,"Bacuri",0,1
210140,"Balsas",210140,"Balsas",0,1
210150,"Barao_De_Grajau",210150,"Barao_De_Grajau",0,1
210160,"Barra_Do_Corda",210160,"Barra_Do_Corda",0,1
210170,"Barreirinhas",210170,"Barreirinhas",0,1
210180,"Benedito_Leite",210180,"Benedito_Leite",0,1
210190,"Bequimao",210190,"Bequimao",0,1
210840,"Peri_Mirim",210190,"Bequimao",0.48,1
210193,"Bernardo_Do_Mearim",210193,"Bernardo_Do_Mearim",0,1
210200,"Bom_Jardim",210200,"Bom_Jardim",0,1
210203,"Bom_Jesus_Das_Selvas",210203,"Bom_Jesus_Das_Selvas",0,1
210210,"Brejo",210210,"Brejo",0,1
210215,"Brejo_De_Areia",210215,"Brejo_De_Areia",0,1
210220,"Buriti",210220,"Buriti",0,1
210230,"Buriti_Bravo",210230,"Buriti_Bravo",0,1
210232,"Buriticupu",210232,"Buriticupu",0,1
210235,"Buritirana",210235,"Buritirana",0,1
210240,"Cajapio",210240,"Cajapio",0,1
210250,"Cajari",210250,"Cajari",0,1
210255,"Campestre_Do_Maranhao",210255,"Campestre_Do_Maranhao",0,1
210955,"Ribamar_Fiquene",210255,"Campestre_Do_Maranhao",0.44,1
210260,"Candido_Mendes",210260,"Candido_Mendes",0,1
210430,"Godofredo_Viana",210260,"Candido_Mendes",0.18,1
210620,"Luis_Domingues",210260,"Candido_Mendes",0.48,1
210270,"Cantanhede",210270,"Cantanhede",0,1
210663,"Matoes_Do_Norte",210270,"Cantanhede",0.38,1
210275,"Capinzal_Do_Norte",210275,"Capinzal_Do_Norte",0,1
210280,"Carolina",210280,"Carolina",0,1
210290,"Carutapera",210290,"Carutapera",0,1
210300,"Caxias",210300,"Caxias",0,1
210310,"Cedral",210310,"Cedral",0,1
210905,"Porto_Rico_Do_Maranhao",210310,"Cedral",0.47,1
210312,"Central_Do_Maranhao",210312,"Central_Do_Maranhao",0,1
210315,"Centro_Do_Guilherme",210315,"Centro_Do_Guilherme",0,1
210320,"Chapadinha",210320,"Chapadinha",0,1
210325,"Cidelandia",210325,"Cidelandia",0,1
210340,"Coelho_Neto",210340,"Coelho_Neto",0,1
210350,"Colinas",210350,"Colinas",0,1
210360,"Coroata",210360,"Coroata",0,1
210370,"Cururupu",210370,"Cururupu",0,1
