CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
410020,"Adrianopolis",410020,"Adrianopolis",0,2
410050,"Altonia",410050,"Altonia",0,2
410090,"Amapora",410090,"Amapora",0,2
411970,"Planaltina_Do_Parana",410090,"Amapora",0.3,2
410100,"Ampere",410100,"Ampere",0,2
412440,"Santo_Antonio_Do_Sudoeste",410100,"Ampere",0.68,2
410110,"Andira",410110,"Andira",0,2
410360,"Cambara",410110,"Andira",0.3,2
410120,"Antonina",410120,"Antonina",0,2
411620,"Morretes",410120,"Antonina",0.26,2
410150,"Arapongas",410150,"Arapongas",0,2
410170,"Araruna",410170,"Araruna",0,2
410190,"Assai",410190,"Assai",0,2
410210,"Astorga",410210,"Astorga",0,2
410240,"Bandeirantes",410240,"Bandeirantes",0,2
410250,"Barbosa_Ferraz",410250,"Barbosa_Ferraz",0,2
410280,"Bela_Vista_Do_Paraiso",410280,"Bela_Vista_Do_Paraiso",0,2
410290,"Bituruna",410290,"Bituruna",0,2
410305,"Boa_Vista_Da_Aparecida",410305,"Boa_Vista_Da_Aparecida",0,2
410460,"Capitao_Leonidas_Marques",410305,"Boa_Vista_Da_Aparecida",0.52,2
410310,"Bocaiuva_Do_Sul",410310,"Bocaiuva_Do_Sul",0,2
412788,"Tunas_Do_Parana",410310,"Bocaiuva_Do_Sul",0.61,2
410330,"Borrazopolis",410330,"Borrazopolis",0,2
411729,"Novo_Itacolomi",410330,"Borrazopolis",0.53,2
410045,"Altamira_Do_Parana",410390,"Campina_Da_Lagoa",0.6,2
410390,"Campina_Da_Lagoa",410390,"Campina_Da_Lagoa",0,2
411680,"Nova_Cantu",410390,"Campina_Da_Lagoa",0.55,2
410400,"Campina_Grande_Do_Sul",410400,"Campina_Grande_Do_Sul",0,2
410180,"Araucaria",410420,"Campo_Largo",0.5,2
410420,"Campo_Largo",410420,"Campo_Largo",0,2
410430,"Campo_Mourao",410430,"Campo_Mourao",0,2
410440,"Candido_De_Abreu",410440,"Candido_De_Abreu",0,2
410442,"Candoi",410442,"Candoi",0,2
412175,"Reserva_Do_Iguacu",410442,"Candoi",0.67,2
410480,"Cascavel",410480,"Cascavel",0,2
410490,"Castro",410490,"Castro",0,2
411940,"Pirai_Do_Sul",410490,"Castro",0.4,2
410510,"Centenario_Do_Sul",410510,"Centenario_Do_Sul",0,2
411600,"Miraselva",410510,"Centenario_Do_Sul",0.39,2
412000,"Porecatu",410510,"Centenario_Do_Sul",0.49,2
410520,"Cerro_Azul",410520,"Cerro_Azul",0,2
410550,"Cianorte",410550,"Cianorte",0,2
410570,"Clevelandia",410570,"Clevelandia",0,2
410590,"Colorado",410590,"Colorado",0,2
410670,"Cruzeiro_Do_Sul",410590,"Colorado",0.43,2
412360,"Santa_Ines",410590,"Colorado",0.58,2
410620,"Contenda",410620,"Contenda",0,2
411320,"Lapa",410620,"Contenda",0.45,2
410630,"Corbelia",410630,"Corbelia",0,2
411005,"Iguatu",410630,"Corbelia",0.67,2
410645,"Coronel_Domingos_Soares",410645,"Coronel_Domingos_Soares",0,2
410540,"Chopinzinho",410650,"Coronel_Vivida",0.32,2
410650,"Coronel_Vivida",410650,"Coronel_Vivida",0,2
410965,"Honorio_Serpa",410650,"Coronel_Vivida",0.53,2
410680,"Cruz_Machado",410680,"Cruz_Machado",0,2
410690,"Curitiba",410690,"Curitiba",0,2
410700,"Curiuva",410700,"Curiuva",0,2
412853,"Ventania",410700,"Curiuva",0.65,2
410720,"Dois_Vizinhos",410720,"Dois_Vizinhos",0,2
412860,"Vere",410720,"Dois_Vizinhos",0.48,2
410750,"Engenheiro_Beltrao",410750,"Engenheiro_Beltrao",0,2
410760,"Faxinal",410760,"Faxinal",0,2
410765,"Fazenda_Rio_Grande",410765,"Fazenda_Rio_Grande",0,2
410775,"Figueira",410775,"Figueira",0,2
410790,"Floresta",410790,"Floresta",0,2
410830,"Foz_Do_Iguacu",410830,"Foz_Do_Iguacu",0,2
410840,"Francisco_Beltrao",410840,"Francisco_Beltrao",0,2
411435,"Manfrinopolis",410840,"Francisco_Beltrao",0.48,2
410860,"Goioere",410860,"Goioere",0,2
411510,"Mariluz",410860,"Goioere",0.6,2
410865,"Goioxim",410865,"Goioxim",0,2
410870,"Grandes_Rios",410870,"Grandes_Rios",0,2
412217,"Rio_Branco_Do_Ivai",410870,"Grandes_Rios",0.68,2
410880,"Guaira",410880,"Guaira",0,2
410890,"Guairaca",410890,"Guairaca",0,2
410940,"Guarapuava",410940,"Guarapuava",0,2
410950,"Guaraquecaba",410950,"Guaraquecaba",0,2
410960,"Guaratuba",410960,"Guaratuba",0,2
410970,"Ibaiti",410970,"Ibaiti",0,2
410930,"Guaraniacu",410975,"Ibema",0.26,2
410975,"Ibema",410975,"Ibema",0,2
410980,"Ibipora",410980,"Ibipora",0,2
411020,"Inacio_Martins",411020,"Inacio_Martins",0,2
