lon,lat
3.1572,46.9933,
3.1572,46.9933,
3.1572,46.9933,
3.1572,46.9933,
3.1572,46.9933,
3.1572,46.9933,
3.1572,46.9933,
3.1572,46.9933,
3.1572,46.9933,
3.2877,48.1975,
3.2877,48.1975,
3.2877,48.1975,
3.2877,48.1975,
3.2877,48.1975,
5.4906,47.0931,
5.4906,47.0931,
5.4906,47.0931,
5.4906,47.0931,
5.4906,47.0931,
5.4906,47.0931,
5.4906,47.0931,
5.4906,47.0931,
5.4906,47.0931,
6.1553,47.6222,
6.1553,47.6222,
6.1553,47.6222,
6.1553,47.6222,
6.1553,47.6222,
6.1553,47.6222,
6.1553,47.6222,
6.1553,47.6222,
6.1553,47.6222,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
4.783643,47.137347,
3.9083,47.49,
3.9083,47.49,
3.9083,47.49,
3.9083,47.49,
5.2247,46.6264,
5.2247,46.6264,
