CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
420070,"Alfredo_Wagner",420070,"Alfredo_Wagner",0,3
420260,"Bom_Retiro",420070,"Alfredo_Wagner",0.44,3
420850,"Ituporanga",420070,"Alfredo_Wagner",0.99,3
421920,"Vidal_Ramos",420070,"Alfredo_Wagner",1.04,3
420140,"Ararangua",420140,"Ararangua",0,3
421380,"Praia_Grande",420140,"Ararangua",0.99,3
420240,"Blumenau",420240,"Blumenau",0,3
420290,"Brusque",420240,"Blumenau",0.83,3
420750,"Indaial",420240,"Blumenau",0.66,3
420100,"Anita_Garibaldi",420360,"Campos_Novos",1,3
420360,"Campos_Novos",420360,"Campos_Novos",0,3
420400,"Catanduvas",420400,"Catanduvas",0,3
420410,"Caxambu_Do_Sul",420420,"Chapeco",0.88,3
420420,"Chapeco",420420,"Chapeco",0,3
420440,"Coronel_Freitas",420420,"Chapeco",0.61,3
420430,"Concordia",420430,"Concordia",0,3
420760,"Ipira",420430,"Concordia",0.83,3
420800,"Ita",420430,"Concordia",0.86,3
420985,"Lindoia_Do_Sul",420430,"Concordia",0.79,3
420460,"Criciuma",420460,"Criciuma",0,3
420700,"Icara",420460,"Criciuma",0.18,3
421170,"Orleans",420460,"Criciuma",0.7,3
420490,"Descanso",420490,"Descanso",0,3
420660,"Guaruja_Do_Sul",420490,"Descanso",1.06,3
420765,"Ipora_Do_Oeste",420490,"Descanso",0.47,3
421625,"Sao_Joao_Do_Oeste",420490,"Descanso",0.76,3
420540,"Florianopolis",420540,"Florianopolis",0,3
421725,"Sao_Pedro_De_Alcantara",420540,"Florianopolis",0.56,3
420790,"Irineopolis",420790,"Irineopolis",0,3
421030,"Major_Vieira",420790,"Irineopolis",1.1,3
421830,"Tres_Barras",420790,"Irineopolis",1.01,3
420820,"Itajai",420820,"Itajai",0,3
421000,"Luiz_Alves",420820,"Itajai",0.77,3
420580,"Garuva",420910,"Joinville",0.55,3
420910,"Joinville",420910,"Joinville",0,3
421060,"Massaranduba",420910,"Joinville",0.88,3
421130,"Navegantes",420910,"Joinville",1.08,3
420340,"Campo_Belo_Do_Sul",420930,"Lages",0.9,3
420930,"Lages",420930,"Lages",0,3
421175,"Otacilio_Costa",420930,"Lages",0.89,3
421330,"Ponte_Alta",420930,"Lages",0.64,3
421680,"Sao_Jose_Do_Cerrito",420930,"Lages",0.72,3
421100,"Mondai",421100,"Mondai",0,3
421050,"Maravilha",421210,"Palmitos",0.91,3
421210,"Palmitos",421210,"Palmitos",0,3
421730,"Saudades",421210,"Palmitos",0.97,3
420220,"Benedito_Novo",421320,"Pomerode",0.66,3
421320,"Pomerode",421320,"Pomerode",0,3
421360,"Porto_Uniao",421360,"Porto_Uniao",0,3
421370,"Pouso_Redondo",421370,"Pouso_Redondo",0,3
421450,"Rio_Do_Campo",421370,"Pouso_Redondo",0.99,3
421420,"Quilombo",421420,"Quilombo",0,3
420480,"Curitibanos",421550,"Santa_Cecilia",0.92,3
420550,"Fraiburgo",421550,"Santa_Cecilia",0.99,3
421550,"Santa_Cecilia",421550,"Santa_Cecilia",0,3
421825,"Timbo_Grande",421550,"Santa_Cecilia",1.09,3
421567,"Santa_Terezinha",421567,"Santa_Terezinha",0,3
421935,"Vitor_Meireles",421567,"Santa_Terezinha",0.97,3
420090,"Angelina",421570,"Santo_Amaro_Da_Imperatriz",0.82,3
421570,"Santo_Amaro_Da_Imperatriz",421570,"Santo_Amaro_Da_Imperatriz",0,3
421010,"Mafra",421580,"Sao_Bento_Do_Sul",1.09,3
421580,"Sao_Bento_Do_Sul",421580,"Sao_Bento_Do_Sul",0,3
421620,"Sao_Francisco_Do_Sul",421620,"Sao_Francisco_Do_Sul",0,3
421660,"Sao_Jose",421660,"Sao_Jose",0,3
421800,"Tijucas",421660,"Sao_Jose",0.59,3
421690,"Sao_Lourenco_Do_Oeste",421690,"Sao_Lourenco_Do_Oeste",0,3
420300,"Cacador",421790,"Tangara",0.98,3
421540,"Salto_Veloso",421790,"Tangara",0.94,3
421790,"Tangara",421790,"Tangara",0,3
420280,"Braco_Do_Norte",421870,"Tubarao",0.6,3
420720,"Imarui",421870,"Tubarao",0.94,3
420730,"Imbituba",421870,"Tubarao",0.61,3
421490,"Rio_Fortuna",421870,"Tubarao",0.93,3
421870,"Tubarao",421870,"Tubarao",0,3
421880,"Turvo",421880,"Turvo",0,3
420250,"Bom_Jardim_Da_Serra",421890,"Urubici",1.1,3
421650,"Sao_Joaquim",421890,"Urubici",0.94,3
421890,"Urubici",421890,"Urubici",0,3
420010,"Abelardo_Luz",421950,"Xanxere",0.79,3
421950,"Xanxere",421950,"Xanxere",0,3
