lat_departure,lon_departure,lat_arrival,lon_arrival
45.8353,1.2625,45.8353,1.2625,
46.1706,1.8683,45.8353,1.2625,
45.1583,1.5321,45.1583,1.5321,
45.5481,2.3092,45.1583,1.5321,
45.1864,0.6914,45.1583,1.5321,
44.8,-0.584,44.8,-0.584,
44.5,0.1653,44.8,-0.584,
44.7039,-1.0353,44.8,-0.584,
46.8178,0.5461,46.8178,0.5461,
46.6486,-0.2469,46.8178,0.5461,
43.89,-0.5,43.89,-0.5,
43.4881,-0.7708,43.89,-0.5,
43.6611,-1.3042,43.89,-0.5,
45.7464,-0.6333,45.7464,-0.6333,
45.6753,0.1275,45.7464,-0.6333,
46.1894,-1.1542,45.7464,-0.6333,
