lat_departure,lon_departure,lat_arrival,lon_arrival
45.8353,1.2625,45.8353,1.2625,
45.8389,1.31,45.8353,1.2625,
45.8761,1.2386,45.8353,1.2625,
45.8042,1.2264,45.8353,1.2625,
45.8094,1.3317,45.8353,1.2625,
45.8642,1.3231,45.8353,1.2625,
45.7964,1.1361,45.8353,1.2625,
45.9578,1.4,45.8353,1.2625,
45.7931,1.2317,45.8353,1.2625,
45.8489,1.1267,45.8353,1.2625,
45.8969,1.3186,45.8353,1.2625,
45.8375,1.4906,45.8353,1.2625,
45.77,1.3314,45.8353,1.2625,
45.8867,1.4,45.8353,1.2625,
45.8625,1.3878,45.8353,1.2625,
45.6783,1.1872,45.8353,1.2625,
45.7514,1.2889,45.8353,1.2625,
45.9217,1.1378,45.8353,1.2625,
45.9089,1.2594,45.8353,1.2625,
45.8961,1.1058,45.8353,1.2625,
45.7692,1.0819,45.8353,1.2625,
45.9919,1.2747,45.8353,1.2625,
45.8172,1.1,45.8353,1.2625,
45.8778,1.0133,45.8353,1.2625,
45.9414,1.2847,45.8353,1.2625,
45.9575,1.2047,45.8353,1.2625,
45.9244,1.1714,45.8353,1.2625,
46.0092,1.1733,45.8353,1.2625,
45.7553,1.275,45.8353,1.2625,
45.7769,1.3925,45.8353,1.2625,
45.9497,1.1358,45.8353,1.2625,
45.8339,1.0103,45.8353,1.2625,
45.6947,1.3592,45.8353,1.2625,
45.7192,1.2144,45.8353,1.2625,
45.7044,1.0922,45.8353,1.2625,
45.6994,1.2361,45.8353,1.2625,
45.8058,1.3922,45.8353,1.2625,
45.1583,1.5321,45.1583,1.5321,
45.1708,1.5639,45.1583,1.5321,
45.13,1.3014,45.1583,1.5321,
45.1411,1.4464,45.1583,1.5321,
45.1925,1.5092,45.1583,1.5321,
45.2583,1.4756,45.1583,1.5321,
45.2631,1.4083,45.1583,1.5321,
45.1342,1.5856,45.1583,1.5321,
45.2272,1.5239,45.1583,1.5321,
45.1939,1.4506,45.1583,1.5321,
45.2294,1.5825,45.1583,1.5321,
45.2175,1.4525,45.1583,1.5321,
45.2069,1.7711,45.1583,1.5321,
45.1461,1.3044,45.1583,1.5321,
45.1206,1.4156,45.1583,1.5321,
45.2342,1.6981,45.1583,1.5321,
45.1683,1.3833,45.1583,1.5321,
45.2853,1.6581,45.1583,1.5321,
45.2106,1.6917,45.1583,1.5321,
45.0556,1.6742,45.1583,1.5321,
45.2922,1.4372,45.1583,1.5321,
45.1244,1.7233,45.1583,1.5321,
45.3264,1.5525,45.1583,1.5321,
45.2736,1.635,45.1583,1.5321,
45.2633,1.6778,45.1583,1.5321,
44.84,-0.58,44.8,-0.584,
44.8386,-0.6436,44.8,-0.584,
44.8067,-0.6311,44.8,-0.584,
44.8,-0.584,44.8,-0.584,
44.7806,-0.5658,44.8,-0.584,
44.8964,-0.7164,44.8,-0.584,
44.8086,-0.5478,44.8,-0.584,
44.7725,-0.6156,44.8,-0.584,
44.8578,-0.5317,44.8,-0.584,
44.8651,-0.5996,44.8,-0.584,
44.8792,-0.5217,44.8,-0.584,
44.8853,-0.65,44.8,-0.584,
44.8828,-0.6125,44.8,-0.584,
44.8364,-0.5258,44.8,-0.584,
44.7444,-0.6822,44.8,-0.584,
44.9247,-0.4867,44.8,-0.584,
44.9106,-0.6375,44.8,-0.584,
44.8717,-0.6769,44.8,-0.584,
44.7286,-0.6008,44.8,-0.584,
44.9044,-0.6697,44.8,-0.584,
44.9172,-0.4281,44.8,-0.584,
44.9492,-0.605,44.8,-0.584,
44.8097,-0.7836,44.8,-0.584,
44.8606,-0.4936,44.8,-0.584,
44.8947,-0.5064,44.8,-0.584,
44.8406,-0.7756,44.8,-0.584,
44.9119,-0.7253,44.8,-0.584,
44.9033,-0.5169,44.8,-0.584,
44.955,-0.6697,44.8,-0.584,
44.7556,-0.53,44.8,-0.584,
44.7631,-0.6547,44.8,-0.584,
44.9822,-0.6039,44.8,-0.584,
44.8486,-0.4639,44.8,-0.584,
44.7744,-0.3481,44.8,-0.584,
44.9089,-0.4719,44.8,-0.584,
44.91,-0.3906,44.8,-0.584,
44.7814,-0.41,44.8,-0.584,
44.6814,-0.5286,44.8,-0.584,
44.815,-0.4747,44.8,-0.584,
44.815,-0.5019,44.8,-0.584,
44.785,-0.4964,44.8,-0.584,
44.8817,-0.4286,44.8,-0.584,
44.7506,-0.4361,44.8,-0.584,
44.6706,-0.4803,44.8,-0.584,
44.7133,-0.5433,44.8,-0.584,
44.6522,-0.5961,44.8,-0.584,
44.8511,-0.4369,44.8,-0.584,
44.8233,-0.4453,44.8,-0.584,
44.765,-0.4875,44.8,-0.584,
44.8797,-0.4614,44.8,-0.584,
44.6969,-0.4242,44.8,-0.584,
44.8422,-0.3975,44.8,-0.584,
44.6964,-0.4447,44.8,-0.584,
44.87,-0.3711,44.8,-0.584,
44.7553,-0.4878,44.8,-0.584,
44.9525,-0.5347,44.8,-0.584,
44.7075,-0.4011,44.8,-0.584,
44.7797,-0.4603,44.8,-0.584,
44.6497,-0.5028,44.8,-0.584,
44.7322,-0.4633,44.8,-0.584,
44.71,-0.4819,44.8,-0.584,
44.7206,-0.4056,44.8,-0.584,
44.8325,-0.3647,44.8,-0.584,
44.7036,-0.4522,44.8,-0.584,
46.8178,0.5461,46.8178,0.5461,
46.6856,0.37,46.8178,0.5461,
46.7636,0.4864,46.8178,0.5461,
46.6708,0.4,46.8178,0.5461,
46.7008,0.4317,46.8178,0.5461,
46.7356,0.3094,46.8178,0.5461,
46.9364,0.6058,46.8178,0.5461,
46.8319,0.4592,46.8178,0.5461,
46.8142,0.3281,46.8178,0.5461,
46.8128,0.4131,46.8178,0.5461,
46.7169,0.54,46.8178,0.5461,
46.6817,0.5703,46.8178,0.5461,
46.775,0.5367,46.8178,0.5461,
46.7547,0.5792,46.8178,0.5461,
46.8758,0.5669,46.8178,0.5461,
46.9722,0.6061,46.8178,0.5461,
46.7864,0.8125,46.8178,0.5461,
46.9008,0.4075,46.8178,0.5461,
46.7456,0.3758,46.8178,0.5461,
46.7378,0.7683,46.8178,0.5461,
46.82,0.3675,46.8178,0.5461,
46.8525,0.5433,46.8178,0.5461,
46.6731,0.6517,46.8178,0.5461,
43.89,-0.5,43.89,-0.5,
43.8825,-0.5194,43.89,-0.5,
43.7567,-0.5742,43.89,-0.5,
43.7761,-0.4294,43.89,-0.5,
43.8931,-0.3064,43.89,-0.5,
43.83,-0.5017,43.89,-0.5,
43.8683,-0.5919,43.89,-0.5,
43.8475,-0.4647,43.89,-0.5,
43.9286,-0.6408,43.89,-0.5,
43.8636,-0.7064,43.89,-0.5,
43.7886,-0.7097,43.89,-0.5,
43.7606,-0.3175,43.89,-0.5,
45.7464,-0.6333,45.7464,-0.6333,
45.5803,-0.5481,45.7464,-0.6333,
45.7181,-0.5572,45.7464,-0.6333,
45.569,-0.6757,45.7464,-0.6333,
45.7631,-0.7108,45.7464,-0.6333,
45.8778,-0.6806,45.7464,-0.6333,
45.7717,-0.5914,45.7464,-0.6333,
45.8217,-0.7853,45.7464,-0.6333,
45.7458,-0.8122,45.7464,-0.6333,
45.7153,-0.6167,45.7464,-0.6333,
45.6917,-0.8475,45.7464,-0.6333,
45.6678,-0.6542,45.7464,-0.6333,
45.6494,-0.8092,45.7464,-0.6333,
45.7186,-0.8869,45.7464,-0.6333,
45.8219,-0.5072,45.7464,-0.6333,
45.7714,-0.8886,45.7464,-0.6333,
45.8508,-0.5297,45.7464,-0.6333,
45.7725,-0.4222,45.7464,-0.6333,
45.7861,-0.6342,45.7464,-0.6333,
45.7597,-0.7322,45.7464,-0.6333,
45.6833,-0.6717,45.7464,-0.6333,
45.7597,-0.3819,45.7464,-0.6333,
45.8369,-0.6803,45.7464,-0.6333,
45.6431,-0.6003,45.7464,-0.6333,
45.7033,-0.4375,45.7464,-0.6333,
45.5994,-0.7486,45.7464,-0.6333,
45.6319,-0.6531,45.7464,-0.6333,
45.6778,-0.7272,45.7464,-0.6333,
45.8603,-0.8369,45.7464,-0.6333,
45.6236,-0.4642,45.7464,-0.6333,
45.7597,-0.5406,45.7464,-0.6333,
44.5,0.1653,44.5,0.1653,
44.5811,-0.0412,44.5,0.1653,
44.5303,0.0942,44.5,0.1653,
44.5072,0.2186,44.5,0.1653,
44.6503,0.0808,44.5,0.1653,
44.5214,0.0336,44.5,0.1653,
44.4486,0.1583,44.5,0.1653,
44.6758,0.1828,44.5,0.1653,
46.1706,1.8683,46.1706,1.8683,
46.1383,1.915,46.1706,1.8683,
46.2006,1.8286,46.1706,1.8683,
46.2039,1.7561,46.1706,1.8683,
46.0864,2.045,46.1706,1.8683,
46.3278,1.9047,46.1706,1.8683,
46.16,1.6444,46.1706,1.8683,
46.2075,1.9986,46.1706,1.8683,
46.2133,1.8953,46.1706,1.8683,
46.2589,1.7628,46.1706,1.8683,
43.4881,-0.7708,43.4881,-0.7708,
