lon,lat
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
8.7369,41.9267,
9.2797,41.5908,
9.2797,41.5908,
9.2797,41.5908,
9.2797,41.5908,
9.2797,41.5908,
9.2797,41.5908,
9.1506,42.3056,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.3556,42.6325,
9.195,41.5453,
9.195,41.5453,
9.3992,41.8572,
9.3992,41.8572,
9.3992,41.8572,
9.3992,41.8572,
8.5947,42.1353,
8.9183,41.7172,
8.9183,41.7172,
8.9183,41.7172,
9.4731,42.2639,
9.4731,42.2639,
9.4731,42.2639,
9.4731,42.2639,
8.9283,42.6036,
8.9283,42.6036,
8.9283,42.6036,
8.9283,42.6036,
8.9283,42.6036,
8.9283,42.6036,
