lat_departure,lon_departure,lat_arrival,lon_arrival
41.9267,8.7369,41.9267,8.7369,
41.9769,8.7431,41.9267,8.7369,
42.0275,8.8428,41.9267,8.7369,
41.8714,8.9636,41.9267,8.7369,
41.9839,8.7956,41.9267,8.7369,
41.9886,8.9064,41.9267,8.7369,
42.0042,8.9208,41.9267,8.7369,
42.0139,8.7681,41.9267,8.7369,
41.8367,8.8461,41.9267,8.7369,
41.8628,8.9419,41.9267,8.7369,
41.9169,8.9139,41.9267,8.7369,
41.5908,9.2797,41.5908,9.2797,
41.7494,9.1706,41.5908,9.2797,
41.6792,9.3175,41.5908,9.2797,
41.4881,9.1294,41.5908,9.2797,
41.735,9.3333,41.5908,9.2797,
41.7217,9.1478,41.5908,9.2797,
42.3056,9.1506,42.3056,9.1506,
42.7008,9.4503,42.6325,9.3556,
42.5539,9.4275,42.6325,9.3556,
42.6183,9.4361,42.6325,9.3556,
42.5458,9.4172,42.6325,9.3556,
42.6567,9.4331,42.6325,9.3556,
42.4675,9.4597,42.6325,9.3556,
42.4942,9.44,42.6325,9.3556,
42.4839,9.4567,42.6325,9.3556,
42.6325,9.3556,42.6325,9.3556,
42.6808,9.3025,42.6325,9.3556,
41.3881,9.1606,41.5453,9.195,
41.5453,9.195,41.5453,9.195,
42.0164,9.405,41.8572,9.3992,
42.0106,9.3247,41.8572,9.3992,
41.9175,9.3836,41.8572,9.3992,
41.8572,9.3992,41.8572,9.3992,
42.1353,8.5947,42.1353,8.5947,
41.675,8.9042,41.7172,8.9183,
41.6208,8.9736,41.7172,8.9183,
41.7172,8.9183,41.7172,8.9183,
42.3317,9.4917,42.2639,9.4731,
42.1142,9.5131,42.2639,9.4731,
42.375,9.525,42.2639,9.4731,
42.2639,9.4731,42.2639,9.4731,
42.5678,8.7567,42.6036,8.9283,
42.635,8.9375,42.6036,8.9283,
42.5081,8.8553,42.6036,8.9283,
42.6172,8.9539,42.6036,8.9283,
42.5783,8.8333,42.6036,8.9283,
42.6036,8.9283,42.6036,8.9283,
