lat_departure,lon_departure,lat_arrival,lon_arrival
46.3408,2.6033,46.3408,2.6033,
46.6178,2.8208,46.3408,2.6033,
46.0292,2.8189,46.3408,2.6033,
46.2006,3.08,46.3408,2.6033,
46.3627,6.475,46.3627,6.475,
46.1283,6.3406,46.3627,6.475,
46.2808,6.0369,46.3627,6.475,
46.1597,6.6703,46.3627,6.475,
45.9072,6.3658,46.3627,6.475,
46.0642,6.0508,46.3627,6.475,
45.0464,5.0517,45.0464,5.0517,
44.8533,4.9333,45.0464,5.0517,
45.1269,5.5269,45.0464,5.0517,
44.9169,5.6353,45.0464,5.0517,
44.6964,5.1975,45.0464,5.0517,
45.2214,4.7775,45.0464,5.0517,
45.5242,4.8781,45.5242,4.8781,
45.696,4.793,45.5242,4.8781,
45.9892,4.6969,45.5242,4.8781,
45.4742,4.3781,45.5242,4.8781,
45.9033,5.1794,45.5242,4.8781,
45.6211,4.2125,45.5242,4.8781,
45.2661,4.3342,45.5242,4.8781,
45.4856,5.4756,45.5242,4.8781,
45.6964,5.2075,45.5242,4.8781,
45.71,4.4919,45.5242,4.8781,
45.3928,5.2972,45.5242,4.8781,
44.9261,2.4406,44.9261,2.4406,
45.11,2.8686,44.9261,2.4406,
44.8581,2.3069,44.9261,2.4406,
44.9281,2.9833,44.9261,2.4406,
45.0586,2.4208,44.9261,2.4406,
45.3958,2.5608,44.9261,2.4406,
45.8936,3.1125,45.8936,3.1125,
46.0708,3.6667,45.8936,3.1125,
45.3853,3.27,45.8936,3.1125,
45.6867,3.1272,45.8936,3.1125,
45.9136,3.8458,45.8936,3.1125,
45.6067,2.6878,45.8936,3.1125,
45.8625,3.3367,45.8936,3.1125,
46.5658,3.3544,46.5658,3.3544,
46.5233,3.5817,46.5658,3.3544,
46.4386,3.9797,46.5658,3.3544,
46.2128,3.5039,46.5658,3.3544,
46.1075,5.8258,46.1075,5.8258,
46.3242,5.1467,46.1075,5.8258,
46.2292,5.6125,46.1075,5.8258,
45.8492,5.6517,46.1075,5.8258,
45.7233,5.9831,46.1075,5.8258,
45.1486,5.7503,45.1486,5.7503,
45.3594,6.3,45.1486,5.7503,
45.0358,6.1289,45.1486,5.7503,
45.5011,5.8444,45.1486,5.7503,
45.1653,6.4283,45.1486,5.7503,
45.2717,5.9644,45.1486,5.7503,
45.2925,4.1722,45.2925,4.1722,
45.1003,3.4942,45.2925,4.1722,
44.9906,3.9431,45.2925,4.1722,
45.6161,3.7456,45.2925,4.1722,
45.3567,3.9569,45.2925,4.1722,
45.8056,4.7531,45.8056,4.7531,
45.7983,4.2319,45.8056,4.7531,
46.0711,5.2047,45.8056,4.7531,
46.0728,4.2117,45.8056,4.7531,
46.1708,4.7142,45.8056,4.7531,
45.9222,6.8689,45.9222,6.8689,
45.5536,6.6719,45.9222,6.8689,
45.4497,6.9772,45.9222,6.8689,
45.6267,6.3439,45.9222,6.8689,
44.735,4.5992,44.735,4.5992,
44.3928,4.7542,44.735,4.5992,
44.9372,4.3686,44.735,4.5992,
44.3336,5.0611,44.735,4.5992,
44.5539,4.865,44.735,4.5992,
44.5086,4.2906,44.735,4.5992,
