lon,lat
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
2.6033,46.3408,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
6.475,46.3627,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
5.0517,45.0464,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
4.8781,45.5242,
