NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,2969612,"Vertou",8,"Mammography",90226,0
1,2969612,"Vertou",9,"Radiotherapy",90226,0
1,3027513,"Challans",1,"Physicians",35316,14.4795
1,3027513,"Challans",2,"Nurses",35316,89.3494
1,3027513,"Challans",3,"OtherCadres",35316,44.1451
1,3027513,"Challans",4,"CommunityBased",35316,172.3421
1,3027513,"Challans",5,"Beds",35316,0
1,3027513,"Challans",6,"CTScanner",35316,0
1,3027513,"Challans",7,"MRIUnit",35316,0
1,3027513,"Challans",8,"Mammography",35316,0
1,3027513,"Challans",9,"Radiotherapy",35316,0
1,3028535,"Carquefou",1,"Physicians",278889,114.3445
1,3028535,"Carquefou",2,"Nurses",278889,705.589
1,3028535,"Carquefou",3,"OtherCadres",278889,348.6121
1,3028535,"Carquefou",4,"CommunityBased",278889,1360.9784
1,3028535,"Carquefou",5,"Beds",278889,0
1,3028535,"Carquefou",6,"CTScanner",278889,0
1,3028535,"Carquefou",7,"MRIUnit",278889,0
1,3028535,"Carquefou",8,"Mammography",278889,0
1,3028535,"Carquefou",9,"Radiotherapy",278889,0
1,6492231,"Bouguenais",1,"Physicians",19658,8.0598
1,6492231,"Bouguenais",2,"Nurses",19658,49.7347
1,6492231,"Bouguenais",3,"OtherCadres",19658,24.5725
1,6492231,"Bouguenais",4,"CommunityBased",19658,95.931
1,6492231,"Bouguenais",5,"Beds",19658,0
1,6492231,"Bouguenais",6,"CTScanner",19658,0
1,6492231,"Bouguenais",7,"MRIUnit",19658,0
1,6492231,"Bouguenais",8,"Mammography",19658,0
1,6492231,"Bouguenais",9,"Radiotherapy",19658,0
1,3014392,"Guérande",1,"Physicians",101203,41.4934
1,3014392,"Guérande",2,"Nurses",101203,256.0436
1,3014392,"Guérande",3,"OtherCadres",101203,126.504
1,3014392,"Guérande",4,"CommunityBased",101203,493.8707
1,3014392,"Guérande",5,"Beds",101203,0
1,3014392,"Guérande",6,"CTScanner",101203,0
1,3014392,"Guérande",7,"MRIUnit",101203,0
1,3014392,"Guérande",8,"Mammography",101203,0
1,3014392,"Guérande",9,"Radiotherapy",101203,0
1,2986060,"Pornic",1,"Physicians",46960,19.2534
1,2986060,"Pornic",2,"Nurses",46960,118.8088
1,2986060,"Pornic",3,"OtherCadres",46960,58.7002
1,2986060,"Pornic",4,"CommunityBased",46960,229.1647
1,2986060,"Pornic",5,"Beds",46960,0
1,2986060,"Pornic",6,"CTScanner",46960,0
1,2986060,"Pornic",7,"MRIUnit",46960,0
1,2986060,"Pornic",8,"Mammography",46960,0
1,2986060,"Pornic",9,"Radiotherapy",46960,0
1,2971896,"Trélazé",1,"Physicians",35068,14.3778
1,2971896,"Trélazé",2,"Nurses",35068,88.722
1,2971896,"Trélazé",3,"OtherCadres",35068,43.8352
1,2971896,"Trélazé",4,"CommunityBased",35068,171.1318
1,2971896,"Trélazé",5,"Beds",35068,0
1,2971896,"Trélazé",6,"CTScanner",35068,0
1,2971896,"Trélazé",7,"MRIUnit",35068,0
1,2971896,"Trélazé",8,"Mammography",35068,0
1,2971896,"Trélazé",9,"Radiotherapy",35068,0
1,3035612,"Avrillé",1,"Physicians",145363,59.5988
1,3035612,"Avrillé",2,"Nurses",145363,367.7684
1,3035612,"Avrillé",3,"OtherCadres",145363,181.7047
1,3035612,"Avrillé",4,"CommunityBased",145363,709.3716
1,3035612,"Avrillé",5,"Beds",145363,0
1,3035612,"Avrillé",6,"CTScanner",145363,0
1,3035612,"Avrillé",7,"MRIUnit",145363,0
1,3035612,"Avrillé",8,"Mammography",145363,0
1,3035612,"Avrillé",9,"Radiotherapy",145363,0
1,3017921,"Fontenay-le-Comte",1,"Physicians",25161,10.3161
1,3017921,"Fontenay-le-Comte",2,"Nurses",25161,63.6574
1,3017921,"Fontenay-le-Comte",3,"OtherCadres",25161,31.4514
1,3017921,"Fontenay-le-Comte",4,"CommunityBased",25161,122.7859
1,3017921,"Fontenay-le-Comte",5,"Beds",25161,0
1,3017921,"Fontenay-le-Comte",6,"CTScanner",25161,0
1,3017921,"Fontenay-le-Comte",7,"MRIUnit",25161,0
1,3017921,"Fontenay-le-Comte",8,"Mammography",25161,0
1,3017921,"Fontenay-le-Comte",9,"Radiotherapy",25161,0
1,2994935,"Mayenne",1,"Physicians",20109,8.2446
1,2994935,"Mayenne",2,"Nurses",20109,50.8758
1,2994935,"Mayenne",3,"OtherCadres",20109,25.1364
1,2994935,"Mayenne",4,"CommunityBased",20109,98.1319
1,2994935,"Mayenne",5,"Beds",20109,0
1,2994935,"Mayenne",6,"CTScanner",20109,0
1,2994935,"Mayenne",7,"MRIUnit",20109,0
1,2994935,"Mayenne",8,"Mammography",20109,0
1,2994935,"Mayenne",9,"Radiotherapy",20109,0
1,2999908,"Les Ponts-de-Cé",1,"Physicians",13945,5.7174
1,2999908,"Les Ponts-de-Cé",2,"Nurses",13945,35.2808
1,2999908,"Les Ponts-de-Cé",3,"OtherCadres",13945,17.4313
1,2999908,"Les Ponts-de-Cé",4,"CommunityBased",13945,68.0516
1,2999908,"Les Ponts-de-Cé",5,"Beds",13945,0
1,2999908,"Les Ponts-de-Cé",6,"CTScanner",13945,0
1,2999908,"Les Ponts-de-Cé",7,"MRIUnit",13945,0
1,2999908,"Les Ponts-de-Cé",8,"Mammography",13945,0
1,2999908,"Les Ponts-de-Cé",9,"Radiotherapy",13945,0
1,2971180,"Sablé-sur-Sarthe",1,"Physicians",17703,7.2582
1,2971180,"Sablé-sur-Sarthe",2,"Nurses",17703,44.7886
1,2971180,"Sablé-sur-Sarthe",3,"OtherCadres",17703,22.1288
1,2971180,"Sablé-sur-Sarthe",4,"CommunityBased",17703,86.3907
1,2971180,"Sablé-sur-Sarthe",5,"Beds",17703,0
1,2971180,"Sablé-sur-Sarthe",6,"CTScanner",17703,0
1,2971180,"Sablé-sur-Sarthe",7,"MRIUnit",17703,0
1,2971180,"Sablé-sur-Sarthe",8,"Mammography",17703,0
1,2971180,"Sablé-sur-Sarthe",9,"Radiotherapy",17703,0
1,3026303,"Châteaubriant",1,"Physicians",31871,13.0672
1,3026303,"Châteaubriant",2,"Nurses",31871,80.6335
1,3026303,"Châteaubriant",3,"OtherCadres",31871,39.8389
1,3026303,"Châteaubriant",4,"CommunityBased",31871,155.5304
1,3026303,"Châteaubriant",5,"Beds",31871,0
1,3026303,"Châteaubriant",6,"CTScanner",31871,0
1,3026303,"Châteaubriant",7,"MRIUnit",31871,0
1,3026303,"Châteaubriant",8,"Mammography",31871,0
1,3026303,"Châteaubriant",9,"Radiotherapy",31871,0
1,6449657,"Château-Gontier",1,"Physicians",27143,11.1285
1,6449657,"Château-Gontier",2,"Nurses",27143,68.6717
1,6449657,"Château-Gontier",3,"OtherCadres",27143,33.9289
1,6449657,"Château-Gontier",4,"CommunityBased",27143,132.4578
1,6449657,"Château-Gontier",5,"Beds",27143,0
1,6449657,"Château-Gontier",6,"CTScanner",27143,0
1,6449657,"Château-Gontier",7,"MRIUnit",27143,0
1,6449657,"Château-Gontier",8,"Mammography",27143,0
1,6449657,"Château-Gontier",9,"Radiotherapy",27143,0
1,3038086,"Allonnes",1,"Physicians",120512,49.41
1,3038086,"Allonnes",2,"Nurses",120512,304.8953
1,3038086,"Allonnes",3,"OtherCadres",120512,150.6409
1,3038086,"Allonnes",4,"CommunityBased",120512,588.0986
1,3038086,"Allonnes",5,"Beds",120512,0
1,3038086,"Allonnes",6,"CTScanner",120512,0
1,3038086,"Allonnes",7,"MRIUnit",120512,0
1,3038086,"Allonnes",8,"Mammography",120512,0
1,3038086,"Allonnes",9,"Radiotherapy",120512,0
1,2986271,"Pontchâteau",1,"Physicians",25409,10.4177
1,2986271,"Pontchâteau",2,"Nurses",25409,64.2848
1,2986271,"Pontchâteau",3,"OtherCadres",25409,31.7615
1,2986271,"Pontchâteau",4,"CommunityBased",25409,123.996
1,2986271,"Pontchâteau",5,"Beds",25409,0
1,2986271,"Pontchâteau",6,"CTScanner",25409,0
1,2986271,"Pontchâteau",7,"MRIUnit",25409,0
1,2986271,"Pontchâteau",8,"Mammography",25409,0
1,2986271,"Pontchâteau",9,"Radiotherapy",25409,0
1,3032462,"Blain",1,"Physicians",31783,13.031
