NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	6436516	Villaines-la-Juhel	6571.00	10.97	7.89	16.49	0.00	17.54	0.04	0.03	0.02	0.00
2	2979707	Saint-Gervais	2685.00	4.48	3.22	6.74	0.00	7.17	0.02	0.01	0.01	0.00
2	3012484	Jard-sur-Mer	80762.00	134.87	96.91	202.71	0.00	215.63	0.53	0.40	0.25	0.02
2	3010161	La Châtaigneraie	24937.00	41.64	29.92	62.59	0.00	66.58	0.16	0.12	0.08	0.01
2	6454645	Saint-Saturnin	15985.00	26.69	19.18	40.12	0.00	42.68	0.11	0.08	0.05	0.00
2	2984012	Renazé	5707.00	9.53	6.85	14.32	0.00	15.24	0.04	0.03	0.02	0.00
2	2974550	Sillé-le-Guillaume	2267.00	3.79	2.72	5.69	0.00	6.05	0.01	0.01	0.01	0.00
2	6458635	Montfaucon	2262.00	3.78	2.71	5.68	0.00	6.04	0.01	0.01	0.01	0.00
2	3034140	Beaumont-sur-Sarthe	12279.00	20.51	14.73	30.82	0.00	32.78	0.08	0.06	0.04	0.00
2	2993590	Moisdon-la-Rivière	4842.00	8.09	5.81	12.15	0.00	12.93	0.03	0.02	0.02	0.00
2	3003986	Le Grand-Lucé	32619.00	54.47	39.14	81.87	0.00	87.09	0.22	0.16	0.10	0.01
2	2994250	Mesnard-la-Barotière	57289.00	95.67	68.75	143.80	0.00	152.96	0.38	0.29	0.18	0.02
