NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,320010,"Afonso_Claudio",1,"Physicians",33133,13.5845
1,320010,"Afonso_Claudio",2,"Nurses",33133,83.8265
1,320010,"Afonso_Claudio",3,"OtherCadres",33133,41.4163
1,320010,"Afonso_Claudio",4,"CommunityBased",33133,161.689
1,320010,"Afonso_Claudio",5,"Beds",33133,0
1,320010,"Afonso_Claudio",6,"CTScanner",33133,0
1,320010,"Afonso_Claudio",7,"MRIUnit",33133,0
1,320010,"Afonso_Claudio",8,"Mammography",33133,0
1,320010,"Afonso_Claudio",9,"Radiotherapy",33133,0
1,320013,"Aguia_Branca",1,"Physicians",10411,4.2685
1,320013,"Aguia_Branca",2,"Nurses",10411,26.3398
1,320013,"Aguia_Branca",3,"OtherCadres",10411,13.0138
1,320013,"Aguia_Branca",4,"CommunityBased",10411,50.8057
1,320013,"Aguia_Branca",5,"Beds",10411,0
1,320013,"Aguia_Branca",6,"CTScanner",10411,0
1,320013,"Aguia_Branca",7,"MRIUnit",10411,0
1,320013,"Aguia_Branca",8,"Mammography",10411,0
1,320013,"Aguia_Branca",9,"Radiotherapy",10411,0
1,320016,"Agua_Doce_Do_Norte",1,"Physicians",12005,4.922
1,320016,"Agua_Doce_Do_Norte",2,"Nurses",12005,30.3726
1,320016,"Agua_Doce_Do_Norte",3,"OtherCadres",12005,15.0063
1,320016,"Agua_Doce_Do_Norte",4,"CommunityBased",12005,58.5844
1,320016,"Agua_Doce_Do_Norte",5,"Beds",12005,0
1,320016,"Agua_Doce_Do_Norte",6,"CTScanner",12005,0
1,320016,"Agua_Doce_Do_Norte",7,"MRIUnit",12005,0
1,320016,"Agua_Doce_Do_Norte",8,"Mammography",12005,0
1,320016,"Agua_Doce_Do_Norte",9,"Radiotherapy",12005,0
1,320030,"Alfredo_Chaves",1,"Physicians",15710,6.4411
1,320030,"Alfredo_Chaves",2,"Nurses",15710,39.7463
1,320030,"Alfredo_Chaves",3,"OtherCadres",15710,19.6375
1,320030,"Alfredo_Chaves",4,"CommunityBased",15710,76.6648
1,320030,"Alfredo_Chaves",5,"Beds",15710,0
1,320030,"Alfredo_Chaves",6,"CTScanner",15710,0
1,320030,"Alfredo_Chaves",7,"MRIUnit",15710,0
1,320030,"Alfredo_Chaves",8,"Mammography",15710,0
1,320030,"Alfredo_Chaves",9,"Radiotherapy",15710,0
1,320035,"Alto_Rio_Novo",1,"Physicians",8411,3.4485
1,320035,"Alto_Rio_Novo",2,"Nurses",8411,21.2798
1,320035,"Alto_Rio_Novo",3,"OtherCadres",8411,10.5138
1,320035,"Alto_Rio_Novo",4,"CommunityBased",8411,41.0457
1,320035,"Alto_Rio_Novo",5,"Beds",8411,0
1,320035,"Alto_Rio_Novo",6,"CTScanner",8411,0
1,320035,"Alto_Rio_Novo",7,"MRIUnit",8411,0
1,320035,"Alto_Rio_Novo",8,"Mammography",8411,0
1,320035,"Alto_Rio_Novo",9,"Radiotherapy",8411,0
1,320050,"Apiaca",1,"Physicians",8175,3.3518
1,320050,"Apiaca",2,"Nurses",8175,20.6828
1,320050,"Apiaca",3,"OtherCadres",8175,10.2188
1,320050,"Apiaca",4,"CommunityBased",8175,39.894
1,320050,"Apiaca",5,"Beds",8175,0
1,320050,"Apiaca",6,"CTScanner",8175,0
1,320050,"Apiaca",7,"MRIUnit",8175,0
1,320050,"Apiaca",8,"Mammography",8175,0
1,320050,"Apiaca",9,"Radiotherapy",8175,0
1,320060,"Aracruz",1,"Physicians",107105,43.9131
1,320060,"Aracruz",2,"Nurses",107105,270.9756
1,320060,"Aracruz",3,"OtherCadres",107105,133.8813
1,320060,"Aracruz",4,"CommunityBased",107105,522.6724
1,320060,"Aracruz",5,"Beds",107105,0
1,320060,"Aracruz",6,"CTScanner",107105,0
1,320060,"Aracruz",7,"MRIUnit",107105,0
1,320060,"Aracruz",8,"Mammography",107105,0
1,320060,"Aracruz",9,"Radiotherapy",107105,0
1,320080,"Baixo_Guandu",1,"Physicians",33286,13.6473
1,320080,"Baixo_Guandu",2,"Nurses",33286,84.2136
1,320080,"Baixo_Guandu",3,"OtherCadres",33286,41.6075
1,320080,"Baixo_Guandu",4,"CommunityBased",33286,162.4357
1,320080,"Baixo_Guandu",5,"Beds",33286,0
1,320080,"Baixo_Guandu",6,"CTScanner",33286,0
1,320080,"Baixo_Guandu",7,"MRIUnit",33286,0
1,320080,"Baixo_Guandu",8,"Mammography",33286,0
1,320080,"Baixo_Guandu",9,"Radiotherapy",33286,0
1,320090,"Barra_De_Sao_Francisco",1,"Physicians",47796,19.5964
1,320090,"Barra_De_Sao_Francisco",2,"Nurses",47796,120.9239
1,320090,"Barra_De_Sao_Francisco",3,"OtherCadres",47796,59.745
1,320090,"Barra_De_Sao_Francisco",4,"CommunityBased",47796,233.2445
1,320090,"Barra_De_Sao_Francisco",5,"Beds",47796,0
1,320090,"Barra_De_Sao_Francisco",6,"CTScanner",47796,0
1,320090,"Barra_De_Sao_Francisco",7,"MRIUnit",47796,0
1,320090,"Barra_De_Sao_Francisco",8,"Mammography",47796,0
1,320090,"Barra_De_Sao_Francisco",9,"Radiotherapy",47796,0
1,320115,"Brejetuba",1,"Physicians",13354,5.4751
1,320115,"Brejetuba",2,"Nurses",13354,33.7856
1,320115,"Brejetuba",3,"OtherCadres",13354,16.6925
1,320115,"Brejetuba",4,"CommunityBased",13354,65.1675
1,320115,"Brejetuba",5,"Beds",13354,0
1,320115,"Brejetuba",6,"CTScanner",13354,0
1,320115,"Brejetuba",7,"MRIUnit",13354,0
1,320115,"Brejetuba",8,"Mammography",13354,0
1,320115,"Brejetuba",9,"Radiotherapy",13354,0
1,320120,"Cachoeiro_De_Itapemirim",1,"Physicians",223609,91.6797
1,320120,"Cachoeiro_De_Itapemirim",2,"Nurses",223609,565.7308
1,320120,"Cachoeiro_De_Itapemirim",3,"OtherCadres",223609,279.5113
1,320120,"Cachoeiro_De_Itapemirim",4,"CommunityBased",223609,1091.2119
1,320120,"Cachoeiro_De_Itapemirim",5,"Beds",223609,0
1,320120,"Cachoeiro_De_Itapemirim",6,"CTScanner",223609,0
1,320120,"Cachoeiro_De_Itapemirim",7,"MRIUnit",223609,0
1,320120,"Cachoeiro_De_Itapemirim",8,"Mammography",223609,0
1,320120,"Cachoeiro_De_Itapemirim",9,"Radiotherapy",223609,0
1,320130,"Cariacica",1,"Physicians",491340,201.4494
1,320130,"Cariacica",2,"Nurses",491340,1243.0902
1,320130,"Cariacica",3,"OtherCadres",491340,614.1751
1,320130,"Cariacica",4,"CommunityBased",491340,2397.7392
1,320130,"Cariacica",5,"Beds",491340,0
1,320130,"Cariacica",6,"CTScanner",491340,0
1,320130,"Cariacica",7,"MRIUnit",491340,0
1,320130,"Cariacica",8,"Mammography",491340,0
1,320130,"Cariacica",9,"Radiotherapy",491340,0
1,320140,"Castelo",1,"Physicians",40248,16.5017
1,320140,"Castelo",2,"Nurses",40248,101.8274
1,320140,"Castelo",3,"OtherCadres",40248,50.31
1,320140,"Castelo",4,"CommunityBased",40248,196.4102
1,320140,"Castelo",5,"Beds",40248,0
1,320140,"Castelo",6,"CTScanner",40248,0
1,320140,"Castelo",7,"MRIUnit",40248,0
1,320140,"Castelo",8,"Mammography",40248,0
1,320140,"Castelo",9,"Radiotherapy",40248,0
1,320150,"Colatina",1,"Physicians",144416,59.2106
1,320150,"Colatina",2,"Nurses",144416,365.3725
1,320150,"Colatina",3,"OtherCadres",144416,180.52
1,320150,"Colatina",4,"CommunityBased",144416,704.7501
1,320150,"Colatina",5,"Beds",144416,0
1,320150,"Colatina",6,"CTScanner",144416,0
1,320150,"Colatina",7,"MRIUnit",144416,0
1,320150,"Colatina",8,"Mammography",144416,0
1,320150,"Colatina",9,"Radiotherapy",144416,0
1,320160,"Conceicao_Da_Barra",1,"Physicians",33272,13.6415
1,320160,"Conceicao_Da_Barra",2,"Nurses",33272,84.1782
1,320160,"Conceicao_Da_Barra",3,"OtherCadres",33272,41.59
1,320160,"Conceicao_Da_Barra",4,"CommunityBased",33272,162.3674
1,320160,"Conceicao_Da_Barra",5,"Beds",33272,0
1,320160,"Conceicao_Da_Barra",6,"CTScanner",33272,0
1,320160,"Conceicao_Da_Barra",7,"MRIUnit",33272,0
1,320160,"Conceicao_Da_Barra",8,"Mammography",33272,0
1,320160,"Conceicao_Da_Barra",9,"Radiotherapy",33272,0
1,320170,"Conceicao_Do_Castelo",1,"Physicians",13631,5.5887
1,320170,"Conceicao_Do_Castelo",2,"Nurses",13631,34.4864
1,320170,"Conceicao_Do_Castelo",3,"OtherCadres",13631,17.0388
1,320170,"Conceicao_Do_Castelo",4,"CommunityBased",13631,66.5193
1,320170,"Conceicao_Do_Castelo",5,"Beds",13631,0
1,320170,"Conceicao_Do_Castelo",6,"CTScanner",13631,0
1,320170,"Conceicao_Do_Castelo",7,"MRIUnit",13631,0
1,320170,"Conceicao_Do_Castelo",8,"Mammography",13631,0
1,320170,"Conceicao_Do_Castelo",9,"Radiotherapy",13631,0
1,320190,"Domingos_Martins",1,"Physicians",54116,22.1876
1,320190,"Domingos_Martins",2,"Nurses",54116,136.9135
1,320190,"Domingos_Martins",3,"OtherCadres",54116,67.645
1,320190,"Domingos_Martins",4,"CommunityBased",54116,264.0861
1,320190,"Domingos_Martins",5,"Beds",54116,0
1,320190,"Domingos_Martins",6,"CTScanner",54116,0
1,320190,"Domingos_Martins",7,"MRIUnit",54116,0
1,320190,"Domingos_Martins",8,"Mammography",54116,0
1,320190,"Domingos_Martins",9,"Radiotherapy",54116,0
1,320200,"Dores_Do_Rio_Preto",1,"Physicians",7255,2.9745
1,320200,"Dores_Do_Rio_Preto",2,"Nurses",7255,18.3551
1,320200,"Dores_Do_Rio_Preto",3,"OtherCadres",7255,9.0688
1,320200,"Dores_Do_Rio_Preto",4,"CommunityBased",7255,35.4044
1,320200,"Dores_Do_Rio_Preto",5,"Beds",7255,0
1,320200,"Dores_Do_Rio_Preto",6,"CTScanner",7255,0
1,320200,"Dores_Do_Rio_Preto",7,"MRIUnit",7255,0
1,320200,"Dores_Do_Rio_Preto",8,"Mammography",7255,0
1,320200,"Dores_Do_Rio_Preto",9,"Radiotherapy",7255,0
1,320210,"Ecoporanga",1,"Physicians",24822,10.177
1,320210,"Ecoporanga",2,"Nurses",24822,62.7997
1,320210,"Ecoporanga",3,"OtherCadres",24822,31.0275
1,320210,"Ecoporanga",4,"CommunityBased",24822,121.1314
1,320210,"Ecoporanga",5,"Beds",24822,0
1,320210,"Ecoporanga",6,"CTScanner",24822,0
1,320210,"Ecoporanga",7,"MRIUnit",24822,0
1,320210,"Ecoporanga",8,"Mammography",24822,0
1,320210,"Ecoporanga",9,"Radiotherapy",24822,0
1,320225,"Governador_Lindenberg",1,"Physicians",13520,5.5432
1,320225,"Governador_Lindenberg",2,"Nurses",13520,34.2056
1,320225,"Governador_Lindenberg",3,"OtherCadres",13520,16.9
1,320225,"Governador_Lindenberg",4,"CommunityBased",13520,65.9776
1,320225,"Governador_Lindenberg",5,"Beds",13520,0
1,320225,"Governador_Lindenberg",6,"CTScanner",13520,0
1,320225,"Governador_Lindenberg",7,"MRIUnit",13520,0
1,320225,"Governador_Lindenberg",8,"Mammography",13520,0
1,320225,"Governador_Lindenberg",9,"Radiotherapy",13520,0
1,320230,"Guacui",1,"Physicians",65980,27.0518
1,320230,"Guacui",2,"Nurses",65980,166.9294
1,320230,"Guacui",3,"OtherCadres",65980,82.4751
1,320230,"Guacui",4,"CommunityBased",65980,321.9824
1,320230,"Guacui",5,"Beds",65980,0
1,320230,"Guacui",6,"CTScanner",65980,0
1,320230,"Guacui",7,"MRIUnit",65980,0
1,320230,"Guacui",8,"Mammography",65980,0
1,320230,"Guacui",9,"Radiotherapy",65980,0
1,320240,"Guarapari",1,"Physicians",132642,54.3832
1,320240,"Guarapari",2,"Nurses",132642,335.5843
1,320240,"Guarapari",3,"OtherCadres",132642,165.8025
1,320240,"Guarapari",4,"CommunityBased",132642,647.293
1,320240,"Guarapari",5,"Beds",132642,0
1,320240,"Guarapari",6,"CTScanner",132642,0
1,320240,"Guarapari",7,"MRIUnit",132642,0
1,320240,"Guarapari",8,"Mammography",132642,0
1,320240,"Guarapari",9,"Radiotherapy",132642,0
1,320245,"Ibatiba",1,"Physicians",27753,11.3787
1,320245,"Ibatiba",2,"Nurses",27753,70.2151
1,320245,"Ibatiba",3,"OtherCadres",27753,34.6912
1,320245,"Ibatiba",4,"CommunityBased",27753,135.4346
1,320245,"Ibatiba",5,"Beds",27753,0
1,320245,"Ibatiba",6,"CTScanner",27753,0
1,320245,"Ibatiba",7,"MRIUnit",27753,0
1,320245,"Ibatiba",8,"Mammography",27753,0
1,320245,"Ibatiba",9,"Radiotherapy",27753,0
1,320255,"Ibitirama",1,"Physicians",14299,5.8626
1,320255,"Ibitirama",2,"Nurses",14299,36.1765
1,320255,"Ibitirama",3,"OtherCadres",14299,17.8738
1,320255,"Ibitirama",4,"CommunityBased",14299,69.7791
1,320255,"Ibitirama",5,"Beds",14299,0
1,320255,"Ibitirama",6,"CTScanner",14299,0
1,320255,"Ibitirama",7,"MRIUnit",14299,0
1,320255,"Ibitirama",8,"Mammography",14299,0
1,320255,"Ibitirama",9,"Radiotherapy",14299,0
1,320260,"Iconha",1,"Physicians",14825,6.0783
1,320260,"Iconha",2,"Nurses",14825,37.5073
1,320260,"Iconha",3,"OtherCadres",14825,18.5313
1,320260,"Iconha",4,"CommunityBased",14825,72.346
1,320260,"Iconha",5,"Beds",14825,0
1,320260,"Iconha",6,"CTScanner",14825,0
1,320260,"Iconha",7,"MRIUnit",14825,0
1,320260,"Iconha",8,"Mammography",14825,0
1,320260,"Iconha",9,"Radiotherapy",14825,0
1,320280,"Itapemirim",1,"Physicians",90337,37.0382
1,320280,"Itapemirim",2,"Nurses",90337,228.5525
1,320280,"Itapemirim",3,"OtherCadres",90337,112.9214
1,320280,"Itapemirim",4,"CommunityBased",90337,440.8446
1,320280,"Itapemirim",5,"Beds",90337,0
1,320280,"Itapemirim",6,"CTScanner",90337,0
1,320280,"Itapemirim",7,"MRIUnit",90337,0
1,320280,"Itapemirim",8,"Mammography",90337,0
1,320280,"Itapemirim",9,"Radiotherapy",90337,0
1,320290,"Itarana",1,"Physicians",26670,10.9347
1,320290,"Itarana",2,"Nurses",26670,67.4751
1,320290,"Itarana",3,"OtherCadres",26670,33.3375
1,320290,"Itarana",4,"CommunityBased",26670,130.1496
1,320290,"Itarana",5,"Beds",26670,0
1,320290,"Itarana",6,"CTScanner",26670,0
1,320290,"Itarana",7,"MRIUnit",26670,0
1,320290,"Itarana",8,"Mammography",26670,0
1,320290,"Itarana",9,"Radiotherapy",26670,0
1,320300,"Iuna",1,"Physicians",45575,18.6857
1,320300,"Iuna",2,"Nurses",45575,115.3047
1,320300,"Iuna",3,"OtherCadres",45575,56.9688
1,320300,"Iuna",4,"CommunityBased",45575,222.406
1,320300,"Iuna",5,"Beds",45575,0
1,320300,"Iuna",6,"CTScanner",45575,0
1,320300,"Iuna",7,"MRIUnit",45575,0
1,320300,"Iuna",8,"Mammography",45575,0
1,320300,"Iuna",9,"Radiotherapy",45575,0
1,320305,"Jaguare",1,"Physicians",32253,13.2237
1,320305,"Jaguare",2,"Nurses",32253,81.6001
1,320305,"Jaguare",3,"OtherCadres",32253,40.3162
1,320305,"Jaguare",4,"CommunityBased",32253,157.3946
1,320305,"Jaguare",5,"Beds",32253,0
1,320305,"Jaguare",6,"CTScanner",32253,0
1,320305,"Jaguare",7,"MRIUnit",32253,0
1,320305,"Jaguare",8,"Mammography",32253,0
1,320305,"Jaguare",9,"Radiotherapy",32253,0
1,320313,"Joao_Neiva",1,"Physicians",53970,22.1278
1,320313,"Joao_Neiva",2,"Nurses",53970,136.5442
1,320313,"Joao_Neiva",3,"OtherCadres",53970,67.4626
1,320313,"Joao_Neiva",4,"CommunityBased",53970,263.3736
1,320313,"Joao_Neiva",5,"Beds",53970,0
1,320313,"Joao_Neiva",6,"CTScanner",53970,0
1,320313,"Joao_Neiva",7,"MRIUnit",53970,0
1,320313,"Joao_Neiva",8,"Mammography",53970,0
1,320313,"Joao_Neiva",9,"Radiotherapy",53970,0
1,320316,"Laranja_Da_Terra",1,"Physicians",11822,4.847
1,320316,"Laranja_Da_Terra",2,"Nurses",11822,29.9097
1,320316,"Laranja_Da_Terra",3,"OtherCadres",11822,14.7775
1,320316,"Laranja_Da_Terra",4,"CommunityBased",11822,57.6914
1,320316,"Laranja_Da_Terra",5,"Beds",11822,0
1,320316,"Laranja_Da_Terra",6,"CTScanner",11822,0
1,320316,"Laranja_Da_Terra",7,"MRIUnit",11822,0
1,320316,"Laranja_Da_Terra",8,"Mammography",11822,0
1,320316,"Laranja_Da_Terra",9,"Radiotherapy",11822,0
1,320320,"Linhares",1,"Physicians",215508,88.3583
1,320320,"Linhares",2,"Nurses",215508,545.2353
1,320320,"Linhares",3,"OtherCadres",215508,269.385
1,320320,"Linhares",4,"CommunityBased",215508,1051.6791
1,320320,"Linhares",5,"Beds",215508,0
1,320320,"Linhares",6,"CTScanner",215508,0
1,320320,"Linhares",7,"MRIUnit",215508,0
1,320320,"Linhares",8,"Mammography",215508,0
1,320320,"Linhares",9,"Radiotherapy",215508,0
1,320330,"Mantenopolis",1,"Physicians",16387,6.7187
1,320330,"Mantenopolis",2,"Nurses",16387,41.4591
1,320330,"Mantenopolis",3,"OtherCadres",16387,20.4838
1,320330,"Mantenopolis",4,"CommunityBased",16387,79.9686
1,320330,"Mantenopolis",5,"Beds",16387,0
1,320330,"Mantenopolis",6,"CTScanner",16387,0
1,320330,"Mantenopolis",7,"MRIUnit",16387,0
1,320330,"Mantenopolis",8,"Mammography",16387,0
1,320330,"Mantenopolis",9,"Radiotherapy",16387,0
1,320335,"Marilandia",1,"Physicians",13698,5.6162
1,320335,"Marilandia",2,"Nurses",13698,34.6559
1,320335,"Marilandia",3,"OtherCadres",13698,17.1225
1,320335,"Marilandia",4,"CommunityBased",13698,66.8462
1,320335,"Marilandia",5,"Beds",13698,0
1,320335,"Marilandia",6,"CTScanner",13698,0
1,320335,"Marilandia",7,"MRIUnit",13698,0
1,320335,"Marilandia",8,"Mammography",13698,0
1,320335,"Marilandia",9,"Radiotherapy",13698,0
1,320340,"Mimoso_Do_Sul",1,"Physicians",28248,11.5817
1,320340,"Mimoso_Do_Sul",2,"Nurses",28248,71.4674
1,320340,"Mimoso_Do_Sul",3,"OtherCadres",28248,35.31
1,320340,"Mimoso_Do_Sul",4,"CommunityBased",28248,137.8502
1,320340,"Mimoso_Do_Sul",5,"Beds",28248,0
1,320340,"Mimoso_Do_Sul",6,"CTScanner",28248,0
1,320340,"Mimoso_Do_Sul",7,"MRIUnit",28248,0
1,320340,"Mimoso_Do_Sul",8,"Mammography",28248,0
1,320340,"Mimoso_Do_Sul",9,"Radiotherapy",28248,0
1,320350,"Montanha",1,"Physicians",34627,14.1971
1,320350,"Montanha",2,"Nurses",34627,87.6062
1,320350,"Montanha",3,"OtherCadres",34627,43.2838
1,320350,"Montanha",4,"CommunityBased",34627,168.9797
1,320350,"Montanha",5,"Beds",34627,0
1,320350,"Montanha",6,"CTScanner",34627,0
1,320350,"Montanha",7,"MRIUnit",34627,0
1,320350,"Montanha",8,"Mammography",34627,0
1,320350,"Montanha",9,"Radiotherapy",34627,0
1,320370,"Muniz_Freire",1,"Physicians",18996,7.7884
1,320370,"Muniz_Freire",2,"Nurses",18996,48.0599
1,320370,"Muniz_Freire",3,"OtherCadres",18996,23.745
1,320370,"Muniz_Freire",4,"CommunityBased",18996,92.7005
1,320370,"Muniz_Freire",5,"Beds",18996,0
1,320370,"Muniz_Freire",6,"CTScanner",18996,0
1,320370,"Muniz_Freire",7,"MRIUnit",18996,0
1,320370,"Muniz_Freire",8,"Mammography",18996,0
1,320370,"Muniz_Freire",9,"Radiotherapy",18996,0
1,320380,"Muqui",1,"Physicians",41932,17.1922
1,320380,"Muqui",2,"Nurses",41932,106.088
1,320380,"Muqui",3,"OtherCadres",41932,52.4151
1,320380,"Muqui",4,"CommunityBased",41932,204.6282
1,320380,"Muqui",5,"Beds",41932,0
1,320380,"Muqui",6,"CTScanner",41932,0
1,320380,"Muqui",7,"MRIUnit",41932,0
1,320380,"Muqui",8,"Mammography",41932,0
1,320380,"Muqui",9,"Radiotherapy",41932,0
1,320390,"Nova_Venecia",1,"Physicians",53690,22.0129
