NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	510020	Agua_Boa	37410.00	62.47	44.89	93.90	0.00	99.88	0.25	0.19	0.12	0.01
2	510025	Alta_Floresta	55669.00	92.97	66.80	139.73	0.00	148.64	0.37	0.28	0.17	0.02
2	510030	Alto_Araguaia	34003.00	56.79	40.80	85.35	0.00	90.79	0.22	0.17	0.11	0.01
2	510060	Alto_Taquari	11386.00	19.01	13.66	28.58	0.00	30.40	0.08	0.06	0.04	0.00
2	510125	Araputanga	23875.00	39.87	28.65	59.93	0.00	63.75	0.16	0.12	0.07	0.01
2	510130	Arenapolis	34009.00	56.80	40.81	85.36	0.00	90.80	0.22	0.17	0.11	0.01
2	510140	Aripuana	23714.00	39.60	28.46	59.52	0.00	63.32	0.16	0.12	0.07	0.01
2	510170	Barra_Do_Bugres	40628.00	67.85	48.75	101.98	0.00	108.48	0.27	0.20	0.13	0.01
2	510180	Barra_Do_Garcas	72750.00	121.49	87.30	182.60	0.00	194.24	0.48	0.36	0.23	0.02
2	510185	Bom_Jesus_Do_Araguaia	18666.00	31.17	22.40	46.85	0.00	49.84	0.12	0.09	0.06	0.01
2	510190	Brasnorte	20760.00	34.67	24.91	52.11	0.00	55.43	0.14	0.10	0.06	0.01
2	510250	Caceres	101256.00	169.10	121.51	254.15	0.00	270.35	0.67	0.51	0.31	0.03
2	510260	Campinapolis	17073.00	28.51	20.49	42.85	0.00	45.58	0.11	0.09	0.05	0.01
2	510263	Campo_Novo_Do_Parecis	37272.00	62.24	44.73	93.55	0.00	99.52	0.25	0.19	0.12	0.01
2	510267	Campo_Verde	67365.00	112.50	80.84	169.09	0.00	179.86	0.44	0.34	0.21	0.02
2	510268	Campos_De_Julio	7237.00	12.09	8.68	18.16	0.00	19.32	0.05	0.04	0.02	0.00
2	510270	Canarana	31088.00	51.92	37.31	78.03	0.00	83.00	0.21	0.16	0.10	0.01
2	510279	Carlinda	20927.00	34.95	25.11	52.53	0.00	55.88	0.14	0.10	0.06	0.01
2	510305	Claudia	16841.00	28.12	20.21	42.27	0.00	44.97	0.11	0.08	0.05	0.01
2	510320	Colider	49574.00	82.79	59.49	124.43	0.00	132.36	0.33	0.25	0.15	0.01
2	510325	Colniza	40208.00	67.15	48.25	100.92	0.00	107.36	0.27	0.20	0.12	0.01
2	510330	Comodoro	37726.00	63.00	45.27	94.69	0.00	100.73	0.25	0.19	0.12	0.01
2	510337	Cotriguacu	20766.00	34.68	24.92	52.12	0.00	55.45	0.14	0.10	0.06	0.01
2	510340	Cuiaba	654844.00	1093.59	785.81	1643.66	0.00	1748.43	4.32	3.27	2.03	0.20
