NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,160055,"Pracuuba",7,"MRIUnit",5385,0
1,160055,"Pracuuba",8,"Mammography",5385,0
1,160055,"Pracuuba",9,"Radiotherapy",5385,0
1,160060,"Santana",1,"Physicians",151877,62.2696
1,160060,"Santana",2,"Nurses",151877,384.2488
1,160060,"Santana",3,"OtherCadres",151877,189.8463
1,160060,"Santana",4,"CommunityBased",151877,741.1598
1,160060,"Santana",5,"Beds",151877,0
1,160060,"Santana",6,"CTScanner",151877,0
1,160060,"Santana",7,"MRIUnit",151877,0
1,160060,"Santana",8,"Mammography",151877,0
1,160060,"Santana",9,"Radiotherapy",151877,0
1,160070,"Tartarugalzinho",1,"Physicians",18179,7.4534
1,160070,"Tartarugalzinho",2,"Nurses",18179,45.9929
1,160070,"Tartarugalzinho",3,"OtherCadres",18179,22.7238
1,160070,"Tartarugalzinho",4,"CommunityBased",18179,88.7135
1,160070,"Tartarugalzinho",5,"Beds",18179,0
1,160070,"Tartarugalzinho",6,"CTScanner",18179,0
1,160070,"Tartarugalzinho",7,"MRIUnit",18179,0
1,160070,"Tartarugalzinho",8,"Mammography",18179,0
1,160070,"Tartarugalzinho",9,"Radiotherapy",18179,0
1,160080,"Vitoria_Do_Jari",1,"Physicians",16831,6.9007
1,160080,"Vitoria_Do_Jari",2,"Nurses",16831,42.5824
1,160080,"Vitoria_Do_Jari",3,"OtherCadres",16831,21.0388
1,160080,"Vitoria_Do_Jari",4,"CommunityBased",16831,82.1353
1,160080,"Vitoria_Do_Jari",5,"Beds",16831,0
1,160080,"Vitoria_Do_Jari",6,"CTScanner",16831,0
1,160080,"Vitoria_Do_Jari",7,"MRIUnit",16831,0
1,160080,"Vitoria_Do_Jari",8,"Mammography",16831,0
1,160080,"Vitoria_Do_Jari",9,"Radiotherapy",16831,0
2,160005,"Serra_Do_Navio",1,"Physicians",5723,9.55741
2,160005,"Serra_Do_Navio",2,"Nurses",5723,6.8676
2,160005,"Serra_Do_Navio",3,"OtherCadres",5723,14.36473
2,160005,"Serra_Do_Navio",4,"CommunityBased",5723,0
2,160005,"Serra_Do_Navio",5,"Beds",5723,15.28041
2,160005,"Serra_Do_Navio",6,"CTScanner",5723,0.0377718
2,160005,"Serra_Do_Navio",7,"MRIUnit",5723,0.028615
2,160005,"Serra_Do_Navio",8,"Mammography",5723,0.0177413
2,160005,"Serra_Do_Navio",9,"Radiotherapy",5723,0.0017169
2,160010,"Amapa",1,"Physicians",9738,16.26246
2,160010,"Amapa",2,"Nurses",9738,11.6856
2,160010,"Amapa",3,"OtherCadres",9738,24.44238
2,160010,"Amapa",4,"CommunityBased",9738,0
2,160010,"Amapa",5,"Beds",9738,26.00046
2,160010,"Amapa",6,"CTScanner",9738,0.0642708
2,160010,"Amapa",7,"MRIUnit",9738,0.04869
2,160010,"Amapa",8,"Mammography",9738,0.0301878
2,160010,"Amapa",9,"Radiotherapy",9738,0.0029214
2,160015,"Pedra_Branca_Do_Amapari",1,"Physicians",17182,28.69394
2,160015,"Pedra_Branca_Do_Amapari",2,"Nurses",17182,20.6184
2,160015,"Pedra_Branca_Do_Amapari",3,"OtherCadres",17182,43.12682
2,160015,"Pedra_Branca_Do_Amapari",4,"CommunityBased",17182,0
2,160015,"Pedra_Branca_Do_Amapari",5,"Beds",17182,45.87594
2,160015,"Pedra_Branca_Do_Amapari",6,"CTScanner",17182,0.1134012
2,160015,"Pedra_Branca_Do_Amapari",7,"MRIUnit",17182,0.08591
2,160015,"Pedra_Branca_Do_Amapari",8,"Mammography",17182,0.0532642
2,160015,"Pedra_Branca_Do_Amapari",9,"Radiotherapy",17182,0.0051546
2,160020,"Calcoene",1,"Physicians",11784,19.67928
2,160020,"Calcoene",2,"Nurses",11784,14.1408
2,160020,"Calcoene",3,"OtherCadres",11784,29.57784
2,160020,"Calcoene",4,"CommunityBased",11784,0
2,160020,"Calcoene",5,"Beds",11784,31.46328
2,160020,"Calcoene",6,"CTScanner",11784,0.0777744
2,160020,"Calcoene",7,"MRIUnit",11784,0.05892
2,160020,"Calcoene",8,"Mammography",11784,0.0365304
2,160020,"Calcoene",9,"Radiotherapy",11784,0.0035352
2,160021,"Cutias",1,"Physicians",6325,10.56275
2,160021,"Cutias",2,"Nurses",6325,7.59
2,160021,"Cutias",3,"OtherCadres",6325,15.87575
2,160021,"Cutias",4,"CommunityBased",6325,0
2,160021,"Cutias",5,"Beds",6325,16.88775
2,160021,"Cutias",6,"CTScanner",6325,0.041745
2,160021,"Cutias",7,"MRIUnit",6325,0.031625
2,160021,"Cutias",8,"Mammography",6325,0.0196075
2,160021,"Cutias",9,"Radiotherapy",6325,0.0018975
2,160023,"Ferreira_Gomes",1,"Physicians",8187,13.67229
2,160023,"Ferreira_Gomes",2,"Nurses",8187,9.8244
2,160023,"Ferreira_Gomes",3,"OtherCadres",8187,20.54937
2,160023,"Ferreira_Gomes",4,"CommunityBased",8187,0
2,160023,"Ferreira_Gomes",5,"Beds",8187,21.85929
2,160023,"Ferreira_Gomes",6,"CTScanner",8187,0.0540342
