lat_departure,lon_departure,lat_arrival,lon_arrival
61.4981,23.7608,61.4981,23.7608,
61.9833,24.0833,61.4981,23.7608,
61.4767,23.5053,61.4767,23.5053,
61.7694,23.0681,61.4767,23.5053,
62.0097,23.025,61.4767,23.5053,
61.55,23.5833,61.55,23.5833,
62.2403,23.7708,61.55,23.5833,
62.2083,23.1792,61.55,23.5833,
61.4639,24.065,61.4639,24.065,
62.0292,24.6236,61.4639,24.065,
61.8,24.3667,61.4639,24.065,
61.3417,22.9083,61.3417,22.9083,
61.1117,23.105,61.3417,22.9083,
61.3139,23.7528,61.3139,23.7528,
61.2667,24.0306,61.2667,24.0306,
61.1667,23.8681,61.1667,23.8681,
