CODIGO_O	                        ORIGEM	CODIGO_D	                       DESTINO	      DISTANCIA
310010	           Abadia_Dos_Dourados	310010	           Abadia_Dos_Dourados	    0.00
312350	                  Douradoquara	310010	           Abadia_Dos_Dourados	    0.70
312790	                      Grupiara	310010	           Abadia_Dos_Dourados	    1.03
310120	                      Aiuruoca	310120	                      Aiuruoca	    0.00
310130	                        Alagoa	310120	                      Aiuruoca	    1.03
310750	           Bom_Jardim_De_Minas	310120	                      Aiuruoca	    1.14
313850	                     Liberdade	310120	                      Aiuruoca	    1.01
316530	          Sao_Vicente_De_Minas	310120	                      Aiuruoca	    1.60
316700	                      Serranos	310120	                      Aiuruoca	    0.57
310150	                  Alem_Paraiba	310150	                  Alem_Paraiba	    0.00
310160	                       Alfenas	310160	                       Alfenas	    0.00
310170	                      Almenara	310170	                      Almenara	    0.00
310520	                      Bandeira	310170	                      Almenara	    0.94
313470	                       Jacinto	310170	                      Almenara	    1.10
313580	                 Jequitinhonha	310170	                      Almenara	    0.75
313650	                      Jordania	310170	                      Almenara	    1.31
314055	                    Mata_Verde	310170	                      Almenara	    1.10
315660	                         Rubim	310170	                      Almenara	    0.68
310190	                   Alpinopolis	310190	                   Alpinopolis	    0.00
310200	                      Alterosa	310200	                      Alterosa	    0.00
311710	        Conceicao_Da_Aparecida	310200	                      Alterosa	    0.47
310230	                   Alvinopolis	310230	                   Alvinopolis	    0.00
312270	                  Dom_Silverio	310230	                   Alvinopolis	    0.43
310260	                      Andradas	310260	                      Andradas	    0.00
310290	                Antonio_Carlos	310290	                Antonio_Carlos	    0.00
310680	                   Bias_Fortes	310290	                Antonio_Carlos	    0.80
310350	                      Araguari	310350	                      Araguari	    0.00
311500	                 Cascalho_Rico	310350	                      Araguari	    0.73
310400	                         Araxa	310400	                         Araxa	    0.00
316810	                        Tapira	310400	                         Araxa	    0.98
310430	                        Areado	310430	                        Areado	    0.00
312240	                   Divisa_Nova	310430	                        Areado	    0.54
310450	                        Arinos	310450	                        Arinos	    0.00
310930	                       Buritis	310450	                        Arinos	    1.55
311615	                Chapada_Gaucha	310450	                        Arinos	    1.45
315445	                     Riachinho	310450	                        Arinos	    1.01
317047	               Uruana_De_Minas	310450	                        Arinos	    0.97
317052	                       Urucuia	310450	                        Arinos	    0.91
310480	               Augusto_De_Lima	310480	               Augusto_De_Lima	    0.00
310920	                    Buenopolis	310480	               Augusto_De_Lima	    0.52
316060	                Santo_Hipolito	310480	               Augusto_De_Lima	    0.90
310540	               Barao_De_Cocais	310540	               Barao_De_Cocais	    0.00
310770	           Bom_Jesus_Do_Amparo	310540	               Barao_De_Cocais	    0.63
310560	                     Barbacena	310560	                     Barbacena	    0.00
310620	                Belo_Horizonte	310620	                Belo_Horizonte	    0.00
310630	                  Belo_Oriente	310630	                  Belo_Oriente	    0.00
314995	                     Periquito	310630	                  Belo_Oriente	    0.61
310640	                     Belo_Vale	310640	                     Belo_Vale	    0.00
315040	            Piedade_Dos_Gerais	310640	                     Belo_Vale	    0.85
310670	                         Betim	310670	                         Betim	    0.00
