CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
310010,"Abadia_Dos_Dourados",310010,"Abadia_Dos_Dourados",0,1
311930,"Coromandel",310010,"Abadia_Dos_Dourados",0.39,1
310020,"Abaete",310020,"Abaete",0,1
315370,"Quartel_Geral",310020,"Abaete",0.42,1
310030,"Abre_Campo",310030,"Abre_Campo",0,1
316630,"Sericita",310030,"Abre_Campo",0.49,1
310040,"Acaiaca",310040,"Acaiaca",0,1
310570,"Barra_Longa",310040,"Acaiaca",0.4,1
312170,"Diogo_De_Vasconcelos",310040,"Acaiaca",0.43,1
310070,"Agua_Comprida",310070,"Agua_Comprida",0,1
310100,"Aguas_Vermelhas",310100,"Aguas_Vermelhas",0,1
312235,"Divisa_Alegre",310100,"Aguas_Vermelhas",0.23,1
310110,"Aimores",310110,"Aimores",0,1
313410,"Itueta",310110,"Aimores",0.42,1
310120,"Aiuruoca",310120,"Aiuruoca",0,1
316640,"Seritinga",310120,"Aiuruoca",0.51,1
310130,"Alagoa",310130,"Alagoa",0,1
310150,"Alem_Paraiba",310150,"Alem_Paraiba",0,1
316000,"Santo_Antonio_Do_Aventureiro",310150,"Alem_Paraiba",0.45,1
317210,"Volta_Grande",310150,"Alem_Paraiba",0.42,1
310160,"Alfenas",310160,"Alfenas",0,1
312520,"Fama",310160,"Alfenas",0.33,1
316690,"Serrania",310160,"Alfenas",0.49,1
310170,"Almenara",310170,"Almenara",0,1
310190,"Alpinopolis",310190,"Alpinopolis",0,1
316294,"Sao_Jose_Da_Barra",310190,"Alpinopolis",0.43,1
310200,"Alterosa",310200,"Alterosa",0,1
310210,"Alto_Rio_Doce",310210,"Alto_Rio_Doce",0,1
312150,"Desterro_Do_Melo",310210,"Alto_Rio_Doce",0.39,1
310220,"Alvarenga",310220,"Alvarenga",0,1
310230,"Alvinopolis",310230,"Alvinopolis",0,1
310140,"Albertina",310260,"Andradas",0.39,1
310260,"Andradas",310260,"Andradas",0,1
312990,"Ibitiura_De_Minas",310260,"Andradas",0.35,1
310270,"Cachoeira_De_Pajeu",310270,"Cachoeira_De_Pajeu",0,1
310285,"Angelandia",310285,"Angelandia",0,1
310290,"Antonio_Carlos",310290,"Antonio_Carlos",0,1
310300,"Antonio_Dias",310300,"Antonio_Dias",0,1
310320,"Aracai",310320,"Aracai",0,1
310330,"Aracitaba",310330,"Aracitaba",0,1
310340,"Aracuai",310340,"Aracuai",0,1
310350,"Araguari",310350,"Araguari",0,1
310380,"Arapua",310380,"Arapua",0,1
310400,"Araxa",310400,"Araxa",0,1
310420,"Arcos",310420,"Arcos",0,1
313030,"Iguatama",310420,"Arcos",0.42,1
310430,"Areado",310430,"Areado",0,1
310450,"Arinos",310450,"Arinos",0,1
310470,"Ataleia",310470,"Ataleia",0,1
310480,"Augusto_De_Lima",310480,"Augusto_De_Lima",0,1
310490,"Baependi",310490,"Baependi",0,1
311550,"Caxambu",310490,"Baependi",0.16,1
312080,"Cruzilia",310490,"Baependi",0.43,1
316780,"Soledade_De_Minas",310490,"Baependi",0.44,1
310500,"Baldim",310500,"Baldim",0,1
310510,"Bambui",310510,"Bambui",0,1
