NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,6453634,Troyes,150652.00,19.58,94.91,54.23,52.73,0.00,0.00,0.00,0.00,0.00
1,2994020,Charleville-Mézières,116268.00,15.11,73.25,41.86,40.69,0.00,0.00,0.00,0.00,0.00
1,2970797,Vandœuvre-lès-Nancy,372303.00,48.40,234.55,134.03,130.31,0.00,0.00,0.00,0.00,0.00
1,3020062,Épernay,38886.00,5.06,24.50,14.00,13.61,0.00,0.00,0.00,0.00,0.00
1,3025892,Chaumont,28794.00,3.74,18.14,10.37,10.08,0.00,0.00,0.00,0.00,0.00
1,6441606,Saint-Louis,78144.00,10.16,49.23,28.13,27.35,0.00,0.00,0.00,0.00,0.00
1,2975964,Sarreguemines,150315.00,19.54,94.70,54.11,52.61,0.00,0.00,0.00,0.00,0.00
1,2967856,Vitry-le-François,15719.00,2.04,9.90,5.66,5.50,0.00,0.00,0.00,0.00,0.00
1,2975588,Saverne,39496.00,5.13,24.88,14.22,13.82,0.00,0.00,0.00,0.00,0.00
1,3019865,Erstein,524575.00,68.19,330.48,188.85,183.60,0.00,0.00,0.00,0.00,0.00
1,3029771,Brumath,266155.00,34.60,167.68,95.82,93.15,0.00,0.00,0.00,0.00,0.00
1,3012467,Jarny,72528.00,9.43,45.69,26.11,25.38,0.00,0.00,0.00,0.00,0.00
1,3007680,Langres,16371.00,2.13,10.31,5.89,5.73,0.00,0.00,0.00,0.00,0.00
1,2973008,Thaon-les-Vosges,20026.00,2.60,12.62,7.21,7.01,0.00,0.00,0.00,0.00,0.00
1,2982636,Rouffach,299169.00,38.89,188.48,107.70,104.71,0.00,0.00,0.00,0.00,0.00
1,2980400,Sainte-Menehould,5616.00,0.73,3.54,2.02,1.97,0.00,0.00,0.00,0.00,0.00
1,3030093,Brienne-le-Château,7065.00,0.92,4.45,2.54,2.47,0.00,0.00,0.00,0.00,0.00
1,3018694,Fère-Champenoise,12134.00,1.58,7.64,4.37,4.25,0.00,0.00,0.00,0.00,0.00
1,2998425,Liffol-le-Grand,8776.00,1.14,5.53,3.16,3.07,0.00,0.00,0.00,0.00,0.00
1,3031086,Bourbonne-les-Bains,2025.00,0.26,1.28,0.73,0.71,0.00,0.00,0.00,0.00,0.00
1,2970546,Vaucouleurs,13991.00,1.82,8.81,5.04,4.90,0.00,0.00,0.00,0.00,0.00
