lon,lat
19.95,60.15,
24.0833,61.9833,
24.0833,61.9833,
24.0833,61.9833,
29.3667,62.855,
29.3667,62.855,
23.6167,61.3167,
24.8,62.875,
24.8,62.875,
24.8,62.875,
24.8,62.875,
22.5903,60.6472,
28.6667,66.8333,
28.6667,66.8333,
28.6667,66.8333,
23.5083,62.8083,
25.4367,62.5,
25.4367,62.5,
25.4367,62.5,
25.4367,62.5,
25.4367,62.5,
27.6833,61.2,
27.6833,61.2,
27.8417,64.4083,
27.8417,64.4083,
27.8417,64.4083,
25.0623,65.6613,
25.0623,65.6613,
24.2583,64.4667,
24.808,66.0821,
24.808,66.0821,
24.808,66.0821,
28.4833,62.975,
28.4833,62.975,
21.5,61.8583,
21.5,61.8583,
21.5,61.8583,
21.5,61.8583,
25.275,61.35,
27.8042,61.0611,
23.105,61.1117,
22.6917,60.3417,
24.9319,63.6056,
25.15,61.025,
25.15,61.025,
25.15,61.025,
25.15,61.025,
22.7333,60.5833,
22.7333,60.5833,
24.6333,60.9167,
24.3667,61.05,
25.0333,60.7833,
19.9881,60.23,
19.9881,60.23,
19.9881,60.23,
19.9881,60.23,
26.7097,60.4958,
23.6999,63.5481,
23.6999,63.5481,
23.6999,63.5481,
23.6999,63.5481,
23.6999,63.5481,
21.7167,60.6833,
21.7167,60.6833,
