original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
"5,001398","45,769217",29.6673442856835,"39d Rue Du 8 Mai 1945, 69330 Meyzieu, France",45.769378,5.001093,"5,00139845,769217",,39d,Rue Du 8 Mai 1945,69330,Meyzieu,,Meyzieu,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,786806","45,786761",20.7342906553502,"51 Avenue Rosa Parks, 69009 Lyon, France",45.786592,4.786919,"4,78680645,786761",,51,Avenue Rosa Parks,69009,9th Arr.,,Lyon,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,92596","45,717258",4.00377567505788,"140 Rue André Lwoff, 69800 Saint-Priest, France",45.717222,4.925961,"4,9259645,717258",,140,Rue André Lwoff,69800,Saint-Priest,,Saint-Priest,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,861847","45,5195455",0.167850868757922,"Clinique Trenel, 575 Rue du Docteur Trenel, 69560 Sainte-Colombe, France",45.5194135,4.861974578125,"4,86184745,5195455",Clinique Trenel,575,Rue du Docteur Trenel,69560,La Carrière,,Sainte-Colombe,Rhône,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,8128788999","45,7957248",0,"SSR Val Rosay, Chemin Ferrand, 69370 Saint-Didier-au-Mont-d'Or, France",45.7969045,4.81211295378841,"4,812878899945,7957248",SSR Val Rosay,,Chemin Ferrand,69370,,,Saint-Didier-au-Mont-d'Or,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,85327","45,733799",0.115447650318675,"168 Route de Vienne, 69008 Lyon, France",45.7338,4.8532704,"4,8532745,733799",,168,Route de Vienne,69008,,Le Grand Trou,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,8758812","45,750253099",1.53656931294341,"Rue Feuillat, 69003 Lyon, France",45.7511372,4.8762449,"4,875881245,750253099",Rue Feuillat,,Rue Feuillat,69003,,Sans Souci,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,661931","45,874657",1.55233546903903,"20b Route Du Vieux Chateau, 69380 Charnay, France",45.874656,4.661951,"4,66193145,874657",,20b,Route Du Vieux Chateau,69380,Charnay,,Charnay,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,8799565","45,7434097",0.651785122694011,"Pavillon A, Espace Jules Traeger, 69003 Lyon, France",45.74366115,4.88016082422792,"4,879956545,7434097",Pavillon A,,Espace Jules Traeger,69003,3rd Arr.,Grange Blanche,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,805393","45,703086",0.643666391974352,"Lyon Sud Hospital, 165 Chemin du Grand Revoyet, 69230 Saint-Genis-Laval, France",45.7024045,4.80848108027064,"4,80539345,703086",Lyon Sud Hospital,165,Chemin du Grand Revoyet,69230,,,Saint-Genis-Laval,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,832542","45,781032",1.78586873622116,"91 Grande Rue De La Croix-Rousse, 69004 Lyon, France",45.781016,4.83254,"4,83254245,781032",,91,Grande Rue De La Croix-Rousse,69004,4th Arr.,,Lyon,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,896946","45,748102",2.36411013553031,"Boulevard Pinel, 69500 Bron, France",45.7480058,4.8969621,"4,89694645,748102",Boulevard Pinel,,Boulevard Pinel,69500,,,Bron,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,896946","45,748102",2.36411013553031,"Boulevard Pinel, 69500 Bron, France",45.7480058,4.8969621,"4,89694645,748102",Boulevard Pinel,,Boulevard Pinel,69500,,,Bron,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,864906","45,771662",4.96060075700442,"Hôpital des Charpennes, 27 Rue Gabriel Péri, 69100 Villeurbanne, France",45.7718875,4.86436611182402,"4,86490645,771662",Hôpital des Charpennes,27,Rue Gabriel Péri,69100,,Charpennes,Villeurbanne,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,792154","45,688762",0,"Hôpital Henry Gabrielle, Rue Général Brosset, 69230 Saint-Genis-Laval, France",45.6900474,4.79079774182809,"4,79215445,688762",Hôpital Henry Gabrielle,,Rue Général Brosset,69230,,,Saint-Genis-Laval,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,837642","45,786001",8.00942458794911,"2 Rue Pasteur, 69300 Caluire-et-Cuire, France",45.785929,4.837645,"4,83764245,786001",,2,Rue Pasteur,69300,Caluire-Et-Cuire,,Caluire-et-Cuire,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,752377","45,747424",1.890316363938,"40 Avenue De La Table De Pierre, 69340 Francheville, France",45.747441,4.752377,"4,75237745,747424",,40,Avenue De La Table De Pierre,69340,Francheville,,Francheville,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,654073","45,912653",11.128879595195,"101 Rue De l’Église, 69380 Alix, France",45.912669,4.653931,"4,65407345,912653",,101,Rue De l’Église,69380,Alix,,Alix,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,7898257","45,7472295",2.98095650949637,"Hôpital gériatrique Pierre Garaud, Rue du Commandant Charcot, 69005 Lyon, France",45.74876895,4.78804832349078,"4,789825745,7472295",Hôpital gériatrique Pierre Garaud,,Rue du Commandant Charcot,69005,,Lyon 5e Arrondissement,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,91114","45,8274",7.22710524863665,"Rue Maryse Bastié, 69140 Rillieux-la-Pape, France",45.8270375,4.9123174,"4,9111445,8274",Rue Maryse Bastié,,Rue Maryse Bastié,69140,,,Rillieux-la-Pape,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,7723906999","45,7405741",32.9033028507943,"33 Avenue Du Chater, 69340 Francheville, France",45.740417,4.77275,"4,772390699945,7405741",,33,Avenue Du Chater,69340,Francheville,,Francheville,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,515696","45,965423",62.1720307790496,"361 Route Du Badier, 69620 Létra, France",45.965292,4.516478,"4,51569645,965423",,361,Route Du Badier,69620,Ternand,,Létra,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,849429","45,761215",4.55593933055024,"47 Rue Dunoir, 69003 Lyon, France",45.761245,4.849389,"4,84942945,761215",,47,Rue Dunoir,69003,3rd Arr.,,Lyon,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,834289","45,786216",17.0451862962341,"1 Chemin Du Penthod, 69300 Caluire-et-Cuire, France",45.786324,4.834445,"4,83428945,786216",,1,Chemin Du Penthod,69300,Caluire-Et-Cuire,,Caluire-et-Cuire,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,843239","45,757935",1.29285522433854,"22 Rue Chaponnay, 69003 Lyon, France",45.7579459,4.8432332,"4,84323945,757935",,22,Rue Chaponnay,69003,,Préfecture,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,796523","45,720795",0.190973602132168,"8 Impasse Des Célestins, 69600 Oullins, France",45.720796,4.796525,"4,79652345,720795",,8,Impasse Des Célestins,69600,Oullins,,Oullins,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,317476","46,098348",8.05928706030772,"388 Rue De Thizy, 69470 Cours-la-Ville, France",46.098321,4.317379,"4,31747646,098348",,388,Rue De Thizy,69470,Cours-La-Ville,,Cours-la-Ville,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,9283345999","45,7558433",8.46719572437259,"85 Avenue Roger Salengro, 69120 Vaulx-en-Velin, France",45.755879,4.928431,"4,928334599945,7558433",,85,Avenue Roger Salengro,69120,Vaulx-en-Velin,,Vaulx-en-Velin,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,723898","45,986896",0.111195079952792,"187 Rue Pierre Berthier, 69400 Villefranche-sur-Saône, France",45.986897,4.723898,"4,72389845,986896",,187,Rue Pierre Berthier,69400,Villefranche-sur-Saône,,Villefranche-sur-Saône,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,865801","45,738708",0,"École maternelle Combe Blanche, Cazeneuve - Berliet, 69008 Lyon, France",45.73899025,4.86602916695484,"4,86580145,738708",École maternelle Combe Blanche,,Cazeneuve - Berliet,69008,,Le Bachut,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,704267","45,789293",17.4598055471142,"271 Rue Des Sources, 69280 Marcy-l'Étoile, France",45.789138,4.704231,"4,70426745,789293",,271,Rue Des Sources,69280,Marcy-L'Etoile,,Marcy-l'Étoile,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,657504","45,738381",0.97919460969772,"1 Place de l'Église, 69670 Vaugneray, France",45.7383892,4.6574994,"4,65750445,738381",,1,Place de l'Église,69670,Vaugneray,,Vaugneray,Rhône,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,697079","45,989159",5.34930613197783,"20 Place De La Mairie, 69400 Gleizé, France",45.989163,4.697148,"4,69707945,989159",,20,Place De La Mairie,69400,Gleize,,Gleizé,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,835501","45,749777",0,"Centre hospitalier Saint-Joseph Saint-Luc, Quai Claude Bernard, 69007 Lyon, France",45.74969005,4.83593001820022,"4,83550145,749777",Centre hospitalier Saint-Joseph Saint-Luc,,Quai Claude Bernard,69007,,Lyon 7e Arrondissement,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,718739","45,98904",0,"25 Rue Anne Et Pierre De Beaujeu, 69400 Villefranche-sur-Saône, France",45.98904,4.718739,"4,71873945,98904",,25,Rue Anne Et Pierre De Beaujeu,69400,Villefranche-sur-Saône,,Villefranche-sur-Saône,Rhône,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,587889","47,444885",6.33767389014299,"1 Rue De l’Arsenal, 70100 Gray, France",47.444832,5.587858,"5,58788947,444885",,1,Rue De l’Arsenal,70100,Rigny,,Gray,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,139316","47,635393",2.72347864497911,"70000 Vesoul, France",47.635214,6.13933121046266,"6,13931647,635393",,,,70000,,,Vesoul,Haute-Saône,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,6748741999","47,5047082",11.4129668587686,"13 Rue Des Ecoles, 70100 Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur, France",47.504668,5.675014,"5,674874199947,5047082",,13,Rue Des Ecoles,70100,Beaujeu-Saint-Vallier-Pierrejux-Et-Quitteur,,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,1566367","47,6236088",0.727918047930546,"Place de l'Église, Rue Roger Salengro, 70000 Vesoul, France",47.62334,6.156087,"6,156636747,6236088",Place de l'Église,,Rue Roger Salengro,70000,,,Vesoul,Haute-Saône,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,1417211","47,6356334",0,"Centre hospitalier de Vesoul, 2 Avenue René Heymes, 70000 Vesoul, France",47.63641305,6.13929947191596,"6,141721147,6356334",Centre hospitalier de Vesoul,2,Avenue René Heymes,70000,,,Vesoul,Haute-Saône,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,163877","47,624562",22.5402544426893,"41 Avenue Aristide Briand, 70000 Vesoul, France",47.624433,6.163645,"6,16387747,624562",,41,Avenue Aristide Briand,70000,Vesoul,,Vesoul,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,1542799999","47,619788",0,"Mairie de Vesoul, 58 Rue Paul Morel, 70000 Vesoul, France",47.6197617,6.1543709,"6,154279999947,619788",Mairie de Vesoul,58,Rue Paul Morel,70000,,,Vesoul,Haute-Saône,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,756446","47,57669",19.3382593106218,"12 Rue du Docteur Gaulier, 70400 Héricourt, France",47.576571,6.756634,"6,75644647,57669",,12,Rue du Docteur Gaulier,70400,Héricourt,,Héricourt,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,765011","47,573045",19.8363608468121,"59 Rue Paul Vinot, 70400 Héricourt, France",47.572934,6.765218,"6,76501147,573045",,59,Rue Paul Vinot,70400,Héricourt,,Héricourt,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,756446","47,57669",19.3382593106218,"12 Rue du Docteur Gaulier, 70400 Héricourt, France",47.576571,6.756634,"6,75644647,57669",,12,Rue du Docteur Gaulier,70400,Héricourt,,Héricourt,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,3787194","47,821474599",0,"Centre hospitalier de Luxeuil-les-Bains, 12 Rue Grammont, 70300 Luxeuil-les-Bains, France",47.8218416,6.3786521,"6,378719447,821474599",Centre hospitalier de Luxeuil-les-Bains,12,Rue Grammont,70300,,,Luxeuil-les-Bains,Haute-Saône,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,09336","47,83419",1.20532484330979,"1 Rue Justin Et Claude Perchot, 70160 Saint-Remy, France",47.834199,6.093351,"6,0933647,83419",,1,Rue Justin Et Claude Perchot,70160,Saint-Remy,,Saint-Remy,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,139785","47,633631",0.72936549900485,"Clinique Saint-Martin, Rue Noël Courvoisier, 70000 Vesoul, France",47.63360995,6.13892487178739,"6,13978547,633631",Clinique Saint-Martin,,Rue Noël Courvoisier,70000,,,Vesoul,Haute-Saône,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,499362","47,681068",17.1727791799211,"44 Avenue Carnot, 70200 Lure, France",47.681059,6.499133,"6,49936247,681068",,44,Avenue Carnot,70200,Lure,,Lure,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,069897","47,88395",5.32366964401933,"72 Grande Rue, 70210 Polaincourt-et-Clairefontaine, France",47.883955,6.069826,"6,06989747,88395",,72,Grande Rue,70210,Polaincourt-Et-Clairefontaine,,Polaincourt-et-Clairefontaine,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,0936120999","47,8330008",4.69704638389794,"7 Rue Justin Et Claude Perchot, 70160 Saint-Remy, France",47.833002,6.093675,"6,093612099947,8330008",,7,Rue Justin Et Claude Perchot,70160,Saint-Remy,,Saint-Remy,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,15526","47,621035",0.111195079952792,"28 Rue Paul Morel, 70000 Vesoul, France",47.621036,6.15526,"6,1552647,621035",,28,Rue Paul Morel,70000,Vesoul,,Vesoul,Haute-Saône,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,8435519","46,7760069",1.01300585513026,"Avenue Pierre Mendès France, 71100 Chalon-sur-Saône, France",46.7760024,4.8435051,"4,843551946,7760069",Avenue Pierre Mendès France,,Avenue Pierre Mendès France,71100,Zone d'Activité Économique de la Sucrerie,,Chalon-sur-Saône,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,806832","46,794178",7.60886754525439,"9 Rue Du Treffort, 71880 Châtenoy-le-Royal, France",46.794142,4.806917,"4,80683246,794178",,9,Rue Du Treffort,71880,Châtenoy-le-Royal,,Châtenoy-le-Royal,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,812571","46,317228",0,"Polyclinique du Val de Saône, Rue François Xavier Bichat, 71000 Mâcon, France",46.31737265,4.81171384001927,"4,81257146,317228",Polyclinique du Val de Saône,,Rue François Xavier Bichat,71000,,Flacé-lès-Mâcon,Mâcon,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,1091743","46,4656052",0.283658086944664,"Boulevard des Charmes, 71600 Paray-le-Monial, France",46.4655928,4.1091066,"4,109174346,4656052",Boulevard des Charmes,,Boulevard des Charmes,71600,,Parc d’Activités Les Charmes,Paray-le-Monial,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,363874","46,669737",0.111195080742881,"6 Rue Barbes, 71300 Montceau-les-Mines, France",46.669738,4.363874,"4,36387446,669737",,6,Rue Barbes,71300,Montceau-les-Mines,,Montceau-les-Mines,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,29247","46,952086",0,"4 Rue De Parpas, 71400 Autun, France",46.952086,4.29247,"4,2924746,952086",,4,Rue De Parpas,71400,Autun,,Autun,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,8656335","46,8132346",0,"16 Rue Ferrée, 71530 Crissey, France",46.8132346,4.8656335,"4,865633546,8132346",,16,Rue Ferrée,71530,,Saôneor,Crissey,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,212366","46,62595",0,"15 Route de Sornay, 71500 Louhans, France",46.62595,5.212366,"5,21236646,62595",,15,Route de Sornay,71500,Bram,Châteaurenaud,Louhans,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,793799","46,352356",3.33475845537256,"19 Rue Des Lombards, 71870 Hurigny, France",46.352331,4.793823,"4,79379946,352356",,19,Rue Des Lombards,71870,Hurigny,,Hurigny,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,840451","46,761572",3.7329286933364,"33 Rue Charles Dodille, 71100 Saint-Rémy, France",46.761539,4.84046,"4,84045146,761572",,33,Rue Charles Dodille,71100,Saint-Remy,,Saint-Rémy,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,856962","46,797507",0.111195079952792,"4 Allee De Saint Jean Des Vignes, 71100 Chalon-sur-Saône, France",46.797508,4.856962,"4,85696246,797507",,4,Allee De Saint Jean Des Vignes,71100,Chalon-Sur-Saone,,Chalon-sur-Saône,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,29408","46,950182",5.73187598294845,"6 Avenue Du Morvan, 71400 Autun, France",46.950188,4.294005,"4,2940846,950182",,6,Avenue Du Morvan,71400,Autun,,Autun,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,7658281999","46,6161003",0,"Centre de Réadaptation et de Rééducation Fonctionnelles Le Bourbonnais, 7 Rue de la Roche, 71140 Bourbon-Lancy, France",46.61661965,3.7663039756052,"3,765828199946,6161003",Centre de Réadaptation et de Rééducation Fonctionnelles Le Bourbonnais,7,Rue de la Roche,71140,,,Bourbon-Lancy,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,780687","46,798168",0.309079303159355,"Dracy santé : Centre Orthopédique Médico Chirurgical de Dracy-Le Fort, Impasse Paul Frédéric de Cardon, 71640 Dracy-le-Fort, France",46.79599665,4.78216271143799,"4,78068746,798168",Dracy santé : Centre Orthopédique Médico Chirurgical de Dracy-Le Fort,,Impasse Paul Frédéric de Cardon,71640,Domaine de l'Orbize,,Dracy-le-Fort,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,112287","46,6097759",31.6429855600206,"352 Rue Du Bourg, 71500 Bantanges, France",46.609512,5.112442,"5,11228746,6097759",,352,Rue Du Bourg,71500,Bantanges,,Bantanges,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,1229849999","46,453714299",6.29671419261249,"7 Impasse Chervier, 71600 Paray-le-Monial, France",46.4537494,4.1229205,"4,122984999946,453714299",,7,Impasse Chervier,71600,Le Pré de Pëtelouze,Le Colombier,Paray-le-Monial,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,831651","46,309104",3.58030296692159,"Rue des Épinoches, 71000 Mâcon, France",46.3107038,4.8321716,"4,83165146,309104",Rue des Épinoches,,Rue des Épinoches,71000,Faubourg Saint-Antoine,,Mâcon,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,6001479999","46,801317999",54.3650632121255,"3 Route De Saint-Bérain, 71510 Morey, France",46.800988,4.600675,"4,600147999946,801317999",,3,Route De Saint-Bérain,71510,Morey,,Morey,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,82837","46,770181",12.9689789432418,"4ter Rue d’Ottweiller, 71100 Saint-Rémy, France",46.770207,4.828536,"4,8283746,770181",,4ter,Rue d’Ottweiller,71100,Saint-Remy,,Saint-Rémy,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,825266","46,329146",3.5015503966116,"Rue du Murgeret, 71000 Mâcon, France",46.3289265,4.8253837,"4,82526646,329146",Rue du Murgeret,,Rue du Murgeret,71000,Les Saugeraies,Flacé-lès-Mâcon,Mâcon,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,8176879999","46,310417",9.29618521682412,"147 Rue Des Chanaux, 71850 Charnay-lès-Mâcon, France",46.310367,4.817591,"4,817687999946,310417",,147,Rue Des Chanaux,71850,Charnay-lès-Mâcon,,Charnay-lès-Mâcon,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,244272","46,480486",9.27103980918773,"21 Route du Bois Chevret, 71480 Varennes-Saint-Sauveur, France",46.480541,5.244181,"5,24427246,480486",,21,Route du Bois Chevret,71480,,,Varennes-Saint-Sauveur,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,750696","46,910295",0,"Centre Hospitalier de Chagny, Rue de l'Artichaut, 71150 Chagny, France",46.9103305,4.75025348182212,"4,75069646,910295",Centre Hospitalier de Chagny,,Rue de l'Artichaut,71150,Quartier de Presles,,Chagny,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,304926","46,28913",0,"19 Rue De l’Hôpital, 71800 La Clayette, France",46.28913,4.304926,"4,30492646,28913",,19,Rue De l’Hôpital,71800,La Clayette,,La Clayette,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,660361","46,430671",0.643876520104276,"Place de l'Hôpital, 71250 Cluny, France",46.4306015,4.6605606408427,"4,66036146,430671",Place de l'Hôpital,,Place de l'Hôpital,71250,Bel-Air,,Cluny,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,230094","46,624216",0,"350 Avenue Fernand Point, 71500 Louhans, France",46.624216,5.230094,"5,23009446,624216",,350,Avenue Fernand Point,71500,Louhans,,Louhans,Saône-et-Loire,Burgundy-Franche-Comte,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,8911464","46,5684622",0,"Centre hospitalier de Tournus - Romenay, Avenue Henri et Suzanne Vitrier, 71700 Tournus, France",46.56762795,4.89248946813465,"4,891146446,5684622",Centre hospitalier de Tournus - Romenay,,Avenue Henri et Suzanne Vitrier,71700,,,Tournus,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,602172","46,305496",10.1403318174475,"19 Rue de l'Hôpital, 71520 Tramayes, France",46.3055078,4.6023029,"4,60217246,305496",,19,Rue de l'Hôpital,71520,,,Tramayes,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,444146","46,545241999",0.918515046832802,"Rue des Chênes, 71220 La Guiche, France",46.544927,4.4449303,"4,44414646,545241999",Rue des Chênes,,Rue des Chênes,71220,Le Rompoix,,La Guiche,Saône-et-Loire,Bourgogne-Franche-Comté,BFC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
