CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
91,"Helsinki",91,"Helsinki",0,3
186,"Järvenpää",91,"Helsinki",0.85,3
245,"Kerava",91,"Helsinki",0.67,3
149,"Ingå",91,"Helsinki",1.34,3
49,"Espoo",49,"Espoo",0,3
611,"Pornainen",49,"Espoo",1.23,3
837,"Tampere",837,"Tampere",0,3
143,"Ikaalinen",837,"Tampere",1.19,3
887,"Urjala",837,"Tampere",1.19,3
702,"Ruovesi",837,"Tampere",1.41,3
619,"Punkalaidun",837,"Tampere",1.39,3
92,"Vantaa",92,"Vantaa",0,3
257,"Kirkkonummi",92,"Vantaa",0.99,3
858,"Tuusula",92,"Vantaa",0.29,3
755,"Siuntio",92,"Vantaa",1.22,3
564,"Oulu",564,"Oulu",0,3
748,"Siikajoki",564,"Oulu",1.07,3
853,"Turku",853,"Turku",0,3
400,"Laitila",853,"Turku",1.42,3
179,"Jyväskylä",179,"Jyväskylä",0,3
297,"Kuopio",297,"Kuopio",0,3
398,"Lahti",398,"Lahti",0,3
286,"Kouvola",286,"Kouvola",0,3
624,"Pyhtää",286,"Kouvola",1.03,3
609,"Pori",609,"Pori",0,3
50,"Eura",609,"Pori",1.05,3
102,"Huittinen",609,"Pori",1.48,3
783,"Säkylä",609,"Pori",1.42,3
484,"Merikarvia",609,"Pori",1.11,3
167,"Joensuu",167,"Joensuu",0,3
405,"Lappeenranta",405,"Lappeenranta",0,3
700,"Ruokolahti",405,"Lappeenranta",1.07,3
109,"Hämeenlinna",109,"Hämeenlinna",0,3
169,"Jokioinen",109,"Hämeenlinna",1.4,3
905,"Vaasa",905,"Vaasa",0,3
698,"Rovaniemi",698,"Rovaniemi",0,3
743,"Seinäjoki",743,"Seinäjoki",0,3
491,"Mikkeli",491,"Mikkeli",0,3
285,"Kotka",285,"Kotka",0,3
734,"Salo",734,"Salo",0,3
680,"Raisio",734,"Salo",1.35,3
704,"Rusko",734,"Salo",1.32,3
19,"Aura",734,"Salo",1.04,3
636,"Pöytyä",734,"Salo",0.78,3
638,"Porvoo",638,"Porvoo",0,3
272,"Kokkola",272,"Kokkola",0,3
236,"Kaustinen",272,"Kokkola",1.07,3
444,"Lohja",444,"Lohja",0,3
106,"Hyvinkää",106,"Hyvinkää",0,3
684,"Rauma",684,"Rauma",0,3
271,"Kokemäki",684,"Rauma",1.2,3
531,"Nakkila",684,"Rauma",0.97,3
205,"Kajaani",205,"Kajaani",0,3
740,"Savonlinna",740,"Savonlinna",0,3
178,"Juva",740,"Savonlinna",1.35,3
536,"Nokia",536,"Nokia",0,3
562,"Orivesi",536,"Nokia",1.26,3
635,"Pälkäne",536,"Nokia",1.08,3
922,"Vesilahti",536,"Nokia",0.47,3
202,"Kaarina",202,"Kaarina",0,3
481,"Masku",202,"Kaarina",0.59,3
918,"Vehmaa",202,"Kaarina",1.18,3
211,"Kangasala",211,"Kangasala",0,3
694,"Riihimäki",694,"Riihimäki",0,3
433,"Loppi",694,"Riihimäki",0.44,3
834,"Tammela",694,"Riihimäki",1.37,3
82,"Hattula",694,"Riihimäki",1.03,3
153,"Imatra",153,"Imatra",0,3
831,"Taipalsaari",153,"Imatra",0.97,3
739,"Savitaipale",153,"Imatra",1.46,3
416,"Lemi",153,"Imatra",1.36,3
980,"Ylöjärvi",790,"Sastamala",1.07,3
790,"Sastamala",790,"Sastamala",0,3
604,"Pirkkala",790,"Sastamala",1.05,3
678,"Raahe",678,"Raahe",0,3
98,"Hollola",98,"Hollola",0,3
111,"Heinola",98,"Hollola",0.92,3
140,"Iisalmi",140,"Iisalmi",0,3
595,"Pielavesi",140,"Iisalmi",1.06,3
851,"Tornio",851,"Tornio",0,3
751,"Simo",851,"Tornio",1.17,3
749,"Siilinjärvi",749,"Siilinjärvi",0,3
402,"Lapinlahti",749,"Siilinjärvi",0.88,3
778,"Suonenjoki",749,"Siilinjärvi",1.43,3
204,"Kaavi",749,"Siilinjärvi",1.07,3
240,"Kemi",240,"Kemi",0,3
845,"Tervola",240,"Kemi",1.01,3
301,"Kurikka",301,"Kurikka",0,3
408,"Lapua",301,"Kurikka",1.25,3
145,"Ilmajoki",301,"Kurikka",0.4,3
182,"Jämsä",182,"Jämsä",0,3
172,"Joutsa",182,"Jämsä",1.26,3
915,"Varkaus",915,"Varkaus",0,3
420,"Leppävirta",915,"Varkaus",0.5,3
