CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
520013,"Acreuna",520013,"Acreuna",0,1
520017,"Agua_Fria_De_Goias",520017,"Agua_Fria_De_Goias",0,1
520025,"Aguas_Lindas_De_Goias",520025,"Aguas_Lindas_De_Goias",0,1
520010,"Abadiania",520030,"Alexania",0.37,1
520030,"Alexania",520030,"Alexania",0,1
520050,"Aloandia",520050,"Aloandia",0,1
520055,"Alto_Horizonte",520055,"Alto_Horizonte",0,1
521487,"Nova_Iguacu_De_Goias",520055,"Alto_Horizonte",0.34,1
520060,"Alto_Paraiso_De_Goias",520060,"Alto_Paraiso_De_Goias",0,1
520080,"Alvorada_Do_Norte",520080,"Alvorada_Do_Norte",0,1
520085,"Americano_Do_Brasil",520085,"Americano_Do_Brasil",0,1
520110,"Anapolis",520110,"Anapolis",0,1
520485,"Campo_Limpo_De_Goias",520110,"Anapolis",0.28,1
522119,"Terezopolis_De_Goias",520110,"Anapolis",0.49,1
520015,"Adelandia",520130,"Anicuns",0.42,1
520130,"Anicuns",520130,"Anicuns",0,1
520140,"Aparecida_De_Goiania",520140,"Aparecida_De_Goiania",0,1
520145,"Aparecida_Do_Rio_Doce",520145,"Aparecida_Do_Rio_Doce",0,1
520150,"Apore",520150,"Apore",0,1
520170,"Aragarcas",520170,"Aragarcas",0,1
520180,"Aragoiania",520180,"Aragoiania",0,1
520215,"Araguapaz",520215,"Araguapaz",0,1
520235,"Arenopolis",520235,"Arenopolis",0,1
520250,"Aruana",520250,"Aruana",0,1
520280,"Avelinopolis",520280,"Avelinopolis",0,1
520310,"Baliza",520310,"Baliza",0,1
520320,"Barro_Alto",520320,"Barro_Alto",0,1
520330,"Bela_Vista_De_Goias",520330,"Bela_Vista_De_Goias",0,1
520340,"Bom_Jardim_De_Goias",520340,"Bom_Jardim_De_Goias",0,1
520350,"Bom_Jesus_De_Goias",520350,"Bom_Jesus_De_Goias",0,1
520357,"Bonopolis",520357,"Bonopolis",0,1
520380,"Britania",520380,"Britania",0,1
520390,"Buriti_Alegre",520390,"Buriti_Alegre",0,1
