CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
2988800,"Nice",2988800,"Nice",0,2
2969187,"Marseille",2969187,"Marseille",0,2
2980772,"Toulon",2980772,"Toulon",0,2
3038354,"Aix-en-Provence",3038354,"Aix-en-Provence",0,2
3035681,"Avignon",3035681,"Avignon",0,2
3028808,"Cannes",3028808,"Cannes",0,2
2977162,"Antibes",2977162,"Antibes",0,2
2974657,"La Seyne-sur-Mer",2974657,"La Seyne-sur-Mer",0,2
3012937,"Hyères",3012937,"Hyères",0,2
3017253,"Fréjus",3017253,"Fréjus",0,2
3036938,"Arles",3036938,"Arles",0,2
3029227,"Cagnes-sur-Mer",3029227,"Cagnes-sur-Mer",0,2
3014856,"Grasse",3014856,"Grasse",0,2
6454958,"Martigues",6454958,"Martigues",0,2
3036433,"Aubagne",3036433,"Aubagne",0,2
2976341,"Salon-de-Provence",2976341,"Salon-de-Provence",0,2
3012647,"Istres",3012647,"Istres",0,2
3004871,"Le Cannet",3004871,"Le Cannet",0,2
3016702,"Gap",3016702,"Gap",0,2
3006511,"La Saulce",3016702,"Gap",0.4,2
3020850,"Draguignan",3020850,"Draguignan",0,2
6456718,"La Ciotat",6456718,"La Ciotat",0,2
6445063,"Saint-Raphaël",6445063,"Saint-Raphaël",0,2
2967870,"Vitrolles",2967870,"Vitrolles",0,2
2995750,"Marignane",2995750,"Marignane",0,2
2989460,"Orange",2989460,"Orange",0,2
6451561,"Lapalud",2989460,"Orange",0.52,2
2978891,"Saint-Laurent-du-Var",2978891,"Saint-Laurent-du-Var",0,2
3028542,"Carpentras",3028542,"Carpentras",0,2
3015661,"Gordes",3028542,"Carpentras",0.5,2
6425695,"Vallauris",6425695,"Vallauris",0,2
6614137,"Cavaillon",6614137,"Cavaillon",0,2
3009198,"La Garde",3009198,"La Garde",0,2
2996255,"Mandelieu-la-Napoule",2996255,"Mandelieu-la-Napoule",0,2
6425528,"Manosque",6425528,"Manosque",0,2
3038159,"Allauch",3038159,"Allauch",0,2
3016667,"Gardanne",3016667,"Gardanne",0,2
2987825,"Pertuis",2987825,"Pertuis",0,2
2991551,"Mougins",2991551,"Mougins",0,2
2974188,"Sorgues",2974188,"Sorgues",0,2
2970148,"Vence",2970148,"Vence",0,2
2999891,"La Crau",2999891,"La Crau",0,2
3030057,"Brignoles",3030057,"Brignoles",0,2
2976258,"Sanary-sur-Mer",2976258,"Sanary-sur-Mer",0,2
6618043,"Digne-les-Bains",6618043,"Digne-les-Bains",0,2
2973393,"Tarascon",2973393,"Tarascon",0,2
3031387,"Bouc-Bel-Air",3031387,"Bouc-Bel-Air",0,2
