NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	2973781	Strasbourg	465069.00	925.49	4176.32	1167.32	0.00	846.43	9.25	7.81	7.26	4.74
3	8293796	Nancy	434565.00	864.78	3902.39	1090.76	0.00	790.91	8.65	7.30	6.78	4.43
3	6454365	Metz	405447.00	806.84	3640.91	1017.67	0.00	737.91	8.07	6.81	6.32	4.14
3	6441541	Mulhouse	285121.00	567.39	2560.39	715.65	0.00	518.92	5.67	4.79	4.45	2.91
3	6524641	Reims	231045.00	459.78	2074.78	579.92	0.00	420.50	4.60	3.88	3.60	2.36
3	6445533	Épinal	93184.00	185.44	836.79	233.89	0.00	169.59	1.85	1.57	1.45	0.95
3	3024297	Colmar	99732.00	198.47	895.59	250.33	0.00	181.51	1.98	1.68	1.56	1.02
3	6453634	Troyes	127660.00	254.04	1146.39	320.43	0.00	232.34	2.54	2.14	1.99	1.30
3	2994020	Charleville-Mézières	46428.00	92.39	416.92	116.53	0.00	84.50	0.92	0.78	0.72	0.47
3	3027487	Châlons-en-Champagne	75083.00	149.42	674.25	188.46	0.00	136.65	1.49	1.26	1.17	0.77
3	6454375	Thionville	43537.00	86.64	390.96	109.28	0.00	79.24	0.87	0.73	0.68	0.44
3	3014078	Haguenau	63632.00	126.63	571.42	159.72	0.00	115.81	1.27	1.07	0.99	0.65
3	2975446	Schiltigheim	62942.00	125.25	565.22	157.98	0.00	114.55	1.25	1.06	0.98	0.64
3	2970797	Vandœuvre-lès-Nancy	41641.00	82.87	373.94	104.52	0.00	75.79	0.83	0.70	0.65	0.42
3	3012834	Illkirch-Graffenstaden	90838.00	180.77	815.73	228.00	0.00	165.33	1.81	1.53	1.42	0.93
3	2980816	Saint-Dizier	46809.00	93.15	420.34	117.49	0.00	85.19	0.93	0.79	0.73	0.48
3	3020062	Épernay	35522.00	70.69	318.99	89.16	0.00	64.65	0.71	0.60	0.55	0.36
3	3025892	Chaumont	28794.00	57.30	258.57	72.27	0.00	52.41	0.57	0.48	0.45	0.29
3	6454357	Forbach	24114.00	47.99	216.54	60.53	0.00	43.89	0.48	0.41	0.38	0.25
3	6441606	Saint-Louis	21177.00	42.14	190.17	53.15	0.00	38.54	0.42	0.36	0.33	0.22
3	2975964	Sarreguemines	22248.00	44.27	199.79	55.84	0.00	40.49	0.44	0.37	0.35	0.23
3	2980827	Saint-Dié-des-Vosges	37058.00	73.75	332.78	93.02	0.00	67.45	0.74	0.62	0.58	0.38
3	2975233	Sélestat	19360.00	38.53	173.85	48.59	0.00	35.24	0.39	0.33	0.30	0.20
