CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
2973781,"Strasbourg",2973781,"Strasbourg",0,3
8293796,"Nancy",8293796,"Nancy",0,3
6454365,"Metz",6454365,"Metz",0,3
6441541,"Mulhouse",6441541,"Mulhouse",0,3
6524641,"Reims",6524641,"Reims",0,3
3027113,"Champigny",6524641,"Reims",0.12,3
6445533,"Épinal",6445533,"Épinal",0,3
3024297,"Colmar",3024297,"Colmar",0,3
6453634,"Troyes",6453634,"Troyes",0,3
2994020,"Charleville-Mézières",2994020,"Charleville-Mézières",0,3
3027487,"Châlons-en-Champagne",3027487,"Châlons-en-Champagne",0,3
6454375,"Thionville",6454375,"Thionville",0,3
3014078,"Haguenau",3014078,"Haguenau",0,3
2975446,"Schiltigheim",2975446,"Schiltigheim",0,3
2970797,"Vandœuvre-lès-Nancy",2970797,"Vandœuvre-lès-Nancy",0,3
3012834,"Illkirch-Graffenstaden",3012834,"Illkirch-Graffenstaden",0,3
2980816,"Saint-Dizier",2980816,"Saint-Dizier",0,3
3020062,"Épernay",3020062,"Épernay",0,3
3025892,"Chaumont",3025892,"Chaumont",0,3
6454357,"Forbach",6454357,"Forbach",0,3
6441606,"Saint-Louis",6441606,"Saint-Louis",0,3
2975964,"Sarreguemines",2975964,"Sarreguemines",0,3
2980827,"Saint-Dié-des-Vosges",2980827,"Saint-Dié-des-Vosges",0,3
2975233,"Sélestat",2975233,"Sélestat",0,3
6454301,"Lunéville",6454301,"Lunéville",0,3
2969958,"Verdun",2969958,"Verdun",0,3
2992260,"Montmédy",2969958,"Verdun",1,3
2975349,"Sedan",2975349,"Sedan",0,3
3013627,"Hayange",3013627,"Hayange",0,3
2972350,"Toul",2972350,"Toul",0,3
6454369,"Saint-Avold",6454369,"Saint-Avold",0,3
6449768,"Bar-le-Duc",6449768,"Bar-le-Duc",0,3
6454309,"Pont-à-Mousson",6454309,"Pont-à-Mousson",0,3
6426538,"Romilly-sur-Seine",6426538,"Romilly-sur-Seine",0,3
6436699,"Laxou",6436699,"Laxou",0,3
3022513,"Creutzwald",3022513,"Creutzwald",0,3
6450596,"Bischwiller",6450596,"Bischwiller",0,3
6426546,"Saint-André-les-Vergers",6426546,"Saint-André-les-Vergers",0,3
2967856,"Vitry-le-François",2967856,"Vitry-le-François",0,3
2989796,"Obernai",2989796,"Obernai",0,3
3027857,"Cernay",3027857,"Cernay",0,3
2975588,"Saverne",2975588,"Saverne",0,3
6454560,"Guebwiller",6454560,"Guebwiller",0,3
3019865,"Erstein",3019865,"Erstein",0,3
3029771,"Brumath",3029771,"Brumath",0,3
2968316,"Villerupt",2968316,"Villerupt",0,3
6436741,"Maxéville",6436741,"Maxéville",0,3
2987429,"Pfastatt",2987429,"Pfastatt",0,3
2993476,"Molsheim",2993476,"Molsheim",0,3
3021178,"Essey-lès-Nancy",3021178,"Essey-lès-Nancy",0,3
3015741,"Golbey",3015741,"Golbey",0,3
3016274,"Gérardmer",3016274,"Gérardmer",0,3
2973013,"Thann",2973013,"Thann",0,3
3007680,"Langres",3007680,"Langres",0,3
2984050,"Remiremont",2984050,"Remiremont",0,3
2991264,"Moyeuvre-Grande",2991264,"Moyeuvre-Grande",0,3
3020152,"Ensisheim",3020152,"Ensisheim",0,3
2983891,"Rethel",2983891,"Rethel",0,3
2977880,"Saint-Nicolas-de-Port",2977880,"Saint-Nicolas-de-Port",0,3
2973993,"Soultz-Haut-Rhin",2973993,"Soultz-Haut-Rhin",0,3
6436775,"Neuves-Maisons",6436775,"Neuves-Maisons",0,3
2990682,"Neufchâteau",2990682,"Neufchâteau",0,3
6614532,"Jœuf",6614532,"Jœuf",0,3
3023628,"Cormontreuil",3023628,"Cormontreuil",0,3
2996106,"Marange-Silvange",2996106,"Marange-Silvange",0,3
2997010,"Lutterbach",2997010,"Lutterbach",0,3
2983806,"Revin",2983806,"Revin",0,3
2990263,"Nogent-sur-Seine",2990263,"Nogent-sur-Seine",0,3
6426046,"Nouzonville",6426046,"Nouzonville",0,3
3038012,"Altkirch",3038012,"Altkirch",0,3
6614421,"Boulay-Moselle",6614421,"Boulay-Moselle",0,3
6454239,"Fismes",6454239,"Fismes",0,3
3024086,"Commercy",3024086,"Commercy",0,3
6426518,"Pont-Sainte-Marie",6426518,"Pont-Sainte-Marie",0,3
2993728,"Mirecourt",2993728,"Mirecourt",0,3
2980438,"Sainte-Marie-aux-Mines",2980438,"Sainte-Marie-aux-Mines",0,3
6436859,"Seichamps",6436859,"Seichamps",0,3
6437734,"Moulins-lès-Metz",6437734,"Moulins-lès-Metz",0,3
2967845,"Vittel",2967845,"Vittel",0,3
2986385,"Pompey",2986385,"Pompey",0,3
3034802,"Bar-sur-Aube",3034802,"Bar-sur-Aube",0,3
2974640,"Sézanne",2974640,"Sézanne",0,3
2987421,"Phalsbourg",2987421,"Phalsbourg",0,3
2983705,"Ribeauvillé",2983705,"Ribeauvillé",0,3
6454565,"Munster",6454565,"Munster",0,3
2975992,"Sarralbe",2975992,"Sarralbe",0,3
2982636,"Rouffach",2982636,"Rouffach",0,3
2982774,"Rosières-près-Troyes",2982774,"Rosières-près-Troyes",0,3
2990420,"Niederbronn-les-Bains",2990420,"Niederbronn-les-Bains",0,3
2967603,"Vouziers",2967603,"Vouziers",0,3
3035498,"Baccarat",3035498,"Baccarat",0,3
2980400,"Sainte-Menehould",2980400,"Sainte-Menehould",0,3
6454333,"Saint-Mihiel",6454333,"Saint-Mihiel",0,3
3030708,"Bouxwiller",3030708,"Bouxwiller",0,3
6441618,"Sierentz",6441618,"Sierentz",0,3
2992240,"Montmirail",2992240,"Montmirail",0,3
6456612,"Le Thillot",6456612,"Le Thillot",0,3
3016907,"Fumay",3016907,"Fumay",0,3
6454562,"Masevaux",6454562,"Masevaux",0,3
3029725,"Bruyères",3029725,"Bruyères",0,3
3012315,"Joinville",3012315,"Joinville",0,3
3034800,"Bar-sur-Seine",3034800,"Bar-sur-Seine",0,3
3021392,"Dieuze",3021392,"Dieuze",0,3
3030093,"Brienne-le-Château",3030093,"Brienne-le-Château",0,3
2975063,"Senones",2975063,"Senones",0,3
3024899,"Cirey-sur-Vezouze",2975063,"Senones",0.52,3
3005397,"Lay-Saint-Christophe",3005397,"Lay-Saint-Christophe",0,3
6437438,"Château-Salins",6437438,"Château-Salins",0,3
3021888,"Dambach-la-Ville",3021888,"Dambach-la-Ville",0,3
2975445,"Schirmeck",2975445,"Schirmeck",0,3
3031086,"Bourbonne-les-Bains",3031086,"Bourbonne-les-Bains",0,3
2975392,"Scy-Chazelles",2975392,"Scy-Chazelles",0,3
2993673,"Mittelhausbergen",2993673,"Mittelhausbergen",0,3
