lat_departure,lon_departure,lat_arrival,lon_arrival
60.1756,24.9342,60.21,24.66,
60.21,24.66,60.21,24.66,
60.2097,24.7264,60.21,24.66,
60.3,25.0333,60.3,25.0333,
60.4722,25.0889,60.3,25.0333,
60.4028,25.0292,60.3,25.0333,
60.4028,25.1,60.3,25.0333,
60.3764,25.2722,60.3,25.0333,
60.3931,25.6639,60.3931,25.6639,
60.475,25.375,60.3931,25.6639,
60.25,24.0667,60.25,24.0667,
60.6306,24.8597,60.6306,24.8597,
60.4667,24.8083,60.4667,24.8083,
60.1167,24.4167,60.1167,24.4167,
59.975,23.4361,59.975,23.4361,
60.4167,24.3331,60.5347,24.2097,
60.5347,24.2097,60.5347,24.2097,
59.8236,22.9681,59.8236,22.9681,
60.1333,24.2167,60.0458,24.0056,
60.0458,24.0056,60.0458,24.0056,
60.4569,26.225,60.6167,26.2,
60.6167,26.2,60.6167,26.2,
60.6667,25.85,60.6167,26.2,
60.6331,25.3167,60.645,25.5833,
60.5278,25.6,60.645,25.5833,
60.645,25.5833,60.645,25.5833,
