NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,6508863,Le Mans,295375.00,38.40,186.09,106.34,103.38,0.00,0.00,0.00,0.00,0.00
1,3025053,Cholet,173721.00,22.58,109.44,62.54,60.80,0.00,0.00,0.00,0.00,0.00
1,2979590,Saint-Herblain,761798.00,99.03,479.93,274.25,266.63,0.00,0.00,0.00,0.00,0.00
1,2999908,Les Ponts-de-Cé,341977.00,44.46,215.45,123.11,119.69,0.00,0.00,0.00,0.00,0.00
1,3019259,Évron,26226.00,3.41,16.52,9.44,9.18,0.00,0.00,0.00,0.00,0.00
1,3026823,Chantonnay,66928.00,8.70,42.16,24.09,23.42,0.00,0.00,0.00,0.00,0.00
1,2992206,Montoir-de-Bretagne,101008.00,13.13,63.63,36.36,35.35,0.00,0.00,0.00,0.00,0.00
1,2973748,Sucé-sur-Erdre,76017.00,9.88,47.89,27.37,26.61,0.00,0.00,0.00,0.00,0.00
1,6436516,Villaines-la-Juhel,8814.00,1.15,5.55,3.17,3.08,0.00,0.00,0.00,0.00,0.00
1,2981146,Saint-Christophe-du-Ligneron,57640.00,7.49,36.31,20.75,20.17,0.00,0.00,0.00,0.00,0.00
1,3031220,Bouin,83245.00,10.82,52.44,29.97,29.14,0.00,0.00,0.00,0.00,0.00
1,3004763,Le Champ-Saint-Père,31608.00,4.11,19.91,11.38,11.06,0.00,0.00,0.00,0.00,0.00
1,3036512,Assérac,75852.00,9.86,47.79,27.31,26.55,0.00,0.00,0.00,0.00,0.00
1,2997855,Loiron,99959.00,12.99,62.97,35.99,34.99,0.00,0.00,0.00,0.00,0.00
1,2979928,Saint-Georges-de-Pointindoux,216245.00,28.11,136.23,77.85,75.69,0.00,0.00,0.00,0.00,0.00
1,2974701,Sévérac,47063.00,6.12,29.65,16.94,16.47,0.00,0.00,0.00,0.00,0.00
1,3029775,Brûlon,12325.00,1.60,7.76,4.44,4.31,0.00,0.00,0.00,0.00,0.00
1,3010044,La Chevallerais,36172.00,4.70,22.79,13.02,12.66,0.00,0.00,0.00,0.00,0.00
1,3007004,La Regrippière,91350.00,11.88,57.55,32.89,31.97,0.00,0.00,0.00,0.00,0.00
1,2980905,Saint-Denis-de-Gastines,41696.00,5.42,26.27,15.01,14.59,0.00,0.00,0.00,0.00,0.00
1,3003653,Le Luart,33876.00,4.40,21.34,12.20,11.86,0.00,0.00,0.00,0.00,0.00
1,2977659,Saint-Paul-en-Pareds,29413.00,3.82,18.53,10.59,10.29,0.00,0.00,0.00,0.00,0.00
1,2977600,Saint-Philbert-du-Peuple,61459.00,7.99,38.72,22.13,21.51,0.00,0.00,0.00,0.00,0.00
1,2985490,Préfailles,102096.00,13.27,64.32,36.75,35.73,0.00,0.00,0.00,0.00,0.00
1,2982188,Ruillé-sur-Loir,12344.00,1.60,7.78,4.44,4.32,0.00,0.00,0.00,0.00,0.00
1,2989820,Nyoiseau,39320.00,5.11,24.77,14.16,13.76,0.00,0.00,0.00,0.00,0.00
1,2975467,Sceaux-d’Anjou,16446.00,2.14,10.36,5.92,5.76,0.00,0.00,0.00,0.00,0.00
1,3006640,La Rouxière,56580.00,7.36,35.65,20.37,19.80,0.00,0.00,0.00,0.00,0.00
1,6442669,Requeil,51818.00,6.74,32.65,18.65,18.14,0.00,0.00,0.00,0.00,0.00
1,3017456,Foussais-Payré,32768.00,4.26,20.64,11.80,11.47,0.00,0.00,0.00,0.00,0.00
1,2970534,Vaudelnay,28169.00,3.66,17.75,10.14,9.86,0.00,0.00,0.00,0.00,0.00
1,3026808,Chanzeaux,15439.00,2.01,9.73,5.56,5.40,0.00,0.00,0.00,0.00,0.00
1,2976839,Saint-Sulpice-le-Verdon,109506.00,14.24,68.99,39.42,38.33,0.00,0.00,0.00,0.00,0.00
1,2990679,Neufchâtel-en-Saosnois,20995.00,2.73,13.23,7.56,7.35,0.00,0.00,0.00,0.00,0.00
1,2999825,Les Rairies,21151.00,2.75,13.33,7.61,7.40,0.00,0.00,0.00,0.00,0.00
1,3003726,Le Langon,24122.00,3.14,15.20,8.68,8.44,0.00,0.00,0.00,0.00,0.00
1,2997433,Louisfert,43364.00,5.64,27.32,15.61,15.18,0.00,0.00,0.00,0.00,0.00
1,3014683,Grez-en-Bouère,46568.00,6.05,29.34,16.76,16.30,0.00,0.00,0.00,0.00,0.00
