NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	3006622	Dijon	156920.00	262.06	188.30	393.87	0.00	418.98	1.04	0.78	0.49	0.05
2	6447838	Besançon	128138.00	213.99	153.77	321.63	0.00	342.13	0.85	0.64	0.40	0.04
2	3033791	Belfort	154226.00	257.56	185.07	387.11	0.00	411.78	1.02	0.77	0.48	0.05
2	3027484	Chalon-sur-Saône	63055.00	105.30	75.67	158.27	0.00	168.36	0.42	0.32	0.20	0.02
2	3035843	Auxerre	38223.00	63.83	45.87	95.94	0.00	102.06	0.25	0.19	0.12	0.01
2	2996882	Mâcon	55766.00	93.13	66.92	139.97	0.00	148.90	0.37	0.28	0.17	0.02
2	2990474	Nevers	72455.00	121.00	86.95	181.86	0.00	193.45	0.48	0.36	0.22	0.02
2	11962198	Sens	63524.00	106.09	76.23	159.45	0.00	169.61	0.42	0.32	0.20	0.02
2	2992938	Montbéliard	25395.00	42.41	30.47	63.74	0.00	67.80	0.17	0.13	0.08	0.01
2	3021263	Dole	42373.00	70.76	50.85	106.36	0.00	113.14	0.28	0.21	0.13	0.01
2	6614182	Le Creusot	52121.00	87.04	62.55	130.82	0.00	139.16	0.34	0.26	0.16	0.02
2	6490278	Beaune	36431.00	60.84	43.72	91.44	0.00	97.27	0.24	0.18	0.11	0.01
2	2992863	Montceau-les-Mines	33145.00	55.35	39.77	83.19	0.00	88.50	0.22	0.17	0.10	0.01
2	6429944	Pontarlier	33778.00	56.41	40.53	84.78	0.00	90.19	0.22	0.17	0.10	0.01
2	6433608	Lons-le-Saunier	37937.00	63.35	45.52	95.22	0.00	101.29	0.25	0.19	0.12	0.01
2	6454607	Vesoul	34571.00	57.73	41.49	86.77	0.00	92.30	0.23	0.17	0.11	0.01
2	3035883	Autun	14992.00	25.04	17.99	37.63	0.00	40.03	0.10	0.07	0.05	0.00
2	2973510	Talant	11630.00	19.42	13.96	29.19	0.00	31.05	0.08	0.06	0.04	0.00
2	6441973	Héricourt	10654.00	17.79	12.78	26.74	0.00	28.45	0.07	0.05	0.03	0.00
2	3012319	Joigny	30717.00	51.30	36.86	77.10	0.00	82.01	0.20	0.15	0.10	0.01
2	6442356	Paray-le-Monial	19356.00	32.32	23.23	48.58	0.00	51.68	0.13	0.10	0.06	0.01
2	6454111	Saint-Claude	18542.00	30.97	22.25	46.54	0.00	49.51	0.12	0.09	0.06	0.01
2	3018032	Fontaine-lès-Dijon	102002.00	170.34	122.40	256.03	0.00	272.35	0.67	0.51	0.32	0.03
2	2976697	Saint-Vallier	8616.00	14.39	10.34	21.63	0.00	23.00	0.06	0.04	0.03	0.00
2	2997076	Lure	16523.00	27.59	19.83	41.47	0.00	44.12	0.11	0.08	0.05	0.00
2	3027235	Champagnole	10868.00	18.15	13.04	27.28	0.00	29.02	0.07	0.05	0.03	0.00
2	3035828	Auxonne	12788.00	21.36	15.35	32.10	0.00	34.14	0.08	0.06	0.04	0.00
2	2981655	Saint-Apollinaire	9632.00	16.09	11.56	24.18	0.00	25.72	0.06	0.05	0.03	0.00
2	6442184	Charnay-lès-Mâcon	9742.00	16.27	11.69	24.45	0.00	26.01	0.06	0.05	0.03	0.00
2	2993928	Migennes	7247.00	12.10	8.70	18.19	0.00	19.35	0.05	0.04	0.02	0.00
2	2991692	Morteau	33493.00	55.93	40.19	84.07	0.00	89.43	0.22	0.17	0.10	0.01
2	6441988	Luxeuil-les-Bains	17598.00	29.39	21.12	44.17	0.00	46.99	0.12	0.09	0.05	0.01
2	2977229	Saint-Rémy	6617.00	11.05	7.94	16.61	0.00	17.67	0.04	0.03	0.02	0.00
2	3035768	Avallon	7665.00	12.80	9.20	19.24	0.00	20.47	0.05	0.04	0.02	0.00
2	2997439	Louhans	19019.00	31.76	22.82	47.74	0.00	50.78	0.13	0.10	0.06	0.01
2	8295798	Châtenoy-le-Royal	26822.00	44.79	32.19	67.32	0.00	71.61	0.18	0.13	0.08	0.01
2	6454631	Saint-Marcel	6113.00	10.21	7.34	15.34	0.00	16.32	0.04	0.03	0.02	0.00
2	6447839	Bethoncourt	116963.00	195.33	140.36	293.58	0.00	312.29	0.77	0.58	0.36	0.04
2	6454592	Gray	13064.00	21.82	15.68	32.79	0.00	34.88	0.09	0.07	0.04	0.00
2	3027642	Chagny	5535.00	9.24	6.64	13.89	0.00	14.78	0.04	0.03	0.02	0.00
2	6442513	Tournus	12651.00	21.13	15.18	31.75	0.00	33.78	0.08	0.06	0.04	0.00
2	2989837	Nuits-Saint-Georges	5421.00	9.05	6.51	13.61	0.00	14.47	0.04	0.03	0.02	0.00
2	3026046	Châtillon-sur-Seine	5354.00	8.94	6.42	13.44	0.00	14.30	0.04	0.03	0.02	0.00
2	3021661	Decize	18150.00	30.31	21.78	45.56	0.00	48.46	0.12	0.09	0.06	0.01
2	2968511	Villeneuve-sur-Yonne	5179.00	8.65	6.21	13.00	0.00	13.83	0.03	0.03	0.02	0.00
2	2992953	Montbard	11994.00	20.03	14.39	30.10	0.00	32.02	0.08	0.06	0.04	0.00
2	3034535	Baume-les-Dames	8707.00	14.54	10.45	21.85	0.00	23.25	0.06	0.04	0.03	0.00
2	2996881	Cluny	4880.00	8.15	5.86	12.25	0.00	13.03	0.03	0.02	0.02	0.00
2	3031090	Bourbon-Lancy	4820.00	8.05	5.78	12.10	0.00	12.87	0.03	0.02	0.01	0.00
