NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	3006622	Dijon	156920.00	312.27	1409.14	393.87	0.00	285.59	3.12	2.64	2.45	1.60
3	6447838	Besançon	128138.00	254.99	1150.68	321.63	0.00	233.21	2.55	2.15	2.00	1.31
3	3033791	Belfort	154226.00	306.91	1384.95	387.11	0.00	280.69	3.07	2.59	2.41	1.57
3	3027484	Chalon-sur-Saône	63055.00	125.48	566.23	158.27	0.00	114.76	1.25	1.06	0.98	0.64
3	3035843	Auxerre	38223.00	76.06	343.24	95.94	0.00	69.57	0.76	0.64	0.60	0.39
3	2996882	Mâcon	55766.00	110.97	500.78	139.97	0.00	101.49	1.11	0.94	0.87	0.57
3	2990474	Nevers	72455.00	144.19	650.65	181.86	0.00	131.87	1.44	1.22	1.13	0.74
3	11962198	Sens	63524.00	126.41	570.45	159.45	0.00	115.61	1.26	1.07	0.99	0.65
3	2992938	Montbéliard	25395.00	50.54	228.05	63.74	0.00	46.22	0.51	0.43	0.40	0.26
3	3021263	Dole	42373.00	84.32	380.51	106.36	0.00	77.12	0.84	0.71	0.66	0.43
3	6614182	Le Creusot	59429.00	118.26	533.67	149.17	0.00	108.16	1.18	1.00	0.93	0.61
3	6490278	Beaune	36431.00	72.50	327.15	91.44	0.00	66.30	0.72	0.61	0.57	0.37
3	2992863	Montceau-les-Mines	33145.00	65.96	297.64	83.19	0.00	60.32	0.66	0.56	0.52	0.34
3	6429944	Pontarlier	33778.00	67.22	303.33	84.78	0.00	61.48	0.67	0.57	0.53	0.34
3	6433608	Lons-le-Saunier	37937.00	75.49	340.67	95.22	0.00	69.05	0.75	0.64	0.59	0.39
3	6454607	Vesoul	34571.00	68.80	310.45	86.77	0.00	62.92	0.69	0.58	0.54	0.35
3	3035883	Autun	14992.00	29.83	134.63	37.63	0.00	27.29	0.30	0.25	0.23	0.15
3	2973510	Talant	11630.00	23.14	104.44	29.19	0.00	21.17	0.23	0.20	0.18	0.12
3	6441973	Héricourt	10654.00	21.20	95.67	26.74	0.00	19.39	0.21	0.18	0.17	0.11
3	3012319	Joigny	30717.00	61.13	275.84	77.10	0.00	55.90	0.61	0.52	0.48	0.31
3	6442356	Paray-le-Monial	19356.00	38.52	173.82	48.58	0.00	35.23	0.39	0.33	0.30	0.20
3	6454111	Saint-Claude	24890.00	49.53	223.51	62.47	0.00	45.30	0.50	0.42	0.39	0.25
3	3018032	Fontaine-lès-Dijon	102002.00	202.98	915.98	256.03	0.00	185.64	2.03	1.71	1.59	1.04
3	2976697	Saint-Vallier	15706.00	31.25	141.04	39.42	0.00	28.58	0.31	0.26	0.25	0.16
3	2997076	Lure	16523.00	32.88	148.38	41.47	0.00	30.07	0.33	0.28	0.26	0.17
3	3027235	Champagnole	10868.00	21.63	97.59	27.28	0.00	19.78	0.22	0.18	0.17	0.11
3	3035828	Auxonne	12788.00	25.45	114.84	32.10	0.00	23.27	0.25	0.21	0.20	0.13
3	2981655	Saint-Apollinaire	9632.00	19.17	86.50	24.18	0.00	17.53	0.19	0.16	0.15	0.10
3	6442184	Charnay-lès-Mâcon	9742.00	19.39	87.48	24.45	0.00	17.73	0.19	0.16	0.15	0.10
3	2993928	Migennes	7247.00	14.42	65.08	18.19	0.00	13.19	0.14	0.12	0.11	0.07
3	2991692	Morteau	33493.00	66.65	300.77	84.07	0.00	60.96	0.67	0.56	0.52	0.34
3	6441988	Luxeuil-les-Bains	17598.00	35.02	158.03	44.17	0.00	32.03	0.35	0.30	0.27	0.18
3	2977229	Saint-Rémy	6617.00	13.17	59.42	16.61	0.00	12.04	0.13	0.11	0.10	0.07
3	3035768	Avallon	10408.00	20.71	93.46	26.12	0.00	18.94	0.21	0.17	0.16	0.11
3	2997439	Louhans	19019.00	37.85	170.79	47.74	0.00	34.61	0.38	0.32	0.30	0.19
3	8295798	Châtenoy-le-Royal	26822.00	53.38	240.86	67.32	0.00	48.82	0.53	0.45	0.42	0.27
3	6454631	Saint-Marcel	6113.00	12.16	54.89	15.34	0.00	11.13	0.12	0.10	0.10	0.06
3	6447839	Bethoncourt	116963.00	232.76	1050.33	293.58	0.00	212.87	2.33	1.96	1.82	1.19
3	6454592	Gray	13064.00	26.00	117.31	32.79	0.00	23.78	0.26	0.22	0.20	0.13
3	3027642	Chagny	5535.00	11.01	49.70	13.89	0.00	10.07	0.11	0.09	0.09	0.06
3	6442513	Tournus	12651.00	25.18	113.61	31.75	0.00	23.02	0.25	0.21	0.20	0.13
3	2989837	Nuits-Saint-Georges	5421.00	10.79	48.68	13.61	0.00	9.87	0.11	0.09	0.08	0.06
