CODIGO_O	                        ORIGEM	CODIGO_D	                       DESTINO	      DISTANCIA
3006622	                         Dijon	3006622	                         Dijon	    0.00
6447838	                     Besançon	6447838	                     Besançon	    0.00
6429982	                     Saint-Vit	6447838	                     Besançon	    0.43
6429893	       Montferrand-le-Château	6447838	                     Besançon	    0.26
3021760	         Dannemarie-sur-Crête	6447838	                     Besançon	    0.31
2995610	                        Marnay	6447838	                     Besançon	    0.49
3030803	                   Boussières	6447838	                     Besançon	    0.32
2972419	                        Torpes	6447838	                     Besançon	    0.31
3033791	                       Belfort	3033791	                       Belfort	    0.00
2971030	                   Valentigney	3033791	                       Belfort	    0.49
2974413	                       Sochaux	3033791	                       Belfort	    0.35
3027237	                    Champagney	3033791	                       Belfort	    0.36
3015958	                     Giromagny	3033791	                       Belfort	    0.29
3014928	                  Grandvillars	3033791	                       Belfort	    0.36
3018605	            Fesches-le-Châtel	3033791	                       Belfort	    0.34
2986904	                  Plancher-Bas	3033791	                       Belfort	    0.31
6429917	                        Nommay	3033791	                       Belfort	    0.28
3021822	            Dampierre-les-Bois	3033791	                       Belfort	    0.39
2982587	         Rougemont-le-Château	3033791	                       Belfort	    0.34
3019336	                    Étueffont	3033791	                       Belfort	    0.26
6429750	                         Dasle	3033791	                       Belfort	    0.46
2992057	             Montreux-Château	3033791	                       Belfort	    0.30
2987921	                      Pérouse	3033791	                       Belfort	    0.08
3002471	                        Lepuix	3033791	                       Belfort	    0.34
3027484	             Chalon-sur-Saône	3027484	             Chalon-sur-Saône	    0.00
3035843	                       Auxerre	3035843	                       Auxerre	    0.00
6455329	                       Chablis	3035843	                       Auxerre	    0.43
2969863	                     Vermenton	3035843	                       Auxerre	    0.49
2996882	                        Mâcon	2996882	                        Mâcon	    0.00
3010372	       La Chapelle-de-Guinchay	2996882	                        Mâcon	    0.30
3022633	           Crêches-sur-Saône	2996882	                        Mâcon	    0.19
2976254	                        Sancé	2996882	                        Mâcon	    0.09
6442377	            Romanèche-Thorins	2996882	                        Mâcon	    0.37
2985292	                       Prissé	2996882	                        Mâcon	    0.17
3006751	              La Roche-Vineuse	2996882	                        Mâcon	    0.25
2978441	      Saint-Martin-Belle-Roche	2996882	                        Mâcon	    0.21
2975081	          Sennecé-lès-Mâcon	2996882	                        Mâcon	    0.15
2967973	                         Viré	2996882	                        Mâcon	    0.40
2976806	 Saint-Symphorien-d’Ancelles	2996882	                        Mâcon	    0.32
6612775	                       Senozan	2996882	                        Mâcon	    0.25
3008627	                        Laizé	2996882	                        Mâcon	    0.25
2990474	                        Nevers	2990474	                        Nevers	    0.00
3027501	                       Challuy	2990474	                        Nevers	    0.12
2975635	             Sauvigny-les-Bois	2990474	                        Nevers	    0.23
2996766	                   Magny-Cours	2990474	                        Nevers	    0.30
2977719	       Saint-Parize-le-Châtel	2990474	                        Nevers	    0.39
11962198	                          Sens	11962198	                          Sens	    0.00
6445948	                         Paron	11962198	                          Sens	    0.05
6445964	                Pont-sur-Yonne	11962198	                          Sens	    0.29
6454867	                Saint-Clément	11962198	                          Sens	    0.06
3027103	           Champigny-sur-Yonne	11962198	                          Sens	    0.45
2976704	               Saint-Valérien	11962198	                          Sens	    0.36
2974115	                         Soucy	11962198	                          Sens	    0.16
2968026	                       Vinneuf	11962198	                          Sens	    0.51
2996477	                Malay-le-Grand	11962198	                          Sens	    0.12
2972710	           Thorigny-sur-Oreuse	11962198	                          Sens	    0.34
3020334	         Égriselles-le-Bocage	11962198	                          Sens	    0.29
