lat_departure,lon_departure,lat_arrival,lon_arrival
47.3514,0.6625,47.3514,0.6625,
47.3375,0.7139,47.3514,0.6625,
47.8092,0.9153,47.3514,0.6625,
47.1814,0.9672,47.3514,0.6625,
47.2814,0.2283,47.3514,0.6625,
47.3261,1.3039,47.3514,0.6625,
47.6164,0.4758,47.3514,0.6625,
47.0217,0.6042,47.3514,0.6625,
47.1122,0.2753,47.3514,0.6625,
47.4697,0.9944,47.3514,0.6625,
48.7372,1.3664,48.7372,1.3664,
48.4303,1.4908,48.7372,1.3664,
48.2103,1.1903,48.7372,1.3664,
48.3356,0.8331,48.7372,1.3664,
48.4803,1.1611,48.7372,1.3664,
48.7606,1.2947,48.7372,1.3664,
48.5478,1.5844,48.7372,1.3664,
48.4153,1.88,48.7372,1.3664,
47.2225,2.0694,47.2225,2.0694,
47.0069,2.0228,47.2225,2.0694,
47.4586,2.1792,47.2225,2.0694,
47.3587,1.7473,47.2225,2.0694,
47.9128,1.9719,47.9128,1.9719,
48.2114,2.0203,47.9128,1.9719,
47.6558,1.4886,47.9128,1.9719,
47.7783,1.8739,47.9128,1.9719,
47.8881,1.2097,47.9128,1.9719,
47.9803,1.7836,47.9128,1.9719,
47.0997,2.3728,47.0997,2.3728,
47.1364,2.55,47.0997,2.3728,
47.4411,2.8092,47.0997,2.3728,
46.9608,3.0525,47.0997,2.3728,
46.7297,2.6422,47.0997,2.3728,
47.8653,2.2222,47.8653,2.2222,
48.1203,2.36,47.8653,2.2222,
47.9472,2.6872,47.8653,2.2222,
47.6989,2.5414,47.8653,2.2222,
48.0647,2.895,47.8653,2.2222,
46.83,1.7058,46.83,1.7058,
46.7331,1.5586,46.83,1.7058,
46.7519,2.1761,46.83,1.7058,
47.0842,1.3464,46.83,1.7058,
46.7344,0.9542,46.83,1.7058,
46.4344,1.2989,46.83,1.7058,
46.5672,1.9592,46.83,1.7058,
