lon,lat
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
0.6625,47.3514,
1.3664,48.7372,
1.3664,48.7372,
1.3664,48.7372,
1.3664,48.7372,
1.3664,48.7372,
1.3664,48.7372,
1.3664,48.7372,
1.3664,48.7372,
2.0694,47.2225,
2.0694,47.2225,
2.0694,47.2225,
2.0694,47.2225,
1.9719,47.9128,
1.9719,47.9128,
1.9719,47.9128,
1.9719,47.9128,
1.9719,47.9128,
1.9719,47.9128,
2.3728,47.0997,
2.3728,47.0997,
2.3728,47.0997,
2.3728,47.0997,
2.3728,47.0997,
2.2222,47.8653,
2.2222,47.8653,
2.2222,47.8653,
2.2222,47.8653,
2.2222,47.8653,
1.7058,46.83,
1.7058,46.83,
1.7058,46.83,
1.7058,46.83,
1.7058,46.83,
1.7058,46.83,
1.7058,46.83,
