lat_departure,lon_departure,lat_arrival,lon_arrival
49.892,2.299,49.892,2.299,
49.9089,2.5072,49.892,2.299,
49.8703,2.3561,49.892,2.299,
49.8669,2.52,49.892,2.299,
49.8869,2.3458,49.892,2.299,
49.7744,2.4831,49.892,2.299,
49.87,2.2422,49.892,2.299,
49.9025,2.3269,49.892,2.299,
49.8456,2.3908,49.892,2.299,
49.9267,2.1939,49.892,2.299,
49.7564,2.3633,49.892,2.299,
49.8586,2.2381,49.892,2.299,
49.88,2.2419,49.892,2.299,
50.0111,2.195,49.892,2.299,
50.0014,2.26,49.892,2.299,
49.8994,2.5036,49.892,2.299,
49.7406,2.1517,49.892,2.299,
49.9153,2.2294,49.892,2.299,
49.8453,2.2694,49.892,2.299,
49.9442,2.1436,49.892,2.299,
49.85,2.5744,49.892,2.299,
49.8375,2.315,49.892,2.299,
49.9472,2.3142,49.892,2.299,
49.8169,2.3181,49.892,2.299,
50.0467,2.1528,49.892,2.299,
49.8236,2.0839,49.892,2.299,
50.0353,2.2764,49.892,2.299,
50.0297,2.3264,49.892,2.299,
49.9731,2.3544,49.892,2.299,
50.292,2.78,50.4322,2.8333,
50.3714,3.08,50.4322,2.8333,
50.4322,2.8333,50.4322,2.8333,
50.4228,2.7786,50.4322,2.8333,
50.4217,2.9508,50.4322,2.8333,
50.4097,2.8328,50.4322,2.8333,
50.4931,2.9581,50.4322,2.8333,
50.5483,3.0294,50.4322,2.8333,
50.445,2.9058,50.4322,2.8333,
50.4419,2.7244,50.4322,2.8333,
50.4022,2.8658,50.4322,2.8333,
50.4581,2.9472,50.4322,2.8333,
50.4278,2.9297,50.4322,2.8333,
50.4692,2.9936,50.4322,2.8333,
50.4197,2.8622,50.4322,2.8333,
50.3936,2.9039,50.4322,2.8333,
50.4942,2.8553,50.4322,2.8333,
50.4739,2.8661,50.4322,2.8333,
50.4839,3.0139,50.4322,2.8333,
50.4181,2.9119,50.4322,2.8333,
50.4731,2.7181,50.4322,2.8333,
50.4181,3.0181,50.4322,2.8333,
50.2733,2.7594,50.4322,2.8333,
50.5739,2.9389,50.4322,2.8333,
50.3872,3.1131,50.4322,2.8333,
50.4153,3.0544,50.4322,2.8333,
50.4372,3.0642,50.4322,2.8333,
50.4578,2.7933,50.4322,2.8333,
50.4522,2.7431,50.4322,2.8333,
50.4306,2.8728,50.4322,2.8333,
50.5336,2.8072,50.4322,2.8333,
50.3822,3.0467,50.4322,2.8333,
50.4286,2.9128,50.4322,2.8333,
50.4461,2.6478,50.4322,2.8333,
50.4203,3.1056,50.4322,2.8333,
50.4447,2.6836,50.4322,2.8333,
50.4361,2.9867,50.4322,2.8333,
50.42,2.9939,50.4322,2.8333,
50.3978,3.0625,50.4322,2.8333,
50.5933,2.9622,50.4322,2.8333,
50.2819,2.7272,50.4322,2.8333,
50.2631,2.7886,50.4322,2.8333,
50.51,2.8317,50.4322,2.8333,
50.5625,2.9006,50.4322,2.8333,
50.4383,2.8683,50.4322,2.8333,
50.4544,3.0308,50.4322,2.8333,
50.3369,3.0228,50.4322,2.8333,
50.3531,3.0678,50.4322,2.8333,
50.5169,3.0164,50.4322,2.8333,
50.4883,2.7458,50.4322,2.8333,
50.3028,2.7772,50.4322,2.8333,
50.5125,2.7839,50.4322,2.8333,
50.5189,2.8675,50.4322,2.8333,
50.3258,2.9831,50.4322,2.8333,
50.4092,2.7586,50.4322,2.8333,
50.4383,3.0333,50.4322,2.8333,
50.5081,2.8017,50.4322,2.8333,
50.4636,2.8822,50.4322,2.8333,
50.5147,2.9128,50.4322,2.8333,
50.3725,2.8106,50.4322,2.8333,
50.3117,2.9442,50.4322,2.8333,
50.5444,2.9842,50.4322,2.8333,
50.4397,3.1025,50.4322,2.8333,
50.4258,2.7097,50.4322,2.8333,
50.4789,3.055,50.4322,2.8333,
50.4972,2.8897,50.4322,2.8333,
50.3072,2.7631,50.4322,2.8333,
50.5361,2.9508,50.4322,2.8333,
50.4858,2.8167,50.4322,2.8333,
50.4736,2.8886,50.4322,2.8333,
50.5319,2.8428,50.4322,2.8333,
50.3911,2.9267,50.4322,2.8333,
50.4208,2.8111,50.4322,2.8333,
50.345,3.0592,50.4322,2.8333,
50.3144,2.7444,50.4322,2.8333,
50.5792,2.7394,50.4322,2.8333,
50.4856,3.0358,50.4322,2.8333,
50.3908,2.7428,50.4322,2.8333,
50.3239,2.7056,50.4322,2.8333,
50.5781,2.8542,50.4322,2.8333,
50.4214,2.6722,50.4322,2.8333,
50.3356,3.0492,50.4322,2.8333,
50.5225,3.0611,50.4322,2.8333,
50.5853,2.8892,50.4322,2.8333,
50.4794,3.1022,50.4322,2.8333,
50.4753,2.9078,50.4322,2.8333,
50.5561,2.8706,50.4322,2.8333,
50.3928,2.7722,50.4322,2.8333,
50.26,2.7594,50.4322,2.8333,
50.3922,2.7125,50.4322,2.8333,
50.5194,2.7486,50.4322,2.8333,
50.5119,2.9869,50.4322,2.8333,
50.5953,2.825,50.4322,2.8333,
50.39,3.0442,50.4322,2.8333,
50.5614,2.8311,50.4322,2.8333,
50.4531,3.0794,50.4322,2.8333,
50.5681,2.7906,50.4322,2.8333,
50.3556,2.7581,50.4322,2.8333,
50.3383,2.8503,50.4322,2.8333,
50.2764,2.8164,50.4322,2.8333,
50.3078,2.6844,50.4322,2.8333,
50.5358,2.8722,50.4322,2.8333,
50.355,2.8006,50.4322,2.8333,
50.3022,2.8717,50.4322,2.8333,
50.4086,2.6378,50.4322,2.8333,
50.3617,2.95,50.4322,2.8333,
50.3025,2.8361,50.4322,2.8333,
50.2933,2.8458,50.4322,2.8333,
50.52,2.9578,50.4322,2.8333,
50.3511,2.6931,50.4322,2.8333,
49.3817,3.3236,49.3817,3.3236,
49.3589,3.3356,49.3817,3.3236,
49.4025,3.36,49.3817,3.3236,
49.3792,3.3586,49.3817,3.3236,
49.3417,3.5319,49.3817,3.3236,
49.4092,3.5164,49.3817,3.3236,
49.5058,3.4506,49.3817,3.3236,
49.4125,3.0472,49.3817,3.3236,
49.3906,3.3939,49.3817,3.3236,
49.3447,3.3125,49.3817,3.3236,
49.405,3.3197,49.3817,3.3236,
49.4883,3.4464,49.3817,3.3236,
49.4056,3.115,49.3817,3.3236,
49.5419,3.2889,49.3817,3.3236,
49.3656,3.3922,49.3817,3.3236,
49.5161,3.1506,49.3817,3.3236,
49.3808,3.1844,49.3817,3.3236,
49.3561,3.3831,49.3817,3.3236,
49.4017,3.2964,49.3817,3.3236,
49.3453,3.4136,49.3817,3.3236,
49.5203,3.3225,49.3817,3.3236,
49.5639,3.6244,49.5639,3.6244,
49.5958,3.375,49.5639,3.6244,
49.6042,3.5139,49.5639,3.6244,
49.6969,3.6225,49.5639,3.6244,
50.1058,1.8358,50.1058,1.8358,
50.0906,1.5497,50.1058,1.8358,
50.0128,2.0808,50.1058,1.8358,
50.0614,1.605,50.1058,1.8358,
50.1883,1.6294,50.1058,1.8358,
49.965,1.9433,50.1058,1.8358,
50.0678,1.5769,50.1058,1.8358,
50.2158,1.625,50.1058,1.8358,
50.0125,1.9953,50.1058,1.8358,
50.0536,1.9028,50.1058,1.8358,
50.2522,1.8831,50.1058,1.8358,
49.9914,1.8769,50.1058,1.8358,
50.1331,1.9469,50.1058,1.8358,
50.0622,1.6467,50.1058,1.8358,
50.0206,2.0458,50.1058,1.8358,
50.1875,1.7736,50.1058,1.8358,
50.358,3.5233,50.3286,3.395,
50.1767,3.2356,50.3286,3.395,
50.3286,3.395,50.3286,3.395,
50.4481,3.4269,50.3286,3.395,
50.3631,3.1131,50.3286,3.395,
50.3714,3.5044,50.3286,3.395,
50.3892,3.4858,50.3286,3.395,
50.3575,3.2803,50.3286,3.395,
50.3697,3.5547,50.3286,3.395,
50.3983,3.5394,50.3286,3.395,
50.4594,3.5683,50.3286,3.395,
50.3014,3.3933,50.3286,3.395,
50.33,3.2511,50.3286,3.395,
50.3344,3.3428,50.3286,3.395,
50.4492,3.5906,50.3286,3.395,
50.3878,3.5981,50.3286,3.395,
50.4747,3.2442,50.3286,3.395,
50.4336,3.5769,50.3286,3.395,
50.3858,3.5056,50.3286,3.395,
50.39,3.1681,50.3286,3.395,
50.3256,3.4858,50.3286,3.395,
50.3772,3.2158,50.3286,3.395,
50.4267,3.1831,50.3286,3.395,
50.3753,3.3919,50.3286,3.395,
50.3658,3.3006,50.3286,3.395,
50.3525,3.1283,50.3286,3.395,
50.2489,3.6375,50.3286,3.395,
50.3711,3.4744,50.3286,3.395,
50.3667,3.1869,50.3286,3.395,
50.3525,3.1447,50.3286,3.395,
50.4081,3.2822,50.3286,3.395,
50.3328,3.2322,50.3286,3.395,
50.4744,3.5219,50.3286,3.395,
50.3342,3.3022,50.3286,3.395,
50.1856,3.4983,50.3286,3.395,
50.4244,3.5586,50.3286,3.395,
50.3544,3.4525,50.3286,3.395,
50.3486,3.2017,50.3286,3.395,
50.3089,3.4858,50.3286,3.395,
50.3147,3.3553,50.3286,3.395,
50.2842,3.3169,50.3286,3.395,
50.4211,3.3867,50.3286,3.395,
50.3094,3.335,50.3286,3.395,
50.1878,3.2222,50.3286,3.395,
50.1972,3.38,50.3286,3.395,
50.3678,3.3353,50.3286,3.395,
50.2331,3.3222,50.3286,3.395,
50.1928,3.265,50.3286,3.395,
50.3514,3.4028,50.3286,3.395,
50.3494,3.4881,50.3286,3.395,
50.3889,3.6231,50.3286,3.395,
50.4553,3.2033,50.3286,3.395,
50.3056,3.4483,50.3286,3.395,
50.4708,3.3944,50.3286,3.395,
50.2583,3.4167,50.3286,3.395,
50.2997,3.3539,50.3286,3.395,
50.3156,3.5192,50.3286,3.395,
50.3039,3.2094,50.3286,3.395,
50.3378,3.5761,50.3286,3.395,
50.3408,3.1686,50.3286,3.395,
50.4736,3.3014,50.3286,3.395,
50.3178,3.4367,50.3286,3.395,
50.3206,3.4506,50.3286,3.395,
50.3694,3.3581,50.3286,3.395,
50.3422,3.6467,50.3286,3.395,
50.3108,3.5742,50.3286,3.395,
50.3506,3.2161,50.3286,3.395,
50.4478,3.3639,50.3286,3.395,
50.2875,3.2683,50.3286,3.395,
50.1661,3.4275,50.3286,3.395,
50.4889,3.3497,50.3286,3.395,
50.2656,3.2139,50.3286,3.395,
50.2408,3.4436,50.3286,3.395,
50.4772,3.3342,50.3286,3.395,
50.4547,3.5194,50.3286,3.395,
50.3308,3.415,50.3286,3.395,
50.5069,3.4664,50.3286,3.395,
50.5044,3.4544,50.3286,3.395,
50.3092,3.1258,50.3286,3.395,
50.3625,3.315,50.3286,3.395,
