lon,lat
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.299,49.892,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
2.8333,50.4322,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.3236,49.3817,
3.6244,49.5639,
3.6244,49.5639,
3.6244,49.5639,
3.6244,49.5639,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
1.8358,50.1058,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.395,50.3286,
3.5442,50.3489,
3.5442,50.3489,
3.5442,50.3489,
3.5442,50.3489,
3.5442,50.3489,
3.5442,50.3489,
3.5442,50.3489,
3.5442,50.3489,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.2372,50.7356,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
2.4125,49.3789,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
1.6397,50.4175,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
2.5444,50.6222,
3.9092,49.835,
3.9092,49.835,
3.9092,49.835,
3.9092,49.835,
3.9092,49.835,
3.9092,49.835,
3.9092,49.835,
3.9092,49.835,
3.9092,49.835,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
2.9619,50.6444,
