name,lat,lon
Longpré-les-Corps-Saints,50.0125,1.9953,
Pont-Rémy,50.0536,1.9028,
Crécy-en-Ponthieu,50.2522,1.8831,
Hallencourt,49.9914,1.8769,
Saint-Riquier,50.1331,1.9469,
Chépy,50.0622,1.6467,
L’Étoile,50.0206,2.0458,
Sailly-Flibeaucourt,50.1875,1.7736,
Valenciennes,50.358,3.5233,
Cambrai,50.1767,3.2356,
Denain,50.3286,3.395,
Saint-Amand-les-Eaux,50.4481,3.4269,
Sin-le-Noble,50.3631,3.1131,
Anzin,50.3714,3.5044,
Raismes,50.3892,3.4858,
Somain,50.3575,3.2803,
Saint-Saulve,50.3697,3.5547,
Bruay-sur-l’Escaut,50.3983,3.5394,
Vieux-Condé,50.4594,3.5683,
Douchy-les-Mines,50.3014,3.3933,
Aniche,50.33,3.2511,
Escaudain,50.3344,3.3428,
Condé-sur-l’Escaut,50.4492,3.5906,
Onnaing,50.3878,3.5981,
Orchies,50.4747,3.2442,
Fresnes-sur-Escaut,50.4336,3.5769,
Beuvrages,50.3858,3.5056,
Lallaing,50.39,3.1681,
Trith-Saint-Léger,50.3256,3.4858,
Pecquencourt,50.3772,3.2158,
Flines-lès-Raches,50.4267,3.1831,
Wallers,50.3753,3.3919,
Fenain,50.3658,3.3006,
Déchy,50.3525,3.1283,
Le Quesnoy,50.2489,3.6375,
Petite Forêt,50.3711,3.4744,
Montigny-en-Ostervent,50.3667,3.1869,
Guesnain,50.3525,3.1447,
Marchiennes-Ville,50.4081,3.2822,
Auberchicourt,50.3328,3.2322,
Hergnies,50.4744,3.5219,
Abscon,50.3342,3.3022,
Solesmes,50.1856,3.4983,
Escautpont,50.4244,3.5586,
Hérin,50.3544,3.4525,
Masny,50.3486,3.2017,
Maing,50.3089,3.4858,
Lourches,50.3147,3.3553,
Bouchain,50.2842,3.3169,
Hasnon,50.4211,3.3867,
Roeulx,50.3094,3.335,
Neuville-Saint-Rémy,50.1878,3.2222,
Avesnes-lès-Aubert,50.1972,3.38,
Hornaing,50.3678,3.3353,
Iwuy,50.2331,3.3222,
Escaudoeuvres,50.1928,3.265,
Haveluy,50.3514,3.4028,
La Sentinelle,50.3494,3.4881,
Quarouble,50.3889,3.6231,
Coutiches,50.4553,3.2033,
Thiant,50.3056,3.4483,
Lecelles,50.4708,3.3944,
Haspres,50.2583,3.4167,
Neuville-sur-l’Escaut,50.2997,3.3539,
Famars,50.3156,3.5192,
Monchecourt,50.3039,3.2094,
Saultain,50.3378,3.5761,
Lewarde,50.3408,3.1686,
Landas,50.4736,3.3014,
Haulchin,50.3178,3.4367,
Prouvy,50.3206,3.4506,
Hélesmes,50.3694,3.3581,
Sebourg,50.3422,3.6467,
Préseau,50.3108,3.5742,
Écaillon,50.3506,3.2161,
Rosult,50.4478,3.3639,
Marquette-en-Ostrevent,50.2875,3.2683,
Quiévy,50.1661,3.4275,
Rumegies,50.4889,3.3497,
Féchain,50.2656,3.2139,
Saulzoir,50.2408,3.4436,
Saméon,50.4772,3.3342,
Bruille-Saint-Amand,50.4547,3.5194,
Wavrechain-sous-Denain,50.3308,3.415,
Flines-lès-Mortagne,50.5069,3.4664,
Mortagne-du-Nord,50.5044,3.4544,
Cantin,50.3092,3.1258,
Erre,50.3625,3.315,
Saint-Hilaire-lez-Cambrai,50.1833,3.4128,
Saint-Aubert,50.2078,3.4164,
Haussy,50.2178,3.4803,
Vicq,50.4086,3.605,
Viesly,50.1531,3.4639,
Avesnes-le-Sec,50.2497,3.3775,
Rieux-en-Cambrésis,50.2011,3.3525,
Hordain,50.2625,3.315,
Lieu-Saint-Amand,50.2731,3.3453,
Bruille-lez-Marchiennes,50.3589,3.2439,
Vred,50.3939,3.2314,
Nivelles,50.4725,3.4672,
Wandignies-Hamage,50.3994,3.3144,
Rieulay,50.3797,3.2572,
Villers-Pol,50.285,3.6161,
Curgies,50.3294,3.6031,
Bellaing,50.3683,3.4258,
Villers-en-Cauchies,50.2258,3.4008,
Aubigny-au-Bac,50.2625,3.1644,
Jenlain,50.3122,3.6294,
Thun-Saint-Amand,50.48,3.4589,
Wargnies-le-Grand,50.3081,3.6603,
Vendegies-sur-Écaillon,50.2622,3.5114,
Verchain-Maugré,50.2678,3.4767,
Artres,50.2933,3.5403,
Carnières,50.1678,3.3467,
Bugnicourt,50.2908,3.1558,
Saint-Python,50.1897,3.4817,
Maulde,50.5028,3.4325,
Paillencourt,50.2478,3.2747,
Marly,50.3489,3.5442,
Quiévrechain,50.3953,3.6669,
Crespin,50.42,3.6614,
Bavay,50.2975,3.7981,
Gommegnies,50.2708,3.7078,
Poix-du-Nord,50.1889,3.6078,
Englefontaine,50.1914,3.6428,
Villereau,50.2461,3.6967,
Saint-Omer,50.7483,2.2608,
Longuenesse,50.7356,2.2372,
Arques,50.7356,2.3025,
Blendecques,50.7169,2.2764,
Saint-Martin-au-Laërt,50.7553,2.2358,
Éperlecques,50.8064,2.1517,
Lumbres,50.7053,2.1206,
Wizernes,50.7111,2.2292,
Tatinghem,50.7439,2.2081,
Helfaut,50.6978,2.2431,
Sainte-Marie-Kerque,50.8994,2.1378,
Ruminghem,50.8594,2.1578,
Esquerdes,50.7047,2.1872,
Arnèke,50.8325,2.4106,
Bollezeele,50.8658,2.3264,
Nordausques,50.8178,2.0817,
Wavrans-sur-l’Aa,50.6831,2.1367,
Hallines,50.7089,2.21,
Delettes,50.6175,2.2131,
Moulle,50.7883,2.1783,
Tilques,50.7775,2.2042,
Creil,49.2583,2.4833,
Nogent-sur-Oise,49.2756,2.4683,
Montataire,49.2556,2.4383,
Pont-Sainte-Maxence,49.3011,2.6036,
Clermont,49.3789,2.4125,
Liancourt,49.3308,2.4653,
Villers-Saint-Paul,49.2889,2.4872,
Saint-Just-en-Chaussée,49.5061,2.4308,
Mouy,49.3158,2.3194,
Laigneville,49.2961,2.4456,
Saint-Leu-d’Esserent,49.2172,2.4219,
Verneuil-en-Halatte,49.2764,2.5222,
Bresles,49.4103,2.2508,
Cires-lès-Mello,49.2731,2.3567,
Neuilly-en-Thelle,49.2236,2.2853,
Estrées-Saint-Denis,49.4256,2.6428,
Sainte-Geneviève,49.2889,2.1989,
Pontpoint,49.3014,2.6403,
Précy-sur-Oise,49.2061,2.3706,
Breuil-le-Vert,49.3608,2.4367,
Agnetz,49.3822,2.3842,
Bury,49.3139,2.3433,
Saint-Maximin,49.2211,2.4467,
Noailles,49.3278,2.2,
Breuil-le-Sec,49.3703,2.4522,
Cauffry,49.3172,2.4483,
Fitz-James,49.3906,2.43,
Rantigny,49.3297,2.4414,
Hermes,49.3575,2.2461,
Villers-sous-Saint-Leu,49.2125,2.3981,
Bailleul-sur-Thérain,49.3853,2.2219,
Monchy-Saint-Éloi,49.29,2.4672,
Chevrières,49.3447,2.6825,
Brenouille,49.3031,2.5344,
Fleurines,49.2622,2.5856,
Ully-Saint-Georges,49.2778,2.2803,
Balagny-sur-Thérain,49.2953,2.3364,
Neuilly-sous-Clermont,49.345,2.4114,
Cauvigny,49.3008,2.2486,
Ercuis,49.2356,2.3078,
Cinqueux,49.3189,2.5267,
Sacy-le-Grand,49.3544,2.5442,
Mogneville,49.3144,2.4717,
Saint-Martin-Longueau,49.3419,2.6042,
Bailleval,49.3478,2.4575,
Angicourt,49.3119,2.5036,
Wavignies,49.5467,2.3594,
Warluis,49.3881,2.1408,
Les Ageux,49.3147,2.5964,
Cambronne-lès-Clermont,49.33,2.3994,
Angy,49.3294,2.3281,
Avrechy,49.4469,2.4261,
Ponchon,49.3467,2.195,
Crouy-en-Thelle,49.2153,2.3222,
Therdonne,49.4192,2.155,
Nointel,49.3747,2.4819,
Saint-Vaast-lès-Mello,49.2672,2.3922,
Catenoy,49.3686,2.5108,
Villers-Saint-Sépulcre,49.3656,2.2158,
Berck-sur-Mer,50.4083,1.5928,
Étaples,50.5178,1.6406,
Cucq,50.4869,1.6244,
Le Touquet-Paris-Plage,50.5233,1.5853,
Rang-du-Fliers,50.4175,1.6397,
Merlimont,50.4556,1.6139,
Rue,50.2722,1.6678,
Camiers,50.5661,1.6136,
Verton,50.4022,1.6494,
Beaurainville,50.4247,1.8981,
Campagne-lès-Hesdin,50.3975,1.8767,
Groffliers,50.3847,1.6158,
Quend,50.3164,1.6361,
Dannes,50.5892,1.6139,
Fort-Mahon-Plage,50.3414,1.5686,
Conchil-le-Temple,50.3675,1.6644,
Saint-Josse,50.4678,1.6647,
Wailly-Beaucamp,50.4133,1.7261,
Béthune,50.5303,2.6408,
Hazebrouck,50.725,2.5392,
Bailleul,50.7375,2.7339,
Noeux-les-Mines,50.4797,2.6647,
Auchel,50.5083,2.4736,
Lillers,50.5636,2.4819,
Aire-sur-la-Lys,50.6386,2.3967,
Merville,50.6439,2.6403,
Beuvry,50.5197,2.6794,
Isbergues,50.6233,2.4567,
Barlin,50.4553,2.6186,
Houdain,50.4522,2.5372,
Divion,50.4722,2.5014,
Estaires,50.6439,2.7231,
Annezin,50.5336,2.6183,
La Gorgue,50.6383,2.7142,
Marles-les-Mines,50.5022,2.5022,
Calonne-Ricouart,50.4869,2.4836,
Laventie,50.6275,2.7711,
Haillicourt,50.4761,2.5847,
Lestrem,50.6222,2.685,
Sailly-sur-la-Lys,50.6578,2.7703,
Steenwerck,50.7003,2.7775,
Labuissière,50.4897,2.5656,
Verquin,50.5025,2.64,
Lapugnoy,50.5164,2.5403,
Saint-Venant,50.6222,2.5444,
Allouagne,50.5306,2.5081,
Labourse,50.4986,2.68,
Molinghem,50.6122,2.4615,
Burbure,50.5386,2.4669,
Chocques,50.5419,2.5731,
Cauchy-à-la-Tour,50.5039,2.4514,
La Couture,50.5814,2.7119,
Gonnehem,50.5617,2.5739,
Morbecque,50.6936,2.5175,
Vieux-Berquin,50.6947,2.6444,
Vendin-lès-Béthune,50.5422,2.6064,
Locon,50.5703,2.6667,
Hinges,50.5653,2.6222,
Sailly-Labourse,50.5017,2.6942,
Noyelles-lès-Vermelles,50.4894,2.7258,
Météren,50.7406,2.6922,
Cassel,50.8,2.4872,
Racquinghem,50.6931,2.3578,
Annequin,50.5072,2.725,
Ecques,50.67,2.2861,
Renescure,50.7306,2.3711,
Blaringhem,50.6919,2.4036,
Godewaersvelde,50.7939,2.6433,
Caëstre,50.7583,2.6042,
Mametz,50.6344,2.3253,
Verquigneul,50.5042,2.6622,
Roquetoire,50.6706,2.3422,
Berguette,50.6074,2.4689,
Camblain-Châtelain,50.4822,2.4631,
Essars,50.5469,2.6644,
Saint-Jans-Cappel,50.7631,2.7217,
Maisnil-lès-Ruitz,50.4525,2.585,
Steenbecque,50.6744,2.485,
Pernes,50.4842,2.4106,
Labeuvrière,50.52,2.5631,
Fouquereuil,50.5189,2.6011,
Ruitz,50.4678,2.5897,
Calonne-sur-la-Lys,50.6228,2.6167,
Le Doulieu,50.6822,2.7192,
Neuve-Chapelle,50.5839,2.7803,
Haverskerque,50.6414,2.5408,
Guarbecque,50.6108,2.4894,
Norrent-Fontès,50.5878,2.4072,
Robecq,50.5958,2.5633,
Heuringhem,50.695,2.2825,
Mont-Bernenchon,50.5831,2.5894,
Wardrecques,50.7106,2.3439,
Lozinghem,50.5175,2.5,
Busnes,50.5878,2.5183,
Campagne-lès-Wardrecques,50.7194,2.3333,
Neuf-Berquin,50.6606,2.6711,
Cambrin,50.5114,2.7422,
Eecke,50.7786,2.5961,
Enquin-les-Mines,50.5875,2.2856,
Saint-Sylvestre-Cappel,50.7769,2.5542,
Thérouanne,50.6367,2.2589,
Lambres,50.6172,2.3967,
Fouquières-lès-Béthune,50.515,2.6108,
Givenchy-lès-Labassée,50.5286,2.7578,
Merris,50.7153,2.6614,
Vaudricourt,50.5019,2.6247,
Hirson,49.9217,4.0839,
Saint-Michel,49.9181,4.1328,
Vervins,49.835,3.9092,
Marle,49.74,3.7714,
Origny-en-Thiérache,49.895,4.0183,
Buironfosse,49.9653,3.8347,
La Flamengrie,50.0039,3.9203,
Sains-Richaumont,49.8239,3.7092,
Mondrepuis,49.9633,4.0553,
Lille,50.6278,3.0583,
Roubaix,50.6901,3.1817,
Tourcoing,50.7239,3.1612,
Wattrelos,50.7,3.217,
Marcq-en-Baroeul,50.6711,3.0972,
Lomme,50.6455,2.9876,
Lambersart,50.65,3.025,
Armentières,50.6881,2.8811,
Loos,50.6128,3.0144,
La Madeleine,50.6558,3.071,
Croix,50.6781,3.1508,
Halluin,50.7836,3.1256,
Mons-en-Baroeul,50.6369,3.1103,
Wasquehal,50.6694,3.1308,
Ronchin,50.6047,3.0878,
Hem,50.6553,3.1878,
Hellemmes-Lille,50.6283,3.11,
Fâches-Thumesnil,50.5989,3.0736,
Haubourdin,50.6092,2.9869,
Wattignies,50.585,3.0431,
Lys-lès-Lannoy,50.6714,3.2144,
Roncq,50.7536,3.1203,
Mouvaux,50.7033,3.1406,
Saint-André,50.6603,3.0439,
Comines,50.7611,3.0078,
Wambrechies,50.6853,3.0486,
Annoeullin,50.5294,2.9328,
Marquette-lès-Lille,50.6758,3.0661,
Neuville-en-Ferrain,50.7467,3.1581,
Bondues,50.7017,3.0933,
Leers,50.6817,3.2439,
Lesquin,50.5897,3.1111,
La Chapelle d’Armentières,50.6728,2.895,
Pérenchies,50.6681,2.9725,
Linselles,50.7372,3.0794,
Houplines,50.6908,2.9092,
Nieppe,50.7031,2.8389,
Quesnoy-sur-Deûle,50.7125,2.9994,
Templeuve,50.5267,3.175,
Wervicq-Sud,50.7722,3.0478,
Erquinghem-Lys,50.6756,2.8475,
Bauvin,50.5142,2.8981,
Cysoing,50.5683,3.215,
Bousbecque,50.7708,3.0786,
Baisieux,50.6153,3.2408,
Sequedin,50.6264,2.985,
Hallennes-lès-Haubourdin,50.6133,2.9594,
Toufflers,50.6608,3.2297,
Violaines,50.5408,2.7889,
Templemars,50.5742,3.0544,
Houplin-Ancoisne,50.5636,3.0017,
Fretin,50.5575,3.1342,
Emmerin,50.5933,3.0017,
Mérignies,50.5056,3.11,
Lezennes,50.6144,3.1133,
Willems,50.6319,3.2383,
Chéreng,50.6111,3.2047,
Pont-à-Marcq,50.5217,3.1161,
Sainghin-en-Mélantois,50.5869,3.1675,
Fleurbaix,50.6522,2.8328,
Avelin,50.54,3.0817,
Capinghem,50.6444,2.9619,
Verlinghem,50.6819,2.9964,
Frélinghien,50.7119,2.9339,
Lompret,50.6689,2.9894,
Ennevelin,50.5414,3.1294,
Prémesques,50.6553,2.9525,
Sailly-lès-Lannoy,50.6469,3.2236,
Deûlemont,50.7342,2.9483,
Bois-Grenier,50.6489,2.8742,
Vendeville,50.5753,3.0781,
Anstaing,50.6053,3.1908,
Forest-sur-Marque,50.6342,3.1892,
Tressin,50.6197,3.1942,
Radinghem-en-Weppes,50.6247,2.905,
Don,50.5478,2.9197,
Ennetières-en-Weppes,50.6344,2.9414,
Festubert,50.5433,2.7367,
Gruson,50.5947,3.2061,
Lannoy,50.6661,3.2106,
Maubeuge,50.2775,3.9734,
Fourmies,50.0172,4.0533,
Anor,49.9894,4.0986,
Wignehies,50.0169,4.0083,
Trélon,50.0583,4.1028,
Le Nouvion-en-Thiérache,50.0172,3.785,
Pont-sur-Sambre,50.2239,3.8472,
Avesnelles,50.1175,3.9431,
Recquignies,50.2808,4.0408,
Assevent,50.2881,4.015,
Glageon,50.0561,4.0747,
La Capelle-en-Thiérache,49.9772,3.9164,
Colleret,50.2567,4.0758,
Felleries,50.1431,4.025,
Étroeungt,50.0575,3.9275,
Cartignies,50.0925,3.8458,
Ohain,50.0406,4.1186,
Péronne,49.9322,2.9364,
Roye,49.7,2.7903,
Rosières-en-Santerre,49.8142,2.7028,
Nesle,49.7581,2.91,
Chaulnes,49.8156,2.8042,
Eppeville,49.7417,3.0503,
Harbonnières,49.8489,2.6697,
Doingt,49.9228,2.9653,
Bray-sur-Somme,49.9403,2.7175,
Hombleux,49.7386,2.9853,
Hangest-en-Santerre,49.7536,2.6058,
Athies-sous-Laon,49.5731,3.6831,
Guignicourt,49.4353,3.9658,
Sissonne,49.5708,3.8928,
Saint-Erme-Outre-et-Ramecourt,49.515,3.8394,
Bruyères-et-Montbérault,49.5244,3.6636,
Aulnois-sous-Laon,49.6122,3.6075,
Saint-Quentin,49.8486,3.2864,
Tergnier,49.6558,3.2872,
Chauny,49.6156,3.2192,
Gauchy,49.8253,3.2856,
Ham,49.7464,3.0728,
Fargniers,49.6578,3.3101,
Quessy,49.6711,3.3013,
La Fère,49.6617,3.3656,
Beautor,49.6508,3.3447,
Sinceny,49.5961,3.2467,
Ribemont,49.7956,3.4583,
Guiscard,49.6558,3.0517,
Viry-Noureuil,49.6314,3.2428,
Origny-Sainte-Benoîte,49.8369,3.4892,
Flavy-le-Martel,49.7133,3.1931,
Montescourt-Lizerolles,49.7386,3.2575,
Harly,49.8425,3.3211,
Homblières,49.85,3.365,
Holnon,49.8586,3.2125,
Grugies,49.8133,3.2661,
Jussy,49.7203,3.2314,
Étreillers,49.8292,3.1603,
Ognes,49.6108,3.1942,
Vermand,49.8781,3.1497,
Itancourt,49.8067,3.345,
Bichancourt,49.5794,3.2147,
Essigny-le-Grand,49.7767,3.2772,
Vouël,49.6581,3.2789,
Beauvais,49.4303,2.0952,
Méru,49.2358,2.135,
Andeville,49.2594,2.165,
Auneuil,49.37,1.9969,
Milly-sur-Thérain,49.5025,1.9953,
Lachapelle-aux-Pots,49.4492,1.9025,
Berthecourt,49.3506,2.2247,
Allonne,49.4039,2.1119,
Saint-Paul,49.4292,2.0069,
Saint-Crépin-Ibouvillers,49.2633,2.0725,
Goincourt,49.4264,2.0361,
Ons-en-Bray,49.4163,1.923,
Laboissière-en-Thelle,49.2897,2.1583,
Lormaison,49.2567,2.1056,
Troissereux,49.48,2.0428,
Saint-Omer-en-Chaussée,49.5319,2.0022,
Tillé,49.4633,2.1117,
Villeneuve-les-Sablons,49.2372,2.0767,
Laversines,49.425,2.1972,
Saint-Aubin-en-Bray,49.4197,1.8783,
Saint-Martin-le-Noeud,49.3961,2.0603,
Arleux,50.2803,3.1064,
Genech,50.5308,3.2164,
Râches,50.4167,3.1367,
Nomain,50.4989,3.2503,
Camphin-en-Pévèle,50.5953,3.26,
Bersée,50.4819,3.1447,
Cappelle-en-Pévèle,50.5103,3.1725,
Faumont,50.4606,3.1381,
Bachy,50.5503,3.26,
Bourghelles,50.5647,3.2436,
Bouvignies,50.4358,3.245,
Auchy-lès-Orchies,50.4797,3.2058,
Férin,50.3278,3.0736,
Mouchin,50.5181,3.2917,
Gouy-sous-Bellonne,50.3117,3.0558,
Wannehain,50.5686,3.2656,
Estrées,50.3003,3.0697,
Goeulzin,50.3175,3.0947,
Crèvecoeur-le-Grand,49.6083,2.0781,
Grandvilliers,49.6661,1.9406,
Formerie,49.6506,1.7297,
Saint-Germer-de-Fly,49.4431,1.7814,
Marseille-en-Beauvaisis,49.5756,1.9556,
Feuquières,49.6467,1.8467,
Moliens,49.6664,1.8097,
Songeons,49.5492,1.8531,
Albert,50.0019,2.6522,
Croisilles,50.1997,2.88,
Avesnes-le-Comte,50.2769,2.5286,
Bucquoy,50.14,2.7086,
Méaulte,49.9817,2.66,
Wailly,50.2464,2.7222,
Dunkerque,51.0383,2.3775,
Grande-Synthe,51.0139,2.3028,
Coudekerque-Branche,51.0253,2.3917,
Gravelines,50.9864,2.1275,
Téteghem,51.0186,2.4439,
Loon-Plage,50.9942,2.2197,
Wormhout,50.8828,2.4678,
Oye-Plage,50.9778,2.0442,
Audruicq,50.8792,2.0806,
Grand-Fort-Philippe,50.9978,2.1092,
Leffrinckoucke,51.0536,2.4386,
Ghyvelde,51.0517,2.5272,
Fort-Mardyck,51.031,2.3061,
Hoymille,50.9711,2.4461,
Armbouts-Cappel,50.9778,2.3533,
Bierne,50.9628,2.4108,
Zuydcoote,51.0642,2.4894,
Zeggers-Cappel,50.8878,2.3861,
Uxem,51.0217,2.4833,
Brouckerque,50.9539,2.2919,
Vieille-Église,50.9283,2.0767,
Coudekerque,50.9942,2.4164,
Offekerque,50.9411,2.0183,
Cappellebrouck,50.9019,2.2222,
Bayenghem-lès-Éperlecques,50.8072,2.1242,
Boulogne-sur-Mer,50.7264,1.6147,
Outreau,50.7039,1.5939,
Saint-Martin-Boulogne,50.7258,1.6322,
Le Portel,50.7067,1.5733,
Wimereux,50.7697,1.61,
Saint-Étienne-au-Mont,50.6817,1.6258,
Marquise,50.8147,1.7033,
Desvres,50.6678,1.8344,
Samer,50.6397,1.7453,
Wimille,50.7631,1.6325,
Neufchâtel-Hardelot,50.6186,1.6408,
Saint-Léonard,50.6906,1.6242,
Rinxent,50.805,1.7381,
Équihen-Plage,50.6769,1.5725,
Condette,50.6544,1.6333,
Réty,50.7972,1.7747,
Hesdin-l’Abbé,50.6686,1.6811,
Ambleteuse,50.8094,1.6064,
Ferques,50.8292,1.76,
La Capelle-lès-Boulogne,50.7311,1.7069,
Longfossé,50.6519,1.8056,
Baincthun,50.71,1.6803,
Landrethun-le-Nord,50.8472,1.7842,
Isques,50.6758,1.65,
Caudry,50.125,3.4117,
Bohain-en-Vermandois,49.9864,3.4547,
Guise,49.9003,3.6275,
Landrecies,50.1256,3.69,
Fresnoy-le-Grand,49.9475,3.4172,
Busigny,50.0336,3.4672,
Bertry,50.0875,3.4425,
Villers-Outréaux,50.0333,3.3003,
Beauvois-en-Cambrésis,50.1378,3.3828,
