lon,lat
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
3.0042,43.1836,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
0.07,43.23,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
1.3267,43.4611,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
2.575,44.3506,
3.0783,44.0986,
3.0783,44.0986,
3.0783,44.0986,
3.0783,44.0986,
3.0783,44.0986,
0.5855,43.6465,
0.5855,43.6465,
0.5855,43.6465,
0.5855,43.6465,
0.5855,43.6465,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.9019,43.6369,
3.5006,44.5183,
3.5006,44.5183,
3.5006,44.5183,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.9428,42.6806,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
2.0317,44.6086,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
1.6069,42.9653,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
4.4439,43.86,
1.2847,43.6169,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
2.7564,42.6319,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
1.3264,43.6494,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
4.0822,44.1631,
3.855,44.7267,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
4.2361,43.6758,
0.5939,42.7906,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
1.6183,44.1786,
2.5286,42.645,
2.5286,42.645,
2.5286,42.645,
2.5286,42.645,
2.9736,44.4653,
2.9736,44.4653,
2.9736,44.4653,
2.9736,44.4653,
2.9736,44.4653,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
2.1764,43.5547,
1.0656,43.2817,
1.0656,43.2817,
1.0656,43.2817,
1.0656,43.2817,
1.0656,43.2817,
1.0656,43.2817,
3.5931,44.3261,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
3.5094,43.4047,
0.8353,43.3814,
0.8353,43.3814,
0.8353,43.3814,
0.8353,43.3814,
0.8353,43.3814,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
3.7244,43.9228,
2.6389,43.4756,
2.6389,43.4756,
2.6389,43.4756,
2.6389,43.4756,
2.6389,43.4756,
2.6389,43.4756,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
3.2372,43.4183,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
4.6275,43.8531,
3.1647,42.4433,
3.1647,42.4433,
3.1647,42.4433,
3.1647,42.4433,
0.6719,43.0803,
0.6719,43.0803,
0.6719,43.0803,
0.6719,43.0803,
4.1572,43.8517,
4.1572,43.8517,
4.1572,43.8517,
4.1572,43.8517,
4.1572,43.8517,
4.1572,43.8517,
4.1572,43.8517,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
2.4044,44.0197,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.8517,43.3464,
1.7042,44.9531,
1.7042,44.9531,
1.7042,44.9531,
1.7042,44.9531,
1.7042,44.9531,
1.7042,44.9531,
1.7042,44.9531,
1.7042,44.9531,
1.7042,44.9531,
1.8389,42.7194,
2.8472,44.6842,
0.1617,43.5242,
0.1617,43.5242,
0.1617,43.5242,
0.1617,43.5242,
1.2647,44.6811,
1.2647,44.6811,
0.2369,43.8853,
0.2369,43.8853,
0.2369,43.8853,
0.2369,43.8853,
0.2369,43.8853,
0.2369,43.8853,
0.2456,43.1842,
0.2456,43.1842,
0.2456,43.1842,
0.2456,43.1842,
0.2456,43.1842,
0.2456,43.1842,
0.2456,43.1842,
1.2022,44.2269,
1.2022,44.2269,
1.2022,44.2269,
1.2022,44.2269,
1.2022,44.2269,
1.2022,44.2269,
1.2022,44.2269,
1.2022,44.2269,
-0.1806,43.775,
-0.1806,43.775,
-0.1806,43.775,
-0.1806,43.775,
-0.1806,43.775,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
3.4592,43.6622,
2.4106,44.4275,
2.4106,44.4275,
2.4106,44.4275,
2.4106,44.4275,
2.4106,44.4275,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
2.15,43.8039,
-0.0736,42.9611,
-0.0736,42.9611,
-0.0736,42.9611,
2.0064,42.9839,
2.0064,42.9839,
2.0064,42.9839,
2.0064,42.9839,
2.0064,42.9839,
2.0397,42.46,
2.0397,42.46,
2.0397,42.46,
2.2561,42.9428,
2.2561,42.9428,
2.2561,42.9428,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.9503,43.9417,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
1.1889,43.985,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
4.4658,44.2156,
2.0419,44.2311,
2.0419,44.2311,
2.0419,44.2311,
2.0419,44.2311,
2.0419,44.2311,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.7128,43.6022,
1.05,43.7283,
1.05,43.7283,
0.5931,43.4922,
0.5931,43.4922,
0.5931,43.4922,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6792,43.2978,
2.6133,42.3856,
2.6133,42.3856,
2.6133,42.3856,
1.1594,43.0017,
1.1594,43.0017,
1.1594,43.0017,
1.1594,43.0017,
1.3761,44.5119,
1.3761,44.5119,
1.3761,44.5119,
1.3761,44.5119,
1.3761,44.5119,
1.3761,44.5119,
1.3761,44.5119,
1.3761,44.5119,
1.3761,44.5119,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
3.0608,43.5797,
1.4081,43.1742,
1.4081,43.1742,
1.4081,43.1742,
1.4081,43.1742,
1.4081,43.1742,
1.4081,43.1742,
1.4081,43.1742,
3.2839,44.7228,
3.2839,44.7228,
3.2839,44.7228,
3.2839,44.7228,
3.2839,44.7228,
2.8794,43.8225,
2.8794,43.8225,
2.8794,43.8225,
2.8794,43.8225,
0.77,43.8919,
0.77,43.8919,
0.77,43.8919,
0.77,43.8919,
0.77,43.8919,
0.77,43.8919,
4.6142,44.0822,
4.6142,44.0822,
4.6142,44.0822,
4.6142,44.0822,
4.6142,44.0822,
4.6142,44.0822,
4.6142,44.0822,
4.6142,44.0822,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
1.5714,43.8133,
2.7872,44.1825,
2.7872,44.1825,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
2.2294,43.2794,
0.8511,44.1139,
0.8511,44.1139,
0.8511,44.1139,
0.8511,44.1139,
0.8511,44.1139,
0.8511,44.1139,
0.8511,44.1139,
2.9533,42.9908,
2.9533,42.9908,
2.9533,42.9908,
2.9533,42.9908,
2.9533,42.9908,
