NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,6427260,Hérouville-Saint-Clair,324555.00,42.19,204.47,116.84,113.59,0.00,0.00,0.00,0.00,0.00
1,6456462,Le Petit-Quevilly,561075.00,72.94,353.48,201.99,196.37,0.00,0.00,0.00,0.00,0.00
1,2990537,Neuville-lès-Dieppe,65628.00,8.53,41.35,23.63,22.97,0.00,0.00,0.00,0.00,0.00
1,3022826,Coutances,44146.00,5.74,27.81,15.89,15.45,0.00,0.00,0.00,0.00,0.00
1,8289772,Falaise,8086.00,1.05,5.09,2.91,2.83,0.00,0.00,0.00,0.00,0.00
1,6613857,L’Aigle,15669.00,2.04,9.87,5.64,5.48,0.00,0.00,0.00,0.00,0.00
1,2970860,Valognes,57042.00,7.42,35.94,20.53,19.96,0.00,0.00,0.00,0.00,0.00
1,2989753,Octeville-sur-Mer,272649.00,35.44,171.77,98.15,95.43,0.00,0.00,0.00,0.00,0.00
1,3036850,Arnières-sur-Iton,90663.00,11.79,57.12,32.64,31.73,0.00,0.00,0.00,0.00,0.00
1,2994529,Menneval,28799.00,3.74,18.14,10.37,10.08,0.00,0.00,0.00,0.00,0.00
1,6435531,Pirou,2900.00,0.38,1.83,1.04,1.02,0.00,0.00,0.00,0.00,0.00
1,3022285,Croth,21028.00,2.73,13.25,7.57,7.36,0.00,0.00,0.00,0.00,0.00
1,6435596,Saint-Hilaire-Petitville,15338.00,1.99,9.66,5.52,5.37,0.00,0.00,0.00,0.00,0.00
1,3013402,Hérouvillette,4154.00,0.54,2.62,1.50,1.45,0.00,0.00,0.00,0.00,0.00
1,2977261,Saint-Quentin-sur-le-Homme,44993.00,5.85,28.35,16.20,15.75,0.00,0.00,0.00,0.00,0.00
1,6456442,La Feuillie,12654.00,1.64,7.97,4.56,4.43,0.00,0.00,0.00,0.00,0.00
1,2997784,Londinières,5428.00,0.71,3.42,1.95,1.90,0.00,0.00,0.00,0.00,0.00
1,2971521,Trun,29197.00,3.80,18.39,10.51,10.22,0.00,0.00,0.00,0.00,0.00
1,3030857,Bourth,14285.00,1.86,9.00,5.14,5.00,0.00,0.00,0.00,0.00,0.00
1,3016812,Gaillefontaine,14585.00,1.90,9.19,5.25,5.10,0.00,0.00,0.00,0.00,0.00
1,2984087,Rémalard,9419.00,1.22,5.93,3.39,3.30,0.00,0.00,0.00,0.00,0.00
1,2988958,Ourville-en-Caux,57406.00,7.46,36.17,20.67,20.09,0.00,0.00,0.00,0.00,0.00
1,2984354,Rauville-la-Bigot,88180.00,11.46,55.55,31.74,30.86,0.00,0.00,0.00,0.00,0.00
1,2987596,Petiville,80328.00,10.44,50.61,28.92,28.11,0.00,0.00,0.00,0.00,0.00
1,2997635,Lonlay-l’Abbaye,34323.00,4.46,21.62,12.36,12.01,0.00,0.00,0.00,0.00,0.00
1,3020921,Berd’huis,7327.00,0.95,4.62,2.64,2.56,0.00,0.00,0.00,0.00,0.00
1,3033604,Bellou-en-Houlme,31352.00,4.08,19.75,11.29,10.97,0.00,0.00,0.00,0.00,0.00
1,3013242,Folligny,34232.00,4.45,21.57,12.32,11.98,0.00,0.00,0.00,0.00,0.00
1,3036231,Audrieu,26082.00,3.39,16.43,9.39,9.13,0.00,0.00,0.00,0.00,0.00
1,6424470,Écos,72604.00,9.44,45.74,26.14,25.41,0.00,0.00,0.00,0.00,0.00
1,3005311,Le Bény-Bocage,29098.00,3.78,18.33,10.48,10.18,0.00,0.00,0.00,0.00,0.00
1,3019461,Étalondes,14871.00,1.93,9.37,5.35,5.20,0.00,0.00,0.00,0.00,0.00
1,6430496,Montaure,38559.00,5.01,24.29,13.88,13.50,0.00,0.00,0.00,0.00,0.00
1,2984582,Radon,44929.00,5.84,28.31,16.17,15.72,0.00,0.00,0.00,0.00,0.00
1,3011331,La Barre-de-Semilly,38105.00,4.95,24.01,13.72,13.34,0.00,0.00,0.00,0.00,0.00
1,3004989,Le Breuil-en-Auge,62464.00,8.12,39.35,22.49,21.86,0.00,0.00,0.00,0.00,0.00
1,3037961,Amayé-sur-Orne,9614.00,1.25,6.06,3.46,3.36,0.00,0.00,0.00,0.00,0.00
1,3003453,Grugny,17064.00,2.22,10.75,6.14,5.97,0.00,0.00,0.00,0.00,0.00
