NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,240010,"Acari",1,"Physicians",20671,8.4751
1,240010,"Acari",2,"Nurses",20671,52.2976
1,240010,"Acari",3,"OtherCadres",20671,25.8388
1,240010,"Acari",4,"CommunityBased",20671,100.8744
1,240010,"Acari",5,"Beds",20671,0
1,240010,"Acari",6,"CTScanner",20671,0
1,240010,"Acari",7,"MRIUnit",20671,0
1,240010,"Acari",8,"Mammography",20671,0
1,240010,"Acari",9,"Radiotherapy",20671,0
1,240020,"Acu",1,"Physicians",86822,35.597
1,240020,"Acu",2,"Nurses",86822,219.6597
1,240020,"Acu",3,"OtherCadres",86822,108.5275
1,240020,"Acu",4,"CommunityBased",86822,423.6914
1,240020,"Acu",5,"Beds",86822,0
1,240020,"Acu",6,"CTScanner",86822,0
1,240020,"Acu",7,"MRIUnit",86822,0
1,240020,"Acu",8,"Mammography",86822,0
1,240020,"Acu",9,"Radiotherapy",86822,0
1,240030,"Afonso_Bezerra",1,"Physicians",11908,4.8823
1,240030,"Afonso_Bezerra",2,"Nurses",11908,30.1272
1,240030,"Afonso_Bezerra",3,"OtherCadres",11908,14.885
1,240030,"Afonso_Bezerra",4,"CommunityBased",11908,58.111
1,240030,"Afonso_Bezerra",5,"Beds",11908,0
1,240030,"Afonso_Bezerra",6,"CTScanner",11908,0
1,240030,"Afonso_Bezerra",7,"MRIUnit",11908,0
1,240030,"Afonso_Bezerra",8,"Mammography",11908,0
1,240030,"Afonso_Bezerra",9,"Radiotherapy",11908,0
1,240050,"Alexandria",1,"Physicians",18775,7.6978
1,240050,"Alexandria",2,"Nurses",18775,47.5008
1,240050,"Alexandria",3,"OtherCadres",18775,23.4688
1,240050,"Alexandria",4,"CommunityBased",18775,91.622
1,240050,"Alexandria",5,"Beds",18775,0
1,240050,"Alexandria",6,"CTScanner",18775,0
1,240050,"Alexandria",7,"MRIUnit",18775,0
1,240050,"Alexandria",8,"Mammography",18775,0
1,240050,"Alexandria",9,"Radiotherapy",18775,0
1,240080,"Angicos",1,"Physicians",15923,6.5285
1,240080,"Angicos",2,"Nurses",15923,40.2852
1,240080,"Angicos",3,"OtherCadres",15923,19.9038
1,240080,"Angicos",4,"CommunityBased",15923,77.7042
1,240080,"Angicos",5,"Beds",15923,0
1,240080,"Angicos",6,"CTScanner",15923,0
1,240080,"Angicos",7,"MRIUnit",15923,0
1,240080,"Angicos",8,"Mammography",15923,0
1,240080,"Angicos",9,"Radiotherapy",15923,0
1,240090,"Antonio_Martins",1,"Physicians",10562,4.3304
1,240090,"Antonio_Martins",2,"Nurses",10562,26.7218
1,240090,"Antonio_Martins",3,"OtherCadres",10562,13.2025
1,240090,"Antonio_Martins",4,"CommunityBased",10562,51.5425
1,240090,"Antonio_Martins",5,"Beds",10562,0
1,240090,"Antonio_Martins",6,"CTScanner",10562,0
1,240090,"Antonio_Martins",7,"MRIUnit",10562,0
1,240090,"Antonio_Martins",8,"Mammography",10562,0
1,240090,"Antonio_Martins",9,"Radiotherapy",10562,0
1,240100,"Apodi",1,"Physicians",38627,15.8371
1,240100,"Apodi",2,"Nurses",38627,97.7263
1,240100,"Apodi",3,"OtherCadres",38627,48.2838
1,240100,"Apodi",4,"CommunityBased",38627,188.4998
1,240100,"Apodi",5,"Beds",38627,0
1,240100,"Apodi",6,"CTScanner",38627,0
1,240100,"Apodi",7,"MRIUnit",38627,0
1,240100,"Apodi",8,"Mammography",38627,0
1,240100,"Apodi",9,"Radiotherapy",38627,0
1,240110,"Areia_Branca",1,"Physicians",29296,12.0114
1,240110,"Areia_Branca",2,"Nurses",29296,74.1189
1,240110,"Areia_Branca",3,"OtherCadres",29296,36.62
1,240110,"Areia_Branca",4,"CommunityBased",29296,142.9645
1,240110,"Areia_Branca",5,"Beds",29296,0
1,240110,"Areia_Branca",6,"CTScanner",29296,0
1,240110,"Areia_Branca",7,"MRIUnit",29296,0
1,240110,"Areia_Branca",8,"Mammography",29296,0
1,240110,"Areia_Branca",9,"Radiotherapy",29296,0
1,240130,"Augusto_Severo",1,"Physicians",26051,10.681
1,240130,"Augusto_Severo",2,"Nurses",26051,65.909
1,240130,"Augusto_Severo",3,"OtherCadres",26051,32.5638
1,240130,"Augusto_Severo",4,"CommunityBased",26051,127.1289
1,240130,"Augusto_Severo",5,"Beds",26051,0
1,240130,"Augusto_Severo",6,"CTScanner",26051,0
1,240130,"Augusto_Severo",7,"MRIUnit",26051,0
1,240130,"Augusto_Severo",8,"Mammography",26051,0
1,240130,"Augusto_Severo",9,"Radiotherapy",26051,0
1,240140,"Baia_Formosa",1,"Physicians",9942,4.0762
1,240140,"Baia_Formosa",2,"Nurses",9942,25.1533
1,240140,"Baia_Formosa",3,"OtherCadres",9942,12.4275
1,240140,"Baia_Formosa",4,"CommunityBased",9942,48.517
1,240140,"Baia_Formosa",5,"Beds",9942,0
1,240140,"Baia_Formosa",6,"CTScanner",9942,0
1,240140,"Baia_Formosa",7,"MRIUnit",9942,0
1,240140,"Baia_Formosa",8,"Mammography",9942,0
1,240140,"Baia_Formosa",9,"Radiotherapy",9942,0
1,240145,"Barauna",1,"Physicians",30193,12.3791
1,240145,"Barauna",2,"Nurses",30193,76.3883
1,240145,"Barauna",3,"OtherCadres",30193,37.7413
1,240145,"Barauna",4,"CommunityBased",30193,147.3418
1,240145,"Barauna",5,"Beds",30193,0
1,240145,"Barauna",6,"CTScanner",30193,0
1,240145,"Barauna",7,"MRIUnit",30193,0
1,240145,"Barauna",8,"Mammography",30193,0
1,240145,"Barauna",9,"Radiotherapy",30193,0
1,240180,"Brejinho",1,"Physicians",136414,55.9298
1,240180,"Brejinho",2,"Nurses",136414,345.1274
1,240180,"Brejinho",3,"OtherCadres",136414,170.5177
1,240180,"Brejinho",4,"CommunityBased",136414,665.7004
1,240180,"Brejinho",5,"Beds",136414,0
1,240180,"Brejinho",6,"CTScanner",136414,0
1,240180,"Brejinho",7,"MRIUnit",136414,0
1,240180,"Brejinho",8,"Mammography",136414,0
1,240180,"Brejinho",9,"Radiotherapy",136414,0
1,240185,"Caicara_Do_Norte",1,"Physicians",7050,2.8905
1,240185,"Caicara_Do_Norte",2,"Nurses",7050,17.8365
1,240185,"Caicara_Do_Norte",3,"OtherCadres",7050,8.8125
1,240185,"Caicara_Do_Norte",4,"CommunityBased",7050,34.404
1,240185,"Caicara_Do_Norte",5,"Beds",7050,0
1,240185,"Caicara_Do_Norte",6,"CTScanner",7050,0
1,240185,"Caicara_Do_Norte",7,"MRIUnit",7050,0
1,240185,"Caicara_Do_Norte",8,"Mammography",7050,0
1,240185,"Caicara_Do_Norte",9,"Radiotherapy",7050,0
1,240200,"Caico",1,"Physicians",77823,31.9074
1,240200,"Caico",2,"Nurses",77823,196.8922
1,240200,"Caico",3,"OtherCadres",77823,97.2788
1,240200,"Caico",4,"CommunityBased",77823,379.7762
1,240200,"Caico",5,"Beds",77823,0
1,240200,"Caico",6,"CTScanner",77823,0
1,240200,"Caico",7,"MRIUnit",77823,0
1,240200,"Caico",8,"Mammography",77823,0
1,240200,"Caico",9,"Radiotherapy",77823,0
1,240230,"Caraubas",1,"Physicians",22049,9.0401
1,240230,"Caraubas",2,"Nurses",22049,55.784
1,240230,"Caraubas",3,"OtherCadres",22049,27.5613
1,240230,"Caraubas",4,"CommunityBased",22049,107.5991
1,240230,"Caraubas",5,"Beds",22049,0
1,240230,"Caraubas",6,"CTScanner",22049,0
1,240230,"Caraubas",7,"MRIUnit",22049,0
1,240230,"Caraubas",8,"Mammography",22049,0
1,240230,"Caraubas",9,"Radiotherapy",22049,0
1,240240,"Carnauba_Dos_Dantas",1,"Physicians",8757,3.5904
1,240240,"Carnauba_Dos_Dantas",2,"Nurses",8757,22.1552
1,240240,"Carnauba_Dos_Dantas",3,"OtherCadres",8757,10.9462
1,240240,"Carnauba_Dos_Dantas",4,"CommunityBased",8757,42.7342
1,240240,"Carnauba_Dos_Dantas",5,"Beds",8757,0
1,240240,"Carnauba_Dos_Dantas",6,"CTScanner",8757,0
1,240240,"Carnauba_Dos_Dantas",7,"MRIUnit",8757,0
1,240240,"Carnauba_Dos_Dantas",8,"Mammography",8757,0
1,240240,"Carnauba_Dos_Dantas",9,"Radiotherapy",8757,0
1,240250,"Carnaubais",1,"Physicians",43100,17.671
1,240250,"Carnaubais",2,"Nurses",43100,109.0429
1,240250,"Carnaubais",3,"OtherCadres",43100,53.8751
1,240250,"Carnaubais",4,"CommunityBased",43100,210.328
1,240250,"Carnaubais",5,"Beds",43100,0
1,240250,"Carnaubais",6,"CTScanner",43100,0
1,240250,"Carnaubais",7,"MRIUnit",43100,0
1,240250,"Carnaubais",8,"Mammography",43100,0
1,240250,"Carnaubais",9,"Radiotherapy",43100,0
1,240270,"Cerro_Cora",1,"Physicians",14483,5.9381
1,240270,"Cerro_Cora",2,"Nurses",14483,36.642
1,240270,"Cerro_Cora",3,"OtherCadres",14483,18.1038
1,240270,"Cerro_Cora",4,"CommunityBased",14483,70.6771
1,240270,"Cerro_Cora",5,"Beds",14483,0
1,240270,"Cerro_Cora",6,"CTScanner",14483,0
1,240270,"Cerro_Cora",7,"MRIUnit",14483,0
1,240270,"Cerro_Cora",8,"Mammography",14483,0
1,240270,"Cerro_Cora",9,"Radiotherapy",14483,0
1,240310,"Currais_Novos",1,"Physicians",55071,22.5791
1,240310,"Currais_Novos",2,"Nurses",55071,139.3297
1,240310,"Currais_Novos",3,"OtherCadres",55071,68.8388
1,240310,"Currais_Novos",4,"CommunityBased",55071,268.7465
1,240310,"Currais_Novos",5,"Beds",55071,0
1,240310,"Currais_Novos",6,"CTScanner",55071,0
1,240310,"Currais_Novos",7,"MRIUnit",55071,0
1,240310,"Currais_Novos",8,"Mammography",55071,0
1,240310,"Currais_Novos",9,"Radiotherapy",55071,0
1,240360,"Extremoz",1,"Physicians",30439,12.48
1,240360,"Extremoz",2,"Nurses",30439,77.0107
1,240360,"Extremoz",3,"OtherCadres",30439,38.0488
1,240360,"Extremoz",4,"CommunityBased",30439,148.5423
1,240360,"Extremoz",5,"Beds",30439,0
1,240360,"Extremoz",6,"CTScanner",30439,0
1,240360,"Extremoz",7,"MRIUnit",30439,0
1,240360,"Extremoz",8,"Mammography",30439,0
1,240360,"Extremoz",9,"Radiotherapy",30439,0
1,240370,"Felipe_Guerra",1,"Physicians",6441,2.6408
1,240370,"Felipe_Guerra",2,"Nurses",6441,16.2957
1,240370,"Felipe_Guerra",3,"OtherCadres",6441,8.0513
1,240370,"Felipe_Guerra",4,"CommunityBased",6441,31.4321
1,240370,"Felipe_Guerra",5,"Beds",6441,0
1,240370,"Felipe_Guerra",6,"CTScanner",6441,0
1,240370,"Felipe_Guerra",7,"MRIUnit",6441,0
1,240370,"Felipe_Guerra",8,"Mammography",6441,0
1,240370,"Felipe_Guerra",9,"Radiotherapy",6441,0
1,240410,"Galinhos",1,"Physicians",2940,1.2054
1,240410,"Galinhos",2,"Nurses",2940,7.4382
1,240410,"Galinhos",3,"OtherCadres",2940,3.675
1,240410,"Galinhos",4,"CommunityBased",2940,14.3472
1,240410,"Galinhos",5,"Beds",2940,0
