NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,2990919,Narbonne,153325.00,19.93,96.59,55.20,53.66,0.00,0.00,0.00,0.00,0.00
1,2973385,Tarbes,117115.00,15.22,73.78,42.16,40.99,0.00,0.00,0.00,0.00,0.00
1,2991153,Muret,121837.00,15.84,76.76,43.86,42.64,0.00,0.00,0.00,0.00,0.00
1,6427003,Rodez,80188.00,10.42,50.52,28.87,28.07,0.00,0.00,0.00,0.00,0.00
1,2993875,Millau,27915.00,3.63,17.59,10.05,9.77,0.00,0.00,0.00,0.00,0.00
1,3036281,Auch,27928.00,3.63,17.59,10.05,9.77,0.00,0.00,0.00,0.00,0.00
1,3028337,Castelnau-le-Lez,603600.00,78.47,380.27,217.30,211.26,0.00,0.00,0.00,0.00,0.00
1,2994617,Mende,14843.00,1.93,9.35,5.34,5.19,0.00,0.00,0.00,0.00,0.00
1,3029302,Cabestany,68084.00,8.85,42.89,24.51,23.83,0.00,0.00,0.00,0.00,0.00
1,3018506,Figeac,31753.00,4.13,20.00,11.43,11.11,0.00,0.00,0.00,0.00,0.00
1,3018174,Foix,48440.00,6.30,30.52,17.44,16.95,0.00,0.00,0.00,0.00,0.00
1,6431321,Marguerittes,191125.00,24.85,120.41,68.81,66.89,0.00,0.00,0.00,0.00,0.00
1,2987376,Pibrac,8517.00,1.11,5.37,3.07,2.98,0.00,0.00,0.00,0.00,0.00
1,2972665,Thuir,325599.00,42.33,205.13,117.22,113.96,0.00,0.00,0.00,0.00,0.00
1,3023606,Cornebarrieu,985571.00,128.12,620.91,354.81,344.95,0.00,0.00,0.00,0.00,0.00
1,2978325,Saint-Martin-de-Valgalgues,108068.00,14.05,68.08,38.90,37.82,0.00,0.00,0.00,0.00,0.00
1,3007694,Langogne,2886.00,0.38,1.82,1.04,1.01,0.00,0.00,0.00,0.00,0.00
1,2983744,Le Cailar,120809.00,15.71,76.11,43.49,42.28,0.00,0.00,0.00,0.00,0.00
1,3035416,Bagnères-de-Luchon,2293.00,0.30,1.44,0.83,0.80,0.00,0.00,0.00,0.00,0.00
1,2975018,Septfonds,33702.00,4.38,21.23,12.13,11.80,0.00,0.00,0.00,0.00,0.00
1,2968062,Vinça,11392.00,1.48,7.18,4.10,3.99,0.00,0.00,0.00,0.00,0.00
1,2979995,Saint-Geniez-d’Olt,12541.00,1.63,7.90,4.51,4.39,0.00,0.00,0.00,0.00,0.00
1,2967812,Viviers-lès-Montagnes,109925.00,14.29,69.25,39.57,38.47,0.00,0.00,0.00,0.00,0.00
