CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
609,"Pori",609,"Pori",0,1
531,"Nakkila",609,"Pori",0.43,1
684,"Rauma",684,"Rauma",0,1
51,"Eurajoki",684,"Rauma",0.39,1
886,"Ulvila",886,"Ulvila",0,1
79,"Harjavalta",886,"Ulvila",0.48,1
50,"Eura",50,"Eura",0,1
271,"Kokemäki",50,"Eura",0.49,1
783,"Säkylä",50,"Eura",0.43,1
214,"Kankaanpää",214,"Kankaanpää",0,1
181,"Jämijärvi",214,"Kankaanpää",0.39,1
102,"Huittinen",102,"Huittinen",0,1
230,"Karvia",230,"Karvia",0,1
608,"Pomarkku",608,"Pomarkku",0,1
484,"Merikarvia",747,"Siikainen",0.42,1
747,"Siikainen",747,"Siikainen",0,1
