NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	6498011	Rennes	727357.00	1214.69	872.83	1825.67	0.00	1942.04	4.80	3.64	2.25	0.22
2	3030300	Brest	341516.00	570.33	409.82	857.21	0.00	911.85	2.25	1.71	1.06	0.10
2	2973813	Quimper	101667.00	169.78	122.00	255.18	0.00	271.45	0.67	0.51	0.32	0.03
2	6464789	Lorient	65159.00	108.82	78.19	163.55	0.00	173.97	0.43	0.33	0.20	0.02
2	2970777	Vannes	53352.00	89.10	64.02	133.91	0.00	142.45	0.35	0.27	0.17	0.02
2	2978640	Saint-Malo	117648.00	196.47	141.18	295.30	0.00	314.12	0.78	0.59	0.36	0.04
2	8286872	Saint-Brieuc	44372.00	74.10	53.25	111.37	0.00	118.47	0.29	0.22	0.14	0.01
2	3007794	Lanester	22728.00	37.96	27.27	57.05	0.00	60.68	0.15	0.11	0.07	0.01
2	3017609	Fougères	20418.00	34.10	24.50	51.25	0.00	54.52	0.13	0.10	0.06	0.01
2	3007609	Lannion	20040.00	33.47	24.05	50.30	0.00	53.51	0.13	0.10	0.06	0.01
2	3024035	Concarneau	20514.00	34.26	24.62	51.49	0.00	54.77	0.14	0.10	0.06	0.01
2	3029713	Bruz	49347.00	82.41	59.22	123.86	0.00	131.76	0.33	0.25	0.15	0.01
2	2967879	Vitré	23968.00	40.03	28.76	60.16	0.00	63.99	0.16	0.12	0.07	0.01
2	2986732	Ploemeur	17790.00	29.71	21.35	44.65	0.00	47.50	0.12	0.09	0.06	0.01
2	3027767	Cesson-Sévigné	17312.00	28.91	20.77	43.45	0.00	46.22	0.11	0.09	0.05	0.01
2	3007874	Landerneau	15914.00	26.58	19.10	39.94	0.00	42.49	0.11	0.08	0.05	0.00
2	6449866	Hennebont	15858.00	26.48	19.03	39.80	0.00	42.34	0.10	0.08	0.05	0.00
2	6454341	Pontivy	14889.00	24.86	17.87	37.37	0.00	39.75	0.10	0.07	0.05	0.00
2	3014213	Guipavas	14842.00	24.79	17.81	37.25	0.00	39.63	0.10	0.07	0.05	0.00
2	2991772	Morlaix	14729.00	24.60	17.67	36.97	0.00	39.33	0.10	0.07	0.05	0.00
2	3021356	Dinan	32752.00	54.70	39.30	82.21	0.00	87.45	0.22	0.16	0.10	0.01
2	6453802	Plérin	96082.00	160.46	115.30	241.17	0.00	256.54	0.63	0.48	0.30	0.03
2	2983743	Douarnenez	20818.00	34.77	24.98	52.25	0.00	55.58	0.14	0.10	0.06	0.01
2	2986215	Auray	29333.00	48.99	35.20	73.63	0.00	78.32	0.19	0.15	0.09	0.01
2	2984699	Quimperlé	12188.00	20.35	14.63	30.59	0.00	32.54	0.08	0.06	0.04	0.00
2	6437369	Saint-Avé	11787.00	19.68	14.14	29.59	0.00	31.47	0.08	0.06	0.04	0.00
2	3014303	Guidel	11659.00	19.47	13.99	29.26	0.00	31.13	0.08	0.06	0.04	0.00
2	2986678	Ploufragan	11489.00	19.19	13.79	28.84	0.00	30.68	0.08	0.06	0.04	0.00
2	3026842	Chantepie	10458.00	17.46	12.55	26.25	0.00	27.92	0.07	0.05	0.03	0.00
2	3021351	Dinard	24215.00	40.44	29.06	60.78	0.00	64.65	0.16	0.12	0.08	0.01
2	2986729	Ploërmel	18992.00	31.72	22.79	47.67	0.00	50.71	0.13	0.09	0.06	0.01
2	2979619	Saint-Grégoire	9765.00	16.31	11.72	24.51	0.00	26.07	0.06	0.05	0.03	0.00
2	6453799	Loudéac	35519.00	59.32	42.62	89.15	0.00	94.84	0.23	0.18	0.11	0.01
2	6614831	Redon	31430.00	52.49	37.72	78.89	0.00	83.92	0.21	0.16	0.10	0.01
2	3007842	Landivisiau	9142.00	15.27	10.97	22.95	0.00	24.41	0.06	0.05	0.03	0.00
2	2975113	Séné	31240.00	52.17	37.49	78.41	0.00	83.41	0.21	0.16	0.10	0.01
2	2975916	Sarzeau	8487.00	14.17	10.18	21.30	0.00	22.66	0.06	0.04	0.03	0.00
2	2971931	Trégueux	17019.00	28.42	20.42	42.72	0.00	45.44	0.11	0.09	0.05	0.01
2	3012495	Janzé	8329.00	13.91	9.99	20.91	0.00	22.24	0.05	0.04	0.03	0.00
2	3006876	Larmor-Plage	8327.00	13.91	9.99	20.90	0.00	22.23	0.05	0.04	0.03	0.00
2	2977189	Saint-Renan	12648.00	21.12	15.18	31.75	0.00	33.77	0.08	0.06	0.04	0.00
2	2969741	Vern-sur-Seiche	260199.00	434.53	312.24	653.10	0.00	694.73	1.72	1.30	0.81	0.08
2	3014280	Guilers	7987.00	13.34	9.58	20.05	0.00	21.33	0.05	0.04	0.02	0.00
2	3022242	Crozon	10160.00	16.97	12.19	25.50	0.00	27.13	0.07	0.05	0.03	0.00
2	3035327	Bain-de-Bretagne	24138.00	40.31	28.97	60.59	0.00	64.45	0.16	0.12	0.07	0.01
2	2994245	Lesneven	90288.00	150.78	108.35	226.62	0.00	241.07	0.60	0.45	0.28	0.03
2	2988796	Paimpol	27254.00	45.51	32.70	68.41	0.00	72.77	0.18	0.14	0.08	0.01
2	3028603	Carhaix-Plouguer	22313.00	37.26	26.78	56.01	0.00	59.58	0.15	0.11	0.07	0.01
2	3014221	Guingamp	7022.00	11.73	8.43	17.63	0.00	18.75	0.05	0.04	0.02	0.00
2	2992581	Montfort-sur-Meu	12141.00	20.28	14.57	30.47	0.00	32.42	0.08	0.06	0.04	0.00
2	2986708	Plonéour-Lanvern	75346.00	125.83	90.42	189.12	0.00	201.17	0.50	0.38	0.23	0.02
2	3014393	Guer	10671.00	17.82	12.81	26.78	0.00	28.49	0.07	0.05	0.03	0.00
2	3024137	Combourg	30357.00	50.70	36.43	76.20	0.00	81.05	0.20	0.15	0.09	0.01
2	3026262	Châteaulin	9951.00	16.62	11.94	24.98	0.00	26.57	0.07	0.05	0.03	0.00
2	3028868	Cancale	5147.00	8.60	6.18	12.92	0.00	13.74	0.03	0.03	0.02	0.00
2	2991077	Muzillac	67647.00	112.97	81.18	169.79	0.00	180.62	0.45	0.34	0.21	0.02
2	2967234	Yffiniac	8090.00	13.51	9.71	20.31	0.00	21.60	0.05	0.04	0.03	0.00
2	3033884	Bégard	6269.00	10.47	7.52	15.74	0.00	16.74	0.04	0.03	0.02	0.00
2	6437322	Nivillac	4645.00	7.76	5.57	11.66	0.00	12.40	0.03	0.02	0.01	0.00
2	6431048	Saint-Martin-des-Champs	69750.00	116.48	83.70	175.07	0.00	186.23	0.46	0.35	0.22	0.02
2	2978067	Saint-Méen-le-Grand	33945.00	56.69	40.73	85.20	0.00	90.63	0.22	0.17	0.11	0.01
2	6616618	Pont-Péan	4437.00	7.41	5.32	11.14	0.00	11.85	0.03	0.02	0.01	0.00
2	3008857	La Guerche-de-Bretagne	9378.00	15.66	11.25	23.54	0.00	25.04	0.06	0.05	0.03	0.00
2	2986803	Plémet	4959.00	8.28	5.95	12.45	0.00	13.24	0.03	0.02	0.02	0.00
2	2989918	Noyal-Pontivy	3619.00	6.04	4.34	9.08	0.00	9.66	0.02	0.02	0.01	0.00
2	3033470	Bénodet	10623.00	17.74	12.75	26.66	0.00	28.36	0.07	0.05	0.03	0.00
2	3032125	Bohars	15489.00	25.87	18.59	38.88	0.00	41.36	0.10	0.08	0.05	0.00
2	2986672	Plougonven	3477.00	5.81	4.17	8.73	0.00	9.28	0.02	0.02	0.01	0.00
2	6431037	Roscoff	10649.00	17.78	12.78	26.73	0.00	28.43	0.07	0.05	0.03	0.00
2	2992537	Montgermont	52836.00	88.24	63.40	132.62	0.00	141.07	0.35	0.26	0.16	0.02
2	2976537	Saint-Yvi	5095.00	8.51	6.11	12.79	0.00	13.60	0.03	0.03	0.02	0.00
2	2994676	Mellac	96997.00	161.98	116.40	243.46	0.00	258.98	0.64	0.48	0.30	0.03
2	2982711	Rostrenen	4798.00	8.01	5.76	12.04	0.00	12.81	0.03	0.02	0.01	0.00
2	2986894	Plancoët	29517.00	49.29	35.42	74.09	0.00	78.81	0.19	0.15	0.09	0.01
2	2984649	Quintin	2851.00	4.76	3.42	7.16	0.00	7.61	0.02	0.01	0.01	0.00
2	2988856	Pabu	63032.00	105.26	75.64	158.21	0.00	168.30	0.42	0.32	0.20	0.02
2	2985963	Port-Louis	50888.00	84.98	61.07	127.73	0.00	135.87	0.34	0.25	0.16	0.02
2	2982795	Le Palais	8196.00	13.69	9.84	20.57	0.00	21.88	0.05	0.04	0.03	0.00
2	3012248	Josselin	2498.00	4.17	3.00	6.27	0.00	6.67	0.02	0.01	0.01	0.00
2	2996440	Malestroit	34528.00	57.66	41.43	86.67	0.00	92.19	0.23	0.17	0.11	0.01
2	3015125	Grand-Fougeray	2436.00	4.07	2.92	6.11	0.00	6.50	0.02	0.01	0.01	0.00
2	2971929	Tréguier	26641.00	44.49	31.97	66.87	0.00	71.13	0.18	0.13	0.08	0.01
2	3007636	Lanmeur	17341.00	28.96	20.81	43.53	0.00	46.30	0.11	0.09	0.05	0.01
2	3030402	Bréhan	9175.00	15.32	11.01	23.03	0.00	24.50	0.06	0.05	0.03	0.00
2	3024210	Colpo	113782.00	190.02	136.54	285.59	0.00	303.80	0.75	0.57	0.35	0.03
2	2980231	Saint-Étienne-en-Coglès	51615.00	86.20	61.94	129.55	0.00	137.81	0.34	0.26	0.16	0.02
2	6455410	Le Faou	57917.00	96.72	69.50	145.37	0.00	154.64	0.38	0.29	0.18	0.02
2	6429076	Plouguernével	29220.00	48.80	35.06	73.34	0.00	78.02	0.19	0.15	0.09	0.01
