NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,6454341,"Pontivy",6,"CTScanner",14889,0
1,6454341,"Pontivy",7,"MRIUnit",14889,0
1,6454341,"Pontivy",8,"Mammography",14889,0
1,6454341,"Pontivy",9,"Radiotherapy",14889,0
1,3014213,"Guipavas",1,"Physicians",14842,6.0852
1,3014213,"Guipavas",2,"Nurses",14842,37.5503
1,3014213,"Guipavas",3,"OtherCadres",14842,18.5525
1,3014213,"Guipavas",4,"CommunityBased",14842,72.429
1,3014213,"Guipavas",5,"Beds",14842,0
1,3014213,"Guipavas",6,"CTScanner",14842,0
1,3014213,"Guipavas",7,"MRIUnit",14842,0
1,3014213,"Guipavas",8,"Mammography",14842,0
1,3014213,"Guipavas",9,"Radiotherapy",14842,0
1,2991772,"Morlaix",1,"Physicians",14729,6.0389
1,2991772,"Morlaix",2,"Nurses",14729,37.2644
1,2991772,"Morlaix",3,"OtherCadres",14729,18.4113
1,2991772,"Morlaix",4,"CommunityBased",14729,71.8775
1,2991772,"Morlaix",5,"Beds",14729,0
1,2991772,"Morlaix",6,"CTScanner",14729,0
1,2991772,"Morlaix",7,"MRIUnit",14729,0
1,2991772,"Morlaix",8,"Mammography",14729,0
1,2991772,"Morlaix",9,"Radiotherapy",14729,0
1,3021356,"Dinan",1,"Physicians",32752,13.4283
1,3021356,"Dinan",2,"Nurses",32752,82.8625
1,3021356,"Dinan",3,"OtherCadres",32752,40.9402
1,3021356,"Dinan",4,"CommunityBased",32752,159.8299
1,3021356,"Dinan",5,"Beds",32752,0
1,3021356,"Dinan",6,"CTScanner",32752,0
1,3021356,"Dinan",7,"MRIUnit",32752,0
1,3021356,"Dinan",8,"Mammography",32752,0
1,3021356,"Dinan",9,"Radiotherapy",32752,0
1,6453802,"Plérin",1,"Physicians",96082,39.3939
1,6453802,"Plérin",2,"Nurses",96082,243.0874
1,6453802,"Plérin",3,"OtherCadres",96082,120.1028
1,6453802,"Plérin",4,"CommunityBased",96082,468.8798
1,6453802,"Plérin",5,"Beds",96082,0
1,6453802,"Plérin",6,"CTScanner",96082,0
1,6453802,"Plérin",7,"MRIUnit",96082,0
1,6453802,"Plérin",8,"Mammography",96082,0
1,6453802,"Plérin",9,"Radiotherapy",96082,0
1,2983743,"Douarnenez",1,"Physicians",20818,8.5353
1,2983743,"Douarnenez",2,"Nurses",20818,52.6695
1,2983743,"Douarnenez",3,"OtherCadres",20818,26.0226
1,2983743,"Douarnenez",4,"CommunityBased",20818,101.5919
1,2983743,"Douarnenez",5,"Beds",20818,0
1,2983743,"Douarnenez",6,"CTScanner",20818,0
1,2983743,"Douarnenez",7,"MRIUnit",20818,0
1,2983743,"Douarnenez",8,"Mammography",20818,0
1,2983743,"Douarnenez",9,"Radiotherapy",20818,0
1,2986215,"Auray",1,"Physicians",29333,12.0266
1,2986215,"Auray",2,"Nurses",29333,74.2125
1,2986215,"Auray",3,"OtherCadres",29333,36.6664
1,2986215,"Auray",4,"CommunityBased",29333,143.1451
1,2986215,"Auray",5,"Beds",29333,0
1,2986215,"Auray",6,"CTScanner",29333,0
1,2986215,"Auray",7,"MRIUnit",29333,0
1,2986215,"Auray",8,"Mammography",29333,0
1,2986215,"Auray",9,"Radiotherapy",29333,0
1,2984699,"Quimperlé",1,"Physicians",12188,4.9971
1,2984699,"Quimperlé",2,"Nurses",12188,30.8356
1,2984699,"Quimperlé",3,"OtherCadres",12188,15.235
1,2984699,"Quimperlé",4,"CommunityBased",12188,59.4774
1,2984699,"Quimperlé",5,"Beds",12188,0
1,2984699,"Quimperlé",6,"CTScanner",12188,0
1,2984699,"Quimperlé",7,"MRIUnit",12188,0
1,2984699,"Quimperlé",8,"Mammography",12188,0
1,2984699,"Quimperlé",9,"Radiotherapy",12188,0
1,6437369,"Saint-Avé",1,"Physicians",11787,4.8327
1,6437369,"Saint-Avé",2,"Nurses",11787,29.8211
1,6437369,"Saint-Avé",3,"OtherCadres",11787,14.7338
1,6437369,"Saint-Avé",4,"CommunityBased",11787,57.5206
1,6437369,"Saint-Avé",5,"Beds",11787,0
1,6437369,"Saint-Avé",6,"CTScanner",11787,0
1,6437369,"Saint-Avé",7,"MRIUnit",11787,0
1,6437369,"Saint-Avé",8,"Mammography",11787,0
1,6437369,"Saint-Avé",9,"Radiotherapy",11787,0
1,3014303,"Guidel",1,"Physicians",11659,4.7802
1,3014303,"Guidel",2,"Nurses",11659,29.4973
1,3014303,"Guidel",3,"OtherCadres",11659,14.5738
1,3014303,"Guidel",4,"CommunityBased",11659,56.8959
1,3014303,"Guidel",5,"Beds",11659,0
1,3014303,"Guidel",6,"CTScanner",11659,0
1,3014303,"Guidel",7,"MRIUnit",11659,0
1,3014303,"Guidel",8,"Mammography",11659,0
1,3014303,"Guidel",9,"Radiotherapy",11659,0
1,2986678,"Ploufragan",1,"Physicians",11489,4.7105
1,2986678,"Ploufragan",2,"Nurses",11489,29.0672
1,2986678,"Ploufragan",3,"OtherCadres",11489,14.3613
1,2986678,"Ploufragan",4,"CommunityBased",11489,56.0663
1,2986678,"Ploufragan",5,"Beds",11489,0
1,2986678,"Ploufragan",6,"CTScanner",11489,0
1,2986678,"Ploufragan",7,"MRIUnit",11489,0
1,2986678,"Ploufragan",8,"Mammography",11489,0
1,2986678,"Ploufragan",9,"Radiotherapy",11489,0
1,3026842,"Chantepie",1,"Physicians",10458,4.2878
1,3026842,"Chantepie",2,"Nurses",10458,26.4587
1,3026842,"Chantepie",3,"OtherCadres",10458,13.0725
1,3026842,"Chantepie",4,"CommunityBased",10458,51.035
1,3026842,"Chantepie",5,"Beds",10458,0
1,3026842,"Chantepie",6,"CTScanner",10458,0
1,3026842,"Chantepie",7,"MRIUnit",10458,0
1,3026842,"Chantepie",8,"Mammography",10458,0
1,3026842,"Chantepie",9,"Radiotherapy",10458,0
1,3021351,"Dinard",1,"Physicians",24215,9.9281
1,3021351,"Dinard",2,"Nurses",24215,61.2638
1,3021351,"Dinard",3,"OtherCadres",24215,30.2688
1,3021351,"Dinard",4,"CommunityBased",24215,118.1692
1,3021351,"Dinard",5,"Beds",24215,0
1,3021351,"Dinard",6,"CTScanner",24215,0
1,3021351,"Dinard",7,"MRIUnit",24215,0
