CODIGO_O	                        ORIGEM	CODIGO_D	                       DESTINO	      DISTANCIA
260005	                  Abreu_E_Lima	260005	                  Abreu_E_Lima	    0.00
260010	         Afogados_Da_Ingazeira	260010	         Afogados_Da_Ingazeira	    0.00
260390	                      Carnaiba	260010	         Afogados_Da_Ingazeira	    0.39
260690	                      Iguaracy	260010	         Afogados_Da_Ingazeira	    0.35
260710	                     Ingazeira	260010	         Afogados_Da_Ingazeira	    0.45
260020	                       Afranio	260020	                       Afranio	    0.00
260030	                     Agrestina	260030	                     Agrestina	    0.00
260080	                       Altinho	260030	                     Agrestina	    0.27
261330	          Sao_Joaquim_Do_Monte	260030	                     Agrestina	    0.46
260050	                   Aguas_Belas	260050	                   Aguas_Belas	    0.00
260070	                       Alianca	260070	                       Alianca	    0.00
260270	                  Buenos_Aires	260070	                       Alianca	    0.48
260550	                     Ferreiros	260070	                       Alianca	    0.47
260780	                   Itaquitinga	260070	                       Alianca	    0.48
261550	                    Tracunhaem	260070	                       Alianca	    0.47
261630	                      Vicencia	260070	                       Alianca	    0.32
260110	                     Araripina	260110	                     Araripina	    0.00
260140	                     Barreiros	260140	                     Barreiros	    0.00
261340	      Sao_Jose_Da_Coroa_Grande	260140	                     Barreiros	    0.28
260160	        Belem_Do_Sao_Francisco	260160	        Belem_Do_Sao_Francisco	    0.00
260170	                   Belo_Jardim	260170	                   Belo_Jardim	    0.00
261240	                       Sanharo	260170	                   Belo_Jardim	    0.31
260180	                       Betania	260180	                       Betania	    0.00
260130	            Barra_De_Guabiraba	260190	                      Bezerros	    0.46
260190	                      Bezerros	260190	                      Bezerros	    0.00
260230	                        Bonito	260190	                      Bezerros	    0.48
260200	                        Bodoco	260200	                        Bodoco	    0.00
260210	                  Bom_Conselho	260210	                  Bom_Conselho	    0.00
260220	                    Bom_Jardim	260220	                    Bom_Jardim	    0.00
260280	                        Buique	260280	                        Buique	    0.00
260290	       Cabo_De_Santo_Agostinho	260290	       Cabo_De_Santo_Agostinho	    0.00
260520	                        Escada	260290	       Cabo_De_Santo_Agostinho	    0.35
260720	                       Ipojuca	260290	       Cabo_De_Santo_Agostinho	    0.30
260300	                       Cabrobo	260300	                       Cabrobo	    0.00
260320	                        Caetes	260320	                        Caetes	    0.00
260345	                    Camaragibe	260345	                    Camaragibe	    0.00
261060	                      Paudalho	260345	                    Camaragibe	    0.50
260370	                    Canhotinho	260370	                    Canhotinho	    0.00
260380	                     Capoeiras	260380	                     Capoeiras	    0.00
260392	          Carnaubeira_Da_Penha	260392	          Carnaubeira_Da_Penha	    0.00
260105	                     Aracoiaba	260400	                       Carpina	    0.43
260400	                       Carpina	260400	                       Carpina	    0.00
260850	              Lagoa_De_Itaenga	260400	                       Carpina	    0.29
261370	          Sao_Lourenco_Da_Mata	260400	                       Carpina	    0.44
260410	                       Caruaru	260410	                       Caruaru	    0.00
261170	              Riacho_Das_Almas	260410	                       Caruaru	    0.50
261540	                      Toritama	260410	                       Caruaru	    0.50
260430	                         Cedro	260430	                         Cedro	    0.00
