NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,6433030,Joué-lés-Tours,48051.00,6.25,30.27,17.30,16.82,0.00,0.00,0.00,0.00,0.00
1,3020810,Dreux,83169.00,10.81,52.40,29.94,29.11,0.00,0.00,0.00,0.00,0.00
1,2969257,Vierzon,34471.00,4.48,21.72,12.41,12.06,0.00,0.00,0.00,0.00,0.00
1,6434714,Saint-Jean-de-Braye,34639.00,4.50,21.82,12.47,12.12,0.00,0.00,0.00,0.00,0.00
1,6448666,Chambray-lès-Tours,362724.00,47.15,228.52,130.58,126.95,0.00,0.00,0.00,0.00,0.00
1,8290211,Saint-Doulchard,30735.00,4.00,19.36,11.06,10.76,0.00,0.00,0.00,0.00,0.00
1,3026222,Châteauneuf-sur-Loire,68201.00,8.87,42.97,24.55,23.87,0.00,0.00,0.00,0.00,0.00
1,6448604,Déols,63708.00,8.28,40.14,22.93,22.30,0.00,0.00,0.00,0.00,0.00
1,3004468,Le Coudray,128859.00,16.75,81.18,46.39,45.10,0.00,0.00,0.00,0.00,0.00
1,2967236,Yèvres,31971.00,4.16,20.14,11.51,11.19,0.00,0.00,0.00,0.00,0.00
1,2997279,Luant,27434.00,3.57,17.28,9.88,9.60,0.00,0.00,0.00,0.00,0.00
1,6616035,Lignières,2812.00,0.37,1.77,1.01,0.98,0.00,0.00,0.00,0.00,0.00
1,3030645,Boynes,28845.00,3.75,18.17,10.38,10.10,0.00,0.00,0.00,0.00,0.00
1,2988942,Outarville,21725.00,2.82,13.69,7.82,7.60,0.00,0.00,0.00,0.00,0.00
1,2997123,Lunay,10556.00,1.37,6.65,3.80,3.69,0.00,0.00,0.00,0.00,0.00
1,3027350,Chambourg-sur-Indre,25725.00,3.34,16.21,9.26,9.00,0.00,0.00,0.00,0.00,0.00
1,6448610,Écueillé,9448.00,1.23,5.95,3.40,3.31,0.00,0.00,0.00,0.00,0.00
1,2983902,Restigné,15036.00,1.95,9.47,5.41,5.26,0.00,0.00,0.00,0.00,0.00
1,6430795,Margon,12281.00,1.60,7.74,4.42,4.30,0.00,0.00,0.00,0.00,0.00
1,2980514,Sainte-Lizaigne,29894.00,3.89,18.83,10.76,10.46,0.00,0.00,0.00,0.00,0.00
1,2968073,Vimory,15346.00,1.99,9.67,5.52,5.37,0.00,0.00,0.00,0.00,0.00
1,2973722,Tournon-Saint-Martin,10891.00,1.42,6.86,3.92,3.81,0.00,0.00,0.00,0.00,0.00
1,6434143,Thésée,25802.00,3.35,16.26,9.29,9.03,0.00,0.00,0.00,0.00,0.00
1,2980796,Saint-Dyé-sur-Loire,106526.00,13.85,67.11,38.35,37.28,0.00,0.00,0.00,0.00,0.00
1,2980324,Sainte-Solange,90358.00,11.75,56.93,32.53,31.62,0.00,0.00,0.00,0.00,0.00
1,2981129,Saint-Christophe-sur-le-Nais,10286.00,1.34,6.48,3.70,3.60,0.00,0.00,0.00,0.00,0.00
1,2979642,Saint-Gondon,35554.00,4.62,22.40,12.80,12.44,0.00,0.00,0.00,0.00,0.00
1,6456039,La Selle-sur-le-Bied,75762.00,9.85,47.73,27.27,26.52,0.00,0.00,0.00,0.00,0.00
1,2986183,Pontgouin,8608.00,1.12,5.42,3.10,3.01,0.00,0.00,0.00,0.00,0.00
1,3037119,Ardon,115597.00,15.03,72.83,41.61,40.46,0.00,0.00,0.00,0.00,0.00
1,3027632,Chaillac,1089.00,0.14,0.69,0.39,0.38,0.00,0.00,0.00,0.00,0.00
1,3017106,Fréteval,28391.00,3.69,17.89,10.22,9.94,0.00,0.00,0.00,0.00,0.00
1,2969628,Vert-en-Drouais,2907.00,0.38,1.83,1.05,1.02,0.00,0.00,0.00,0.00,0.00
1,3003629,Le Magny,11542.00,1.50,7.27,4.16,4.04,0.00,0.00,0.00,0.00,0.00
1,6614652,La Celle-Saint-Avant,12646.00,1.64,7.97,4.55,4.43,0.00,0.00,0.00,0.00,0.00
1,2975543,Savigny-en-Sancerre,13179.00,1.71,8.30,4.74,4.61,0.00,0.00,0.00,0.00,0.00
1,2998347,Ligré,20444.00,2.66,12.88,7.36,7.16,0.00,0.00,0.00,0.00,0.00
1,2977587,Saint-Piat,16904.00,2.20,10.65,6.09,5.92,0.00,0.00,0.00,0.00,0.00
1,3022154,Cuffy,11137.00,1.45,7.02,4.01,3.90,0.00,0.00,0.00,0.00,0.00
1,2974089,Souesmes,22156.00,2.88,13.96,7.98,7.75,0.00,0.00,0.00,0.00,0.00
1,2976533,Sainville,2530.00,0.33,1.59,0.91,0.89,0.00,0.00,0.00,0.00,0.00
1,3026638,Charenton-du-Cher,16112.00,2.09,10.15,5.80,5.64,0.00,0.00,0.00,0.00,0.00
1,3031183,Boulay-les-Barres,186899.00,24.30,117.75,67.28,65.41,0.00,0.00,0.00,0.00,0.00
1,3016269,Saint-Ouen-les-Vignes,39460.00,5.13,24.86,14.21,13.81,0.00,0.00,0.00,0.00,0.00
1,2982966,Romorantin,20114.00,2.61,12.67,7.24,7.04,0.00,0.00,0.00,0.00,0.00
