lat_departure,lon_departure,lat_arrival,lon_arrival
61.8667,28.8831,61.8667,28.8831,
62.0667,28.3,61.8667,28.8831,
61.7875,28.3708,61.8667,28.8831,
62.0889,28.9333,61.8667,28.8831,
61.8972,27.8569,61.8972,27.8569,
62.3,27.1583,62.1792,27.8278,
62.1792,27.8278,62.1792,27.8278,
62.425,28.6333,62.425,28.6333,
61.6875,27.2736,61.6389,26.7806,
61.4181,26.8792,61.6389,26.7806,
61.99,26.6417,61.6389,26.7806,
61.6389,26.7806,61.6389,26.7806,
61.5028,26.4792,61.6389,26.7806,
61.525,28.1833,61.525,28.1833,
