NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	2998324	Lille	232787.00	388.75	279.34	584.30	0.00	621.54	1.54	1.16	0.72	0.07
2	6455273	Amiens	136105.00	227.30	163.33	341.62	0.00	363.40	0.90	0.68	0.42	0.04
2	2978439	Boulogne-sur-Mer	133062.00	222.21	159.67	333.99	0.00	355.28	0.88	0.67	0.41	0.04
2	2982681	Roubaix	100000.00	167.00	120.00	251.00	0.00	267.00	0.66	0.50	0.31	0.03
2	2972284	Tourcoing	97368.00	162.60	116.84	244.39	0.00	259.97	0.64	0.49	0.30	0.03
2	3029159	Calais	156303.00	261.03	187.56	392.32	0.00	417.33	1.03	0.78	0.48	0.05
2	2995695	Beauvais	56020.00	93.55	67.22	140.61	0.00	149.57	0.37	0.28	0.17	0.02
2	2977295	Saint-Quentin	55499.00	92.68	66.60	139.30	0.00	148.18	0.37	0.28	0.17	0.02
2	8286482	Valenciennes	43336.00	72.37	52.00	108.77	0.00	115.71	0.29	0.22	0.13	0.01
2	3036784	Arras	41019.00	68.50	49.22	102.96	0.00	109.52	0.27	0.21	0.13	0.01
2	2967421	Wattrelos	40958.00	68.40	49.15	102.80	0.00	109.36	0.27	0.20	0.13	0.01
2	7626220	Compiègne	55066.00	91.96	66.08	138.22	0.00	147.03	0.36	0.28	0.17	0.02
2	3021000	Douai	58213.00	97.22	69.86	146.11	0.00	155.43	0.38	0.29	0.18	0.02
2	6438650	Creil	35657.00	59.55	42.79	89.50	0.00	95.20	0.24	0.18	0.11	0.01
2	3029030	Cambrai	32558.00	54.37	39.07	81.72	0.00	86.93	0.21	0.16	0.10	0.01
2	3003093	Lens	31415.00	52.46	37.70	78.85	0.00	83.88	0.21	0.16	0.10	0.01
2	2998431	Liévin	30785.00	51.41	36.94	77.27	0.00	82.20	0.20	0.15	0.10	0.01
2	2995150	Maubeuge	29944.00	50.01	35.93	75.16	0.00	79.95	0.20	0.15	0.09	0.01
2	2974389	Soissons	28530.00	47.65	34.24	71.61	0.00	76.18	0.19	0.14	0.09	0.01
2	3008218	Lambersart	27649.00	46.17	33.18	69.40	0.00	73.82	0.18	0.14	0.09	0.01
2	6439604	Hénin-Beaumont	26022.00	43.46	31.23	65.32	0.00	69.48	0.17	0.13	0.08	0.01
2	3033002	Béthune	231129.00	385.99	277.35	580.13	0.00	617.11	1.53	1.16	0.72	0.07
2	3036903	Armentières	227460.00	379.86	272.95	570.92	0.00	607.32	1.50	1.14	0.71	0.07
2	6453527	Laon	34952.00	58.37	41.94	87.73	0.00	93.32	0.23	0.17	0.11	0.01
2	6438266	Grande-Synthe	22966.00	38.35	27.56	57.64	0.00	61.32	0.15	0.11	0.07	0.01
