CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
2998324,"Lille",2998324,"Lille",0,1
6455273,"Amiens",6455273,"Amiens",0,1
2978439,"Boulogne-sur-Mer",2978439,"Boulogne-sur-Mer",0,1
2982681,"Roubaix",2982681,"Roubaix",0,1
2972284,"Tourcoing",2972284,"Tourcoing",0,1
3029159,"Calais",3029159,"Calais",0,1
6618361,"Marck",3029159,"Calais",0.16,1
3014223,"Guînes",3029159,"Calais",0.23,1
2988893,"Oye-Plage",3029159,"Calais",0.34,1
3036229,"Audruicq",3029159,"Calais",0.44,1
3023254,"Coulogne",3029159,"Calais",0.08,1
3015126,"Grand-Fort-Philippe",3029159,"Calais",0.46,1
6439710,"Marquise",3029159,"Calais",0.46,1
6439879,"Sangatte",3029159,"Calais",0.17,1
3030374,"Ardres",3029159,"Calais",0.34,1
6439828,"Rinxent",3029159,"Calais",0.45,1
2980098,"Saint-Folquin",3029159,"Calais",0.47,1
6618332,"Réty",3029159,"Calais",0.44,1
3002108,"Les Attaques",3029159,"Calais",0.18,1
3018672,"Ferques",3029159,"Calais",0.37,1
2967112,"Zutkerque",3029159,"Calais",0.45,1
2990087,"Nortkerque",3029159,"Calais",0.36,1
6439668,"Licques",3029159,"Calais",0.47,1
3037694,"Andres",3029159,"Calais",0.25,1
3014014,"Hames-Boucres",3029159,"Calais",0.19,1
2969329,"Vieille-Église",3029159,"Calais",0.39,1
3017104,"Fréthun",3029159,"Calais",0.1,1
6439403,"Brêmes",3029159,"Calais",0.33,1
3007820,"Landrethun-le-Nord",3029159,"Calais",0.31,1
3013935,"Hardinghen",3029159,"Calais",0.42,1
2989726,"Offekerque",3029159,"Calais",0.28,1
3035237,"Balinghem",3029159,"Calais",0.28,1
2977842,"Saint-Omer-Capelle",3029159,"Calais",0.43,1
3014410,"Guemps",3029159,"Calais",0.26,1
2995695,"Beauvais",2995695,"Beauvais",0,1
2977295,"Saint-Quentin",2977295,"Saint-Quentin",0,1
6618090,"Origny-Sainte-Benoîte",2977295,"Saint-Quentin",0.37,1
8286482,"Valenciennes",8286482,"Valenciennes",0,1
3036784,"Arras",3036784,"Arras",0,1
2967421,"Wattrelos",2967421,"Wattrelos",0,1
7626220,"Compiègne",7626220,"Compiègne",0,1
3021000,"Douai",3021000,"Douai",0,1
6450082,"Bouchain",3021000,"Douai",0.49,1
6615138,"Roeulx",3021000,"Douai",0.48,1
6615137,"Marquette-en-Ostrevent",3021000,"Douai",0.41,1
3018793,"Féchain",3021000,"Douai",0.38,1
3020437,"Écourt-Saint-Quentin",3021000,"Douai",0.34,1
2989640,"Oisy-le-Verger",3021000,"Douai",0.35,1
3019073,"Fampoux",3021000,"Douai",0.42,1
3036465,"Athies",3021000,"Douai",0.47,1
6439526,"Feuchy",3021000,"Douai",0.47,1
6438404,"Paillencourt",3021000,"Douai",0.49,1
6438650,"Creil",6438650,"Creil",0,1
3029030,"Cambrai",3029030,"Cambrai",0,1
3003093,"Lens",3003093,"Lens",0,1
2998431,"Liévin",2998431,"Liévin",0,1
2995150,"Maubeuge",2995150,"Maubeuge",0,1
2974389,"Soissons",2974389,"Soissons",0,1
3008218,"Lambersart",3008218,"Lambersart",0,1
6439604,"Hénin-Beaumont",6439604,"Hénin-Beaumont",0,1
3033002,"Béthune",3033002,"Béthune",0,1
3035667,"Avion",3033002,"Béthune",0.48,1
8294822,"Noeux-les-Mines",3033002,"Béthune",0.15,1
2998320,"Lillers",3033002,"Béthune",0.3,1
3012725,"Isbergues",3033002,"Béthune",0.42,1
6450284,"Barlin",3033002,"Béthune",0.21,1
3013122,"Houdain",3033002,"Béthune",0.28,1
6439573,"Grenay",3033002,"Béthune",0.28,1
3013380,"Hersin-Coupigny",3033002,"Béthune",0.23,1
2981941,"Sains-en-Gohelle",3033002,"Béthune",0.25,1
3037521,"Annezin",3033002,"Béthune",0.04,1
2990118,"Marles-les-Mines",3033002,"Béthune",0.26,1
3020886,"Douvrin",3033002,"Béthune",0.34,1
6439419,"Calonne-Ricouart",3033002,"Béthune",0.3,1
6450049,"Bauvin",3033002,"Béthune",0.46,1
6439584,"Haillicourt",3033002,"Béthune",0.18,1
3036270,"Auchy-les-Mines",3033002,"Béthune",0.26,1
3037585,"Angres",3033002,"Béthune",0.4,1
2968008,"Violaines",3033002,"Béthune",0.26,1
3010683,"Labuissière",3033002,"Béthune",0.17,1
2969722,"Verquin",3033002,"Béthune",0.08,1
3007116,"Lapugnoy",3033002,"Béthune",0.18,1
3033485,"Hulluch",3033002,"Béthune",0.33,1
3038075,"Allouagne",3033002,"Béthune",0.23,1
2993509,"Molinghem",3033002,"Béthune",0.39,1
3029548,"Burbure",3033002,"Béthune",0.31,1
3025071,"Chocques",3033002,"Béthune",0.12,1
3028219,"Cauchy-à-la-Tour",3033002,"Béthune",0.34,1
2974123,"Souchez",3033002,"Béthune",0.43,1
3015681,"Gonnehem",3033002,"Béthune",0.15,1
6439934,"Vendin-lès-Béthune",3033002,"Béthune",0.07,1
3013273,"Hinges",3033002,"Béthune",0.1,1
3030727,"Bouvigny-Boyeffles",3033002,"Béthune",0.31,1
6439849,"Sailly-Labourse",3033002,"Béthune",0.12,1
2989899,"Noyelles-lès-Vermelles",3033002,"Béthune",0.19,1
6450244,"Annequin",3033002,"Béthune",0.16,1
2995534,"Marquillies",3033002,"Béthune",0.41,1
6694108,"Verquigneul",3033002,"Béthune",0.08,1
3038763,"Ablain-Saint-Nazaire",3033002,"Béthune",0.4,1
3033360,"Berguette",3033002,"Béthune",0.37,1
3029046,"Camblain-Châtelain",3033002,"Béthune",0.34,1
3022134,"Cuinchy",3033002,"Béthune",0.19,1
6439506,"Essars",3033002,"Béthune",0.06,1
2996621,"Maisnil-lès-Ruitz",3033002,"Béthune",0.24,1
3011045,"Labeuvrière",3033002,"Béthune",0.14,1
3017562,"Fouquereuil",3033002,"Béthune",0.08,1
2982179,"Ruitz",3033002,"Béthune",0.2,1
3014450,"Guarbecque",3033002,"Béthune",0.35,1
6618349,"Norrent-Fontès",3033002,"Béthune",0.44,1
3018591,"Festubert",3033002,"Béthune",0.17,1
2997286,"Lozinghem",3033002,"Béthune",0.25,1
3029473,"Busnes",3033002,"Béthune",0.27,1
6618316,"Servins",3033002,"Béthune",0.34,1
3008199,"Lambres",3033002,"Béthune",0.49,1
3017557,"Fouquières-lès-Béthune",3033002,"Béthune",0.07,1
6617285,"Givenchy-lès-Labassée",3033002,"Béthune",0.21,1
2970501,"Vaudricourt",3033002,"Béthune",0.08,1
8294497,"Lomme",3036903,"Armentières",0.22,1
3036903,"Armentières",3036903,"Armentières",0,1
6438449,"Ronchin",3036903,"Armentières",0.43,1
