NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,6455273,Amiens,203310.00,26.43,128.09,73.19,71.16,0.00,0.00,0.00,0.00,0.00
1,3003093,Lens,680244.00,88.43,428.55,244.89,238.08,0.00,0.00,0.00,0.00,0.00
1,2974389,Soissons,64087.00,8.33,40.37,23.07,22.43,0.00,0.00,0.00,0.00,0.00
1,6453527,Laon,30328.00,3.94,19.11,10.92,10.61,0.00,0.00,0.00,0.00,0.00
1,3038789,Abbeville,52662.00,6.85,33.18,18.96,18.43,0.00,0.00,0.00,0.00,0.00
1,6454406,Denain,510189.00,66.33,321.42,183.67,178.56,0.00,0.00,0.00,0.00,0.00
1,6438351,Marly,33072.00,4.30,20.84,11.91,11.58,0.00,0.00,0.00,0.00,0.00
1,6439685,Longuenesse,73370.00,9.54,46.22,26.41,25.68,0.00,0.00,0.00,0.00,0.00
1,3024643,Clermont,228387.00,29.69,143.88,82.22,79.93,0.00,0.00,0.00,0.00,0.00
1,2984438,Rang-du-Fliers,62720.00,8.15,39.51,22.58,21.95,0.00,0.00,0.00,0.00,0.00
1,2976690,Saint-Venant,329019.00,42.77,207.28,118.45,115.16,0.00,0.00,0.00,0.00,0.00
1,2969599,Vervins,22797.00,2.96,14.36,8.21,7.98,0.00,0.00,0.00,0.00,0.00
1,6438152,Capinghem,1125391.00,146.30,709.00,405.14,393.89,0.00,0.00,0.00,0.00,0.00
1,6450036,Avesnelles,72358.00,9.41,45.59,26.05,25.33,0.00,0.00,0.00,0.00,0.00
1,3025942,Chaulnes,29008.00,3.77,18.27,10.44,10.15,0.00,0.00,0.00,0.00,0.00
1,2980344,Saint-Erme-Outre-et-Ramecourt,11480.00,1.49,7.23,4.13,4.02,0.00,0.00,0.00,0.00,0.00
1,2992664,Montescourt-Lizerolles,129096.00,16.78,81.33,46.47,45.18,0.00,0.00,0.00,0.00,0.00
1,6614064,Allonne,100314.00,13.04,63.20,36.11,35.11,0.00,0.00,0.00,0.00,0.00
1,6438131,Bouvignies,34528.00,4.49,21.75,12.43,12.08,0.00,0.00,0.00,0.00,0.00
1,2995463,Marseille-en-Beauvaisis,15249.00,1.98,9.61,5.49,5.34,0.00,0.00,0.00,0.00,0.00
1,3029673,Bucquoy,17418.00,2.26,10.97,6.27,6.10,0.00,0.00,0.00,0.00,0.00
1,6438136,Brouckerque,207679.00,27.00,130.84,74.76,72.69,0.00,0.00,0.00,0.00,0.00
1,3035325,Baincthun,134582.00,17.50,84.79,48.45,47.10,0.00,0.00,0.00,0.00,0.00
1,2976885,Saint-Souplet,56169.00,7.30,35.39,20.22,19.66,0.00,0.00,0.00,0.00,0.00
1,3013416,Hermies,26823.00,3.49,16.90,9.66,9.39,0.00,0.00,0.00,0.00,0.00
1,2989652,Oisemont,6306.00,0.82,3.97,2.27,2.21,0.00,0.00,0.00,0.00,0.00
1,3011460,Killem,61675.00,8.02,38.86,22.20,21.59,0.00,0.00,0.00,0.00,0.00
1,3025177,Chierry,41702.00,5.42,26.27,15.01,14.60,0.00,0.00,0.00,0.00,0.00
1,3014410,Guemps,139304.00,18.11,87.76,50.15,48.76,0.00,0.00,0.00,0.00,0.00
1,2980751,Marconne,13287.00,1.73,8.37,4.78,4.65,0.00,0.00,0.00,0.00,0.00
1,2984345,Ravenel,15763.00,2.05,9.93,5.67,5.52,0.00,0.00,0.00,0.00,0.00
1,6438996,Thiverny,79038.00,10.27,49.79,28.45,27.66,0.00,0.00,0.00,0.00,0.00
1,3023328,Coudun,120747.00,15.70,76.07,43.47,42.26,0.00,0.00,0.00,0.00,0.00
1,3018649,Ferrière-la-Petite,88308.00,11.48,55.63,31.79,30.91,0.00,0.00,0.00,0.00,0.00
1,3033312,Bernaville,20578.00,2.68,12.96,7.41,7.20,0.00,0.00,0.00,0.00,0.00
1,6444666,Pendé,10227.00,1.33,6.44,3.68,3.58,0.00,0.00,0.00,0.00,0.00
1,6438765,Jouy-sous-Thelle,12357.00,1.61,7.78,4.45,4.32,0.00,0.00,0.00,0.00,0.00
1,6613909,Levignen,47717.00,6.20,30.06,17.18,16.70,0.00,0.00,0.00,0.00,0.00
1,2982294,Rozoy-sur-Serre,2329.00,0.30,1.47,0.84,0.82,0.00,0.00,0.00,0.00,0.00
