data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
   425	    69	118		10614
   425	    71	75		6717
   425	   859	13		1153
   425	   746	109		9827
   425	   748	22		1975
   425	   625	67		6029
   425	   889	48		4304
   425	     9	89		8003
   425	   317	94		8469
   425	   436	11		1020
   425	   791	64		5755
   425	   630	90		8136
   425	   483	73		6604
   425	    72	40		3629
   494	   564	34		3101
   494	   678	73		6596
   494	   244	26		2375
   494	   977	107		9640
   494	   208	115		10352
   494	   535	109		9774
   494	   139	65		5810
   494	   425	28		2486
   494	   494	0		0
   494	   615	78		7000
   494	   563	82		7376
   494	    71	80		7171
   494	   859	17		1574
   494	   748	45		4073
   494	   625	91		8178
   494	   889	21		1846
   494	     9	107		9661
   494	   317	92		8322
   494	   436	39		3483
   494	   791	60		5368
   494	   630	80		7177
   494	   483	93		8366
   494	    72	65		5862
   615	   564	81		7283
   615	   244	86		7701
   615	   139	76		6810
   615	   425	96		8652
   615	   494	78		7000
   615	   615	0		0
   615	   859	93		8338
   615	   748	118		10616
   615	   832	62		5597
   615	   889	73		6567
   615	   436	103		9253
   615	    72	113		10180
   563	   564	89		7990
   563	   678	49		4429
   563	   244	79		7112
   563	   977	26		2296
   563	   208	42		3773
   563	   535	38		3450
   563	   139	120		10771
   563	   425	67		6003
   563	   494	82		7376
   563	   563	0		0
   563	    69	63		5632
   563	    71	30		2722
   563	   859	67		6023
   563	   746	43		3832
   563	   748	46		4160
   563	   625	35		3139
   563	   691	74		6635
   563	   889	94		8419
   563	     9	27		2429
   563	   317	56		5044
   563	   436	66		5922
   563	   791	51		4562
   563	   630	76		6813
   563	   483	18		1635
   563	    72	84		7518
   563	   626	86		7767
    69	   678	112		10054
    69	   977	52		4721
    69	   208	88		7889
    69	   535	26		2350
    69	   425	118		10614
    69	   563	63		5632
    69	    69	0		0
    69	    71	43		3898
    69	   859	112		10125
    69	   746	43		3876
    69	   748	102		9208
    69	   625	95		8549
    69	   691	25		2233
    69	     9	68		6098
    69	   317	33		2983
    69	   791	64		5716
    69	   630	63		5658
    69	   483	74		6684
    69	   626	34		3019
    71	   564	98		8785
    71	   678	74		6686
    71	   244	86		7780
    71	   977	41		3682
    71	   208	70		6297
    71	   535	30		2692
    71	   425	75		6717
    71	   494	80		7171
    71	   563	30		2722
    71	    69	43		3898
    71	    71	0		0
    71	   859	69		6250
    71	   746	49		4383
    71	   748	60		5391
    71	   625	65		5830
    71	   691	63		5657
    71	   889	85		7624
    71	     9	51		4627
    71	   317	26		2363
    71	   436	78		7040
    71	   791	28		2533
    71	   630	47		4230
    71	   483	48		4310
    71	    72	103		9231
    71	   626	59		5294
   859	   564	31		2750
   859	   678	56		5046
   859	   244	19		1734
   859	   977	92		8314
   859	   208	98		8819
   859	   535	97		8715
   859	   139	64		5791
   859	   425	13		1153
   859	   494	17		1574
   859	   615	93		8338
   859	   563	67		6023
   859	    69	112		10125
   859	    71	69		6250
   859	   859	0		0
   859	   746	108		9763
   859	   748	28		2499
   859	   625	73		6611
   859	   889	36		3273
   859	     9	91		8221
   859	   317	86		7770
   859	   436	24		2157
   859	   791	55		4926
   859	   630	80		7164
   859	   483	77		6885
   859	    72	53		4779
   859	   626	120		10773
   746	   678	87		7786
   746	   977	18		1657
   746	   208	48		4317
   746	   535	23		2041
   746	   425	109		9827
   746	   563	43		3832
   746	    69	43		3876
   746	    71	49		4383
   746	   859	108		9763
   746	   746	0		0
   746	   748	89		7990
   746	   625	63		5714
   746	   691	39		3531
   746	     9	31		2756
   746	   317	61		5501
   746	   436	108		9746
   746	   791	77		6915
   746	   630	91		8181
   746	   483	43		3913
   746	   626	76		6856
   748	   564	43		3844
   748	   678	30		2672
   748	   244	34		3033
   748	   977	71		6405
   748	   208	71		6411
   748	   535	82		7372
   748	   139	74		6633
   748	   425	22		1975
   748	   494	45		4073
   748	   615	118		10616
   748	   563	46		4160
   748	    69	102		9208
   748	    71	60		5391
   748	   859	28		2499
   748	   746	89		7990
   748	   748	0		0
   748	   625	46		4126
   748	   691	118		10617
   748	   889	63		5689
   748	     9	67		6042
   748	   317	83		7460
   748	   436	20		1767
   748	   791	57		5167
   748	   630	86		7775
   748	   483	51		4634
   748	    72	43		3892
   748	   626	117		10539
   832	   305	61		5459
   832	   615	62		5597
   832	   832	0		0
   625	   564	84		7542
   625	   678	26		2379
   625	   244	77		6964
   625	   977	46		4130
   625	   208	27		2468
   625	   535	69		6225
   625	   139	108		9733
   625	   425	67		6029
   625	   494	91		8178
   625	   563	35		3139
   625	    69	95		8549
   625	    71	65		5830
   625	   859	73		6611
   625	   746	63		5714
   625	   748	46		4126
   625	   625	0		0
   625	   691	101		9109
   625	   889	108		9686
   625	     9	33		3010
   625	   317	91		8175
   625	   436	60		5434
   625	   791	81		7245
   625	   630	108		9729
   625	   483	21		1887
   625	    72	65		5842
   691	   977	55		4983
   691	   208	87		7845
   691	   535	36		3245
   691	   563	74		6635
   691	    69	25		2233
   691	    71	63		5657
   691	   746	39		3531
   691	   748	118		10617
   691	   625	101		9109
   691	   691	0		0
   691	     9	69		6251
   691	   317	58		5197
   691	   791	87		7789
   691	   630	88		7890
   691	   483	80		7237
   691	   626	53		4735
   889	   564	53		4806
   889	   678	92		8306
   889	   244	47		4194
   889	   977	118		10582
   889	   535	115		10312
   889	   139	80		7185
   889	   425	48		4304
   889	   494	21		1846
   889	   615	73		6567
   889	   563	94		8419
   889	    71	85		7624
   889	   859	36		3273
   889	   748	63		5689
   889	   625	108		9686
   889	   889	0		0
   889	   317	92		8263
   889	   436	59		5314
   889	   791	60		5386
   889	   630	73		6544
   889	   483	107		9617
   889	    72	86		7698
     9	   564	109		9843
     9	   678	58		5236
     9	   244	101		9075
     9	   977	15		1377
     9	   208	20		1822
     9	   535	42		3774
     9	   425	89		8003
     9	   494	107		9661
     9	   563	27		2429
     9	    69	68		6098
     9	    71	51		4627
     9	   859	91		8221
     9	   746	31		2756
     9	   748	67		6042
     9	   625	33		3010
     9	   691	69		6251
     9	     9	0		0
     9	   317	74		6629
     9	   436	86		7699
     9	   791	76		6857
     9	   630	98		8857
     9	   483	16		1434
     9	    72	97		8685
     9	   626	98		8814
   317	   564	116		10473
   317	   678	100		9010
   317	   244	105		9444
   317	   977	60		5439
   317	   208	93		8403
   317	   535	38		3460
   317	   425	94		8469
   317	   494	92		8322
   317	   563	56		5044
   317	    69	33		2983
   317	    71	26		2363
   317	   859	86		7770
   317	   746	61		5501
   317	   748	83		7460
   317	   625	91		8175
   317	   691	58		5197
   317	   889	92		8263
   317	     9	74		6629
   317	   317	0		0
   317	   436	100		8970
   317	   791	33		2957
   317	   630	31		2790
   317	   483	73		6569
   317	   626	34		3083
   436	   564	24		2149
   436	   678	38		3381
   436	   244	17		1563
   436	   977	91		8147
   436	   208	87		7854
   436	   535	101		9127
   436	   139	54		4867
   436	   425	11		1020
   436	   494	39		3483
   436	   615	103		9253
   436	   563	66		5922
   436	    71	78		7040
   436	   859	24		2157
   436	   746	108		9746
   436	   748	20		1767
   436	   625	60		5434
   436	   889	59		5314
   436	     9	86		7699
   436	   317	100		8970
   436	   436	0		0
   436	   791	71		6410
   436	   630	99		8894
   436	   483	70		6270
   436	    72	30		2687
   791	   564	85		7670
   791	   678	81		7300
   791	   244	74		6644
   791	   977	68		6114
   791	   208	93		8335
   791	   535	57		5149
   791	   139	119		10717
   791	   425	64		5755
   791	   494	60		5368
   791	   563	51		4562
   791	    69	64		5716
   791	    71	28		2533
   791	   859	55		4926
   791	   746	77		6915
   791	   748	57		5167
   791	   625	81		7245
   791	   691	87		7789
   791	   889	60		5386
   791	     9	76		6857
   791	   317	33		2957
   791	   436	71		6410
   791	   791	0		0
   791	   630	29		2639
   791	   483	69		6174
   791	    72	100		8979
   791	   626	65		5861
   630	   564	110		9892
   630	   678	110		9934
   630	   244	99		8895
   630	   977	87		7846
   630	   208	117		10509
   630	   535	69		6165
   630	   425	90		8136
   630	   494	80		7177
   630	   563	76		6813
   630	    69	63		5658
   630	    71	47		4230
   630	   859	80		7164
   630	   746	91		8181
   630	   748	86		7775
   630	   625	108		9729
   630	   691	88		7890
   630	   889	73		6544
   630	     9	98		8857
   630	   317	31		2790
   630	   436	99		8894
   630	   791	29		2639
   630	   630	0		0
   630	   483	94		8445
   630	   626	49		4416
   483	   564	94		8417
   483	   678	43		3885
   483	   244	85		7664
   483	   977	25		2281
   483	   208	24		2195
   483	   535	48		4349
   483	   425	73		6604
   483	   494	93		8366
   483	   563	18		1635
   483	    69	74		6684
   483	    71	48		4310
   483	   859	77		6885
   483	   746	43		3913
   483	   748	51		4634
   483	   625	21		1887
   483	   691	80		7237
   483	   889	107		9617
   483	     9	16		1434
   483	   317	73		6569
   483	   436	70		6270
   483	   791	69		6174
   483	   630	94		8445
   483	   483	0		0
   483	    72	81		7298
   483	   626	101		9119
    72	   564	35		3192
    72	   678	39		3473
    72	   244	39		3511
    72	   977	105		9483
    72	   208	92		8260
    72	   139	45		4075
    72	   425	40		3629
    72	   494	65		5862
    72	   615	113		10180
    72	   563	84		7518
    72	    71	103		9231
    72	   859	53		4779
    72	   748	43		3892
    72	   625	65		5842
    72	   889	86		7698
    72	     9	97		8685
    72	   436	30		2687
    72	   791	100		8979
    72	   483	81		7298
    72	    72	0		0
   626	   977	83		7465
   626	   208	118		10635
   626	   535	56		5078
   626	   563	86		7767
   626	    69	34		3019
   626	    71	59		5294
   626	   859	120		10773
   626	   746	76		6856
   626	   748	117		10539
   626	   691	53		4735
   626	     9	98		8814
   626	   317	34		3083
   626	   791	65		5861
   626	   630	49		4416
   626	   483	101		9119
   626	   626	0		0
;

end;

