CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
6529563,"Orléans",6529563,"Orléans",0,1
2972191,"Tours",2972191,"Tours",0,1
3031005,"Bourges",3031005,"Bourges",0,1
6428217,"Mehun-sur-Yèvre",3031005,"Bourges",0.38,1
2980107,"Saint-Florent-sur-Cher",3031005,"Bourges",0.37,1
2979790,"Saint-Germain-du-Puy",3031005,"Bourges",0.17,1
2971553,"Trouy",3031005,"Bourges",0.22,1
6456751,"La Chapelle-Saint-Ursin",3031005,"Bourges",0.15,1
2978420,"Saint-Martin-d’Auxigny",3031005,"Bourges",0.33,1
2986962,"Plaimpied-Givaudins",3031005,"Bourges",0.26,1
6447484,"Fussy",3031005,"Bourges",0.18,1
2995647,"Marmagne",3031005,"Bourges",0.22,1
3002199,"Les Aix-d’Angillon",3031005,"Bourges",0.46,1
2994585,"Menetou-Salon",3031005,"Bourges",0.44,1
2997111,"Lunery",3031005,"Bourges",0.48,1
2980494,"Saint-Éloy-de-Gy",3031005,"Bourges",0.22,1
2970627,"Vasselay",3031005,"Bourges",0.2,1
3033228,"Berry-Bouy",3031005,"Bourges",0.21,1
2980324,"Sainte-Solange",3031005,"Bourges",0.32,1
3038073,"Allouis",3031005,"Bourges",0.39,1
3038094,"Allogny",3031005,"Bourges",0.42,1
3030428,"Brécy",3031005,"Bourges",0.44,1
6455656,"Le Subdray",3031005,"Bourges",0.28,1
3019026,"Farges-en-Septaine",3031005,"Bourges",0.48,1
3032213,"Blois",3032213,"Blois",0,1
3026204,"Châteauroux",3026204,"Châteauroux",0,1
3026467,"Chartres",3026467,"Chartres",0,1
3020810,"Dreux",3020810,"Dreux",0,1
2969257,"Vierzon",2969257,"Vierzon",0,1
2994426,"Méreau",2969257,"Vierzon",0.17,1
2969087,"Vignoux-sur-Barangeon",2969257,"Vierzon",0.2,1
3018189,"Foëcy",2969257,"Vierzon",0.22,1
3015423,"Graçay",2969257,"Vierzon",0.48,1
2995248,"Massay",2969257,"Vierzon",0.24,1
2972986,"Theillay",2969257,"Vierzon",0.26,1
2990480,"Neuvy-sur-Barangeon",2969257,"Vierzon",0.43,1
3026019,"Châtres-sur-Cher",2969257,"Vierzon",0.33,1
2989611,"Olivet",2989611,"Olivet",0,1
3009484,"La Ferté-Saint-Aubin",2989611,"Olivet",0.42,1
6434622,"Jargeau",2989611,"Olivet",0.42,1
6434641,"Marcilly-en-Villette",2989611,"Olivet",0.36,1
3018676,"Férolles",2989611,"Olivet",0.4,1
2970110,"Vendôme",2970110,"Vendôme",0,1
6434081,"Oucques",2970110,"Vendôme",0.44,1
2997123,"Lunay",2970110,"Vendôme",0.28,1
3005541,"La Ville-aux-Clercs",2970110,"Vendôme",0.35,1
2987436,"Pezou",2970110,"Vendôme",0.25,1
3017106,"Fréteval",2970110,"Vendôme",0.38,1
6433106,"Saint-Cyr-sur-Loire",6433106,"Saint-Cyr-sur-Loire",0,1
2990637,"Neuillé-Pont-Pierre",6433106,"Saint-Cyr-sur-Loire",0.47,1
2969779,"Montargis",2969779,"Montargis",0,1
3027531,"Châlette-sur-Loing",2969779,"Montargis",0.04,1
6454162,"Villemandeur",2969779,"Montargis",0.05,1
6614869,"Ferrières",2969779,"Montargis",0.28,1
2988632,"Pannes",2969779,"Montargis",0.14,1
3002086,"Dordives",2969779,"Montargis",0.41,1
6434568,"Corquilleroy",2969779,"Montargis",0.15,1
2990261,"Nogent-sur-Vernisson",2969779,"Montargis",0.42,1
3027923,"Cepoy",2969779,"Montargis",0.14,1
2979807,"Saint-Germain-des-Prés",2969779,"Montargis",0.25,1
6434602,"Fontenay-sur-Loing",2969779,"Montargis",0.31,1
2983062,"Corbeilles",2969779,"Montargis",0.4,1
2990912,"Nargis",2969779,"Montargis",0.32,1
3025316,"Chevillon-sur-Huillard",2969779,"Montargis",0.22,1
3009638,"Ladon",2969779,"Montargis",0.36,1
6434749,"Triguères",2969779,"Montargis",0.49,1
2992793,"Montcresson",2969779,"Montargis",0.29,1
3025000,"Chuelles",2969779,"Montargis",0.43,1
2978116,"Saint-Maurice-sur-Fessard",2969779,"Montargis",0.21,1
2968073,"Vimory",2969779,"Montargis",0.16,1
6456039,"La Selle-sur-le-Bied",2969779,"Montargis",0.36,1
3016097,"Gien",3016097,"Gien",0,1
3005811,"Amilly",3005811,"Amilly",0,1
3026076,"Châtillon-Coligny",3005811,"Amilly",0.44,1
3026285,"Châteaudun",3026285,"Châteaudun",0,1
6455030,"Brou",3026285,"Châteaudun",0.5,1
