NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	6529563	Orléans	282828.00	472.32	339.39	709.90	0.00	755.15	1.87	1.41	0.88	0.08
2	2972191	Tours	135787.00	226.76	162.94	340.83	0.00	362.55	0.90	0.68	0.42	0.04
2	3031005	Bourges	114157.00	190.64	136.99	286.53	0.00	304.80	0.75	0.57	0.35	0.03
2	3032213	Blois	46086.00	76.96	55.30	115.68	0.00	123.05	0.30	0.23	0.14	0.01
2	3026204	Châteauroux	43741.00	73.05	52.49	109.79	0.00	116.79	0.29	0.22	0.14	0.01
2	3026467	Chartres	38578.00	64.43	46.29	96.83	0.00	103.00	0.25	0.19	0.12	0.01
2	3020810	Dreux	31044.00	51.84	37.25	77.92	0.00	82.89	0.20	0.16	0.10	0.01
2	2969257	Vierzon	40348.00	67.38	48.42	101.27	0.00	107.73	0.27	0.20	0.13	0.01
2	2989611	Olivet	37271.00	62.24	44.73	93.55	0.00	99.51	0.25	0.19	0.12	0.01
2	2970110	Vendôme	22371.00	37.36	26.85	56.15	0.00	59.73	0.15	0.11	0.07	0.01
2	6433106	Saint-Cyr-sur-Loire	18013.00	30.08	21.62	45.21	0.00	48.09	0.12	0.09	0.06	0.01
2	2969779	Montargis	69457.00	115.99	83.35	174.34	0.00	185.45	0.46	0.35	0.22	0.02
2	3016097	Gien	21291.00	35.56	25.55	53.44	0.00	56.85	0.14	0.11	0.07	0.01
2	3005811	Amilly	18946.00	31.64	22.74	47.55	0.00	50.59	0.13	0.09	0.06	0.01
2	3026285	Châteaudun	25083.00	41.89	30.10	62.96	0.00	66.97	0.17	0.13	0.08	0.01
2	2995246	Amboise	131091.00	218.92	157.31	329.04	0.00	350.01	0.87	0.66	0.41	0.04
2	6430921	Vernouillet	54073.00	90.30	64.89	135.72	0.00	144.37	0.36	0.27	0.17	0.02
2	6448666	Chambray-lès-Tours	11738.00	19.60	14.09	29.46	0.00	31.34	0.08	0.06	0.04	0.00
2	2969102	Issoudun	16825.00	28.10	20.19	42.23	0.00	44.92	0.11	0.08	0.05	0.01
2	2996645	Mainvilliers	31017.00	51.80	37.22	77.85	0.00	82.82	0.20	0.16	0.10	0.01
2	3010265	La Chapelle-Saint-Mesmin	10205.00	17.04	12.25	25.61	0.00	27.25	0.07	0.05	0.03	0.00
2	2990272	Nogent-le-Rotrou	16000.00	26.72	19.20	40.16	0.00	42.72	0.11	0.08	0.05	0.00
2	8290211	Saint-Doulchard	9549.00	15.95	11.46	23.97	0.00	25.50	0.06	0.05	0.03	0.00
2	2981837	Saint-Amand-Montrond	9531.00	15.92	11.44	23.92	0.00	25.45	0.06	0.05	0.03	0.00
2	2987002	Pithiviers	23767.00	39.69	28.52	59.66	0.00	63.46	0.16	0.12	0.07	0.01
2	6449183	Chécy	8636.00	14.42	10.36	21.68	0.00	23.06	0.06	0.04	0.03	0.00
2	3025132	Chinon	37279.00	62.26	44.73	93.57	0.00	99.53	0.25	0.19	0.12	0.01
2	6448640	Ballan-Miré	134263.00	224.22	161.12	337.00	0.00	358.48	0.89	0.67	0.42	0.04
2	3034297	Beaugency	33269.00	55.56	39.92	83.51	0.00	88.83	0.22	0.17	0.10	0.01
2	3005270	Le Blanc	9606.00	16.04	11.53	24.11	0.00	25.65	0.06	0.05	0.03	0.00
2	2997996	Loches	9906.00	16.54	11.89	24.86	0.00	26.45	0.07	0.05	0.03	0.00
2	6434738	Sully-sur-Loire	39179.00	65.43	47.01	98.34	0.00	104.61	0.26	0.20	0.12	0.01
2	6449157	Briare	18830.00	31.45	22.60	47.26	0.00	50.28	0.12	0.09	0.06	0.01
2	6433044	Luynes	7825.00	13.07	9.39	19.64	0.00	20.89	0.05	0.04	0.02	0.00
2	3031702	Bonneval	9287.00	15.51	11.14	23.31	0.00	24.80	0.06	0.05	0.03	0.00
2	3026208	Château-Renault	11087.00	18.52	13.30	27.83	0.00	29.60	0.07	0.06	0.03	0.00
2	2990550	Neuville-aux-Bois	19526.00	32.61	23.43	49.01	0.00	52.13	0.13	0.10	0.06	0.01
2	3008020	Lamotte-Beuvron	19542.00	32.64	23.45	49.05	0.00	52.18	0.13	0.10	0.06	0.01
2	6434132	Selles-sur-Cher	33890.00	56.60	40.67	85.06	0.00	90.49	0.22	0.17	0.11	0.01
2	6456884	La Chaussée-Saint-Victor	4530.00	7.57	5.44	11.37	0.00	12.10	0.03	0.02	0.01	0.00
2	3029345	Buzançais	7396.00	12.35	8.88	18.56	0.00	19.75	0.05	0.04	0.02	0.00
2	2980403	Sainte-Maure-de-Touraine	9936.00	16.59	11.92	24.94	0.00	26.53	0.07	0.05	0.03	0.00
2	3004468	Le Coudray	4131.00	6.90	4.96	10.37	0.00	11.03	0.03	0.02	0.01	0.00
2	3010154	La Châtre	12899.00	21.54	15.48	32.38	0.00	34.44	0.09	0.06	0.04	0.00
2	3027598	Chaingy	3775.00	6.30	4.53	9.48	0.00	10.08	0.02	0.02	0.01	0.00
2	6434061	Montoire-sur-le-Loir	10278.00	17.16	12.33	25.80	0.00	27.44	0.07	0.05	0.03	0.00
2	3020678	Dun-sur-Auron	24705.00	41.26	29.65	62.01	0.00	65.96	0.16	0.12	0.08	0.01
2	2978184	Saint-Maur	38558.00	64.39	46.27	96.78	0.00	102.95	0.25	0.19	0.12	0.01
2	3008418	La Loupe	7491.00	12.51	8.99	18.80	0.00	20.00	0.05	0.04	0.02	0.00
2	6455923	La Membrolle-sur-Choisille	8923.00	14.90	10.71	22.40	0.00	23.82	0.06	0.04	0.03	0.00
2	2998718	Levroux	2931.00	4.89	3.52	7.36	0.00	7.83	0.02	0.01	0.01	0.00
2	2981898	Saint-Aignan	2844.00	4.75	3.41	7.14	0.00	7.59	0.02	0.01	0.01	0.00
2	3023063	Cour-Cheverny	2824.00	4.72	3.39	7.09	0.00	7.54	0.02	0.01	0.01	0.00
2	3027625	Chailles	38565.00	64.40	46.28	96.80	0.00	102.97	0.25	0.19	0.12	0.01
2	2981305	Saint-Branchs	9464.00	15.80	11.36	23.75	0.00	25.27	0.06	0.05	0.03	0.00
2	3026053	Châtillon-sur-Indre	7954.00	13.28	9.54	19.96	0.00	21.24	0.05	0.04	0.02	0.00
2	2971056	Valençay	2351.00	3.93	2.82	5.90	0.00	6.28	0.02	0.01	0.01	0.00
2	3013007	Huisseau-sur-Cosson	3528.00	5.89	4.23	8.86	0.00	9.42	0.02	0.02	0.01	0.00
2	3035786	Auzouer-en-Touraine	9896.00	16.53	11.88	24.84	0.00	26.42	0.07	0.05	0.03	0.00
2	3034122	Beaune-la-Rolande	6913.00	11.54	8.30	17.35	0.00	18.46	0.05	0.03	0.02	0.00
2	2991895	Morancez	1904.00	3.18	2.28	4.78	0.00	5.08	0.01	0.01	0.01	0.00
2	2990274	Nogent-le-Phaye	75271.00	125.70	90.33	188.93	0.00	200.97	0.50	0.38	0.23	0.02
2	6453745	Sancerre	8094.00	13.52	9.71	20.32	0.00	21.61	0.05	0.04	0.03	0.00
2	2976050	Saran	182257.00	304.37	218.71	457.47	0.00	486.63	1.20	0.91	0.56	0.05
