CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
286,Kouvola,286,Kouvola,0.00,1
698,Rovaniemi,698,Rovaniemi,0.00,1
491,Mikkeli,491,Mikkeli,0.00,1
734,Salo,734,Salo,0.00,1
272,Kokkola,272,Kokkola,0.00,1
106,Hyvinkää,543,Nurmijärvi,0.46,1
543,Nurmijärvi,543,Nurmijärvi,0.00,1
186,Järvenpää,543,Nurmijärvi,0.38,1
858,Tuusula,543,Nurmijärvi,0.35,1
245,Kerava,543,Nurmijärvi,0.44,1
205,Kajaani,205,Kajaani,0.00,1
740,Savonlinna,740,Savonlinna,0.00,1
710,Raasepori,710,Raasepori,0.00,1
153,Imatra,153,Imatra,0.00,1
700,Ruokolahti,153,Imatra,0.28,1
790,Sastamala,790,Sastamala,0.00,1
678,Raahe,678,Raahe,0.00,1
297,Kuopio,749,Siilinjärvi,0.51,1
749,Siilinjärvi,749,Siilinjärvi,0.00,1
182,Jämsä,182,Jämsä,0.00,1
285,Kotka,75,Hamina,0.45,1
75,Hamina,75,Hamina,0.00,1
111,Heinola,111,Heinola,0.00,1
837,Tampere,604,Pirkkala,0.17,1
536,Nokia,604,Pirkkala,0.19,1
980,Ylöjärvi,604,Pirkkala,0.25,1
418,Lempäälä,604,Pirkkala,0.45,1
604,Pirkkala,604,Pirkkala,0.00,1
922,Vesilahti,604,Pirkkala,0.42,1
410,Laukaa,410,Laukaa,0.00,1
593,Pieksämäki,593,Pieksämäki,0.00,1
564,Oulu,244,Kempele,0.29,1
244,Kempele,244,Kempele,0.00,1
425,Liminka,244,Kempele,0.31,1
859,Tyrnävä,244,Kempele,0.48,1
398,Lahti,560,Orimattila,0.50,1
560,Orimattila,560,Orimattila,0.00,1
305,Kuusamo,305,Kuusamo,0.00,1
853,Turku,445,Pargas,0.42,1
445,Pargas,445,Pargas,0.00,1
167,Joensuu,276,Kontiolahti,0.48,1
276,Kontiolahti,276,Kontiolahti,0.00,1
233,Kauhava,408,Lapua,0.37,1
408,Lapua,408,Lapua,0.00,1
232,Kauhajoki,232,Kauhajoki,0.00,1
743,Seinäjoki,145,Ilmajoki,0.36,1
301,Kurikka,145,Ilmajoki,0.40,1
145,Ilmajoki,145,Ilmajoki,0.00,1
426,Liperi,426,Liperi,0.00,1
10,Alavus,10,Alavus,0.00,1
422,Lieksa,422,Lieksa,0.00,1
535,Nivala,535,Nivala,0.00,1
765,Sotkamo,765,Sotkamo,0.00,1
102,Huittinen,102,Huittinen,0.00,1
249,Keuruu,249,Keuruu,0.00,1
495,Multia,249,Keuruu,0.43,1
402,Lapinlahti,402,Lapinlahti,0.00,1
139,Ii,139,Ii,0.00,1
915,Varkaus,420,Leppävirta,0.50,1
420,Leppävirta,420,Leppävirta,0.00,1
729,Saarijärvi,729,Saarijärvi,0.00,1
179,Jyväskylä,500,Muurame,0.30,1
500,Muurame,500,Muurame,0.00,1
91,Helsinki,235,Kauniainen,0.30,1
49,Espoo,235,Kauniainen,0.09,1
92,Vantaa,235,Kauniainen,0.49,1
