NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,286,Kouvola,73577.00,9.56,46.35,26.49,25.75,0.00,0.00,0.00,0.00,0.00
1,698,Rovaniemi,66467.00,8.64,41.87,23.93,23.26,0.00,0.00,0.00,0.00,0.00
1,491,Mikkeli,48693.00,6.33,30.68,17.53,17.04,0.00,0.00,0.00,0.00,0.00
1,734,Salo,47619.00,6.19,30.00,17.14,16.67,0.00,0.00,0.00,0.00,0.00
1,272,Kokkola,47598.00,6.19,29.99,17.14,16.66,0.00,0.00,0.00,0.00,0.00
1,543,Nurmijärvi,224940.00,29.24,141.71,80.98,78.73,0.00,0.00,0.00,0.00,0.00
1,205,Kajaani,34732.00,4.52,21.88,12.50,12.16,0.00,0.00,0.00,0.00,0.00
1,740,Savonlinna,28185.00,3.66,17.76,10.15,9.86,0.00,0.00,0.00,0.00,0.00
1,710,Raasepori,26057.00,3.39,16.42,9.38,9.12,0.00,0.00,0.00,0.00,0.00
1,153,Imatra,27216.00,3.54,17.15,9.80,9.53,0.00,0.00,0.00,0.00,0.00
1,790,Sastamala,21791.00,2.83,13.73,7.84,7.63,0.00,0.00,0.00,0.00,0.00
1,678,Raahe,22491.00,2.92,14.17,8.10,7.87,0.00,0.00,0.00,0.00,0.00
1,749,Siilinjärvi,145519.00,18.92,91.68,52.39,50.93,0.00,0.00,0.00,0.00,0.00
1,182,Jämsä,17156.00,2.23,10.81,6.18,6.00,0.00,0.00,0.00,0.00,0.00
1,75,Hamina,65436.00,8.51,41.22,23.56,22.90,0.00,0.00,0.00,0.00,0.00
1,111,Heinola,16672.00,2.17,10.50,6.00,5.84,0.00,0.00,0.00,0.00,0.00
1,604,Pirkkala,390675.00,50.79,246.13,140.64,136.74,0.00,0.00,0.00,0.00,0.00
1,410,Laukaa,18487.00,2.40,11.65,6.66,6.47,0.00,0.00,0.00,0.00,0.00
1,593,Pieksämäki,14892.00,1.94,9.38,5.36,5.21,0.00,0.00,0.00,0.00,0.00
1,244,Kempele,261786.00,34.03,164.93,94.24,91.62,0.00,0.00,0.00,0.00,0.00
1,560,Orimattila,135921.00,17.67,85.63,48.93,47.57,0.00,0.00,0.00,0.00,0.00
1,305,Kuusamo,14178.00,1.84,8.93,5.10,4.96,0.00,0.00,0.00,0.00,0.00
1,445,Pargas,221352.00,28.78,139.45,79.69,77.47,0.00,0.00,0.00,0.00,0.00
1,276,Kontiolahti,93431.00,12.15,58.86,33.64,32.70,0.00,0.00,0.00,0.00,0.00
1,408,Lapua,26818.00,3.49,16.90,9.65,9.39,0.00,0.00,0.00,0.00,0.00
1,232,Kauhajoki,11592.00,1.51,7.30,4.17,4.06,0.00,0.00,0.00,0.00,0.00
1,145,Ilmajoki,98726.00,12.83,62.20,35.54,34.55,0.00,0.00,0.00,0.00,0.00
1,426,Liperi,11314.00,1.47,7.13,4.07,3.96,0.00,0.00,0.00,0.00,0.00
1,10,Alavus,10100.00,1.31,6.36,3.64,3.54,0.00,0.00,0.00,0.00,0.00
1,422,Lieksa,9068.00,1.18,5.71,3.26,3.17,0.00,0.00,0.00,0.00,0.00
1,535,Nivala,9405.00,1.22,5.93,3.39,3.29,0.00,0.00,0.00,0.00,0.00
1,765,Sotkamo,9798.00,1.27,6.17,3.53,3.43,0.00,0.00,0.00,0.00,0.00
1,102,Huittinen,9044.00,1.18,5.70,3.26,3.17,0.00,0.00,0.00,0.00,0.00
1,249,Keuruu,9723.00,1.26,6.13,3.50,3.40,0.00,0.00,0.00,0.00,0.00
1,402,Lapinlahti,8388.00,1.09,5.28,3.02,2.94,0.00,0.00,0.00,0.00,0.00
1,139,Ii,9430.00,1.23,5.94,3.39,3.30,0.00,0.00,0.00,0.00,0.00
1,420,Leppävirta,26401.00,3.43,16.63,9.50,9.24,0.00,0.00,0.00,0.00,0.00
1,729,Saarijärvi,8084.00,1.05,5.09,2.91,2.83,0.00,0.00,0.00,0.00,0.00
1,500,Muurame,162702.00,21.15,102.50,58.57,56.95,0.00,0.00,0.00,0.00,0.00
1,235,Kauniainen,1358351.00,176.59,855.76,489.01,475.42,0.00,0.00,0.00,0.00,0.00
1,224,Karkkila,37816.00,4.92,23.82,13.61,13.24,0.00,0.00,0.00,0.00,0.00
1,78,Hanko,6829.00,0.89,4.30,2.46,2.39,0.00,0.00,0.00,0.00,0.00
1,290,Kuhmo,6738.00,0.88,4.24,2.43,2.36,0.00,0.00,0.00,0.00,0.00
1,758,Sodankylä,7409.00,0.96,4.67,2.67,2.59,0.00,0.00,0.00,0.00,0.00
1,263,Kiuruvesi,6695.00,0.87,4.22,2.41,2.34,0.00,0.00,0.00,0.00,0.00
1,241,Keminmaa,45339.00,5.89,28.56,16.32,15.87,0.00,0.00,0.00,0.00,0.00
1,777,Suomussalmi,6365.00,0.83,4.01,2.29,2.23,0.00,0.00,0.00,0.00,0.00
1,615,Pudasjärvi,6920.00,0.90,4.36,2.49,2.42,0.00,0.00,0.00,0.00,0.00
1,433,Loppi,35135.00,4.57,22.14,12.65,12.30,0.00,0.00,0.00,0.00,0.00
1,541,Nurmes,8149.00,1.06,5.13,2.93,2.85,0.00,0.00,0.00,0.00,0.00
1,320,Kemijärvi,6243.00,0.81,3.93,2.25,2.19,0.00,0.00,0.00,0.00,0.00
1,563,Oulainen,7322.00,0.95,4.61,2.64,2.56,0.00,0.00,0.00,0.00,0.00
1,893,Nykarleby,36916.00,4.80,23.26,13.29,12.92,0.00,0.00,0.00,0.00,0.00
1,69,Haapajärvi,5926.00,0.77,3.73,2.13,2.07,0.00,0.00,0.00,0.00,0.00
1,79,Harjavalta,34298.00,4.46,21.61,12.35,12.00,0.00,0.00,0.00,0.00,0.00
1,143,Ikaalinen,16119.00,2.10,10.15,5.80,5.64,0.00,0.00,0.00,0.00,0.00
1,71,Haapavesi,5851.00,0.76,3.69,2.11,2.05,0.00,0.00,0.00,0.00,0.00
1,309,Outokumpu,5606.00,0.73,3.53,2.02,1.96,0.00,0.00,0.00,0.00,0.00
1,508,Mänttä-Vilppula,8202.00,1.07,5.17,2.95,2.87,0.00,0.00,0.00,0.00,0.00
1,783,Säkylä,5927.00,0.77,3.73,2.13,2.07,0.00,0.00,0.00,0.00,0.00
1,936,Virrat,5685.00,0.74,3.58,2.05,1.99,0.00,0.00,0.00,0.00,0.00
1,148,Inari,6928.00,0.90,4.36,2.49,2.42,0.00,0.00,0.00,0.00,0.00
1,581,Parkano,5683.00,0.74,3.58,2.05,1.99,0.00,0.00,0.00,0.00,0.00
1,288,Kronoby,12206.00,1.59,7.69,4.39,4.27,0.00,0.00,0.00,0.00,0.00
1,635,Pälkäne,59952.00,7.79,37.77,21.58,20.98,0.00,0.00,0.00,0.00,0.00
1,931,Viitasaari,5212.00,0.68,3.28,1.88,1.82,0.00,0.00,0.00,0.00,0.00
1,178,Juva,5048.00,0.66,3.18,1.82,1.77,0.00,0.00,0.00,0.00,0.00
1,261,Kittilä,6326.00,0.82,3.99,2.28,2.21,0.00,0.00,0.00,0.00,0.00
1,755,Siuntio,54978.00,7.15,34.64,19.79,19.24,0.00,0.00,0.00,0.00,0.00
1,507,Mäntyharju,5034.00,0.65,3.17,1.81,1.76,0.00,0.00,0.00,0.00,0.00
1,704,Rusko,94493.00,12.28,59.53,34.02,33.07,0.00,0.00,0.00,0.00,0.00
1,989,Ähtäri,4734.00,0.62,2.98,1.70,1.66,0.00,0.00,0.00,0.00,0.00
1,51,Eurajoki,46991.00,6.11,29.60,16.92,16.45,0.00,0.00,0.00,0.00,0.00
1,531,Nakkila,84566.00,10.99,53.28,30.44,29.60,0.00,0.00,0.00,0.00,0.00
1,213,Kangasniemi,4756.00,0.62,3.00,1.71,1.66,0.00,0.00,0.00,0.00,0.00
1,475,Malax,92440.00,12.02,58.24,33.28,32.35,0.00,0.00,0.00,0.00,0.00
1,217,Kannus,5087.00,0.66,3.20,1.83,1.78,0.00,0.00,0.00,0.00,0.00
1,169,Jokioinen,29744.00,3.87,18.74,10.71,10.41,0.00,0.00,0.00,0.00,0.00
1,146,Ilomantsi,3908.00,0.51,2.46,1.41,1.37,0.00,0.00,0.00,0.00,0.00
1,77,Hankasalmi,4100.00,0.53,2.58,1.48,1.44,0.00,0.00,0.00,0.00,0.00
1,611,Pornainen,108141.00,14.06,68.13,38.93,37.85,0.00,0.00,0.00,0.00,0.00
1,746,Sievi,19633.00,2.55,12.37,7.07,6.87,0.00,0.00,0.00,0.00,0.00
1,171,Joroinen,3999.00,0.52,2.52,1.44,1.40,0.00,0.00,0.00,0.00,0.00
1,176,Juuka,3743.00,0.49,2.36,1.35,1.31,0.00,0.00,0.00,0.00,0.00
1,887,Urjala,19521.00,2.54,12.30,7.03,6.83,0.00,0.00,0.00,0.00,0.00
1,152,Isokyrö,17465.00,2.27,11.00,6.29,6.11,0.00,0.00,0.00,0.00,0.00
1,595,Pielavesi,3633.00,0.47,2.29,1.31,1.27,0.00,0.00,0.00,0.00,0.00
1,848,Tohmajärvi,12107.00,1.57,7.63,4.36,4.24,0.00,0.00,0.00,0.00,0.00
1,172,Joutsa,3720.00,0.48,2.34,1.34,1.30,0.00,0.00,0.00,0.00,0.00
1,170,Jomala,28439.00,3.70,17.92,10.24,9.95,0.00,0.00,0.00,0.00,0.00
1,702,Ruovesi,3606.00,0.47,2.27,1.30,1.26,0.00,0.00,0.00,0.00,0.00
1,607,Polvijärvi,3628.00,0.47,2.29,1.31,1.27,0.00,0.00,0.00,0.00,0.00
1,976,Ylitornio,3284.00,0.43,2.07,1.18,1.15,0.00,0.00,0.00,0.00,0.00
1,762,Sonkajärvi,22756.00,2.96,14.34,8.19,7.96,0.00,0.00,0.00,0.00,0.00
1,226,Karstula,3211.00,0.42,2.02,1.16,1.12,0.00,0.00,0.00,0.00,0.00
1,601,Pihtipudas,3380.00,0.44,2.13,1.22,1.18,0.00,0.00,0.00,0.00,0.00
1,832,Taivalkoski,3380.00,0.44,2.13,1.22,1.18,0.00,0.00,0.00,0.00,0.00
1,683,Ranua,3135.00,0.41,1.98,1.13,1.10,0.00,0.00,0.00,0.00,0.00
