lat_departure,lon_departure,lat_arrival,lon_arrival
48.4869,7.4894,48.4219,7.6611
48.5247,7.5656,48.4219,7.6611
48.3589,7.5789,48.4219,7.6611
48.3194,7.7028,48.4219,7.6611
48.2889,7.5653,48.4219,7.6611
48.525,7.4858,48.4219,7.6611
48.4914,7.6658,48.4219,7.6611
48.4772,7.4408,48.4219,7.6611
48.5347,7.6372,48.4219,7.6611
48.5856,7.6481,48.4219,7.6611
48.3033,7.5,48.4219,7.6611
48.3589,7.4633,48.4219,7.6611
48.3239,7.4275,48.4219,7.6611
48.5033,7.5317,48.4219,7.6611
48.5811,7.6269,48.4219,7.6611
48.2683,7.5342,48.4219,7.6611
48.2636,7.5883,48.4219,7.6611
48.5639,7.5656,48.4219,7.6611
48.2508,7.6031,48.4219,7.6611
48.5608,7.5319,48.4219,7.6611
48.3864,7.4178,48.4219,7.6611
48.4483,7.6728,48.4219,7.6611
48.4756,7.5667,48.4219,7.6611
48.5286,7.5936,48.4219,7.6611
48.5592,7.6139,48.4219,7.6611
48.4578,7.4256,48.4219,7.6611
48.3969,7.5892,48.4219,7.6611
48.4489,7.5431,48.4219,7.6611
48.4692,7.6389,48.4219,7.6611
48.395,7.6228,48.4219,7.6611
48.4533,7.4644,48.4219,7.6611
48.5697,7.5269,48.4219,7.6611
48.3317,7.6808,48.4219,7.6611
48.4214,7.5214,48.4219,7.6611
48.3603,7.6892,48.4219,7.6611
48.3828,7.6133,48.4219,7.6611
48.5222,7.5283,48.4219,7.6611
48.5058,7.6092,48.4219,7.6611
48.5797,7.6017,48.4219,7.6611
48.4475,7.5161,48.4219,7.6611
48.4108,7.4678,48.4219,7.6611
48.3803,7.5678,48.4219,7.6611
48.4953,7.5722,48.4219,7.6611
48.3797,7.4914,48.4219,7.6611
48.2833,7.6092,48.4219,7.6611
48.3392,7.6158,48.4219,7.6611
48.4664,7.6761,48.4219,7.6611
48.82,7.79,48.7319,7.7083
48.6078,7.75,48.7319,7.7083
48.6139,7.7519,48.7319,7.7083
48.7664,7.8569,48.7319,7.7083
48.6242,7.7547,48.7319,7.7083
48.7319,7.7083,48.7319,7.7083
48.635,7.7408,48.7319,7.7083
48.6581,7.8283,48.7319,7.7083
48.6675,7.7131,48.7319,7.7083
48.6067,7.6853,48.7319,7.7083
48.7619,7.9517,48.7319,7.7083
48.8192,7.7281,48.7319,7.7083
48.6922,7.8833,48.7319,7.7083
48.7303,7.9075,48.7319,7.7083
48.6436,7.7142,48.7319,7.7083
48.6964,7.7839,48.7319,7.7083
48.6458,7.7522,48.7319,7.7083
48.6228,7.4931,48.7319,7.7083
48.6628,7.6069,48.7319,7.7083
48.7594,7.57,48.7319,7.7083
48.8253,7.4828,48.7319,7.7083
48.9056,7.6631,48.7319,7.7083
48.7839,7.8636,48.7319,7.7083
48.7164,7.8039,48.7319,7.7083
48.6514,7.6978,48.7319,7.7083
48.8631,7.6797,48.7319,7.7083
48.7547,7.8164,48.7319,7.7083
48.7564,7.7778,48.7319,7.7083
48.8444,7.6108,48.7319,7.7083
48.7539,7.4667,48.7319,7.7083
48.7236,7.7544,48.7319,7.7083
48.7119,7.9161,48.7319,7.7083
48.6756,7.8561,48.7319,7.7083
48.6792,7.6581,48.7319,7.7083
48.7908,7.8319,48.7319,7.7083
48.8014,7.9061,48.7319,7.7083
48.6042,7.5944,48.7319,7.7083
48.7575,7.6442,48.7319,7.7083
48.7569,7.6017,48.7319,7.7083
48.6567,7.5678,48.7319,7.7083
48.6242,7.7039,48.7319,7.7083
48.7556,7.9053,48.7319,7.7083
48.8303,7.6553,48.7319,7.7083
48.7722,7.7383,48.7319,7.7083
48.6811,7.6942,48.7319,7.7083
48.6117,7.5611,48.7319,7.7083
48.6436,7.6708,48.7319,7.7083
48.8114,7.7008,48.7319,7.7083
48.6306,7.6697,48.7319,7.7083
48.8494,7.6286,48.7319,7.7083
48.905,7.6303,48.7319,7.7083
48.7222,7.6358,48.7319,7.7083
48.6711,7.5103,48.7319,7.7083
48.8964,7.7683,48.7319,7.7083
48.74,7.8069,48.7319,7.7083
48.8497,7.6108,48.7319,7.7083
48.6142,7.6928,48.7319,7.7083
48.635,7.6669,48.7319,7.7083
49.2494,6.0947,49.1589,5.8772
49.1589,5.8772,49.1589,5.8772
49.2231,5.9928,49.1589,5.8772
49.2486,5.9394,49.1589,5.8772
49.1917,6.0022,49.1589,5.8772
49.2128,5.6364,49.1589,5.8772
49.3244,5.9364,49.1589,5.8772
49.2119,5.9769,49.1589,5.8772
49.3067,5.7864,49.1589,5.8772
49.2917,5.7425,49.1589,5.8772
49.3106,5.8997,49.1589,5.8772
49.1675,5.8567,49.1589,5.8772
49.2119,5.9356,49.1589,5.8772
49.1669,6.0428,49.1589,5.8772
49.1889,6.0364,49.1589,5.8772
49.2836,5.8928,49.1589,5.8772
49.1725,5.8811,49.1589,5.8772
49.2342,5.9639,49.1589,5.8772
49.1711,5.9142,49.1589,5.8772
49.1731,5.9675,49.1589,5.8772
49.1439,5.9342,49.1589,5.8772
49.0539,5.9989,49.1589,5.8772
49.2856,5.7772,49.1589,5.8772
49.2878,5.9639,49.1589,5.8772
49.2064,5.9436,49.1589,5.8772
47.8625,5.3331,47.8625,5.3331
48.0294,5.3453,47.8625,5.3331
47.8031,5.4278,47.8625,5.3331
47.9497,5.2867,47.8625,5.3331
47.8319,5.3272,47.8625,5.3331
48.2506,6.42,48.2506,6.42
48.3458,6.6347,48.2506,6.42
48.3369,6.3286,48.2506,6.42
48.3064,6.385,48.2506,6.42
48.1989,6.3522,48.2506,6.42
48.3142,6.3931,48.2506,6.42
48.0817,7.3556,47.9578,7.2978
47.7822,7.3481,47.9578,7.2978
47.8075,7.3369,47.9578,7.2978
47.7914,7.3381,47.9578,7.2978
47.8067,7.1758,47.9578,7.2978
47.9075,7.2103,47.9578,7.2978
47.8053,7.2375,47.9578,7.2978
48.0731,7.29,47.9578,7.2978
47.8656,7.3525,47.9578,7.2978
47.8858,7.2292,47.9578,7.2978
48.0794,7.3944,47.9578,7.2978
47.7867,7.3731,47.9578,7.2978
48.0947,7.3064,47.9578,7.2978
48.0414,7.1342,47.9578,7.2978
47.9578,7.2978,47.9578,7.2978
47.8572,7.2619,47.9578,7.2978
47.8267,7.2531,47.9578,7.2978
48.0864,7.2806,47.9578,7.2978
47.7792,7.2806,47.9578,7.2978
47.9025,7.2539,47.9578,7.2978
47.9278,7.1864,47.9578,7.2978
48.0086,7.3847,47.9578,7.2978
47.8369,7.3056,47.9578,7.2978
48.0156,7.5478,47.9578,7.2978
47.8003,7.3803,47.9578,7.2978
48.0408,7.5433,47.9578,7.2978
48.1392,7.2608,47.9578,7.2978
47.9617,7.2381,47.9578,7.2978
47.8786,7.3047,47.9578,7.2978
47.9153,7.5358,47.9578,7.2978
47.8231,7.3583,47.9578,7.2978
48.1256,7.3781,47.9578,7.2978
48.0625,7.4169,47.9578,7.2978
48.11,7.1931,47.9578,7.2978
47.885,7.5381,47.9578,7.2978
48.0181,7.5283,47.9578,7.2978
47.8972,7.3558,47.9578,7.2978
48.0433,7.4136,47.9578,7.2978
48.0189,7.3261,47.9578,7.2978
48.1256,7.2819,47.9578,7.2978
47.8203,7.1789,47.9578,7.2978
48.0569,7.2994,47.9578,7.2978
48.0431,7.3058,47.9578,7.2978
47.9133,7.3558,47.9578,7.2978
47.8364,7.18,47.9578,7.2978
47.8197,7.3817,47.9578,7.2978
47.8683,7.4508,47.9578,7.2978
47.9408,7.1586,47.9578,7.2978
47.9756,7.4883,47.9578,7.2978
47.9844,7.2894,47.9578,7.2978
48.1125,7.4206,47.9578,7.2978
48.0539,7.1042,47.9578,7.2978
47.8206,7.1522,47.9578,7.2978
47.9117,7.4453,47.9578,7.2978
48.1344,7.3008,47.9578,7.2978
48.0533,7.2056,47.9578,7.2978
47.9108,7.2925,47.9578,7.2978
47.9664,7.3953,47.9578,7.2978
47.8497,7.2192,47.9578,7.2978
48.0625,7.48,47.9578,7.2978
48.0892,7.4508,47.9578,7.2978
48.0058,7.5592,47.9578,7.2978
48.0625,7.1025,47.9578,7.2978
47.8883,7.2814,47.9578,7.2978
47.9167,7.2461,47.9578,7.2978
48.0961,7.4369,47.9578,7.2978
47.8519,7.5219,47.9578,7.2978
48.0122,7.0703,47.9578,7.2978
48.0281,7.5017,47.9578,7.2978
47.9347,7.2322,47.9578,7.2978
47.9694,7.5417,47.9578,7.2978
47.99,7.5564,47.9578,7.2978
49.09,4.8972,49.09,4.8972
49.1061,5.0708,49.09,4.8972
48.3917,4.5256,48.3917,4.5256
48.2383,4.4678,48.3917,4.5256
48.4778,4.77,48.3917,4.5256
48.7189,3.7228,48.7533,3.9906
48.9044,4.0033,48.7533,3.9906
48.7533,3.9906,48.7533,3.9906
48.6678,4.2069,48.7533,3.9906
48.725,3.9211,48.7533,3.9906
48.3556,5.6961,48.3189,5.5811
48.3189,5.5811,48.3189,5.5811
47.9539,5.7494,47.9539,5.7494
48.68,5.8406,48.6017,5.665
48.6842,5.7864,48.6017,5.665
48.6017,5.665,48.6017,5.665
48.5275,5.8972,48.6017,5.665
48.7739,5.6086,48.6017,5.665
48.6425,5.8258,48.6017,5.665
48.5136,5.5072,48.6017,5.665
47.75,7.34,47.7178,7.1617
47.7486,7.4044,47.7178,7.1617
47.7483,7.3669,47.7178,7.1617
47.7689,7.3017,47.7178,7.1617
47.8067,7.1044,47.7178,7.1617
47.7233,7.3228,47.7178,7.1617
47.7597,7.2806,47.7178,7.1617
47.6231,7.2394,47.7178,7.1617
47.7358,7.2706,47.7178,7.1617
47.7736,6.9958,47.7178,7.1617
47.8019,7.1208,47.7178,7.1617
47.6953,7.2956,47.7178,7.1617
47.6725,7.265,47.7178,7.1617
47.63,7.1192,47.7178,7.1617
47.8722,7.0308,47.7178,7.1617
47.7019,7.2758,47.7178,7.1617
47.5864,7.2528,47.7178,7.1617
47.6153,7.2119,47.7178,7.1617
47.7506,7.2314,47.7178,7.1617
47.8303,7.0803,47.7178,7.1617
47.7178,7.1617,47.7178,7.1617
47.8436,7.0731,47.7178,7.1617
47.7303,7.1453,47.7178,7.1617
47.7189,7.3008,47.7178,7.1617
47.86,7.05,47.7178,7.1617
47.755,7.0511,47.7178,7.1617
47.7753,7.1325,47.7178,7.1617
47.5986,7.2236,47.7178,7.1617
47.6958,7.3153,47.7178,7.1617
47.5364,7.1744,47.7178,7.1617
47.7264,7.2264,47.7178,7.1617
47.7617,7.1506,47.7178,7.1617
47.7531,7.0922,47.7178,7.1617
47.6428,7.2339,47.7178,7.1617
48.8708,3.5406,48.7319,3.5594
48.5911,3.5575,48.7319,3.5594
48.7319,3.5594,48.7319,3.5594
48.7347,7.0539,48.5808,6.9475
48.5808,6.9475,48.5808,6.9475
48.5,6.8931,48.5808,6.9475
48.6369,7.0967,48.5808,6.9475
48.7128,7.1081,48.5808,6.9475
48.7244,7.0844,48.5808,6.9475
48.6692,6.9967,48.5808,6.9475
48.4292,6.7939,48.5808,6.9475
48.5897,6.8422,48.5808,6.9475
48.8894,5.54,48.9811,5.7036
48.9811,5.7036,48.9811,5.7036
48.2017,5.9494,48.2072,5.8347
48.1844,5.8956,48.2072,5.8347
48.2072,5.8347,48.2072,5.8347
48.2842,6.9492,48.2497,6.9022
48.4058,6.8411,48.2497,6.9022
48.3797,6.9133,48.2497,6.9022
48.2083,6.7186,48.2497,6.9022
48.1858,7.0014,48.2497,6.9022
48.3639,6.8581,48.2497,6.9022
48.3953,6.9817,48.2497,6.9022
48.2692,6.9764,48.2497,6.9022
48.1456,6.7886,48.2497,6.9022
48.3175,6.8867,48.2497,6.9022
48.2497,6.9022,48.2497,6.9022
48.0806,6.9258,48.2497,6.9022
48.3353,6.6878,48.2497,6.9022
48.4425,5.1381,48.2992,5.1461
48.2992,5.1461,48.2992,5.1461
49.2628,4.0347,49.3353,3.9086
49.25,3.9908,49.3353,3.9086
49.2847,4.0569,49.3353,3.9086
49.2228,4.0519,49.3353,3.9086
49.3072,3.6806,49.3353,3.9086
49.2931,4.1208,49.3353,3.9086
49.2614,3.9858,49.3353,3.9086
49.3633,4.1703,49.3353,3.9086
49.2739,3.8908,49.3353,3.9086
49.2864,3.8147,49.3353,3.9086
49.25,3.9081,49.3353,3.9086
49.3708,4.1456,49.3353,3.9086
49.2672,3.9714,49.3353,3.9086
49.3714,3.8958,49.3353,3.9086
49.2636,4.1033,49.3353,3.9086
49.3353,3.9086,49.3353,3.9086
49.3461,3.9797,49.3353,3.9086
49.3233,4.0025,49.3353,3.9086
48.5894,6.5017,48.4953,6.51
48.4486,6.7381,48.4953,6.51
48.5558,6.4069,48.4953,6.51
48.6,6.5306,48.4953,6.51
48.4747,6.3153,48.4953,6.51
48.4953,6.51,48.4953,6.51
48.555,6.4428,48.4953,6.51
48.5608,6.4689,48.4953,6.51
47.7819,5.6008,47.7819,5.6008
49.1597,5.3828,49.1053,5.385
49.1714,5.3531,49.1053,5.385
49.1764,5.3803,49.1053,5.385
49.0708,5.4222,49.1053,5.385
49.1053,5.385,49.1053,5.385
48.9236,6.6358,48.7822,6.5314
48.8122,6.7197,48.7822,6.5314
48.8217,6.5083,48.7822,6.5314
48.7822,6.5314,48.7822,6.5314
48.655,6.4872,48.7822,6.5314
48.8872,6.3922,48.7822,6.5314
48.2594,7.4542,48.3372,7.5414
48.2719,7.4008,48.3372,7.5414
48.1639,7.5439,48.3372,7.5414
48.2875,7.4178,48.3372,7.5414
48.2053,7.3617,48.3372,7.5414
48.2544,7.3967,48.3372,7.5414
48.1886,7.3969,48.3372,7.5414
48.3372,7.5414,48.3372,7.5414
48.2378,7.5383,48.3372,7.5414
48.2286,7.52,48.3372,7.5414
48.1836,7.5072,48.3372,7.5414
48.1744,6.4512,48.0567,6.5211
48.0169,6.59,48.0567,6.5211
48.0494,6.5797,48.0567,6.5211
47.925,6.4833,48.0567,6.5211
48.0236,6.6044,48.0567,6.5211
48.0958,6.6094,48.0567,6.5211
48.0456,6.4061,48.0567,6.5211
48.0911,6.4783,48.0567,6.5211
48.1942,6.3703,48.0567,6.5211
48.0247,6.6697,48.0567,6.5211
48.1078,6.5664,48.0567,6.5211
47.9986,6.6431,48.0567,6.5211
48.0236,6.6847,48.0567,6.5211
48.1767,6.3925,48.0567,6.5211
47.9664,6.4631,48.0567,6.5211
48.1183,6.5275,48.0567,6.5211
48.0831,6.7439,48.0567,6.5211
48.2233,6.4575,48.0567,6.5211
48.2017,6.5133,48.0567,6.5211
48.1014,6.4014,48.0567,6.5211
48.0567,6.5211,48.0567,6.5211
48.1383,6.6042,48.0567,6.5211
48.0025,6.2636,48.0567,6.5211
48.1247,6.5347,48.0567,6.5211
48.0856,6.345,48.0567,6.5211
48.2114,6.5719,48.0567,6.5211
48.4767,7.2161,48.4925,7.3228
48.6539,7.2369,48.4925,7.3228
48.4786,7.2192,48.4925,7.3228
48.5089,7.2686,48.4925,7.3228
48.52,7.2883,48.4925,7.3228
48.3436,7.3039,48.4925,7.3228
48.5503,7.4033,48.4925,7.3228
48.5506,7.3297,48.4925,7.3228
48.5353,7.4306,48.4925,7.3228
48.4547,7.2086,48.4925,7.3228
48.5269,7.325,48.4925,7.3228
48.5428,7.3419,48.4925,7.3228
48.4953,7.2586,48.4925,7.3228
48.4925,7.3228,48.4925,7.3228
48.5422,7.4264,48.4925,7.3228
48.2467,7.1839,48.2442,7.065
48.1953,7.3183,48.2442,7.065
48.1264,7.1608,48.2442,7.065
48.1856,6.9456,48.2442,7.065
48.2364,6.9597,48.2442,7.065
48.2622,7.2253,48.2442,7.065
48.1525,7.1694,48.2442,7.065
48.2722,7.2825,48.2442,7.065
48.1722,7.0136,48.2442,7.065
48.1722,6.8794,48.2442,7.065
48.1711,7.1939,48.2442,7.065
48.2442,7.065,48.2442,7.065
48.1664,7.2969,48.2442,7.065
49.1203,6.1778,49.0778,6.3117
49.1006,6.1539,49.0778,6.3117
49.1511,6.1514,49.0778,6.3117
49.2122,6.1611,49.0778,6.3117
49.2367,6.1744,49.0778,6.3117
49.1833,6.4936,49.0778,6.3117
49.1064,6.1089,49.0778,6.3117
49.0781,6.0742,49.0778,6.3117
49.1219,6.1506,49.0778,6.3117
49.1144,6.1353,49.0778,6.3117
49.0631,6.5819,49.0778,6.3117
49.1339,6.2028,49.0778,6.3117
49.1092,6.405,49.0778,6.3117
49.0347,6.0597,49.0778,6.3117
49.0589,6.1211,49.0778,6.3117
49.1306,6.1228,49.0778,6.3117
49.0136,6.3933,49.0778,6.3117
49.0072,6.2033,49.0778,6.3117
49.1236,6.0794,49.0778,6.3117
49.075,6.2239,49.0778,6.3117
49.0217,6.0464,49.0778,6.3117
49.1417,6.1214,49.0778,6.3117
49.2039,6.2975,49.0778,6.3117
49.2433,6.2072,49.0778,6.3117
49.1589,6.1056,49.0778,6.3117
49.0614,6.0781,49.0778,6.3117
49.1361,6.3053,49.0778,6.3117
49.0569,6.0581,49.0778,6.3117
49.1064,6.0819,49.0778,6.3117
49.1958,6.2028,49.0778,6.3117
49.0661,6.3078,49.0778,6.3117
49.0778,6.3117,49.0778,6.3117
49.1956,6.12,49.0778,6.3117
49.0425,6.27,49.0778,6.3117
49.0697,6.2533,49.0778,6.3117
48.9664,6.2953,49.0778,6.3117
49.2464,6.2244,49.0778,6.3117
49.1822,6.1033,49.0778,6.3117
49.1344,6.2736,49.0778,6.3117
49.1931,6.1347,49.0778,6.3117
49.1136,6.1142,49.0778,6.3117
49.0764,3.6394,49.0825,3.7447
49.0522,3.9653,49.0825,3.7447
49.0189,3.9372,49.0825,3.7447
49.0825,3.7447,49.0825,3.7447
48.5158,3.7267,48.5189,3.5947
48.4936,3.5025,48.5189,3.5947
48.5544,3.7844,48.5189,3.5947
48.5189,3.5947,48.5189,3.5947
48.4147,3.4408,48.5189,3.5947
49.6325,5.1681,49.6211,5.1911
49.49,5.1856,49.6211,5.1911
49.6772,4.9764,49.6211,5.1911
49.6061,5.0756,49.6211,5.1911
49.6714,5.0408,49.6211,5.1911
49.5194,5.3658,49.6211,5.1911
49.6211,5.1911,49.6211,5.1911
49.6792,5.0836,49.6211,5.1911
48.7717,5.1672,48.7425,5.2106
48.6886,5.3239,48.7425,5.2106
48.8281,4.9872,48.7425,5.2106
48.6358,5.0197,48.7425,5.2106
48.6525,4.9739,48.7425,5.2106
48.7203,5.2783,48.7425,5.2106
48.7425,5.2106,48.7425,5.2106
48.0764,7.5344,47.9847,7.3992
48.16,7.3706,47.9847,7.3992
47.8247,7.5156,47.9847,7.3992
48.1236,7.4767,47.9847,7.3992
48.1436,7.3253,47.9847,7.3992
48.1022,7.4736,47.9847,7.3992
47.9847,7.3992,47.9847,7.3992
49.3589,6.1692,49.3261,6.24
49.3589,6.1886,49.3261,6.24
49.3297,6.0619,49.3261,6.24
